f0_energy,f1_energy,bit
0.410617,0.532906,1
0.819942,0.75558,0
0.524698,0.994429,1
1.00444,1.23867,1
1.53205,1.28159,0
1.89467,1.35245,0
2.0232,1.20015,0
2.78918,0.894802,0
2.2056,0.627981,0
2.11516,0.420754,0
1.62626,0.338549,0
1.0252,0.315517,0
0.334373,0.359047,1
0.739105,0.565417,0
0.582145,0.742543,1
1.06087,0.870276,0
1.7606,0.958897,0
2.15403,1.0259,0
1.90522,0.82257,0
2.51078,0.558663,0
1.99171,0.362326,0
1.75762,0.224111,0
1.3444,0.31836,0
0.941238,0.415765,0
0.43671,0.307755,0
0.679644,0.386861,0
0.662034,0.476477,0
1.23488,0.582059,0
2.08666,0.566291,0
2.26994,0.589611,0
1.5888,0.493133,0
2.0592,0.401162,0
1.66349,0.319339,0
1.48859,0.169705,0
1.39673,0.549536,0
1.15766,0.679722,0
0.467793,0.445952,0
0.84698,0.423514,0
0.807036,0.552412,0
1.32268,0.8039,0
2.01883,0.520763,0
2.0312,0.521054,0
1.34551,0.754893,0
1.86951,0.752641,0
1.57821,0.631465,0
1.58822,0.378259,0
1.68539,0.73144,0
1.33429,0.784664,0
0.42572,0.576892,1
0.936095,0.658191,0
0.757278,0.857054,1
1.3241,1.15389,0
1.77707,0.901758,0
1.66707,0.957775,0
1.4716,1.16827,0
2.18382,1.02867,0
1.78652,0.780394,0
1.9093,0.486593,0
1.94502,0.746762,0
1.43138,0.740919,0
0.373194,0.586932,1
1.04501,0.736786,0
0.666627,1.01767,1
1.1648,1.35207,1
1.51366,1.21513,0
1.54969,1.27169,0
1.77862,1.32418,0
2.65449,1.10709,0
2.13103,0.821452,0
2.15746,0.506196,0
1.8751,0.568759,0
1.26908,0.521931,0
0.379921,0.5121,1
0.926883,0.727334,0
0.594364,0.97043,1
1.06328,1.23702,1
1.52853,1.25258,0
1.86045,1.33656,0
2.03956,1.22632,0
2.78916,0.923539,0
2.20127,0.638266,0
2.12306,0.41876,0
1.65343,0.34776,0
1.03722,0.314933,0
0.364731,0.34957,0
0.800667,0.553558,0
0.606585,0.751329,1
1.1007,0.90841,0
1.78502,1.0006,0
2.15222,1.06247,0
1.94815,0.867336,0
2.59137,0.596167,0
2.03593,0.388646,0
1.79976,0.239258,0
1.34718,0.289783,0
0.916175,0.391008,0
0.454096,0.287252,0
0.716632,0.389234,0
0.674166,0.489043,0
1.20357,0.598919,0
2.07308,0.62614,0
2.32446,0.664413,0
1.67325,0.519314,0
2.10757,0.393549,0
1.68643,0.300777,0
1.48759,0.159392,0
1.33245,0.494258,0
1.08546,0.632192,0
0.429024,0.420093,0
0.805363,0.416014,0
0.819509,0.523256,0
1.36212,0.747824,0
2.051,0.498464,0
2.08933,0.494415,0
1.38423,0.70138,0
1.86208,0.682736,0
1.52641,0.559416,0
1.51926,0.324775,0
1.65,0.699078,0
1.32621,0.776188,0
0.429529,0.551775,1
0.899816,0.625416,0
0.764616,0.829615,1
1.34783,1.10688,0
1.8603,0.821188,0
1.75486,0.864247,0
1.44554,1.1118,0
2.13415,1.00146,0
1.71315,0.742078,0
1.80778,0.435704,0
1.88557,0.725108,0
1.42696,0.754884,0
0.37596,0.59371,1
1.04289,0.727446,0
0.693869,0.997447,1
1.19165,1.33515,1
1.53173,1.18966,0
1.5393,1.23529,0
1.73335,1.3196,0
2.59977,1.11405,0
2.08968,0.829781,0
2.15075,0.521135,0
1.92185,0.608697,0
1.28991,0.566599,0
0.368849,0.5358,1
0.926672,0.763694,0
0.603533,1.01492,1
1.06925,1.27383,1
1.51017,1.26781,0
1.84334,1.36073,0
2.06537,1.27659,0
2.81037,0.972122,0
2.2003,0.672034,0
2.13832,0.438581,0
1.70315,0.397918,0
1.08001,0.346224,0
0.402478,0.385173,0
0.813219,0.587711,0
0.618952,0.794041,1
1.11258,0.974999,0
1.80156,1.06891,0
2.15657,1.12955,0
1.99079,0.925504,0
2.64855,0.641466,0
2.10578,0.434565,0
1.87529,0.276386,0
1.37419,0.276945,0
0.929341,0.372321,0
0.490539,0.284494,0
0.746103,0.407385,0
0.723765,0.513379,0
1.21569,0.613798,0
2.05664,0.673977,0
2.35432,0.728624,0
1.73678,0.544584,0
2.1646,0.381947,0
1.7356,0.289677,0
1.52521,0.159954,0
1.31005,0.462337,0
1.05133,0.606384,0
0.441305,0.400729,0
0.779922,0.402128,0
0.796641,0.496063,0
1.34826,0.699949,0
2.03569,0.471418,0
2.08842,0.478615,0
1.40625,0.670372,0
1.86217,0.639235,0
1.53555,0.529729,0
1.50831,0.314681,0
1.61828,0.690928,0
1.28557,0.756329,0
0.44021,0.527598,1
0.910531,0.598239,0
0.738873,0.801347,1
1.32815,1.08712,0
1.87767,0.780575,0
1.7861,0.805781,0
1.40324,1.06154,0
2.07721,0.975973,0
1.70985,0.749373,0
1.77262,0.428997,0
1.84587,0.723455,0
1.42862,0.757759,0
0.387734,0.601442,1
1.00826,0.72322,0
0.701631,0.975005,1
1.20674,1.31269,1
1.55707,1.16379,0
1.53891,1.21105,0
1.69335,1.29792,0
2.5139,1.09112,0
2.0736,0.83753,0
2.1622,0.545126,0
1.96301,0.63653,0
1.3221,0.590881,0
0.378736,0.542811,1
0.9372,0.757142,0
0.60997,1.01911,1
1.08134,1.28746,1
1.48365,1.2577,0
1.75378,1.34574,0
2.03274,1.30092,0
2.80525,1.00893,0
2.2035,0.69914,0
2.15088,0.440727,0
1.727,0.409327,0
1.14145,0.367128,0
0.402917,0.401651,0
0.83329,0.600402,0
0.587677,0.817113,1
1.0939,1.01636,0
1.76324,1.11435,0
2.11434,1.17108,0
1.98428,0.975684,0
2.6742,0.689035,0
2.12314,0.468244,0
1.9203,0.305273,0
1.39657,0.26112,0
0.926503,0.352699,0
0.441069,0.286154,0
0.716896,0.426317,0
0.723873,0.545472,0
1.20254,0.644311,0
2.02561,0.737019,0
2.35145,0.783155,0
1.78315,0.591826,0
2.22749,0.390569,0
1.75404,0.280821,0
1.54921,0.162589,0
1.29989,0.427444,0
1.02059,0.56078,0
0.465939,0.367409,0
0.784936,0.380084,0
0.806376,0.465932,0
1.38171,0.633864,0
2.13119,0.443109,0
2.16912,0.457851,0
1.42722,0.60862,0
1.86373,0.587305,0
1.51673,0.473247,0
1.47538,0.280682,0
1.59419,0.665972,0
1.28464,0.756183,0
0.440153,0.497707,1
0.899183,0.554896,0
0.761642,0.752795,0
1.32086,1.04098,0
1.90775,0.732931,0
1.83248,0.748448,0
1.37697,1.00733,0
2.04597,0.954527,0
1.68573,0.741728,0
1.7612,0.432873,0
1.84128,0.73784,0
1.44018,0.773263,0
0.399881,0.613052,1
0.965508,0.725506,0
0.724133,0.972726,1
1.22048,1.29431,1
1.56414,1.1263,0
1.53853,1.18341,0
1.68439,1.3052,0
2.46342,1.10342,0
2.00785,0.832575,0
2.12556,0.533365,0
1.96439,0.674819,0
1.36187,0.629706,0
0.351843,0.536969,1
0.958605,0.747324,0
0.61221,1.01422,1
1.0955,1.30124,1
1.46086,1.25089,0
1.67645,1.31945,0
1.95942,1.29867,0
2.77059,1.02516,0
2.18425,0.724304,0
2.13562,0.453422,0
1.74359,0.438249,0
1.16478,0.392889,0
0.406807,0.424858,1
0.831699,0.635566,0
0.578082,0.848273,1
1.06327,1.0532,0
1.73453,1.14684,0
2.09722,1.22474,0
2.00257,1.02735,0
2.67619,0.733027,0
2.13535,0.498194,0
2.00041,0.347133,0
1.44995,0.25898,0
0.943319,0.324074,0
0.454528,0.296261,0
0.72337,0.451484,0
0.742593,0.586531,0
1.20655,0.688527,0
1.99581,0.779448,0
2.31874,0.842941,0
1.83609,0.642289,0
2.29569,0.41143,0
1.80922,0.280609,0
1.59256,0.169493,0
1.298,0.402261,0
0.989834,0.526845,0
0.469127,0.346053,0
0.747165,0.373686,0
0.751227,0.465977,0
1.34856,0.617795,0
2.12944,0.453759,0
2.20617,0.469593,0
1.46361,0.565516,0
1.88876,0.544378,0
1.53025,0.435313,0
1.44995,0.242293,0
1.51935,0.632875,0
1.2448,0.732865,0
0.455338,0.48263,1
0.930085,0.506589,0
0.817857,0.683748,0
1.33187,0.987135,0
1.92532,0.689663,0
1.88124,0.69,0
1.34075,0.944284,0
1.97641,0.907182,0
1.65836,0.721054,0
1.72557,0.416874,0
1.80007,0.720424,0
1.38299,0.762464,0
0.387575,0.599406,1
0.96202,0.717911,0
0.708748,0.954099,1
1.24826,1.27158,1
1.59101,1.08886,0
1.54916,1.1566,0
1.65467,1.29143,0
2.42196,1.09987,0
1.95387,0.81934,0
2.07857,0.518079,0
1.98614,0.691569,0
1.39697,0.65212,0
0.359332,0.555317,1
0.974858,0.738879,0
0.608752,1.04077,1
1.09684,1.3288,1
1.46402,1.24683,0
1.62626,1.30855,0
1.89511,1.29812,0
2.74617,1.05377,0
2.17845,0.750413,0
2.13717,0.456628,0
1.75081,0.446716,0
1.18079,0.409928,0
0.400567,0.444586,1
0.850913,0.656857,0
0.577456,0.87176,1
1.04778,1.08634,1
1.68604,1.17716,0
2.05939,1.26088,0
2.01245,1.08498,0
2.69395,0.777081,0
2.14028,0.528839,0
2.03061,0.373819,0
1.50122,0.272186,0
0.953049,0.301279,0
0.426272,0.298705,0
0.733077,0.469345,0
0.710167,0.625628,0
1.17668,0.72494,0
1.95303,0.833262,0
2.29099,0.892626,0
1.83715,0.687853,0
2.35044,0.444807,0
1.85319,0.292266,0
1.62359,0.187234,0
1.29324,0.369098,0
0.960347,0.481453,0
0.480849,0.311655,0
0.714414,0.363184,0
0.720419,0.462011,0
1.28427,0.605264,0
2.11576,0.477543,0
2.24578,0.492465,0
1.49109,0.536948,0
1.91152,0.504984,0
1.5532,0.397969,0
1.43277,0.216853,0
1.48883,0.609109,0
1.25117,0.729147,0
0.43206,0.482437,1
0.890088,0.49019,0
0.802465,0.652009,0
1.31646,0.936621,0
1.9397,0.643417,0
1.92379,0.640118,0
1.33285,0.898112,0
1.93191,0.855777,0
1.59607,0.676166,0
1.68527,0.405661,0
1.78872,0.727527,0
1.40286,0.759727,0
0.38627,0.578076,1
0.928106,0.694526,0
0.715452,0.929529,1
1.27601,1.23706,0
1.63832,1.02715,0
1.57426,1.08792,0
1.60829,1.27035,0
2.38007,1.09619,0
1.90473,0.813614,0
2.03892,0.511502,0
1.96968,0.704702,0
1.43511,0.688718,0
0.363461,0.56533,1
0.975187,0.739902,0
0.623036,1.01841,1
1.09572,1.33331,1
1.46337,1.25271,0
1.60188,1.30442,0
1.86397,1.31639,0
2.73676,1.0807,0
2.18412,0.786063,0
2.17283,0.493194,0
1.79808,0.497102,0
1.21482,0.444423,0
0.402913,0.459224,1
0.849915,0.680431,0
0.581788,0.905798,1
1.06158,1.1318,1
1.64888,1.20117,0
2.01685,1.28734,0
2.0368,1.13183,0
2.74403,0.828477,0
2.15585,0.568368,0
2.04702,0.38993,0
1.53092,0.290954,0
0.980684,0.294202,0
0.429354,0.309257,0
0.724778,0.484204,0
0.670617,0.649092,0
1.16522,0.772513,0
1.92344,0.875212,0
2.23085,0.930751,0
1.86114,0.724375,0
2.41483,0.480955,0
1.90775,0.315444,0
1.66976,0.194851,0
1.30361,0.361469,0
0.952128,0.477113,0
0.500444,0.29771,0
0.739008,0.353588,0
0.73515,0.450062,0
1.28068,0.588501,0
2.0938,0.500673,0
2.27443,0.524864,0
1.53978,0.507255,0
1.93941,0.468758,0
1.58851,0.389009,0
1.43839,0.202491,0
1.41952,0.571653,0
1.1985,0.698232,0
0.432018,0.466499,1
0.831408,0.481506,0
0.785587,0.624389,0
1.3186,0.89171,0
1.9544,0.602688,0
1.94388,0.610596,0
1.3298,0.85597,0
1.89367,0.815794,0
1.57226,0.657774,0
1.63151,0.391309,0
1.75693,0.721214,0
1.36218,0.75592,0
0.400278,0.556735,1
0.922607,0.676058,0
0.70573,0.915305,1
1.27688,1.21364,0
1.68634,0.982678,0
1.59942,1.03702,0
1.56178,1.2345,0
2.32332,1.0872,0
1.88166,0.812342,0
1.97253,0.490167,0
1.96025,0.711597,0
1.45941,0.705474,0
0.373944,0.574821,1
0.994126,0.724898,0
0.637073,1.00491,1
1.10767,1.33985,1
1.47165,1.25803,0
1.59166,1.31265,0
1.84297,1.32926,0
2.69533,1.0873,0
2.17361,0.803572,0
2.19193,0.515672,0
1.8501,0.530247,0
1.22454,0.465973,0
0.39123,0.468668,1
0.86852,0.691765,0
0.577714,0.930617,1
1.03838,1.15581,1
1.56448,1.2109,0
1.95656,1.29867,0
2.06593,1.17887,0
2.77236,0.873403,0
2.16427,0.580836,0
2.0719,0.393276,0
1.56936,0.308864,0
1.00694,0.295651,0
0.412256,0.322347,0
0.744591,0.507465,0
0.637204,0.680266,1
1.14668,0.816089,0
1.91625,0.932901,0
2.25234,0.996223,0
1.88343,0.771166,0
2.48377,0.517502,0
1.97047,0.345777,0
1.72628,0.228985,0
1.30231,0.326622,0
0.957356,0.449578,0
0.470801,0.291003,0
0.730926,0.354486,0
0.748401,0.450684,0
1.25031,0.577174,0
2.08662,0.537041,0
2.31097,0.567337,0
1.57888,0.498228,0
1.98653,0.438299,0
1.60159,0.360548,0
1.45332,0.191773,0
1.39531,0.540197,0
1.15164,0.666336,0
0.428205,0.452324,1
0.803023,0.463795,0
0.798021,0.584534,0
1.34263,0.827657,0
2.01055,0.549899,0
1.98136,0.562405,0
1.34344,0.805704,0
1.86687,0.762015,0
1.52506,0.611964,0
1.59093,0.36863,0
1.72674,0.717226,0
1.36304,0.767294,0
0.406548,0.548669,1
0.947927,0.641101,0
0.728371,0.879877,1
1.26597,1.18678,0
1.72809,0.931294,0
1.63655,0.966686,0
1.51186,1.20431,0
2.26872,1.07098,0
1.8298,0.796089,0
1.90442,0.470618,0
1.89901,0.708928,0
1.45973,0.725703,0
0.386824,0.596458,1
0.976644,0.746166,0
0.634034,1.0097,1
1.13234,1.34362,1
1.47583,1.24376,0
1.57819,1.30825,0
1.84361,1.34955,0
2.67707,1.10647,0
2.15939,0.823654,0
2.21502,0.54008,0
1.90043,0.580994,0
1.27103,0.519693,0
0.403048,0.502081,1
0.863353,0.733614,0
0.603075,0.983733,1
1.05796,1.21663,1
1.54402,1.22617,0
1.88079,1.30792,0
2.04867,1.20794,0
2.77833,0.913389,0
2.18286,0.62141,0
2.08045,0.413493,0
1.60244,0.33548,0
1.04392,0.306913,0
0.444589,0.347116,0
0.751543,0.540457,0
0.61127,0.715853,1
1.11929,0.864945,0
1.86775,0.970138,0
2.18255,1.03001,0
1.89936,0.821613,0
2.52453,0.561343,0
2.00454,0.381737,0
1.78038,0.254931,0
1.32098,0.297269,0
0.934515,0.426266,0
0.4474,0.290792,0
0.717625,0.370798,0
0.737883,0.465962,0
1.21356,0.580756,0
2.03404,0.569885,0
2.29201,0.610659,0
1.61956,0.503132,0
2.03049,0.405729,0
1.6378,0.330505,0
1.46212,0.180533,0
1.35835,0.520075,0
1.11389,0.636877,0
0.437149,0.425641,0
0.788138,0.440562,0
0.771963,0.556182,0
1.35683,0.770826,0
2.03791,0.496017,0
2.02523,0.512529,0
1.35077,0.738756,0
1.83838,0.703318,0
1.5102,0.567749,0
1.54302,0.331445,0
1.69145,0.707113,0
1.35116,0.770279,0
0.435868,0.531897,1
0.972681,0.598076,0
0.755557,0.83425,1
1.27204,1.15519,0
1.74515,0.893409,0
1.67774,0.914085,0
1.45747,1.13843,0
2.20318,1.0381,0
1.81313,0.797678,0
1.89116,0.470555,0
1.90313,0.713125,0
1.44276,0.7296,0
0.373424,0.5963,1
0.960246,0.743263,0
0.645588,1.00825,1
1.16411,1.32011,1
1.48968,1.20365,0
1.55685,1.27533,0
1.79859,1.33727,0
2.60963,1.09138,0
2.09719,0.803232,0
2.16047,0.526068,0
1.90978,0.590183,0
1.2778,0.528992,0
0.350173,0.492323,1
0.901199,0.705145,0
0.587612,0.994005,1
1.0604,1.23852,1
1.51041,1.23343,0
1.80141,1.30519,0
1.99151,1.22188,0
2.78131,0.947783,0
2.19119,0.650666,0
2.08248,0.415159,0
1.61298,0.342227,0
1.05924,0.318843,0
0.433023,0.365202,0
0.762228,0.56572,0
0.60257,0.748212,1
1.10252,0.9065,0
1.85134,1.03125,0
2.20389,1.09706,0
1.93997,0.879771,0
2.54256,0.598264,0
2.01724,0.403377,0
1.85919,0.294055,0
1.34622,0.26694,0
0.929401,0.388971,0
0.460553,0.284428,0
0.722415,0.383495,0
0.734382,0.487176,0
1.23117,0.591421,0
2.03128,0.61817,0
2.29067,0.660408,0
1.66071,0.521864,0
2.10175,0.383705,0
1.65795,0.295542,0
1.48748,0.171529,0
1.33795,0.488155,0
1.08442,0.605276,0
0.437499,0.402035,0
0.752678,0.43034,0
0.736441,0.542807,0
1.33234,0.74733,0
2.06141,0.47112,0
2.08744,0.482613,0
1.36303,0.715468,0
1.85029,0.698824,0
1.51443,0.543407,0
1.50114,0.313037,0
1.64897,0.693716,0
1.37631,0.784102,0
0.402833,0.551719,1
0.93409,0.59185,0
0.754597,0.803105,1
1.26227,1.12843,0
1.78693,0.85066,0
1.71993,0.864851,0
1.41296,1.09477,0
2.12846,1.00406,0
1.76659,0.778491,0
1.86986,0.47032,0
1.87252,0.722533,0
1.4342,0.738051,0
0.377586,0.60195,1
0.944148,0.756393,0
0.664767,1.00954,1
1.18176,1.30787,1
1.50093,1.17012,0
1.53776,1.25167,0
1.7735,1.33567,0
2.55885,1.10269,0
2.02471,0.794945,0
2.1178,0.512552,0
1.92134,0.628858,0
1.33301,0.577883,0
0.348222,0.501932,1
0.948147,0.708982,0
0.578017,1.00043,1
1.05562,1.27731,1
1.5034,1.2603,0
1.75838,1.31625,0
1.98844,1.24735,0
2.81102,0.988816,0
2.22121,0.694649,0
2.1147,0.43589,0
1.65364,0.378257,0
1.08163,0.338075,0
0.430161,0.392117,0
0.787442,0.593289,0
0.585806,0.776752,1
1.06415,0.940069,0
1.7755,1.05256,0
2.1731,1.13786,0
1.97801,0.937276,0
2.58902,0.637552,0
2.04647,0.425582,0
1.88281,0.303126,0
1.35294,0.259697,0
0.932795,0.372125,0
0.414176,0.290011,0
0.707883,0.401453,0
0.73535,0.508702,0
1.20583,0.609859,0
1.9907,0.653594,0
2.25918,0.696517,0
1.68731,0.540679,0
2.14767,0.379569,0
1.71148,0.286785,0
1.49887,0.172154,0
1.35215,0.498798,0
1.0786,0.609984,0
0.453428,0.380313,0
0.742631,0.404184,0
0.728118,0.519385,0
1.31391,0.706329,0
2.07449,0.450613,0
2.13079,0.454406,0
1.37819,0.651872,0
1.83917,0.644195,0
1.50619,0.508956,0
1.4575,0.276908,0
1.57343,0.661437,0
1.31466,0.758732,0
0.412866,0.521622,1
0.935438,0.559219,0
0.783364,0.754657,0
1.30419,1.0757,0
1.81072,0.806682,0
1.74265,0.818549,0
1.37185,1.04331,0
2.04935,0.96377,0
1.72139,0.757715,0
1.84283,0.466408,0
1.87663,0.731739,0
1.40621,0.741313,0
0.377634,0.586615,1
0.943266,0.740603,0
0.666374,0.999031,1
1.18651,1.30078,1
1.53303,1.13303,0
1.51696,1.20428,0
1.74628,1.32844,0
2.53943,1.11257,0
2.02383,0.813402,0
2.10088,0.509255,0
1.93807,0.641715,0
1.37101,0.613941,0
0.368987,0.5297,1
0.954886,0.722668,0
0.581379,0.993147,1
1.05696,1.28556,1
1.4857,1.26927,0
1.71596,1.3188,0
1.92778,1.24834,0
2.75942,0.990438,0
2.21347,0.715151,0
2.15169,0.461389,0
1.7002,0.398865,0
1.10523,0.354049,0
0.421173,0.400551,0
0.783198,0.608871,0
0.602098,0.819979,1
1.06012,0.992885,0
1.73079,1.09323,0
2.12784,1.17438,0
2.00327,0.984885,0
2.62597,0.684673,0
2.06124,0.450558,0
1.90535,0.327846,0
1.3959,0.251991,0
0.94191,0.336178,0
0.412991,0.286605,0
0.69821,0.411875,0
0.700008,0.53845,0
1.2153,0.636781,0
2.03493,0.724699,0
2.26604,0.760898,0
1.71707,0.580884,0
2.20332,0.390255,0
1.75279,0.271103,0
1.5328,0.166857,0
1.31509,0.452553,0
1.0515,0.576454,0
0.465937,0.352938,0
0.743941,0.3754,0
0.736851,0.48897,0
1.28459,0.672662,0
2.04568,0.447966,0
2.17052,0.449498,0
1.40874,0.608204,0
1.85571,0.609606,0
1.51462,0.494894,0
1.45466,0.258821,0
1.52368,0.624795,0
1.27108,0.735655,0
0.422852,0.50682,1
0.90099,0.548913,0
0.797393,0.714119,0
1.33661,1.00767,0
1.87951,0.731262,0
1.79802,0.750539,0
1.35333,1.00192,0
1.99062,0.912916,0
1.63503,0.705352,0
1.77086,0.446752,0
1.87674,0.747408,0
1.42015,0.762399,0
0.386465,0.579218,1
0.96403,0.711809,0
0.66748,0.9791,1
1.19791,1.29021,1
1.55836,1.09594,0
1.53494,1.1428,0
1.69094,1.30698,0
2.53529,1.14027,0
2.01746,0.826619,0
2.0558,0.509364,0
1.92719,0.6652,0
1.41376,0.657252,0
0.385168,0.568323,1
0.954704,0.74578,0
0.596706,1.00545,1
1.06892,1.30459,1
1.48927,1.27949,0
1.70258,1.32824,0
1.92795,1.27875,0
2.75002,1.01827,0
2.21276,0.7474,0
2.19441,0.500656,0
1.73834,0.439568,0
1.1068,0.37934,0
0.369065,0.4097,1
0.808158,0.6244,0
0.584452,0.843763,1
1.03888,1.02424,0
1.65658,1.10198,0
2.05352,1.17783,0
2.02012,1.02596,0
2.65963,0.735256,0
2.08719,0.485484,0
1.93179,0.32629,0
1.43638,0.2591,0
0.947874,0.316247,0
0.417244,0.293442,0
0.697542,0.426598,0
0.652729,0.564065,0
1.19943,0.672309,0
2.0248,0.768327,0
2.26817,0.809388,0
1.76352,0.604113,0
2.267,0.402084,0
1.80907,0.278029,0
1.5854,0.180087,0
1.2952,0.412785,0
1.01195,0.54462,0
0.486314,0.329576,0
0.772205,0.346456,0
0.766279,0.455704,0
1.27315,0.636139,0
2.06457,0.449562,0
2.21966,0.451017,0
1.45471,0.540786,0
1.8602,0.537869,0
1.53719,0.458622,0
1.45309,0.252623,0
1.4864,0.62194,0
1.25005,0.729579,0
0.398203,0.512516,1
0.8375,0.551117,0
0.76532,0.701768,0
1.32261,0.975037,0
1.88007,0.690558,0
1.82992,0.714882,0
1.35001,0.958546,0
1.95669,0.884126,0
1.62117,0.68844,0
1.7222,0.420651,0
1.84462,0.736888,0
1.38465,0.761906,0
0.386736,0.558653,1
0.987647,0.676328,0
0.698697,0.948547,1
1.22195,1.25582,1
1.60103,1.04945,0
1.53763,1.09041,0
1.61831,1.26087,0
2.43106,1.10122,0
1.96361,0.813366,0
2.00174,0.483112,0
1.90577,0.654524,0
1.40939,0.65859,0
0.369116,0.57561,1
0.953473,0.742926,0
0.605649,1.00547,1
1.08014,1.31153,1
1.45784,1.26972,0
1.66843,1.33213,0
1.92946,1.30394,0
2.73886,1.03725,0
2.19661,0.758555,0
2.23329,0.522983,0
1.81699,0.499795,0
1.17322,0.42079,0
0.392072,0.429483,1
0.82579,0.654415,0
0.610184,0.886094,1
