correlation_f0,correlation_f1,confidence,bit
0.685527,1.6147,0.403948,1
-0.225873,-1.40213,0.722515,0
-0.11265,-0.149585,0.140849,0
-0.00807137,1.65455,1,1
2.26919,-0.182469,1,0
2.67213,-0.202666,1,0
-0.291766,-0.136701,0.361908,1
-2.90898,0.503125,1,1
-0.825738,1.05132,1,1
-0.500282,0.769635,1,1
0.0717009,-1.64313,1,0
0.110203,0.92808,0.787721,1
0.136947,0.643568,0.649086,1
-2.39858,0.194276,1,1
-2.28631,0.327176,1,1
0.832826,-0.188239,1,0
3.11137,-0.256482,1,0
1.28662,0.943465,0.153875,0
0.222808,-0.487051,1,0
-0.324969,-1.00006,0.509492,0
0.0877507,1.66721,0.899997,1
-0.145369,-0.0427581,0.545434,1
2.38744,-1.142,1,0
1.63527,-0.289126,1,0
-1.30458,0.191721,1,1
-3.1558,0.558386,1,1
-1.15945,0.00417887,1,1
0.0176405,-1.54122,1,0
0.0829488,-0.065642,1,0
0.262439,1.39518,0.683354,1
-0.0847741,-1.53511,0.895333,0
-2.175,-0.318183,0.744758,1
-0.952232,0.0966722,1,1
1.61764,-0.103164,1,0
3.25323,-0.306905,1,0
0.995688,-0.322539,1,0
-0.486048,-1.45027,0.497967,0
0.00469765,1.11082,0.991578,1
-0.155698,0.446836,1,1
-0.128675,-1.59152,0.850395,0
1.74367,0.0747356,0.917801,0
0.58925,-0.148344,1,0
-1.94046,0.292722,1,1
-3.19143,0.337819,1,1
-0.719787,-0.640855,0.0580109,1
0.484206,-0.28424,1,0
0.471223,1.52068,0.526861,1
0.150079,-0.803701,1,0
-0.154907,-0.80412,0.676951,0
-1.15963,1.46499,1,1
-0.358811,0.320917,1,1
2.43209,-0.248701,1,0
3.08209,-0.486656,1,0
0.287398,-0.0819648,1,0
-0.838001,1.11276,1,1
-0.471224,1.38859,1,1
-0.278528,-1.63847,0.709413,0
0.0973685,0.357933,0.57229,1
0.911449,1.04082,0.066267,1
0.0146371,-0.00425651,1,0
-2.83077,0.388686,1,1
-2.76779,0.19054,1,1
0.107533,0.123017,0.0671631,1
1.34891,0.706712,0.312411,0
0.787919,0.227692,0.551616,0
-0.156019,-1.46409,0.807397,0
0.132003,1.41759,0.829628,1
-0.431361,0.596808,1,1
0.108388,-0.572941,1,0
3.05143,-0.26174,1,0
2.36406,-0.379143,1,0
-0.521372,0.241558,1,1
-1.78943,0.794355,1,1
-0.845457,-1.12598,0.142293,0
-0.0955466,-0.559595,0.708318,0
0.154138,1.60751,0.825007,1
0.174062,-0.906755,1,0
-0.55614,-0.996492,0.283617,0
-3.01381,0.206391,1,1
-2.03777,0.397123,1,1
1.03078,-0.0236024,1,0
2.42153,-0.535235,1,0
0.472277,-1.64576,1,0
0.206108,0.481395,0.400417,1
0.0976093,1.11696,0.839269,1
-0.237174,-1.69635,0.754671,0
0.81695,0.0508942,0.882711,0
2.74277,-0.486346,1,0
1.71699,-0.151267,1,0
-1.57833,0.197952,1,1
-2.81284,-0.14364,0.90283,1
-0.429735,-0.941598,0.37326,0
-0.147124,1.27439,1,1
0.136972,-0.154972,1,0
-0.103318,-1.31896,0.854715,0
-0.636855,0.656034,1,1
-2.55132,0.623393,1,1
-1.28266,0.104701,1,1
1.98773,-0.360742,1,0
2.96809,-0.817421,1,0
0.246049,0.613591,0.427554,1
0.38225,1.73041,0.638134,1
-0.405346,-1.32655,0.531906,0
-0.00952689,-0.286582,0.935653,0
0.649402,1.53756,0.406114,1
2.44517,-0.196045,1,0
0.740436,0.0486927,0.876591,0
-2.45512,0.107052,1,1
-3.05012,0.503821,1,1
-0.171983,0.725713,1,1
0.17835,0.887773,0.665424,1
0.084159,-1.66109,1,0
0.107407,0.872391,0.780756,1
-0.281745,0.8606,1,1
-2.45196,0.143664,1,1
-0.0125028,0.140274,1,1
2.76007,-0.420058,1,0
2.8669,-0.240501,1,0
0.0725778,1.10706,0.876949,1
-0.466196,-0.469084,0.00308811,0
-0.291225,-1.02166,0.55636,0
0.0840806,1.61498,0.901027,1
0.150962,-0.0445026,1,0
2.04521,-1.33947,1,0
-0.60893,-0.0812731,0.764495,1
-2.84613,0.440161,1,1
-2.567,0.500536,1,1
0.375006,-0.242038,1,0
0.494697,-1.51621,1,0
0.142695,-0.241016,1,0
0.273094,1.5165,0.694797,1
-0.209417,-1.48066,0.75218,0
-1.67855,-0.24088,0.749009,1
1.13561,-0.172573,1,0
2.93093,-0.318311,1,0
2.33047,-0.169618,1,0
-0.865035,-0.0398118,0.912003,1
-0.834881,-1.42177,0.260072,0
-0.211983,0.965695,1,1
-0.0731788,0.536656,1,1
-0.0234753,-1.59702,0.971027,0
1.04874,-0.0537887,1,0
-1.3079,0.216784,1,1
-3.06995,0.375907,1,1
-1.87542,0.18569,1,1
1.41583,-0.836721,1,0
0.762733,-0.252047,1,0
0.710662,1.56718,0.376023,1
-0.00369197,-0.708922,0.989638,0
-0.211932,-0.921811,0.626137,0
-0.504147,1.57453,1,1
1.38153,0.0277254,0.960652,0
3.23036,-0.279791,1,0
1.37007,-0.31435,1,0
-1.8841,0.226241,1,1
-1.11006,0.904994,1,1
-0.642029,1.39053,1,1
-0.0243211,-1.55515,0.969204,0
0.0894862,0.215444,0.413072,1
0.490277,1.06128,0.368019,1
-1.6885,0.292795,1,1
-3.15293,0.414615,1,1
-0.835212,-0.026005,0.939609,1
2.2205,-0.195513,1,0
1.73592,0.886126,0.324095,0
0.612752,0.332797,0.296077,0
-0.329854,-1.46453,0.632348,0
0.0433701,1.32783,0.936742,1
-0.20632,0.748683,1,1
1.79149,-0.867735,1,0
2.73859,-0.303656,1,0
0.281626,-0.132047,1,0
-2.54731,0.484056,1,1
-1.8251,0.569954,1,1
-0.330614,-1.03622,0.516233,0
-0.0424412,-0.770049,0.895528,0
0.236622,1.62019,0.745131,1
0.0513677,-0.914747,1,0
-1.81627,-0.805173,0.385702,1
-2.26288,0.212595,1,1
0.0692622,0.0862416,0.10919,1
2.8405,-0.230991,1,0
2.04492,-0.277686,1,0
-0.110349,-1.64233,0.87408,0
0.0879487,0.421184,0.654516,1
-0.0924565,1.17376,1,1
-0.155007,-1.651,0.828343,0
1.62068,-0.281779,1,0
1.9042,-0.363054,1,0
-0.505858,0.109156,1,1
-3.08303,0.406893,1,1
-2.06953,-0.388781,0.683701,1
0.161713,-0.956652,1,0
0.194711,1.1936,0.7195,1
0.293853,0.0147055,0.904682,0
-0.226527,-1.41416,0.723863,0
-1.14332,0.940842,1,1
-1.55671,0.540843,1,1
1.11167,-0.122475,1,0
3.20137,-0.475695,1,0
1.78588,-0.510115,1,0
-0.495845,0.615044,1,1
-0.127772,1.7502,1,1
-0.319476,-1.21116,0.582557,0
-0.00188944,-0.450632,0.991649,0
0.906505,1.3213,0.186189,1
1.32855,-0.00676245,1,0
-1.64415,0.294985,1,1
-3.20608,0.239928,1,1
-1.53327,0.239635,1,1
0.768366,0.530653,0.182994,0
0.73121,0.994899,0.152765,1
-0.0205719,-1.63346,0.975125,0
0.0952944,0.786368,0.78383,1
-0.39938,1.11927,1,1
-1.19827,-0.0955881,0.852243,1
2.23312,-0.0678332,1,0
3.13326,-0.497147,1,0
1.12222,-0.00746568,1,0
-1.28012,1.14544,1,1
-0.855,-0.408682,0.353189,1
-0.251724,-1.14055,0.638398,0
0.142336,1.55315,0.8321,1
0.197653,-0.0565219,1,0
0.631352,-1.27916,1,0
-2.5243,0.134885,1,1
-2.87249,0.462442,1,1
-0.609203,0.227448,1,1
2.02266,-0.26353,1,0
0.60385,-1.48587,1,0
0.208568,-0.338623,1,0
0.230389,1.60062,0.748347,1
-0.211761,-1.37964,0.733868,0
-0.284772,-0.32296,0.0628381,0
2.53083,-0.430294,1,0
2.71779,-0.307731,1,0
0.119462,0.0988179,0.094577,0
-2.47661,0.0960173,1,1
-0.726103,-1.43601,0.328338,0
-0.334591,0.75603,1,1
0.0858081,0.667375,0.772145,1
-0.076387,-1.63618,0.910792,0
0.0820769,-0.0269701,1,0
-2.4538,0.526412,1,1
-2.53757,0.242752,1,1
0.461633,-0.0795959,1,0
2.90674,-0.934879,1,0
0.613506,-0.108876,1,0
0.622441,1.64279,0.45044,1
-0.251457,-0.615089,0.419634,0
-0.175953,-1.03414,0.70919,0
0.193328,1.53591,0.7764,1
2.4882,-0.0694785,1,0
2.21284,-0.131801,1,0
-1.04236,-0.0277314,0.94817,1
-3.14943,0.390714,1,1
-0.782272,0.578419,1,1
-0.194948,1.45251,1,1
0.113835,-1.49167,1,0
0.032612,0.0635216,0.321527,1
0.0318361,1.17974,0.947447,1
-2.59183,0.448184,1,1
-1.66656,0.328593,1,1
1.4939,-0.315203,1,0
3.20951,-0.335906,1,0
0.971851,1.06079,0.0437571,1
0.0694066,0.394063,0.700491,1
-0.364385,-1.4447,0.597161,0
0.0523433,1.23721,0.918819,1
0.0224507,0.777527,0.943872,1
2.38118,-1.14519,1,0
0.962785,-0.17866,1,0
-1.85,0.205721,1,1
-3.19754,0.544334,1,1
-0.761303,0.270404,1,1
0.25081,-0.981876,1,0
0.0213535,-0.955457,1,0
0.282314,1.6474,0.707404,1
-0.0889652,-0.832031,0.806806,0
-2.1292,-0.656014,0.528931,1
-0.328011,0.0433967,1,1
2.10384,-0.231161,1,0
3.19316,-0.229931,1,0
0.547235,0.0312943,0.891814,0
-0.642836,-1.58826,0.423748,0
-0.117339,0.299942,1,1
-0.0885111,1.25625,1,1
-0.0604863,-1.60393,0.927318,0
1.44225,-0.587708,1,0
0.0610902,-0.0699052,1,0
-2.43866,0.32301,1,1
-2.9285,0.402035,1,1
-0.129425,-0.637739,0.662589,0
0.589461,-0.989876,1,0
0.591998,1.16351,0.325554,1
0.221862,0.149451,0.195012,0
-0.227249,-1.45888,0.730449,0
-0.919911,1.09502,1,1
0.150196,0.274927,0.293399,1
2.84608,-0.30853,1,0
2.70609,-0.37906,1,0
-0.378188,-0.150608,0.430374,1
-1.12574,0.539755,1,1
-0.628466,1.68779,1,1
-0.102617,-1.07825,0.8262,0
0.0120744,-0.589996,1,0
0.796326,1.23236,0.214935,1
-0.444689,0.338246,1,1
-3.14865,0.407559,1,1
-2.28881,0.137727,1,1
0.759109,-0.0669823,1,0
1.64805,0.604022,0.463585,0
0.83903,1.07539,0.123461,1
-0.230555,-1.59941,0.748022,0
0.0276035,0.683838,0.922401,1
-0.267431,1.36095,1,1
0.630074,-0.386683,1,0
3.11179,-0.231976,1,0
1.79593,-0.404465,1,0
-1.18574,0.303068,1,1
-2.01975,0.990429,1,1
-0.620438,-0.305611,0.339968,1
-0.217041,-1.30146,0.714139,0
0.168089,1.46377,0.793991,1
0.204164,-0.0487088,1,0
-0.94931,-1.10997,0.0780179,0
-2.93763,0.259184,1,1
-1.47033,0.259318,1,1
1.66277,-0.0778435,1,0
2.59133,-0.143625,1,0
0.326358,-1.44176,1,0
0.139576,-0.397954,1,0
0.0500955,1.63924,0.940692,1
-0.20958,-1.31135,0.724405,0
1.01969,-0.598135,1,0
2.63848,-0.484901,1,0
1.10266,-0.090448,1,0
-2.15565,0.354719,1,1
-2.78814,-0.0103017,0.992638,1
-0.275263,-1.4138,0.674064,0
-0.125022,0.600739,1,1
0.251234,0.788212,0.5166,1
-0.159801,-1.65384,0.823779,0
-0.830389,0.162683,1,1
-2.30582,0.635514,1,1
-0.580492,0.0118243,1,1
2.53778,-0.316875,1,0
2.80181,-0.80896,1,0
0.0432678,-0.0121709,1,0
0.223689,1.66453,0.763068,1
-0.318949,-0.489109,0.21058,0
-0.125545,-1.15834,0.804429,0
0.661472,1.28598,0.32068,1
2.27318,0.0107854,0.990556,0
-0.0183353,0.121165,1,1
-2.86339,0.212078,1,1
-2.76726,0.300143,1,1
0.0160761,0.270564,0.887831,1
0.45953,1.5225,0.536304,1
0.0943165,-1.40685,1,0
0.00465253,-0.0430894,1,0
-0.235795,1.36295,1,1
-2.18946,0.401833,1,1
0.841747,0.143288,0.70907,0
2.98927,-0.514722,1,0
2.45441,-0.252671,1,0
-0.412663,1.20418,1,1
-0.580445,0.44166,1,1
-0.311071,-1.42394,0.64142,0
0.0378317,1.10802,0.933968,1
0.169991,0.813542,0.654325,1
1.6133,-1.26508,1,0
-1.30932,0.0478711,1,1
-2.97463,0.411633,1,1
-2.11905,0.398634,1,1
1.00279,0.0539998,0.897804,0
0.654164,-0.944949,1,0
0.122245,-1.06241,1,0
0.345876,1.71032,0.663577,1
-0.136206,-0.738352,0.688515,0
-1.27001,-0.62613,0.339575,1
1.57676,-0.299198,1,0
3.06739,-0.36099,1,0
1.75174,-0.0482349,1,0
-1.47546,0.295198,1,1
-0.829153,-1.58466,0.312992,0
-0.419232,0.0528904,1,1
0.04441,1.33311,0.935522,1
-0.0437741,-1.55663,0.945296,0
0.759051,-0.706153,1,0
-1.71498,0.288629,1,1
-3.09694,0.316698,1,1
-1.21133,0.189201,1,1
2.03612,-0.821004,1,0
0.765263,-0.834353,1,0
0.758661,1.1901,0.221391,1
-0.0296497,0.237587,1,1
-0.219997,-1.50228,0.744527,0
-0.3119,1.13095,1,1
1.8668,0.084389,0.9135,0
3.06873,-0.285747,1,0
0.689371,-0.140508,1,0
-2.44586,0.161801,1,1
-1.19401,0.287158,1,1
-0.537305,1.6642,1,1
0.102024,-0.949492,1,0
-0.0258677,-0.741932,0.932619,0
0.373831,1.21252,0.528692,1
-2.02569,0.63388,1,1
-2.82983,0.416641,1,1
-0.118106,-0.111628,0.0281978,1
2.66011,-0.349554,1,0
1.6438,0.772019,0.360864,0
0.506555,1.13425,0.382554,1
-0.32649,-1.49973,0.642443,0
-0.0498716,0.538782,1,1
-0.0153748,1.45632,1,1
2.04623,-0.671406,1,0
2.31613,-0.219523,1,0
-0.428105,-0.100004,0.621274,1
-2.91737,0.48655,1,1
-1.76909,0.69036,1,1
-0.061967,-0.214571,0.551837,0
-0.152362,-1.45351,0.810244,0
0.255859,1.40501,0.691898,1
0.0417621,0.00905002,0.643785,0
-1.97496,-0.908906,0.369662,1
-1.67175,0.234026,1,1
0.694253,-0.0860066,1,0
3.15079,-0.225243,1,0
1.78905,0.108056,0.886083,0
-0.24928,-1.37154,0.692402,0
-0.0524203,-0.480022,0.803095,0
-0.075264,1.65424,1,1
-0.0832082,-1.19625,0.869932,0
1.47821,-0.963716,1,0
1.3946,-0.339316,1,0
-1.15676,0.177615,1,1
-3.23052,0.491299,1,1
-1.59759,-0.260325,0.719767,1
0.280057,-1.47436,1,0
0.338561,0.499444,0.191983,1
0.373624,0.936556,0.42966,1
-0.232156,-1.65192,0.75356,0
-1.07681,0.331213,1,1
-1.11403,0.470033,1,1
1.79089,-0.209974,1,0
3.2839,-0.357742,1,0
1.24609,-0.491949,1,0
-0.811534,0.0206816,1,1
-0.398236,1.58668,1,1
-0.174575,-0.331976,0.31073,0
-0.0599614,-1.25654,0.908908,0
0.852096,1.10337,0.1285,1
0.869499,0.309726,0.474696,0
-2.28518,0.307114,1,1
-3.09735,0.291966,1,1
-0.910214,0.0548892,1,1
1.11197,0.187862,0.710943,0
0.856298,1.57588,0.295859,1
-0.0611639,-1.33644,0.912473,0
0.012815,-0.135432,1,0
-0.291338,1.59965,1,1
-0.669355,0.208457,1,1
2.63683,-0.102277,1,0
2.88626,-0.530784,1,0
0.446849,0.0108902,0.952418,0
-1.65182,1.17906,1,1
-0.799649,0.480168,1,1
-0.286636,-1.4954,0.678305,0
0.0483029,0.954102,0.903626,1
0.305092,0.829273,0.462092,1
0.0912167,-1.17878,1,0
-2.76065,0.253368,1,1
-2.64539,0.344232,1,1
0.0855231,0.119855,0.167165,1
2.32383,0.0225286,0.980797,0
0.665184,-0.884383,1,0
0.12345,-1.12903,1,0
0.168203,1.68584,0.818556,1
-0.141075,-0.605447,0.622048,0
0.174397,-0.756971,1,0
2.67667,-0.504276,1,0
2.3649,-0.282989,1,0
-0.657418,0.211833,1,1
-2.76845,0.363756,1,1
-0.595301,-1.5363,0.441453,0
-0.447368,-0.158436,0.476941,1
0.206946,1.40467,0.743181,1
-0.0926131,-1.51454,0.884749,0
-0.269056,-0.644508,0.410975,0
-2.46441,0.549451,1,1
-2.06669,0.142527,1,1
1.16061,-0.0893007,1,0
3.08924,-0.872385,1,0
0.530518,-0.659347,1,0
0.536295,1.18821,0.378029,1
-0.23419,0.338764,1,1
-0.177954,-1.56541,0.79585,0
0.269291,0.940774,0.554914,1
2.60275,0.0375119,0.971585,0
1.57139,-0.104177,1,0
-1.76085,0.115608,1,1
-3.23436,0.280957,1,1
-0.715224,-0.0441139,0.88381,1
0.118205,1.72397,0.871668,1
0.174937,-0.85598,1,0
-0.0369113,-0.849282,0.916697,0
-0.0243392,1.28085,1,1
-2.55272,0.812168,1,1
-0.878122,0.292481,1,1
2.05271,-0.383455,1,0
3.10866,-0.434987,1,0
0.578212,0.978224,0.257006,1
-0.178744,1.16748,1,1
-0.284193,-1.37234,0.656883,0
-0.0563624,0.395782,1,1
0.128567,1.4905,0.841184,1
2.20804,-0.900187,1,0
0.259961,-0.0546469,1,0
-2.30695,0.241706,1,1
-3.03495,0.475943,1,1
-0.224097,0.381902,1,1
0.469498,-0.192265,1,0
0.0410552,-1.53356,1,0
0.349383,1.39882,0.600295,1
-0.0647694,0.0873366,1,1
-1.92937,-0.785674,0.421244,1
0.261736,-0.0615577,1,0
2.53644,-0.322906,1,0
2.8886,-0.182808,1,0
-0.0990577,0.410789,1,1
-0.746108,-1.36326,0.292578,0
-0.365632,-0.646914,0.277797,0
-0.00378429,1.67341,1,1
0.02863,-1.07354,1,0
1.17313,-1.24275,1,0
-0.491602,8.21357e-06,1,1
-2.84782,0.298778,1,1
-2.5195,0.426518,1,1
0.563961,-0.531811,1,0
0.743789,-1.33877,1,0
0.594004,0.413044,0.179693,0
0.247943,1.04041,0.615101,1
-0.244867,-1.62689,0.738356,0
-0.729294,0.453216,1,1
0.717693,0.217604,0.534684,0
3.17204,-0.314829,1,0
2.17311,-0.249541,1,0
-1.0309,-0.0940398,0.832809,1
-1.35107,-0.119659,0.83728,1
-0.701618,1.49053,1,1
0.0252926,-0.19242,1,0
-0.0603726,-1.35607,0.914755,0
0.547609,0.950183,0.268779,1
-0.912202,0.68424,1,1
-3.26328,0.403427,1,1
-1.65368,0.148166,1,1
1.40101,-0.270833,1,0
1.80821,0.288627,0.724702,0
0.821642,1.6012,0.321754,1
-0.190177,-1.19378,0.725169,0
-0.0858869,-0.267637,0.51411,0
-0.125615,1.73697,1,1
1.13541,-0.0209541,1,0
3.01089,-0.20764,1,0
1.17739,-0.348095,1,0
-1.85262,0.293187,1,1
-2.18431,0.9829,1,1
-0.387285,0.598534,1,1
-0.28086,-1.59945,0.701262,0
0.139971,0.827583,0.710671,1
0.192933,0.854288,0.631533,1
-1.2875,-0.945759,0.153024,1
-2.58137,0.339298,1,1
-0.891011,0.0898961,1,1
2.25676,-0.154076,1,0
2.55619,0.171271,0.87441,0
0.193117,-0.831567,1,0
0.0640445,-1.11966,1,0
-0.0487687,1.63687,1,1
-0.0599654,-0.485403,0.780092,0
1.07254,-1.10358,1,0
2.3619,-0.53422,1,0
0.380834,-0.0464091,1,0
-2.6441,0.447777,1,1
-2.60389,0.19468,1,1
-0.0852022,-1.59747,0.89873,0
-0.0549945,-0.310632,0.699176,0
0.414278,1.51023,0.569471,1
-0.178513,-1.4543,0.781344,0
-0.924735,-0.508695,0.290241,1
-2.06673,0.535158,1,1
0.151902,-0.100758,1,0
2.92141,-0.266077,1,0
2.51246,-0.7005,1,0
-0.225298,-0.47624,0.357703,0
-0.0454757,1.1122,1,1
-0.156707,0.486424,1,1
-0.146694,-1.62566,0.834464,0
0.676681,0.697705,0.0152974,1
1.98984,0.214523,0.805365,0
-0.822027,0.120935,1,1
-3.11029,0.323761,1,1
-2.31137,0.167605,1,1
0.344067,-0.258428,1,0
0.658198,1.71263,0.444752,1
0.149655,-0.717044,1,0
-0.0542814,-0.935738,0.890343,0
-0.206827,1.46199,1,1
-1.7935,0.743237,1,1
1.47319,0.073972,0.904377,0
3.11516,-0.541105,1,0
1.99713,-0.254049,1,0
-0.850105,1.04863,1,1
-0.646343,1.19513,1,1
-0.338506,-1.34439,0.597711,0
-0.00526998,0.251883,1,1
0.240961,1.47299,0.718824,1
1.19449,-0.905013,1,0
-1.94392,0.128708,1,1
-3.02232,0.381433,1,1
-1.58467,0.253295,1,1
1.54746,0.221569,0.749501,0
0.746022,-0.1387,1,0
0.123986,-1.56275,1,0
0.256365,1.33722,0.678253,1
-0.0426999,0.231427,1,1
-0.797081,-0.75984,0.0239193,1
1.99087,-0.375692,1,0
2.98946,-0.388068,1,0
1.05202,0.0260644,0.951647,0
-1.98953,0.626633,1,1
-0.784697,-1.30166,0.247784,0
-0.6093,-0.872322,0.177523,0
0.139739,1.68681,0.846991,1
-0.00406163,-0.986961,0.991803,0
0.359354,-1.30176,1,0
