f0_energy,f1_energy,bit
2.19643,0.392502,0
1.31963,0.275775,0
0.690087,0.418272,0
0.256326,0.337259,1
0.646905,0.404002,0
0.57124,0.410596,0
0.940284,0.550418,0
0.531598,0.643571,1
1.36659,0.496945,0
2.24763,0.621816,0
2.18427,0.541239,0
2.11032,0.359679,0
1.65938,0.342977,0
1.54752,0.202895,0
1.73704,0.201107,0
1.13038,0.36874,0
0.906362,0.696255,0
0.192271,0.4964,1
0.721508,0.472556,0
0.581483,0.527754,0
1.02946,0.716246,0
0.522985,1.00057,1
1.20371,0.647418,0
1.83197,0.506446,0
1.75745,0.753929,0
1.90818,0.710766,0
1.53611,0.648418,0
1.55136,0.426208,0
1.4926,0.208724,0
1.26072,0.59608,0
1.09029,0.834208,0
0.254815,0.604895,1
0.863026,0.701146,0
0.51568,0.797801,1
0.957034,1.08493,1
0.575683,1.36382,1
0.993608,1.04033,1
1.47734,0.985717,0
1.97528,1.21828,0
2.35591,1.01488,0
1.83965,0.893638,0
1.93775,0.588291,0
1.83425,0.397361,0
1.53083,0.681822,0
1.09044,0.738753,0
0.343154,0.553568,1
0.904298,0.769928,0
0.42411,0.867852,1
0.848188,1.18335,1
0.593984,1.37071,1
1.0227,1.1891,1
1.6943,1.26145,0
2.44139,1.35023,0
2.77334,1.01889,0
2.20158,0.905813,0
2.21453,0.600872,0
2.24111,0.483774,0
1.58578,0.560549,0
0.831695,0.454916,0
0.360422,0.381553,1
0.796028,0.65797,0
0.425233,0.721853,1
0.813067,0.981658,1
0.590487,1.03346,1
1.28159,0.998769,0
2.17041,1.17579,0
2.6011,1.10119,0
2.7371,0.730637,0
2.17966,0.661216,0
2.09806,0.429464,0
2.25014,0.429145,0
1.38531,0.319095,0
0.67029,0.352065,0
0.266922,0.29358,1
0.673006,0.443614,0
0.526282,0.454773,0
0.91226,0.606034,0
0.570438,0.638996,1
1.43231,0.58256,0
2.29479,0.749452,0
2.27688,0.623467,0
2.24284,0.371905,0
1.79679,0.342626,0
1.66263,0.203561,0
1.853,0.255152,0
1.1519,0.312844,0
0.821165,0.607211,0
0.231273,0.414441,1
0.711761,0.408549,0
0.570631,0.474523,0
0.986067,0.630887,0
0.555469,0.859048,1
1.31183,0.525873,0
1.96562,0.440965,0
1.79961,0.654315,0
1.88687,0.609841,0
1.49389,0.520895,0
1.46456,0.350618,0
1.51566,0.192005,0
1.26761,0.58297,0
1.08415,0.819026,0
0.272582,0.55617,1
0.852669,0.629886,0
0.49512,0.766383,1
0.953172,1.01972,1
0.577119,1.27166,1
1.05607,0.935951,0
1.51603,0.878543,0
1.90185,1.15503,0
2.22681,0.976035,0
1.70915,0.830763,0
1.83334,0.568749,0
1.78934,0.39447,0
1.51302,0.705921,0
1.08335,0.769933,0
0.380229,0.542015,1
0.926386,0.764329,0
