goertzel_f0,goertzel_f1,matched_corr_f0,matched_corr_f1,iq_mag_f0,iq_mag_f1,final_bit,confidence
0.617949,0.516529,-1.40101,-0.353328,1.46637,0.472014,1,0.67
0.322587,0.162857,-0.570058,-0.0779889,0.676399,0.178625,1,0.67
0.917101,0.353475,-1.32869,-0.566205,1.59145,0.569684,1,0.67
1.51332,0.640825,0.0837393,0.0200719,1.98984,0.301856,0,1
0.771701,0.728176,0.164396,-0.359758,1.34848,0.769129,0,1
0.252063,0.650885,0.55642,-0.326603,0.562983,0.939313,0,0.67
0.247149,0.436824,0.258293,-0.310332,0.299613,0.666638,0,0.67
0.540191,0.343673,-0.725763,-0.577319,1.06111,0.777957,1,0.67
1.4791,0.37523,-0.355674,-0.135905,1.42048,0.379024,1,0.67
1.99916,0.592064,-1.93615,-0.755771,2.849,0.765557,1,0.67
1.16599,0.666482,-1.76136,-0.494947,2.18043,0.581558,1,0.67
0.712717,0.558483,-1.71058,-0.534853,1.71396,0.687848,1,0.67
0.515021,0.373933,-1.47974,-0.476767,1.50232,0.496152,1,0.67
0.389207,0.104824,-0.284536,-0.124271,0.682085,0.151215,1,0.67
0.978546,0.427803,-0.659501,-0.465775,1.37856,0.484564,1,0.67
1.55229,0.625864,1.12992,0.187482,2.11864,0.367077,0,1
0.716838,0.789721,0.799211,0.00914263,1.37719,0.785658,0,0.67
0.169225,0.81976,0.489612,0.113075,0.514458,0.952005,0,0.67
0.241551,0.587707,0.121056,0.00242468,0.262811,0.681125,0,0.67
0.470273,0.549905,-1.0182,-0.253124,1.07582,0.759776,1,0.67
1.21968,0.250936,-1.03266,0.0102465,1.34855,0.446703,1,0.67
1.74426,0.329001,-2.68619,-0.576772,2.84676,0.720026,1,0.67
0.915693,0.422149,-2.19568,-0.60532,2.2132,0.607451,1,0.67
0.704933,0.367005,-1.41772,-0.661973,1.68505,0.674332,1,0.67
0.627849,0.306406,-1.06404,-0.426265,1.39216,0.436401,1,0.67
0.445449,0.107985,0.103869,-0.123794,0.746362,0.125581,0,1
0.796458,0.359796,0.122906,-0.290116,1.25171,0.403226,0,1
1.39133,0.497768,1.75634,0.255018,2.08067,0.342868,0,1
0.662278,0.761247,1.23798,0.390122,1.3761,0.791377,0,0.67
0.221391,0.855223,0.378668,0.567329,0.52151,0.962456,1,1
0.299296,0.57654,0.00801363,0.335881,0.229164,0.691262,1,1
0.422455,0.692528,-1.11807,0.093854,1.12985,0.720114,1,0.67
1.01248,0.496981,-1.53137,0.126544,1.54037,0.427506,1,0.67
1.38486,0.544939,-2.72513,-0.238608,2.75828,0.663166,1,0.67
0.848704,0.427691,-1.96222,-0.49286,2.11669,0.546235,1,0.67
0.877713,0.326696,-0.757912,-0.614508,1.67443,0.652176,1,0.67
0.739719,0.396921,-0.482491,-0.310925,1.36903,0.422961,1,0.67
0.513617,0.137316,0.398748,-0.122479,0.750069,0.163489,0,1
0.598979,0.257752,0.914067,-0.00246997,1.31322,0.366818,0,1
1.06647,0.278954,2.01011,0.292917,2.01716,0.312083,0,1
0.485236,0.542342,1.37463,0.675567,1.37696,0.798531,0,0.67
0.399704,0.700523,0.059581,0.818066,0.483671,0.911787,1,1
0.268766,0.494201,-0.191543,0.544049,0.2717,0.65277,1,1
0.42638,0.731132,-0.86015,0.450781,1.06425,0.704216,1,0.67
1.11357,0.688343,-1.54342,0.239716,1.66098,0.369469,1,0.67
1.36779,0.816775,-2.07741,0.150298,2.68208,0.677961,1,0.67
0.970657,0.641793,-1.29794,-0.302571,2.10536,0.541086,1,0.67
1.08276,0.46379,0.0690257,-0.422892,1.65867,0.650231,0,1
0.827744,0.538895,0.308415,-0.087467,1.37062,0.421753,0,1
0.439363,0.145978,0.673897,-0.0434179,0.774065,0.19515,0,1
0.598393,0.165057,1.43471,0.264543,1.48874,0.44929,0,1
0.984805,0.281687,1.68681,0.221083,1.89412,0.229078,0,1
0.493342,0.396941,1.0964,0.761157,1.33211,0.762218,0,1
0.422752,0.516955,-0.148285,0.921641,0.48991,0.923899,1,1
0.238311,0.340951,-0.27399,0.647186,0.289651,0.648311,1,1
0.447637,0.603797,-0.424803,0.672039,1.023,0.707635,1,0.67
1.41944,0.770579,-1.25267,0.246619,1.73984,0.256098,1,0.67
1.74148,0.997999,-0.855551,0.518665,2.6654,0.738092,1,0.67
1.18722,0.835644,-0.24311,-0.00305025,2.1182,0.561293,1,0.67
1.07805,0.586699,0.919417,-0.0985887,1.69466,0.666617,0,1
0.745254,0.57437,0.928011,0.131314,1.39861,0.446884,0,1
0.3878,0.178964,0.692477,0.00997034,0.69306,0.208869,0,1
0.737983,0.220654,1.56479,0.466308,1.58494,0.534958,0,1
1.21064,0.465134,1.03141,0.155515,1.92262,0.241086,0,1
0.662511,0.499349,0.572014,0.671423,1.33453,0.752878,1,0.67
0.410991,0.461942,-0.393861,0.760973,0.521374,0.920496,1,1
0.202433,0.298201,-0.367328,0.543954,0.368366,0.626602,1,1
0.552108,0.413755,0.169375,0.741488,1.02001,0.755962,1,0.67
1.58391,0.656097,-0.571391,0.229977,1.61815,0.27575,1,0.67
1.97697,0.885108,0.597824,0.756414,2.79092,0.801395,1,0.67
1.2386,0.823193,0.772459,0.253775,2.1495,0.563223,0,1
0.96577,0.652362,1.48471,0.233362,1.68831,0.681947,0,1
0.632905,0.541961,1.36141,0.337567,1.44669,0.473557,0,1
0.312137,0.162313,0.61738,0.103276,0.690407,0.211178,0,1
0.960089,0.361174,1.32564,0.559341,1.55734,0.567016,0,1
1.50768,0.629973,-0.00207374,0.00322446,1.97781,0.285489,1,0.67
0.733623,0.676102,-0.165356,0.386454,1.38718,0.758063,1,0.67
0.272466,0.607981,-0.487296,0.428009,0.499829,0.941031,1,1
0.228158,0.426377,-0.30104,0.34159,0.334691,0.661496,1,1
0.532193,0.335764,0.695142,0.607506,1.07214,0.776075,0,1
1.53404,0.418978,0.191401,0.121293,1.43264,0.362734,0,1
2.06612,0.66061,1.85571,0.782873,2.86403,0.786234,0,1
1.19272,0.697673,1.69517,0.492571,2.1951,0.594272,0,1
0.712915,0.562235,1.73507,0.531812,1.73518,0.708368,0,1
0.512116,0.392061,1.38979,0.433805,1.40361,0.459197,0,1
0.319472,0.140073,0.308403,0.132771,0.679676,0.16622,0,1
0.91094,0.37234,0.713614,0.49996,1.38849,0.512058,0,1
1.54073,0.615427,-0.939017,-0.107578,2.0628,0.326712,1,0.67
0.767458,0.796902,-0.749704,0.0504362,1.39032,0.778446,1,0.67
0.169553,0.817058,-0.488628,-0.0358341,0.509174,0.950578,1,1
0.258019,0.562775,-0.219448,0.0133149,0.308389,0.692517,1,1
0.514928,0.497327,1.03266,0.321115,1.11202,0.770739,0,1
1.26733,0.241598,0.973056,0.0146856,1.35946,0.441315,0,1
1.7666,0.346506,2.69051,0.638173,2.91167,0.74351,0,1
0.941659,0.439089,2.11653,0.573352,2.15562,0.576877,0,1
0.665586,0.400867,1.47535,0.662762,1.69787,0.682509,0,1
0.574331,0.298941,1.11343,0.43904,1.39021,0.444262,0,1
0.43975,0.114176,-0.00555428,0.165238,0.718208,0.165289,1,0.67
0.851873,0.397847,-0.0462981,0.321872,1.24564,0.423813,1,0.67
1.44221,0.539325,-1.70284,-0.23495,2.0879,0.349508,1,0.67
0.657759,0.76294,-1.25319,-0.359414,1.42732,0.808722,1,0.67
0.24755,0.845135,-0.355494,-0.481059,0.493381,0.948352,0,0.67
0.286553,0.596663,-0.000142434,-0.27956,0.243371,0.69026,0,0.67
0.431225,0.701231,1.14411,-0.0393764,1.1473,0.731549,0,0.67
1.02293,0.468018,1.43668,-0.129783,1.45908,0.450223,0,1
1.43621,0.474797,2.77673,0.290809,2.78941,0.674319,0,1
0.83061,0.391809,2.03527,0.516756,2.13911,0.558109,0,1
0.855661,0.324109,0.895064,0.64839,1.68277,0.671365,0,1
0.762305,0.404043,0.552077,0.332902,1.3541,0.42926,0,1
0.518899,0.146891,-0.404485,0.100719,0.761818,0.152671,1,0.67
0.59897,0.275177,-0.82737,0.0357108,1.27394,0.384467,1,0.67
1.09263,0.304924,-1.99108,-0.285602,2.01031,0.316722,1,0.67
0.508694,0.586431,-1.35138,-0.627841,1.35138,0.785746,1,0.67
0.35175,0.752702,-0.130742,-0.809219,0.502892,0.938794,0,0.67
0.278727,0.516431,0.132368,-0.538827,0.237504,0.681361,0,0.67
0.403984,0.720923,0.889271,-0.424368,1.05452,0.722301,0,0.67
1.06035,0.666143,1.5778,-0.211791,1.66226,0.374348,0,1
1.35476,0.804313,2.19951,-0.0950021,2.69883,0.677747,0,1
0.981472,0.63725,1.42,0.330606,2.11449,0.544784,0,1
1.05905,0.450158,-0.00426602,0.424325,1.66094,0.637433,1,0.67
0.798588,0.51876,-0.200596,0.122039,1.35768,0.426731,1,0.67
0.457742,0.15564,-0.642686,0.0523618,0.76674,0.195236,1,0.67
0.551522,0.170581,-1.34408,-0.224423,1.42177,0.434912,1,0.67
0.948328,0.249562,-1.7879,-0.269068,1.93068,0.270211,1,0.67
0.486237,0.410832,-1.15553,-0.771233,1.33343,0.777865,1,0.67
0.44372,0.540355,0.116383,-0.938072,0.481703,0.938108,0,0.67
0.248311,0.365738,0.318685,-0.63145,0.334101,0.636814,0,0.67
0.475809,0.648157,0.496914,-0.658326,1.03219,0.713051,0,0.67
1.41378,0.794384,1.29042,-0.263111,1.73011,0.282519,0,1
1.69264,0.993239,0.995817,-0.496431,2.65969,0.749012,0,1
1.1696,0.816887,0.414548,0.0422372,2.11536,0.549652,0,1
1.12168,0.599457,-0.801284,0.14218,1.67633,0.656064,1,0.67
0.812181,0.613641,-0.857225,-0.10795,1.39049,0.447429,1,0.67
0.424893,0.196007,-0.748081,-0.0305918,0.751229,0.211943,1,0.67
0.720461,0.216693,-1.59071,-0.469777,1.60024,0.547333,1,0.67
1.16977,0.444406,-1.09802,-0.168604,1.89069,0.243849,1,0.67
0.610101,0.460478,-0.615178,-0.6861,1.32697,0.750139,0,1
0.359324,0.437896,0.385093,-0.7915,0.525974,0.920107,0,0.67
0.23527,0.282432,0.316913,-0.595307,0.31758,0.652462,0,0.67
0.559163,0.451203,-0.104788,-0.76327,1.02679,0.769965,0,1
1.58344,0.686802,0.648215,-0.250987,1.64055,0.278686,0,1
2.00271,0.937272,-0.364454,-0.725457,2.75241,0.780996,0,1
1.30398,0.869454,-0.662192,-0.243094,2.14368,0.569177,1,0.67
1.00574,0.666194,-1.45308,-0.208811,1.71015,0.679483,1,0.67
0.635975,0.541915,-1.35927,-0.337643,1.47645,0.492567,1,0.67
0.318101,0.151345,-0.586704,-0.0710508,0.652269,0.18909,1,0.67
0.918618,0.336027,-1.36782,-0.55878,1.57117,0.56925,1,0.67
1.42622,0.591749,-0.07678,-0.0119182,1.98084,0.297338,1,0.67
0.713198,0.646446,0.00315266,-0.461985,1.36071,0.769358,0,1
0.293053,0.599768,0.498164,-0.469756,0.521086,0.942363,0,0.67
0.204883,0.422695,0.285632,-0.384144,0.321188,0.667933,0,0.67
0.558281,0.329758,-0.583871,-0.614058,1.02971,0.771218,0,1
1.56848,0.453007,-0.144506,-0.167693,1.46063,0.371656,0,1
2.05087,0.682362,-1.70752,-0.793768,2.85554,0.794982,1,0.67
1.1708,0.697199,-1.6349,-0.486134,2.21556,0.602149,1,0.67
0.731057,0.552025,-1.6719,-0.473018,1.67477,0.673653,1,0.67
0.509378,0.404519,-1.42498,-0.449351,1.4285,0.483046,1,0.67
0.315008,0.133831,-0.302993,-0.109551,0.657998,0.147179,1,0.67
0.952501,0.398564,-0.835167,-0.535158,1.42738,0.541373,1,0.67
1.58592,0.653381,0.889008,0.117698,2.07859,0.342395,0,1
0.791774,0.805363,0.710333,-0.083687,1.40675,0.781175,0,0.67
0.190032,0.785775,0.556309,0.00148746,0.565267,0.960751,0,0.67
0.269194,0.549324,0.15524,-0.0891458,0.266463,0.692469,0,0.67
0.487108,0.498312,-0.99373,-0.365082,1.09624,0.784698,1,0.67
1.27638,0.24941,-0.927431,-0.0437829,1.38741,0.442314,1,0.67
1.79624,0.361856,-2.5493,-0.627476,2.84552,0.727494,1,0.67
0.992702,0.466965,-2.09268,-0.567794,2.162,0.57471,1,0.67
0.626426,0.42324,-1.49978,-0.642245,1.6655,0.67085,1,0.67
0.557963,0.298173,-1.22591,-0.474814,1.43365,0.476302,1,0.67
0.439776,0.109444,0.035839,-0.13148,0.712137,0.131626,0,1
0.848512,0.38411,-0.0370026,-0.34481,1.24232,0.427676,0,1
1.42592,0.523656,1.69563,0.251652,2.14761,0.37048,0,1
0.665438,0.754344,1.1611,0.278866,1.37811,0.777318,0,0.67
0.206203,0.857652,0.398504,0.438207,0.517765,0.949978,1,1
0.254382,0.621251,0.0135978,0.243012,0.239816,0.695515,1,1
0.428644,0.69614,-1.08532,0.0253393,1.08578,0.748516,1,0.67
1.04082,0.425825,-1.41899,0.109131,1.45929,0.457514,1,0.67
1.464,0.448327,-2.79466,-0.330054,2.79617,0.68399,1,0.67
0.849446,0.389795,-2.10832,-0.543072,2.17491,0.572537,1,0.67
0.85234,0.322477,-0.941194,-0.632969,1.65439,0.64811,1,0.67
0.721887,0.377947,-0.592478,-0.33704,1.33678,0.419534,1,0.67
0.465856,0.118557,0.403195,-0.108249,0.781002,0.151209,0,1
0.625256,0.273014,0.714526,-0.0970906,1.24662,0.373652,0,1
1.15247,0.339376,2.00134,0.278067,2.03905,0.314379,0,1
0.541773,0.617546,1.36321,0.595585,1.36561,0.777515,0,0.67
0.333593,0.76488,0.221401,0.800647,0.511206,0.957489,1,1
0.289625,0.518599,-0.12432,0.515219,0.227092,0.683947,1,1
0.404751,0.734438,-0.952318,0.376891,1.08844,0.716113,1,0.67
1.06941,0.669332,-1.62668,0.201886,1.68049,0.379681,1,0.67
1.35756,0.786193,-2.26956,0.0728971,2.67671,0.676831,1,0.67
0.934358,0.596829,-1.48147,-0.334098,2.10078,0.540359,1,0.67
1.00482,0.409086,-0.124234,-0.45773,1.65613,0.638521,0,1
0.787153,0.501814,0.0647316,-0.16225,1.33681,0.421037,0,1
0.495299,0.173386,0.606111,-0.0782805,0.738536,0.191793,0,1
0.533719,0.183066,1.33475,0.196912,1.43714,0.425343,0,1
0.951821,0.236421,1.86382,0.274699,1.96298,0.274732,0,1
0.488353,0.415887,1.20206,0.752928,1.34035,0.767781,0,1
0.404117,0.566844,-0.126739,0.898379,0.496698,0.900531,1,1
0.234488,0.395715,-0.267337,0.632361,0.294066,0.644973,1,1
0.501113,0.681082,-0.527867,0.654888,1.03962,0.725917,1,0.67
1.35543,0.772309,-1.31302,0.285785,1.71914,0.31532,1,0.67
1.62761,0.963402,-1.21291,0.436865,2.68032,0.721132,1,0.67
1.17046,0.814756,-0.558774,-0.0769983,2.12196,0.546265,1,0.67
1.14947,0.606028,0.685704,-0.183309,1.64562,0.652082,0,1
0.817606,0.613007,0.800379,0.100459,1.39699,0.45299,0,1
0.41007,0.188198,0.716631,0.00701493,0.72366,0.215966,0,1
0.712626,0.204732,1.57036,0.432341,1.57318,0.526296,0,1
1.12156,0.404321,1.1556,0.15532,1.88782,0.222182,0,1
0.566532,0.423916,0.725191,0.714874,1.34727,0.755677,0,1
0.398571,0.436337,-0.331893,0.82803,0.525624,0.921041,1,1
0.197607,0.29554,-0.288787,0.620843,0.288821,0.65777,1,1
0.509158,0.46514,-0.00120701,0.745479,1.01325,0.748313,1,0.67
1.58829,0.706837,-0.760362,0.241242,1.66109,0.263096,1,0.67
1.99478,0.963519,0.218697,0.715524,2.72716,0.787652,1,0.67
1.27479,0.853495,0.581498,0.235464,2.1627,0.576694,0,1
0.969064,0.629372,1.4032,0.177536,1.70646,0.682924,0,1
0.629082,0.536973,1.25531,0.29617,1.40814,0.470974,0,1
0.320776,0.17719,0.595652,0.0639416,0.651399,0.203886,0,1
0.887073,0.307776,1.42022,0.560704,1.58319,0.578983,0,1
1.4471,0.59187,0.284566,0.0632209,1.96421,0.268441,0,1
0.770611,0.657889,0.0612923,0.490469,1.35322,0.755784,1,0.67
0.328981,0.591204,-0.503309,0.511439,0.534891,0.932965,1,1
0.226865,0.385384,-0.351527,0.39397,0.372444,0.657329,1,1
0.57964,0.322511,0.577565,0.670011,1.06289,0.792248,1,0.67
1.56682,0.475522,0.0372363,0.176726,1.48396,0.355487,1,0.67
2.04837,0.705585,1.59932,0.807344,2.87549,0.807345,0,1
1.18708,0.71722,1.48094,0.443341,2.16147,0.575742,0,1
0.782672,0.59243,1.6772,0.450561,1.68756,0.674528,0,1
0.513264,0.434673,1.43347,0.434757,1.43379,0.480062,0,1
0.311624,0.130154,0.393194,0.146558,0.672858,0.191527,0,1
1.00317,0.411846,0.877948,0.541629,1.43496,0.544753,0,1
1.59073,0.649459,-0.784222,-0.0957015,2.08303,0.332232,1,0.67
0.740024,0.764599,-0.670259,0.119518,1.43432,0.782291,1,0.67
0.20565,0.743224,-0.500765,0.0932732,0.504962,0.950131,1,1
0.2561,0.535094,-0.190135,0.120799,0.276488,0.6928,1,1
0.498579,0.470136,0.980437,0.410457,1.11331,0.784821,0,1
1.33817,0.252038,0.777112,0.0289299,1.34297,0.439583,0,1
1.89002,0.396918,2.52374,0.676581,2.89254,0.755338,0,1
1.01227,0.490662,2.08414,0.571686,2.18867,0.584734,0,1
0.651612,0.421395,1.59769,0.656047,1.71843,0.697752,0,1
0.568301,0.304274,1.19598,0.443746,1.37481,0.444089,0,1
0.399509,0.111772,0.00636322,0.140332,0.699372,0.141029,1,0.67
0.85744,0.376549,0.124112,0.37853,1.26761,0.449781,1,0.67
1.47627,0.556412,-1.54959,-0.195614,2.08582,0.336944,1,0.67
0.723463,0.801287,-1.14103,-0.244254,1.40372,0.791523,1,0.67
0.158441,0.879345,-0.425991,-0.374858,0.52103,0.949439,1,1
0.259549,0.618247,-0.0901821,-0.228111,0.251701,0.716831,0,0.67
0.443625,0.667164,1.12371,0.0364469,1.12418,0.754264,0,0.67
1.05129,0.406314,1.3844,-0.084436,1.45245,0.454725,0,1
1.48196,0.438219,2.83625,0.383835,2.83732,0.690888,0,1
0.854134,0.384423,2.0818,0.523382,2.1217,0.545965,0,1
0.80616,0.318664,1.03193,0.639442,1.67352,0.648393,0,1
0.678225,0.351601,0.681035,0.356646,1.34985,0.426771,0,1
0.462119,0.120896,-0.306459,0.135005,0.734235,0.164136,1,0.67
0.66518,0.313784,-0.627355,0.127703,1.22812,0.383417,1,0.67
1.18259,0.371507,-1.99476,-0.287275,2.05986,0.336277,1,0.67
0.527631,0.627248,-1.41306,-0.593967,1.42548,0.815879,1,0.67
0.361966,0.768857,-0.176264,-0.728284,0.49048,0.925916,0,0.67
0.271051,0.554399,0.136599,-0.475186,0.258342,0.676734,0,0.67
0.425603,0.766215,1.00473,-0.33061,1.10931,0.715215,0,0.67
1.05279,0.654061,1.54104,-0.227658,1.57807,0.423082,0,1
1.33055,0.716489,2.37015,-0.0257866,2.69677,0.673332,0,1
0.892592,0.548542,1.61677,0.376398,2.1237,0.542399,0,1
1.02547,0.408529,0.273527,0.503323,1.6748,0.648585,1,0.67
0.819913,0.507778,-0.0104751,0.171815,1.34599,0.419605,1,0.67
0.479375,0.159525,-0.604255,0.0644574,0.766805,0.187014,1,0.67
0.540062,0.187161,-1.26808,-0.183339,1.39866,0.435003,1,0.67
0.954832,0.234548,-1.85347,-0.265262,1.92129,0.265841,1,0.67
0.464523,0.448386,-1.21487,-0.747212,1.32783,0.772932,1,0.67
0.373084,0.616176,0.0717245,-0.920596,0.501432,0.928846,0,0.67
0.256936,0.416293,0.234825,-0.656556,0.271277,0.680108,0,0.67
0.450589,0.678191,0.592872,-0.630258,1.04306,0.726177,0,0.67
1.30343,0.768458,1.40671,-0.262144,1.73529,0.305458,0,1
1.6147,0.968815,1.38264,-0.395467,2.67728,0.709458,0,1
1.17106,0.803857,0.676807,0.107937,2.09404,0.535576,0,1
1.13517,0.575338,-0.642838,0.195735,1.69394,0.650616,1,0.67
0.79453,0.583662,-0.727696,-0.0648072,1.39339,0.446289,1,0.67
0.425948,0.177663,-0.6953,0.00759039,0.712973,0.204197,1,0.67
0.630635,0.179285,-1.53765,-0.407649,1.53799,0.508262,1,0.67
1.0461,0.365168,-1.32685,-0.217351,1.90947,0.258401,1,0.67
0.570316,0.425161,-0.802284,-0.7452,1.33442,0.773251,1,0.67
0.425684,0.451124,0.301626,-0.861704,0.482464,0.931007,0,0.67
0.206682,0.297354,0.360831,-0.603854,0.361013,0.634426,0,0.67
0.536818,0.496889,0.074659,-0.743452,1.01938,0.743642,0,1
1.56954,0.726383,0.847847,-0.260747,1.67505,0.272045,0,1
1.91872,0.94989,-0.0748691,-0.710381,2.74212,0.801318,0,1
1.20928,0.823273,-0.390133,-0.173543,2.12748,0.555053,1,0.67
1.01273,0.635532,-1.28825,-0.116214,1.67781,0.670895,1,0.67
0.685828,0.56833,-1.22337,-0.268262,1.41688,0.461499,1,0.67
0.32916,0.165969,-0.679602,-0.0813051,0.709235,0.210681,1,0.67
0.90195,0.32631,-1.47301,-0.554638,1.60406,0.574989,1,0.67
1.4304,0.601874,-0.389362,-0.0649149,1.94085,0.279697,1,0.67
0.725815,0.627744,-0.107549,-0.508,1.36419,0.762289,0,1
0.317161,0.539344,0.491459,-0.551959,0.535049,0.93266,0,0.67
0.226224,0.369674,0.296955,-0.44605,0.315249,0.667288,0,0.67
0.538408,0.33167,-0.526364,-0.687062,1.06605,0.784628,0,1
1.56552,0.50149,0.0849133,-0.172901,1.50281,0.338259,0,1
2.09216,0.766933,-1.38129,-0.774465,2.812,0.775308,1,0.67
1.28786,0.783195,-1.39451,-0.414947,2.17044,0.572039,1,0.67
0.831157,0.624238,-1.7124,-0.439399,1.74063,0.696422,1,0.67
0.549121,0.455514,-1.48045,-0.432084,1.48285,0.488025,1,0.67
0.310779,0.143096,-0.42267,-0.116005,0.659185,0.173153,1,0.67
0.931054,0.379307,-0.960767,-0.529347,1.44954,0.531432,1,0.67
1.50946,0.61862,0.647964,0.0919319,2.06053,0.337151,0,1
0.72703,0.7548,0.491861,-0.199104,1.34842,0.776927,0,0.67
0.208429,0.753018,0.532322,-0.122455,0.535503,0.94972,0,0.67
0.261167,0.527859,0.225735,-0.144285,0.313294,0.688399,0,0.67
0.552935,0.422721,-0.913417,-0.417575,1.08317,0.777556,1,0.67
1.40656,0.264469,-0.742423,-0.0616856,1.38543,0.420966,1,0.67
1.9096,0.423418,-2.44411,-0.700173,2.90568,0.758826,1,0.67
1.01563,0.517146,-2.03987,-0.564799,2.19537,0.590178,1,0.67
0.658794,0.439729,-1.60096,-0.61206,1.68773,0.66893,1,0.67
0.538263,0.312267,-1.27561,-0.453438,1.40737,0.453562,1,0.67
0.389606,0.107461,-0.0895275,-0.135952,0.697426,0.139082,0,1
0.910687,0.412056,-0.276661,-0.407363,1.27725,0.45874,0,1
1.52687,0.595874,1.48822,0.217569,2.09982,0.357839,0,1
0.717203,0.805421,1.09154,0.218848,1.39671,0.798274,0,0.67
0.188031,0.867548,0.445161,0.345201,0.529489,0.962404,0,0.67
0.271932,0.611203,0.0641444,0.177111,0.261423,0.697103,1,1
0.442516,0.657214,-1.13301,-0.086489,1.13756,0.747743,1,0.67
1.07097,0.380975,-1.31455,0.0770291,1.41916,0.448436,1,0.67
1.52141,0.396246,-2.78939,-0.408733,2.80071,0.685459,1,0.67
0.854383,0.371011,-2.12232,-0.546194,2.14037,0.557038,1,0.67
0.790383,0.321222,-1.13625,-0.658232,1.6921,0.660324,1,0.67
0.72445,0.356236,-0.826197,-0.393905,1.39316,0.437298,1,0.67
0.524929,0.137267,0.289697,-0.117269,0.759587,0.138709,0,1
0.691857,0.321559,0.551288,-0.13973,1.24748,0.371924,0,1
1.20091,0.380277,1.95484,0.28404,2.05635,0.335313,0,1
0.542233,0.650811,1.33737,0.544382,1.36269,0.79413,0,0.67
0.30818,0.799887,0.206218,0.706601,0.496723,0.931103,1,1
0.275151,0.562607,-0.0948088,0.469781,0.238712,0.688763,1,1
0.421275,0.734139,-1.0106,0.30547,1.09552,0.720677,1,0.67
1.01905,0.59462,-1.58534,0.193229,1.60453,0.408659,1,0.67
1.33078,0.681308,-2.48904,-0.0364988,2.72597,0.664956,1,0.67
0.90271,0.536213,-1.73463,-0.422996,2.15236,0.548421,1,0.67
1.02546,0.393807,-0.349157,-0.523219,1.66735,0.643106,0,1
0.78815,0.478475,-0.0808478,-0.199622,1.35071,0.419897,0,1
0.447512,0.130644,0.571775,-0.0738656,0.765875,0.176479,0,1
0.543538,0.183382,1.16764,0.124376,1.34809,0.398145,0,1
0.956532,0.227576,1.88065,0.261451,1.91845,0.262288,0,1
0.456313,0.460163,1.24847,0.738936,1.32401,0.777203,0,0.67
0.414585,0.608074,-0.0316142,0.915077,0.496948,0.931155,1,1
0.259431,0.414392,-0.254611,0.614237,0.290975,0.64761,1,1
0.465023,0.693558,-0.706285,0.573149,1.07714,0.686724,1,0.67
1.3358,0.788644,-1.47641,0.24227,1.75856,0.296115,1,0.67
1.59726,0.968923,-1.47985,0.367333,2.64375,0.711999,1,0.67
1.1254,0.775552,-0.794612,-0.145215,2.12335,0.541026,1,0.67
1.12563,0.548009,0.514189,-0.254532,1.68417,0.652285,0,1
0.827465,0.588914,0.620612,0.0218015,1.38233,0.434543,0,1
0.460262,0.196883,0.682879,-0.0192082,0.713178,0.20498,0,1
0.621269,0.172709,1.55472,0.395049,1.55664,0.509944,0,1
1.04942,0.365059,1.39539,0.209495,1.88735,0.245136,0,1
0.557663,0.415979,0.839829,0.743096,1.30344,0.760278,0,1
0.421251,0.447545,-0.332351,0.850905,0.539251,0.906494,1,1
0.227165,0.293429,-0.326648,0.625876,0.327933,0.643183,1,1
0.522649,0.507859,-0.127132,0.739967,1.02017,0.740306,1,0.67
1.50946,0.716302,-0.90572,0.264372,1.69458,0.267361,1,0.67
1.86558,0.953103,-0.155774,0.650586,2.71728,0.760947,1,0.67
1.21926,0.840552,0.296752,0.140825,2.14674,0.564491,0,1
1.04632,0.630924,1.23781,0.0683127,1.68271,0.667889,0,1
0.682173,0.570541,1.20977,0.266085,1.44835,0.479277,0,1
0.340503,0.162263,0.675669,0.0604634,0.693245,0.210625,0,1
0.887659,0.311975,1.49145,0.539916,1.58597,0.569739,0,1
1.36119,0.557417,0.459034,0.0573328,1.92535,0.262951,0,1
0.670432,0.578212,0.238487,0.566577,1.33913,0.765963,1,0.67
0.333982,0.519722,-0.462754,0.60409,0.513651,0.934123,1,1
0.191493,0.373997,-0.296296,0.475063,0.314491,0.660263,1,1
0.543118,0.338081,0.402177,0.674246,1.02659,0.759327,1,0.67
1.6148,0.548866,-0.176743,0.176513,1.54093,0.313633,1,0.67
2.09957,0.800547,1.25404,0.788488,2.81518,0.792491,0,1
1.24477,0.780811,1.3456,0.405337,2.21592,0.593669,0,1
0.837187,0.602496,1.66595,0.399738,1.71635,0.691613,0,1
0.550304,0.46343,1.43606,0.409017,1.4458,0.477484,0,1
0.295353,0.162937,0.425509,0.102088,0.635341,0.168117,0,1
0.90723,0.35483,1.08178,0.558643,1.48986,0.558749,0,1
1.52404,0.632835,-0.494901,-0.0542235,2.02279,0.316509,1,0.67
0.758012,0.764291,-0.443811,0.237675,1.35544,0.77963,1,0.67
0.215067,0.722117,-0.550976,0.172527,0.551372,0.954549,1,1
0.286684,0.49366,-0.267807,0.176208,0.336469,0.687451,1,1
0.560074,0.396963,0.894213,0.473384,1.10018,0.786323,0,1
1.40828,0.282501,0.641717,0.0846765,1.4001,0.409016,0,1
1.91027,0.451664,2.33136,0.716396,2.87892,0.760829,0,1
1.04805,0.553117,1.96976,0.540282,2.17456,0.577312,0,1
0.660093,0.485589,1.62944,0.60245,1.69154,0.676468,0,1
