197,-0.0360544
198,-0.0341433
199,-0.030292
200,-0.0261194
201,-0.0234044
202,-0.0233349
203,-0.0259873
204,-0.0302675
205,-0.0343596
206,-0.0365024
207,-0.0357667
208,-0.0324852
209,-0.028133
210,-0.0246888
211,-0.0237497
212,-0.0257933
213,-0.0299331
214,-0.0342991
215,-0.0368883
216,-0.036503
217,-0.0333352
218,-0.0289056
219,-0.025363
220,-0.0244592
221,-0.0266879
222,-0.0310072
223,-0.0353741
224,-0.0377344
225,-0.036998
226,-0.0335415
227,-0.0290133
228,-0.0255509
229,-0.0247884
230,-0.0271137
231,-0.0315079
232,-0.0360235
233,-0.03867
234,-0.0383003
235,-0.0351071
236,-0.0305205
237,-0.0265696
238,-0.0249971
239,-0.0265157
240,-0.0305179
241,-0.0353507
242,-0.0390226
243,-0.0400372
244,-0.0380052
245,-0.0337883
246,-0.0291326
247,-0.0259507
248,-0.0255538
249,-0.0281386
250,-0.0327249
251,-0.037556
252,-0.0407907
253,-0.0412147
254,-0.0386949
255,-0.0342155
256,-0.0294913
257,-0.0263182
258,-0.025907
259,-0.0284478
260,-0.0330552
261,-0.0381038
262,-0.0418206
263,-0.0429175
264,-0.0410374
265,-0.0368654
266,-0.0318762
267,-0.0278157
268,-0.0261025
269,-0.0273537
270,-0.0311903
271,-0.0363782
272,-0.0412473
273,-0.0442428
274,-0.0444266
275,-0.0417682
276,-0.0371409
277,-0.0320322
278,-0.0280699
279,-0.0265165
280,-0.0278876
281,-0.0318067
282,-0.0371335
283,-0.0423157
284,-0.045855
285,-0.0467453
286,-0.0447567
287,-0.0404892
288,-0.035188
289,-0.0303815
290,-0.027449
291,-0.0272415
292,-0.0298564
293,-0.034624
294,-0.0403006
295,-0.0454098
296,-0.048636
297,-0.049166
298,-0.0468907
299,-0.042421
300,-0.0369203
301,-0.0318028
302,-0.0283768
303,-0.0275248
304,-0.0294957
305,-0.0338557
306,-0.0396044
307,-0.0454215
308,-0.0499811
309,-0.0522592
310,-0.0517626
311,-0.0486312
312,-0.0435951
313,-0.0378016
314,-0.0325554
315,-0.0290325
316,-0.0280297
317,-0.0298024
318,-0.0340211
319,-0.0398513
320,-0.0461343
321,-0.0516293
322,-0.0552645
323,-0.0563469
324,-0.0546913
325,-0.0506462
326,-0.0450163
327,-0.0389011
328,-0.033482
329,-0.0298022
330,-0.0285777
331,-0.0300744
332,-0.0340695
333,-0.0399012
334,-0.046593
335,-0.0530289
336,-0.0581467
337,-0.0611159
338,-0.0614708
339,-0.0591796
340,-0.0546402
341,-0.0486076
342,-0.0420666
343,-0.0360729
344,-0.0315895
345,-0.0293414
346,-0.0297126
347,-0.0326962
348,-0.0379043
349,-0.0446323
350,-0.0519665
351,-0.058917
352,-0.0645567
353,-0.0681466
354,-0.0692308
355,-0.0676912
356,-0.0637548
357,-0.0579564
358,-0.0510634
359,-0.0439742
360,-0.0376038
361,-0.0327716
362,-0.0301058
363,-0.0299732
364,-0.0324431
365,-0.0372862
366,-0.0440081
367,-0.0519108
368,-0.0601744
369,-0.0679486
370,-0.074444
371,-0.0790128
372,-0.0812124
373,-0.080845
374,-0.0779708
375,-0.0728959
376,-0.0661361
377,-0.0583629
378,-0.050337
379,-0.0428359
380,-0.0365836
381,-0.0321885
382,-0.0300929
383,-0.0305403
384,-0.03356
385,-0.0389709
386,-0.0464017
387,-0.0553256
388,-0.065106
389,-0.0750479
390,-0.0844518
391,-0.0926652
392,-0.0991287
393,-0.103412
394,-0.105242
395,-0.104515
396,-0.101298
397,-0.0958224
398,-0.0884627
399,-0.079709
400,-0.0701344
401,-0.0603584
402,-0.0510097
403,-0.0426904
404,-0.0359435
405,-0.031226
406,-0.0288872
407,-0.0291548
408,-0.0321277
409,-0.0377755
410,-0.0459445
411,-0.0563693
412,-0.0686893
413,-0.0824674
414,-0.0972119
415,-0.112399
416,-0.127496
417,-0.141981
418,-0.155362
419,-0.167197
420,-0.177103
421,-0.18477
422,-0.189967
423,-0.192544
424,-0.192435
425,-0.189655
426,-0.184295
427,-0.176516
428,-0.166538
429,-0.154636
430,-0.141127
431,-0.126358
432,-0.110703
433,-0.0945485
434,-0.0782903
435,-0.0623267
436,-0.0470575
437,-0.0328869
438,-0.0202341
439,-0.00954725
440,0.0101733
441,0.01076
442,0.0110459
443,0.0110978
444,0.0109763
445,0.0109489
446,0.0113059
447,0.0122503
448,0.0135332
449,0.0147904
450,0.0160724
451,0.0171282
452,0.0183283
453,0.0196938
454,0.0213253
455,0.0230373
456,0.024654
457,0.0258592
458,0.0261704
459,0.0255424
460,0.0241666
461,0.0224068
462,0.0207953
463,0.0197681
464,0.0194245
465,0.0199115
466,0.0209603
467,0.0220953
468,0.0233107
469,0.024432
470,0.025211
471,0.0259072
472,0.0264918
473,0.0270142
474,0.0275166
475,0.0275836
476,0.0271627
477,0.0259524
478,0.0238273
479,0.0208559
480,0.0169928
481,0.0127364
482,0.00829312
483,0.00424579
484,0.00103722
485,-0.0011624
486,-0.00190958
487,-0.00134997
488,0.000136453
489,0.00208676
490,0.00387984
491,0.00507937
492,0.00519088
493,0.00425901
494,0.00269788
495,0.00104756
496,0.000110293
497,0.000337531
498,0.00200461
499,0.00499964
500,0.00871009
501,0.0121372
502,0.014248
503,0.0147368
504,0.0133059
505,0.0104982
506,0.00732122
507,0.0050299
508,0.00434624
509,0.00547909
510,0.00812106
511,0.0113227
512,0.0140795
513,0.0157071
514,0.0159077
515,0.0151914
516,0.0144767
517,0.014616
518,0.0162396
519,0.0188706
520,0.0216491
521,0.0235349
522,0.0233497
523,0.0208768
524,0.016209
525,0.0104864
526,0.00534522
527,0.00183094
528,0.00061811
529,0.00178208
530,0.0047469
531,0.00831291
532,0.0118825
533,0.0145302
534,0.016064
535,0.0165744
536,0.0167561
537,0.017164
538,0.0182574
539,0.0199396
540,0.0219224
541,0.0238889
542,0.0252709
543,0.025593
544,0.0246851
545,0.022733
546,0.020165
547,0.0174328
548,0.0149778
549,0.0132268
550,0.0122806
551,0.0120789
552,0.0124493
553,0.0131174
554,0.0137184
555,0.0140121
556,0.013904
557,0.013274
558,0.0120458
559,0.0103999
560,0.00836331
561,0.00584143
562,0.00303137
563,0.000451834
564,-0.00165254
565,-0.0025952
566,-0.00221202
567,-0.000526194
568,0.00211343
569,0.00504856
570,0.00797979
571,0.0103738
572,0.011972
573,0.0128256
574,0.0131015
575,0.0130798
576,0.0128484
577,0.0123627
578,0.0115717
579,0.0103328
580,0.00849774
581,0.00590704
582,0.0028176
583,-0.000289222
584,-0.00274055
585,-0.00432385
586,-0.00464431
587,-0.00394451
588,-0.00267771
589,-0.00126327
590,-3.3959e-05
591,0.000784835
592,0.00125694
593,0.00183744
594,0.00283375
595,0.0044915
596,0.00666945
597,0.00904516
598,0.0110788
599,0.0123789
600,0.0124952
601,0.0115122
602,0.0097691
603,0.00809322
604,0.0068603
605,0.00658974
606,0.00720639
607,0.00843616
608,0.00955296
609,0.00986863
610,0.00895014
611,0.00698524
612,0.00462912
613,0.00264117
614,0.00192137
615,0.00293085
616,0.00558853
617,0.00909507
618,0.0125433
619,0.0149231
620,0.0155697
621,0.0147061
622,0.0128868
623,0.0113057
624,0.0109146
625,0.0122758
626,0.0150574
627,0.0186256
628,0.0218175
629,0.0238222
630,0.0240635
631,0.0227395
632,0.0206558
633,0.0186294
634,0.0170673
635,0.0164294
636,0.0166129
637,0.0170088
638,0.0170176
639,0.0162857
640,0.0148038
641,0.0129063
642,0.0109818
643,0.0093882
644,0.00845121
645,0.00833468
646,0.00869985
647,0.0094021
648,0.0102807
649,0.0111107
650,0.0120981
651,0.013407
652,0.0151215
653,0.0169709
654,0.0187918
655,0.0202864
656,0.0211361
657,0.0210928
658,0.0200996
659,0.0185318
660,0.0168257
661,0.0154537
662,0.0148003
663,0.0151107
664,0.0161049
665,0.0174386
666,0.0185671
667,0.0187694
668,0.0178884
669,0.0158928
670,0.0132124
671,0.0104491
672,0.00827443
673,0.00721258
674,0.00717424
675,0.0079879
676,0.00925102
677,0.0104469
678,0.0113164
679,0.0117986
680,0.012143
681,0.0124447
682,0.0129857
683,0.013704
684,0.0148534
685,0.0158854
686,0.0166562
687,0.017153
688,0.0170747
689,0.0163309
690,0.0152251
691,0.0138867
692,0.0125307
693,0.0111688
694,0.0100224
695,0.00931071
696,0.00882315
697,0.00842902
698,0.00812986
699,0.00792237
700,0.00763942
701,0.00762691
702,0.00855771
703,0.0105737
704,0.0134804
705,0.0170744
706,0.0207177
707,0.0234816
708,0.0245326
709,0.0236292
710,0.0213025
711,0.0183036
712,0.0158512
713,0.0148569
714,0.0158159
715,0.0183188
716,0.0217005
717,0.0246896
718,0.026473
719,0.0267005
720,0.0258804
721,0.0247722
722,0.0242505
723,0.024765
724,0.0258619
725,0.0269492
726,0.0268137
727,0.0244628
728,0.0196753
729,0.0130757
730,0.00574724
731,-0.000951314
732,-0.00556628
733,-0.00742667
734,-0.00678093
735,-0.00418442
736,-0.000793598
737,0.00249448
738,0.00506068
739,0.00652008
740,0.00725914
741,0.00780692
742,0.00866933
743,0.0101175
744,0.0119392
745,0.0137472
746,0.0150732
747,0.015321
748,0.0139976
749,0.0113988
750,0.00790657
751,0.00427678
752,0.00108729
753,-0.00149564
754,-0.00338206
755,-0.00485136
756,-0.00607363
757,-0.0073697
758,-0.00867032
759,-0.00952885
760,-0.00941003
761,-0.00789574
762,-0.00509758
763,-0.00160324
764,0.00172105
765,0.00354039
766,0.00321083
767,0.000285581
768,-0.00480344
769,-0.0108414
770,-0.0163848
771,-0.0203097
772,-0.0215317
773,-0.0200039
774,-0.0167511
775,-0.0127496
776,-0.00963809
777,-0.00829994
778,-0.00921078
779,-0.0118476
780,-0.0155501
781,-0.0189688
782,-0.021064
783,-0.0211813
784,-0.0192184
785,-0.0157296
786,-0.0119061
787,-0.00866527
788,-0.00666812
789,-0.00625453
790,-0.00715622
791,-0.00883415
792,-0.0106467
793,-0.0121276
794,-0.0131171
795,-0.0136391
796,-0.0137447
797,-0.0135922
798,-0.013043
799,-0.0119445
800,-0.0103237
801,-0.00790274
802,-0.00497036
803,-0.0018513
804,0.00108663
805,0.00348588
806,0.00504475
807,0.00603719
808,0.0067183
809,0.0075429
810,0.00869693
811,0.00991881
812,0.010786
813,0.010522
814,0.00838595
815,0.00427657
816,-0.00113962
817,-0.00691654
818,-0.0122265
819,-0.0158668
820,-0.0175349
821,-0.0174017
822,-0.0160327
823,-0.0142862
824,-0.0128263
825,-0.0119442
826,-0.0112266
827,-0.0102376
828,-0.00837877
829,-0.00559715
830,-0.00240168
831,0.000371839
832,0.00181944
833,0.00147876
834,-0.0010327
835,-0.00529821
836,-0.0104594
837,-0.0158599
838,-0.0206808
839,-0.0245958
840,-0.0273176
841,-0.0290623
842,-0.0298478
843,-0.0295498
844,-0.0285607
845,-0.0269626
846,-0.0249269
847,-0.0228143
848,-0.0209709
849,-0.0192869
850,-0.0181677
851,-0.0176854
852,-0.017413
853,-0.0176561
854,-0.018501
855,-0.0201328
856,-0.022579
857,-0.025697
858,-0.0289759
859,-0.0317425
860,-0.0333944
861,-0.0335369
862,-0.0321202
863,-0.0294449
864,-0.0262575
865,-0.0233765
866,-0.0212854
867,-0.0202411
868,-0.0202152
869,-0.0205502
870,-0.0207166
871,-0.0203478
872,-0.0190808
873,-0.0173238
874,-0.0156194
875,-0.0142992
876,-0.0138253
877,-0.0142419
878,-0.0151866
879,-0.0160639
880,-0.016451
881,-0.0157108
882,-0.0135946
883,-0.0104008
884,-0.00695099
885,-0.00371141
886,-0.00145198
887,-0.000917637
888,-0.00250349
889,-0.00565563
890,-0.00972215
891,-0.0139424
892,-0.0176219
893,-0.0201864
894,-0.0211958
895,-0.021045
896,-0.0197204
897,-0.0176904
898,-0.0156673
899,-0.0138508
900,-0.0124817
901,-0.0117566
902,-0.0117953
903,-0.0125921
904,-0.0136881
905,-0.0149399
906,-0.0159429
907,-0.016471
908,-0.0166082
909,-0.016356
910,-0.0160764
911,-0.01584
912,-0.0158706
913,-0.015872
914,-0.0156946
915,-0.0152856
916,-0.0142799
917,-0.012548
918,-0.0103987
919,-0.00828898
920,-0.00656359
921,-0.00569601
922,-0.00609552
923,-0.00773369
924,-0.0104948
925,-0.0138648
926,-0.0173243
927,-0.0207171
928,-0.0235024
929,-0.0255999
930,-0.0269839
931,-0.0276725
932,-0.027765
933,-0.0273992
934,-0.0268882
935,-0.0261406
936,-0.0254976
937,-0.0252177
938,-0.0251638
939,-0.025273
940,-0.0255142
941,-0.0256307
942,-0.0253662
943,-0.0248386
944,-0.0240539
945,-0.0233149
946,-0.022924
947,-0.0231148
948,-0.0238407
949,-0.0252444
950,-0.0268174
951,-0.0282631
952,-0.0291162
953,-0.029349
954,-0.028852
955,-0.0279807
956,-0.0272522
957,-0.0262248
958,-0.0251091
959,-0.0249627
960,-0.0263965
961,-0.0291521
962,-0.0327413
963,-0.0367212
964,-0.0406425
965,-0.0438422
966,-0.0462002
967,-0.0467296
968,-0.0449754
969,-0.041615
970,-0.0380076
971,-0.0345823
972,-0.0314255
973,-0.0282355
974,-0.0255052
975,-0.0225605
976,-0.0209804
977,-0.0207412
978,-0.0200266
979,-0.0194283
980,-0.0157135
981,-0.0122904
982,-0.00890285
983,-0.00715724
984,-0.00901822
985,-0.0140016
986,-0.0222583
987,-0.0308716
988,-0.0397383
989,-0.0465309
990,-0.0488011
991,-0.0487213
992,-0.0475491
993,-0.0465184
994,-0.0459318
995,-0.0447808
996,-0.0455
997,-0.0461111
998,-0.0437411
999,-0.0371496
1000,-0.0314437
1001,-0.0290255
1002,-0.0271523
1003,-0.026704
1004,-0.0263243
1005,-0.0223695
1006,-0.0165199
1007,-0.0115689
1008,-0.00431162
1009,0.00377636
1010,0.00706705
1011,0.0079299
1012,0.011514
1013,0.016984
1014,0.0221244
1015,0.0267163
1016,0.027713
1017,0.0225637
1018,0.013333
1019,0.00139769
1020,-0.0135115
1021,-0.0255017
1022,-0.0349179
1023,-0.0438576
1024,-0.0544757
1025,-0.067601
1026,-0.0810488
1027,-0.0932467
1028,-0.0997157
1029,-0.102003
1030,-0.10091
1031,-0.0964374
1032,-0.0889506
1033,-0.0774714
1034,-0.0662019
1035,-0.0555136
1036,-0.0406229
1037,-0.0181143
1038,0.00763031
1039,0.0325591
1040,0.0531205
1041,0.0654628
1042,0.072302
1043,0.081893
1044,0.0926463
1045,0.102428
1046,0.110055
1047,0.114088
1048,0.114031
1049,0.109344
1050,0.100211
1051,0.0877631
1052,0.0718234
1053,0.0530802
1054,0.0334698
1055,0.0131823
1056,-0.00863365
1057,-0.029252
1058,-0.0473115
1059,-0.0624132
1060,-0.0730779
1061,-0.0777544
1062,-0.0776737
1063,-0.0729895
1064,-0.0631144
1065,-0.0473684
1066,-0.0269116
1067,-0.00575426
1068,0.0141732
1069,0.031132
1070,0.0429948
1071,0.0484676
1072,0.0465358
1073,0.0374642
1074,0.0229766
1075,0.00627192
1076,-0.0119247
1077,-0.0313287
1078,-0.0493362
1079,-0.0645585
1080,-0.0757285
1081,-0.0807123
1082,-0.0791532
1083,-0.0704834
1084,-0.0540388
1085,-0.0321415
1086,-0.00741089
1087,0.0182484
1088,0.0451094
1089,0.0711808
1090,0.0945006
1091,0.112939
1092,0.12455
1093,0.128605
1094,0.127426
1095,0.12186
1096,0.11361
1097,0.10296
1098,0.0901181
1099,0.0768608
1100,0.0667376
1101,0.0594691
1102,0.052973
1103,0.0471834
1104,0.0419955
1105,0.0382911
1106,0.0352634
1107,0.0319867
1108,0.025664
1109,0.0161539
1110,0.00487656
1111,-0.00932799
1112,-0.0277323
1113,-0.0498168
1114,-0.073763
1115,-0.0973267
1116,-0.11814
1117,-0.134393
1118,-0.144744
1119,-0.148612
1120,-0.14572
1121,-0.1375
1122,-0.127783
1123,-0.117004
1124,-0.10506
1125,-0.0908558
1126,-0.0759983
1127,-0.0624484
1128,-0.0521919
1129,-0.0448737
1130,-0.0413655
1131,-0.0420015
1132,-0.045749
1133,-0.0525278
1134,-0.0620229
1135,-0.068374
1136,-0.0676914
1137,-0.0598743
1138,-0.0469732
1139,-0.0301652
1140,-0.0111118
1141,0.00928019
1142,0.0288749
1143,0.0479351
1144,0.0626449
1145,0.0759577
1146,0.0878331
1147,0.0948733
1148,0.0968276
1149,0.0930678
1150,0.0825804
1151,0.0683845
1152,0.0499002
1153,0.0275526
1154,0.00400251
1155,-0.00958551
1156,-0.013822
1157,-0.01577
1158,-0.0119603
1159,-0.000605226
1160,0.0170281
1161,0.0384649
1162,0.055577
1163,0.0583356
1164,0.0459577
1165,0.0229902
1166,-0.00346914
1167,-0.0293197
1168,-0.0540564
1169,-0.0775862
1170,-0.0991928
1171,-0.118679
1172,-0.136148
1173,-0.152425
1174,-0.168642
1175,-0.185041
1176,-0.200223
1177,-0.211952
1178,-0.21976
1179,-0.223299
1180,-0.220993
1181,-0.213121
1182,-0.199748
1183,-0.180012
1184,-0.154448
1185,-0.123206
1186,-0.0865888
1187,-0.0479944
1188,-0.00987836
1189,0.0256855
1190,0.0571284
1191,0.0837633
1192,0.105326
1193,0.120575
1194,0.128776
1195,0.130098
1196,0.125786
1197,0.11683
1198,0.103333
1199,0.0855785
1200,0.0650807
1201,0.0430208
1202,0.0210733
1203,0.00150992
1204,-0.0134574
1205,-0.0215171
1206,-0.0192111
1207,-0.00609176
1208,0.0153026
1209,0.0417312
1210,0.0693426
1211,0.0951276
1212,0.117184
1213,0.134735
1214,0.148055
1215,0.157968
1216,0.165087
1217,0.169475
1218,0.170967
1219,0.16837
1220,0.160627
1221,0.148468
1222,0.13327
1223,0.116012
1224,0.0983467
1225,0.0816855
1226,0.0668298
1227,0.0547946
1228,0.0453172
1229,0.0383905
1230,0.0336584
1231,0.0304175
1232,0.0285622
1233,0.0283932
1234,0.0295259
1235,0.0313982
1236,0.0342361
1237,0.0383855
1238,0.0441604
1239,0.0512478
1240,0.0585548
1241,0.0645615
1242,0.068295
1243,0.069059
1244,0.0674678
1245,0.0649579
1246,0.0635868
1247,0.0647129
1248,0.0680494
1249,0.0722967
1250,0.0752258
1251,0.0747988
1252,0.0694899
1253,0.0594472
1254,0.0465651
1255,0.0331907
1256,0.0219108
1257,0.013762
1258,0.0075985
1259,0.00120091
1260,-0.00690157
1261,-0.0166389
1262,-0.0271227
1263,-0.0362543
1264,-0.0418591
1265,-0.0433274
1266,-0.0420643
1267,-0.0404753
1268,-0.0410753
1269,-0.045991
1270,-0.0564056
1271,-0.0718041
1272,-0.0895918
1273,-0.106085
1274,-0.117511
1275,-0.120988
1276,-0.11569
1277,-0.102873
1278,-0.0847479
1279,-0.0638736
1280,-0.0427941
1281,-0.0233723
1282,-0.00672353
1283,0.00659323
1284,0.0159658
1285,0.0204509
1286,0.0188654
1287,0.0102329
1288,-0.00500226
1289,-0.0251984
1290,-0.046997
1291,-0.0660326
1292,-0.0783073
1293,-0.0813425
1294,-0.0748379
1295,-0.0610115
1296,-0.0443436
1297,-0.0298912
1298,-0.0215712
1299,-0.0214089
1300,-0.028878
1301,-0.0411292
1302,-0.0541052
1303,-0.0639553
1304,-0.0682311
1305,-0.0665804
1306,-0.060642
1307,-0.0529386
1308,-0.0459494
1309,-0.0412865
1310,-0.0391501
1311,-0.0382754
1312,-0.0365748
1313,-0.0321304
1314,-0.0239551
1315,-0.0122393
1316,0.00139751
1317,0.0141652
1318,0.0231237
1319,0.0261617
1320,0.0224708
1321,0.0128886
1322,-0.000131054
1323,-0.0131019
1324,-0.0225989
1325,-0.0259367
1326,-0.0215357
1327,-0.00958452
1328,0.00801132
1329,0.0283946
1330,0.0483367
1331,0.0646382
1332,0.0746765
1333,0.0768409
1334,0.0703726
1335,0.0553813
1336,0.0328934
1337,0.00474284
1338,-0.0264683
1339,-0.0576242
1340,-0.0853647
1341,-0.10635
1342,-0.118156
1343,-0.119767
1344,-0.112022
1345,-0.0975685
1346,-0.0802236
1347,-0.063879
1348,-0.0512953
1349,-0.0434226
1350,-0.0393895
1351,-0.0369498
1352,-0.0333617
1353,-0.0264619
1354,-0.0158129
1355,-0.00270962
1356,0.010265
1357,0.0200167
1358,0.0243953
1359,0.0230328
1360,0.0172259
1361,0.0095255
1362,0.00281057
1363,-0.00105745
1364,-0.00188054
1365,-0.000833331
1366,-0.000238357
1367,-0.00224217
1368,-0.00779041
1369,-0.0164398
1370,-0.0264402
1371,-0.0353018
1372,-0.0406941
1373,-0.0414149
1374,-0.0372935
1375,-0.0290575
1376,-0.0179214
1377,-0.00477034
1378,0.0098538
1379,0.0256458
1380,0.0424215
1381,0.0598738
1382,0.0775877
1383,0.0951768
1384,0.112168
1385,0.127926
1386,0.141443
1387,0.151242
1388,0.155604
1389,0.153119
1390,0.143388
1391,0.127476
1392,0.107872
1393,0.0878253
1394,0.0703911
1395,0.0576123
1396,0.0499756
1397,0.0465842
1398,0.0458544
1399,0.0461947
1400,0.0466988
1401,0.0472036
1402,0.0477325
1403,0.0481235
1404,0.047768
1405,0.045612
1406,0.0407435
1407,0.0331368
1408,0.0238967
1409,0.0152249
1410,0.00975669
1411,0.0093799
1412,0.0144141
1413,0.023395
1414,0.0334747
1415,0.0413887
1416,0.0447011
1417,0.042669
1418,0.0363537
1419,0.0280492
1420,0.0203084
1421,0.0149297
1422,0.0124914
1423,0.0123737
1424,0.0133984
1425,0.0144414
1426,0.0149617
1427,0.0151466
1428,0.0156116
1429,0.0171361
1430,0.020406
1431,0.0256905
1432,0.0327839
1433,0.0410981
1434,0.0496194
1435,0.0570603
1436,0.0619925
1437,0.0631492
1438,0.0596807
1439,0.0513724
1440,0.0388378
1441,0.0234929
1442,0.00719483
1443,-0.00826662
1444,-0.0215478
1445,-0.0320541
1446,-0.0400389
1447,-0.0462883
1448,-0.0515826
1449,-0.0563402
1450,-0.0603847
1451,-0.062979
1452,-0.0632559
1453,-0.0606628
1454,-0.05524
1455,-0.0476394
1456,-0.0389556
1457,-0.030351
1458,-0.022672
1459,-0.0163275
1460,-0.0114092
1461,-0.00789747
1462,-0.00588046
1463,-0.00554542
1464,-0.00708769
1465,-0.0104846
1466,-0.0152883
1467,-0.0206825
1468,-0.025703
1469,-0.0295479
1470,-0.0318291
1471,-0.0327275
1472,-0.0328824
1473,-0.0330659
1474,-0.0338389
1475,-0.0353934
1476,-0.0375915
1477,-0.0402601
1478,-0.0432731
1479,-0.046485
1480,-0.0497505
1481,-0.0527732
1482,-0.0549912
1483,-0.0555889
1484,-0.0537064
1485,-0.0486283
1486,-0.0401047
1487,-0.0287192
1488,-0.0159153
1489,-0.00376446
1490,0.0055284
1491,0.0102749
1492,0.00976545
1493,0.00451324
1494,-0.00389892
1495,-0.0133782
1496,-0.0218707
1497,-0.0277776
1498,-0.0302895
1499,-0.029348
1500,-0.0255158
1501,-0.019851
1502,-0.0137185
1503,-0.00860174
1504,-0.0059212
1505,-0.00682908
1506,-0.0118461
1507,-0.0205637
1508,-0.0316136
1509,-0.0430007
1510,-0.0526311
1511,-0.0589098
1512,-0.0612496
1513,-0.0601675
1514,-0.0570028
1515,-0.0533537
1516,-0.0504608
1517,-0.0486992
1518,-0.0475104
1519,-0.0457411
1520,-0.0422304
1521,-0.0364421
1522,-0.0289035
1523,-0.0211574
1524,-0.0152693
1525,-0.0131386
1526,-0.0157606
1527,-0.0228337
1528,-0.0328081
1529,-0.0433505
1530,-0.0520453
1531,-0.0570475
1532,-0.0575236
1533,-0.0537158
1534,-0.046734
1535,-0.0381546
1536,-0.029438
1537,-0.0216581
1538,-0.0153624
1539,-0.0106568
1540,-0.00742606
1541,-0.00557565
1542,-0.00507743
1543,-0.00599458
1544,-0.00844766
1545,-0.0124862
1546,-0.0178946
1547,-0.0241076
1548,-0.0302333
1549,-0.0351465
1550,-0.0378245
1551,-0.0375973
1552,-0.0343775
1553,-0.0287111
1554,-0.0216902
1555,-0.0147668
1556,-0.00943342
1557,-0.0068264
1558,-0.00744795
1559,-0.0111064
1560,-0.0168851
1561,-0.0232536
1562,-0.0284036
1563,-0.0306283
1564,-0.0285908
1565,-0.0217108
1566,-0.0102368
1567,0.00469275
1568,0.0211439
1569,0.0366875
1570,0.0487621
1571,0.0553149
1572,0.0551878
1573,0.0484247
1574,0.036277
1575,0.0209368
1576,0.0049188
1577,-0.00947138
