correlation_f0,correlation_f1,confidence,bit
-0.0334711,-0.0124072,0.459126,1
-0.00777202,-0.00606427,0.123425,1
0.00264495,0.00151152,0.272691,0
0.016553,0.00811604,0.342004,0
0.0104784,0.000903577,0.841227,0
-0.0326579,-0.0170065,0.315143,1
-0.0188519,-0.0113994,0.246352,1
0.0234023,0.00682167,0.548591,0
0.014601,0.0106805,0.155075,0
-0.00121867,-0.000886697,0.157678,1
-0.481603,-0.0545065,0.796659,1
0.632712,0.0656134,0.812083,0
0.332102,-0.0515507,1,0
0.65012,0.290746,0.381961,0
-0.633933,0.0658367,1,1
-0.119492,-0.0421814,0.47819,1
-0.0485096,0.267538,1,1
-0.0761076,0.27045,1,1
0.0411991,-0.0898421,1,0
0.0324546,-0.00193057,1,0
1.04727,0.365536,0.48254,0
-1.43994,-0.0746974,0.901366,1
-2.86085,-0.254299,0.836734,1
-1.35478,-0.0183071,0.973334,1
-1.22233,0.0321618,1,1
-0.0139571,0.184767,1,1
-0.461622,-0.452451,0.010033,1
1.09656,0.122509,0.799011,0
0.843568,0.425861,0.329051,0
0.132215,0.180516,0.154451,1
-0.476427,0.165045,1,1
-1.10565,0.255545,1,1
-1.31131,0.736834,1,1
-2.91153,0.371122,1,1
-1.97252,-0.102154,0.901523,1
-1.1657,0.168852,1,1
-0.772677,0.0554241,1,1
0.270373,-0.0419483,1,0
0.537873,-0.365047,1,0
1.73581,0.0582582,0.935054,0
0.899515,0.520889,0.266562,0
-0.168406,0.428444,1,1
-0.56177,0.537902,1,1
-1.40758,0.714829,1,1
-1.87122,0.785079,1,1
-2.37862,0.530059,1,1
-1.42519,0.0876187,1,1
-0.238925,0.242558,1,1
-0.074226,0.0866845,1,1
0.624307,-0.0493199,1,0
1.19037,0.0630281,0.899428,0
1.40073,0.276212,0.670576,0
0.725252,0.827721,0.0659828,1
-0.760074,0.67845,1,1
-0.827009,0.777014,1,1
-1.08526,1.03747,1,1
-1.89393,0.726446,1,1
-1.36257,0.674197,1,1
-0.674417,0.183583,1,1
0.452092,0.207796,0.370209,0
0.430918,0.052869,0.781437,0
0.277743,-0.135469,1,0
1.25434,0.241513,0.677091,0
0.678352,0.282621,0.411802,0
0.161114,0.702495,0.626881,1
-0.656724,0.748939,1,1
-0.675738,0.869767,1,1
-0.290908,1.05101,1,1
-1.29758,0.464798,1,1
0.0176478,0.634254,0.945858,1
0.384024,0.247608,0.215974,0
1.09767,0.196002,0.696982,0
0.756948,0.0123132,0.967987,0
0.0255293,-0.212512,1,0
1.02555,0.417351,0.421513,0
-0.298262,0.204732,1,1
-0.404992,0.498056,1,1
-0.921256,0.503575,1,1
-0.418926,0.52338,1,1
0.454484,0.714169,0.222208,1
-0.174023,0.0100484,1,1
1.52704,0.365967,0.613347,0
1.19884,0.147849,0.780426,0
1.21288,0.019129,0.968947,0
0.609907,-0.0028163,1,0
-0.341032,-0.177966,0.314195,1
0.411537,0.469462,0.0657492,1
-1.41254,0.0721198,1,1
-0.926666,0.143869,1,1
-0.782395,0.195471,1,1
-0.0551219,0.14164,1,1
1.03865,0.270699,0.586513,0
0.562717,-0.418558,1,0
2.41301,0.0116629,0.99038,0
1.58722,0.080145,0.903866,0
1.22738,-0.0286654,1,0
0.488594,-0.00977104,1,0
-0.614938,-0.155208,0.59694,1
-0.232329,0.396732,1,1
-1.96972,-0.0265383,0.973412,1
-1.15379,-0.240557,0.654954,1
-0.562766,-0.190529,0.494146,1
0.164936,-0.363495,1,0
1.24372,-0.286076,1,0
1.2314,-0.706687,1,0
2.75128,-0.337045,1,0
1.63227,-0.0548247,1,0
0.792269,-0.163558,1,0
0.14917,-0.0343286,1,0
-0.709429,-0.0402994,0.892496,1
-0.856788,0.241897,1,1
-2.25146,-0.149474,0.875487,1
-1.24771,-0.555431,0.383929,1
-0.269982,-0.505958,0.304117,0
0.355064,-0.679977,1,0
1.02885,-0.758657,1,0
1.52403,-0.839803,1,0
2.20764,-0.627086,1,0
1.21091,-0.155971,1,0
0.191077,-0.171027,1,0
-0.207627,-0.0118719,0.891827,1
-0.724817,0.0827148,1,1
-1.34218,0.00943669,1,1
-1.89479,-0.219746,0.792156,1
-0.925604,-0.697727,0.140376,1
0.131358,-0.731342,1,0
0.426415,-0.913302,1,0
0.590633,-1.08143,1,0
1.42317,-0.795154,1,0
1.24976,-0.725968,1,0
0.496368,-0.223475,1,0
-0.507019,-0.177043,0.482377,1
-0.622676,-0.0276356,0.915008,1
-0.490924,0.194477,1,1
-1.4078,-0.200118,0.751084,1
-1.04673,-0.247563,0.617456,1
-0.469484,-0.736296,0.221277,0
0.446369,-0.768329,1,0
0.38768,-0.878064,1,0
0.0417242,-1.07876,1,0
0.908208,-0.52085,1,0
-0.0616211,-0.62917,0.821593,0
-0.366414,-0.212422,0.266037,1
-1.01507,-0.0895698,0.837829,1
-0.759436,0.0375849,1,1
-0.204235,0.246877,1,1
-1.18326,-0.386904,0.50718,1
0.0330424,-0.217981,1,0
0.172516,-0.541204,1,0
0.696172,-0.603591,1,0
0.21079,-0.664541,1,0
-0.576391,-0.851871,0.192878,0
0.218564,-0.120767,1,0
-1.34971,-0.36657,0.572832,1
-1.10192,-0.145049,0.767357,1
-1.37199,-0.0289085,0.958729,1
-0.806893,0.026351,1,1
0.145182,0.239224,0.244643,1
-0.646962,-0.455814,0.173333,1
1.11645,-0.128264,1,0
0.658627,-0.245212,1,0
0.676321,-0.298677,1,0
-0.0530844,-0.249293,0.648887,0
-1.0045,-0.347993,0.485404,1
-0.56618,0.324187,1,1
-2.38294,-0.0312142,0.974141,1
-1.62113,-0.0391664,0.95282,1
-1.29841,0.102608,1,1
-0.567837,0.0570296,1,1
0.44448,0.176063,0.432553,0
-0.0380753,-0.437067,0.839731,0
1.84647,-0.0167939,1,0
1.05235,0.141691,0.762669,0
0.59769,0.130551,0.641462,0
-0.262401,0.233036,1,1
-1.23436,0.205712,1,1
-1.21011,0.670187,1,1
-2.70003,0.339217,1,1
-1.63563,0.0880508,1,1
-0.892188,0.16202,1,1
-0.243315,0.0303041,1,1
0.642473,0.0488159,0.858769,0
0.720667,-0.256694,1,0
2.1645,0.122209,0.893114,0
1.12211,0.491364,0.390923,0
0.224253,0.475197,0.358774,1
-0.40792,0.649868,1,1
-1.11219,0.719799,1,1
-1.47319,0.863469,1,1
-2.38247,0.586724,1,1
-1.27819,0.158141,1,1
-0.279126,0.176945,1,1
0.225143,0.0444595,0.670185,0
0.691259,-0.0655527,1,0
1.23718,-0.0292351,1,0
1.83985,0.202194,0.801969,0
0.948961,0.719005,0.137866,0
-0.0798633,0.736557,1,1
-0.411741,0.921141,1,1
-0.722607,1.04568,1,1
-1.43576,0.816467,1,1
-1.40944,0.719321,1,1
-0.503706,0.243695,1,1
0.40422,0.162127,0.427465,0
0.561322,0.00831548,0.970804,0
0.513231,-0.189389,1,0
1.45339,0.210512,0.746965,0
1.13956,0.256902,0.632068,0
0.534193,0.757671,0.172989,1
-0.447709,0.785088,1,1
-0.384247,0.919545,1,1
-0.0884747,1.12161,1,1
-0.987139,0.567449,1,1
-0.0984375,0.651412,1,1
0.286412,0.209167,0.155867,0
1.00556,0.10297,0.814223,0
0.780889,-0.0128828,1,0
0.275765,-0.228771,1,0
1.26913,0.372524,0.54616,0
0.0744865,0.207419,0.47155,1
-0.0557469,0.589686,1,1
-0.59638,0.666348,1,1
-0.203899,0.705245,1,1
0.508674,0.8878,0.271488,1
-0.34801,0.154443,1,1
1.23502,0.42205,0.490608,0
1.08692,0.172229,0.726435,0
1.3315,0.0264623,0.961027,0
0.766482,-0.0398783,1,0
-0.137025,-0.247032,0.286434,0
0.748026,0.455628,0.242925,0
-0.917316,0.160735,1,1
-0.593069,0.288189,1,1
-0.687932,0.331239,1,1
-0.0211093,0.282443,1,1
1.0017,0.429805,0.399507,0
0.482517,-0.250393,1,0
2.27045,0.0884414,0.925014,0
1.53419,0.059294,0.925579,0
1.267,-0.0762696,1,0
0.604615,-0.0302752,1,0
-0.395923,-0.144711,0.464661,1
0.069807,0.425976,0.718397,1
-1.77014,0.0263108,1,1
-1.02687,-0.101215,0.820554,1
-0.542417,-0.0466787,0.841524,1
0.252277,-0.161007,1,0
1.24995,-0.121262,1,0
1.08217,-0.638389,1,0
2.6899,-0.2756,1,0
1.64173,-0.0490592,1,0
0.975821,-0.121659,1,0
0.236707,-0.0457957,1,0
-0.64597,-0.0632353,0.821673,1
-0.661051,0.271019,1,1
-2.07326,-0.0763522,0.928962,1
-1.09407,-0.426721,0.438819,1
-0.274628,-0.425245,0.215205,0
0.36676,-0.616049,1,0
1.13809,-0.660229,1,0
1.50887,-0.820657,1,0
2.48103,-0.549348,1,0
1.32093,-0.160199,1,0
0.32318,-0.197061,1,0
-0.138269,-0.0227634,0.717282,1
-0.656846,0.0713646,1,1
-1.13198,0.0876444,1,1
-1.95446,-0.207122,0.80836,1
-0.987625,-0.682569,0.182647,1
0.0727375,-0.697923,1,0
0.506987,-0.854648,1,0
0.778233,-1.01259,1,0
1.46443,-0.825396,1,0
1.52493,-0.735843,1,0
0.704072,-0.202674,1,0
-0.311955,-0.167685,0.300788,1
-0.472422,0.00957761,1,1
-0.604383,0.148772,1,1
-1.39179,-0.155334,0.799197,1
-1.23424,-0.24469,0.669098,1
-0.506841,-0.712954,0.168974,0
0.361201,-0.807091,1,0
0.396291,-0.931649,1,0
0.169232,-1.13218,1,0
1.12532,-0.593142,1,0
0.294412,-0.676278,1,0
-0.137735,-0.220381,0.23078,0
-0.971335,-0.144685,0.740712,1
-0.728048,0.0220587,1,1
-0.264669,0.246614,1,1
-1.23548,-0.324698,0.583767,1
-0.24255,-0.235116,0.0155627,1
-0.0151089,-0.61983,0.952408,0
0.602673,-0.689396,1,0
0.285978,-0.719699,1,0
-0.409439,-0.923771,0.385784,0
0.415185,-0.231987,1,0
-1.08781,-0.482024,0.385892,1
-0.923814,-0.161368,0.702597,1
-1.25938,-0.0268346,0.958274,1
-0.753698,0.0457915,1,1
0.0463319,0.233427,0.668773,1
-0.845698,-0.457378,0.298003,1
0.838969,-0.153721,1,0
0.587399,-0.313701,1,0
0.696468,-0.391819,1,0
0.00457657,-0.371469,1,0
-0.969434,-0.524113,0.298163,1
-0.340741,0.208237,1,1
-2.12276,-0.119871,0.893098,1
-1.47273,-0.0721382,0.906609,1
-1.33419,0.0442798,1,1
-0.63436,0.0324277,1,1
0.402886,0.189077,0.361187,0
-0.116638,-0.416827,0.562717,0
1.68432,-0.0498921,1,0
0.929005,0.0259088,0.945736,0
0.549748,-0.0160479,1,0
-0.174976,0.117557,1,1
-1.19683,0.0553364,1,1
-1.04684,0.571778,1,1
-2.69081,0.219489,1,1
-1.63167,0.0390752,1,1
-0.988351,0.135286,1,1
-0.266711,0.0478593,1,1
0.631985,0.0773702,0.781858,0
0.539048,-0.318216,1,0
2.10392,0.0715218,0.934246,0
1.15399,0.413711,0.472207,0
0.345751,0.391704,0.0623122,1
-0.40005,0.538357,1,1
-1.18434,0.576136,1,1
-1.47493,0.803655,1,1
-2.47152,0.552296,1,1
-1.3571,0.146718,1,1
-0.445632,0.155549,1,1
0.0672182,0.000374976,0.988905,0
0.726547,-0.0447421,1,0
1.15696,-0.0974916,1,0
1.99535,0.178589,0.8357,0
0.970792,0.633942,0.20991,0
-0.0351292,0.658818,1,1
-0.451821,0.848432,1,1
-0.811984,0.982664,1,1
-1.49271,0.834169,1,1
-1.72696,0.681384,1,1
-0.753655,0.198791,1,1
0.264555,0.172496,0.210635,0
0.515396,0.0153527,0.942147,0
0.569169,-0.177969,1,0
1.39988,0.116625,0.846192,0
1.31401,0.20944,0.725046,0
0.642583,0.746202,0.0746115,1
-0.343148,0.789967,1,1
-0.411162,0.93749,1,1
-0.319172,1.09452,1,1
-1.16237,0.635115,1,1
-0.444579,0.68419,1,1
0.103095,0.23588,0.391723,1
0.815883,0.101888,0.777967,0
0.716292,-0.0176675,1,0
0.271781,-0.252451,1,0
1.34848,0.338919,0.598295,0
0.364356,0.232235,0.22146,0
0.0783736,0.633657,0.779859,1
-0.652307,0.680428,1,1
-0.261818,0.779891,1,1
0.347358,0.968198,0.471922,1
-0.5146,0.277997,1,1
0.888369,0.478596,0.299769,0
0.847674,0.171301,0.663778,0
1.21218,0.0314493,0.949423,0
0.801332,-0.0165183,1,0
-0.0502014,-0.251509,0.667221,0
0.868287,0.432022,0.335509,0
-0.733696,0.161569,1,1
-0.483127,0.368171,1,1
-0.675566,0.447311,1,1
-0.0531339,0.418546,1,1
0.865059,0.557798,0.215946,0
0.246307,-0.152609,1,0
2.02456,0.172724,0.842784,0
1.46829,0.10348,0.868327,0
1.3038,-0.0454358,1,0
0.601698,-0.0501777,1,0
-0.393568,-0.199129,0.328059,1
0.258845,0.459833,0.279662,1
-1.58962,0.0784431,1,1
-0.923956,0.0136494,1,1
-0.641909,0.0446394,1,1
0.156621,-0.056939,1,0
1.18943,0.0293603,0.95182,0
0.991902,-0.520008,1,0
2.6221,-0.195651,1,0
1.62934,-0.0285904,1,0
1.02061,-0.123787,1,0
0.354283,-0.0214445,1,0
-0.630695,-0.0939008,0.740819,1
-0.485662,0.331712,1,1
-2.12539,-0.0639884,0.941547,1
-1.11995,-0.342169,0.531956,1
-0.36,-0.326275,0.0491422,1
0.371937,-0.489365,1,0
1.18253,-0.527798,1,0
1.41403,-0.786304,1,0
2.56951,-0.501813,1,0
1.46631,-0.106683,1,0
0.503968,-0.166149,1,0
-0.0645353,-0.0258051,0.428714,1
-0.724884,0.0240546,1,1
-1.0702,0.139992,1,1
-2.00197,-0.13866,0.870449,1
-1.03195,-0.60894,0.257794,1
-0.0594731,-0.649123,0.832138,0
0.437564,-0.824775,1,0
0.89099,-0.92281,1,0
1.51904,-0.822301,1,0
1.8318,-0.685073,1,0
0.833043,-0.207533,1,0
-0.194159,-0.182003,0.032315,1
-0.410246,0.00784613,1,1
-0.586575,0.162842,1,1
-1.39242,-0.09544,0.871708,1
-1.45196,-0.215889,0.741117,1
-0.698617,-0.731006,0.0226556,0
0.319603,-0.768667,1,0
0.448583,-0.909081,1,0
0.355754,-1.10375,1,0
1.20013,-0.668227,1,0
0.600835,-0.710533,1,0
0.0803649,-0.206297,1,0
-0.768975,-0.118082,0.733767,1
-0.674308,0.0272848,1,1
-0.36468,0.225381,1,1
-1.31947,-0.28616,0.643553,1
-0.472802,-0.206227,0.392583,1
-0.120765,-0.634264,0.680105,0
0.560336,-0.722673,1,0
0.285903,-0.794734,1,0
-0.279173,-0.998018,0.562833,0
0.63489,-0.311442,1,0
-0.734906,-0.518481,0.172672,1
-0.750577,-0.174047,0.62353,1
-1.23493,-0.0606414,0.906387,1
-0.744155,0.0506896,1,1
0.0262552,0.271917,0.823892,1
-0.915964,-0.410119,0.381458,1
0.568685,-0.176402,1,0
0.419407,-0.405787,1,0
0.681478,-0.473951,1,0
0.103001,-0.452268,1,0
-0.831724,-0.623007,0.143475,1
-0.18288,0.0879267,1,1
-1.93098,-0.219294,0.796031,1
-1.32952,-0.072924,0.896005,1
-1.28677,0.0516352,1,1
-0.63977,0.0477875,1,1
0.318227,0.197416,0.234291,0
-0.306496,-0.445748,0.185115,0
1.53457,-0.0777042,1,0
0.930461,-0.0406577,1,0
0.633067,-0.105587,1,0
-0.163594,-0.015114,0.830853,1
-1.16442,-0.0910144,0.855008,1
-0.856886,0.514969,1,1
-2.55034,0.173232,1,1
-1.60949,0.0295215,1,1
-1.10888,0.107383,1,1
-0.352476,0.046159,1,1
0.626994,0.115052,0.689905,0
0.458024,-0.330161,1,0
2.04779,0.0206757,0.980009,0
1.1031,0.296331,0.576499,0
0.420624,0.286569,0.18956,0
-0.289462,0.46553,1,1
-1.21025,0.458082,1,1
-1.37632,0.763466,1,1
-2.63531,0.462441,1,1
-1.45254,0.133743,1,1
-0.57698,0.170513,1,1
0.0440598,0.0343185,0.124286,0
0.685906,-0.0386377,1,0
1.0085,-0.171086,1,0
2.06074,0.128672,0.88246,0
1.10574,0.600746,0.295928,0
0.0895533,0.60587,0.74245,1
-0.448299,0.776078,1,1
-0.957908,0.880868,1,1
-1.52112,0.834098,1,1
-1.91843,0.698139,1,1
-0.920435,0.204982,1,1
0.0370791,0.152517,0.608862,1
0.348614,-0.017186,1,0
0.648615,-0.134572,1,0
1.38399,0.0744693,0.89788,0
1.52907,0.194653,0.774147,0
0.70696,0.696003,0.00781011,0
-0.282233,0.756651,1,1
-0.412645,0.928055,1,1
-0.397211,1.1048,1,1
-1.28467,0.674333,1,1
-0.790537,0.699388,1,1
-0.175423,0.211561,1,1
0.713896,0.135848,0.680262,0
0.662988,-0.02012,1,0
0.353752,-0.239481,1,0
1.30737,0.254069,0.674571,0
0.591317,0.208859,0.477968,0
0.217217,0.658571,0.50395,1
-0.523715,0.738494,1,1
-0.319899,0.813358,1,1
0.17319,0.998975,0.704495,1
-0.715659,0.35028,1,1
0.623285,0.569426,0.0451569,0
0.647347,0.177465,0.569683,0
1.11026,0.0317151,0.944456,0
0.702912,-0.0515797,1,0
0.00747838,-0.262849,1,0
0.998564,0.421,0.40686,0
-0.482201,0.179743,1,1
-0.403197,0.416109,1,1
-0.719266,0.490662,1,1
-0.0946443,0.513836,1,1
0.784368,0.679429,0.0716895,0
0.0482397,-0.0710602,1,0
1.76037,0.237364,0.762367,0
1.28895,0.0907193,0.868491,0
1.29857,-0.0383463,1,0
0.655039,-0.0431836,1,0
-0.342248,-0.219105,0.219367,1
0.322689,0.428491,0.140847,1
-1.45268,0.0897789,1,1
-0.842782,0.105813,1,1
-0.65801,0.158508,1,1
0.0901785,0.0515781,0.272301,0
1.11532,0.143013,0.772695,0
0.797303,-0.470153,1,0
2.54955,-0.109047,1,0
1.63517,-0.00124781,1,0
1.07896,-0.138645,1,0
0.347417,-0.0628175,1,0
-0.612062,-0.126266,0.657969,1
-0.326915,0.375855,1,1
-2.01959,-0.00503761,0.995024,1
-1.14087,-0.266028,0.621825,1
-0.503704,-0.256456,0.325259,1
0.317841,-0.402199,1,0
1.2208,-0.401557,1,0
1.3522,-0.742731,1,0
2.5903,-0.470912,1,0
1.50066,-0.12745,1,0
0.641961,-0.166758,1,0
0.0573941,-0.0109507,1,0
-0.71492,0.001841,1,1
-0.9763,0.185048,1,1
-2.13027,-0.128412,0.886295,1
-1.09305,-0.540916,0.337912,1
-0.136507,-0.568694,0.612856,0
0.455955,-0.745586,1,0
0.918272,-0.880952,1,0
1.51849,-0.838391,1,0
2.06259,-0.664408,1,0
1.04662,-0.185132,1,0
0.0186018,-0.173972,1,0
-0.348922,-0.00418608,0.97629,1
-0.667532,0.123087,1,1
-1.30959,-0.0222529,0.966583,1
-1.61226,-0.182264,0.796867,1
-0.809002,-0.700128,0.0721437,1
0.186567,-0.767807,1,0
0.424369,-0.920371,1,0
0.527615,-1.06541,1,0
1.31897,-0.708329,1,0
0.941515,-0.716355,1,0
0.236209,-0.238884,1,0
-0.621058,-0.127694,0.658915,1
-0.589861,0.0406677,1,1
-0.383863,0.240029,1,1
-1.37692,-0.259106,0.683249,1
-0.739907,-0.216864,0.546675,1
-0.300246,-0.671022,0.381744,0
0.559166,-0.719513,1,0
0.318612,-0.845775,1,0
-0.115713,-1.02898,0.797826,0
0.729323,-0.417947,1,0
-0.386086,-0.561835,0.185405,0
-0.515638,-0.177497,0.487842,1
-1.07869,-0.0384881,0.931098,1
-0.750891,0.0357088,1,1
-0.0507069,0.267711,1,1
-1.01794,-0.398824,0.436994,1
0.395075,-0.15624,1,0
0.290519,-0.462513,1,0
0.69588,-0.541209,1,0
0.110211,-0.566027,1,0
-0.689837,-0.709086,0.0137599,0
0.0560318,0.0350851,0.229889,0
-1.63275,-0.27823,0.708808,1
-1.2343,-0.115939,0.828269,1
-1.2963,0.0376896,1,1
-0.648242,0.0611935,1,1
0.354353,0.248781,0.175039,0
-0.444267,-0.468505,0.0265543,0
1.35937,-0.101988,1,0
0.814685,-0.130859,1,0
0.696045,-0.193433,1,0
-0.0603138,-0.106552,0.277097,0
-1.10805,-0.213368,0.677062,1
-0.755805,0.418171,1,1
-2.43948,0.0899965,1,1
-1.55629,0.0115046,1,1
-1.10229,0.136459,1,1
-0.409885,0.0382019,1,1
0.588892,0.128756,0.641172,0
0.295016,-0.390255,1,0
2.05631,0.0191422,0.981554,0
1.14772,0.233218,0.662232,0
0.502029,0.188386,0.454283,0
-0.294858,0.34376,1,1
-1.20843,0.352075,1,1
-1.26996,0.748584,1,1
-2.61686,0.43169,1,1
-1.54778,0.1079,1,1
-0.721176,0.164176,1,1
-0.0312923,0.0294572,1,1
0.766469,0.00702537,0.981835,0
0.9565,-0.212916,1,0
2.13507,0.0953291,0.914518,0
1.13164,0.515675,0.373921,0
0.218693,0.546937,0.428724,1
-0.383782,0.742816,1,1
-1.02913,0.811229,1,1
-1.53489,0.845758,1,1
-2.16383,0.645572,1,1
-1.05926,0.204179,1,1
-0.0985458,0.172398,1,1
0.329988,0.00424502,0.974598,0
0.651607,-0.144737,1,0
1.32203,-0.00445733,1,0
1.74645,0.184191,0.809192,0
0.894274,0.695981,0.124693,0
-0.166871,0.734642,1,1
-0.440618,0.908943,1,1
-0.574125,1.06234,1,1
-1.32449,0.754186,1,1
-1.07109,0.731458,1,1
-0.36627,0.218657,1,1
0.521712,0.116458,0.635024,0
0.584876,-0.0327281,1,0
0.472918,-0.209474,1,0
1.38788,0.225354,0.720619,0
0.867103,0.202811,0.620883,0
0.344708,0.662593,0.315581,1
-0.465366,0.762795,1,1
-0.327914,0.87467,1,1
0.0762412,1.06976,0.866943,1
-0.86846,0.436763,1,1
0.232636,0.602409,0.442819,1
0.426882,0.191671,0.38026,0
1.07747,0.0743455,0.870907,0
0.701334,-0.0512963,1,0
0.0944103,-0.267089,1,0
1.04005,0.3729,0.472168,0
-0.197483,0.183851,1,1
-0.217631,0.492792,1,1
-0.651234,0.589637,1,1
-0.190719,0.580179,1,1
0.633459,0.763889,0.0933411,1
-0.16034,0.0209629,1,1
1.54462,0.348534,0.631795,0
1.12358,0.110644,0.820707,0
1.24514,-0.034795,1,0
0.606977,-0.0701348,1,0
-0.275144,-0.228778,0.09201,1
0.505468,0.465199,0.0414859,0
-1.2334,0.116576,1,1
-0.824642,0.150764,1,1
-0.685861,0.247977,1,1
0.0435974,0.168628,0.589142,1
1.08543,0.288411,0.580138,0
0.607273,-0.397792,1,0
2.3633,-0.035758,1,0
1.53701,0.00932348,0.987941,0
1.17537,-0.102377,1,0
0.413326,-0.0481265,1,0
-0.594661,-0.144748,0.608477,1
-0.259777,0.392482,1,1
-1.95735,0.016571,1,1
-1.11862,-0.17963,0.723275,1
-0.515425,-0.128325,0.60132,1
0.213536,-0.311242,1,0
1.18384,-0.290293,1,0
1.20587,-0.719333,1,0
2.68734,-0.360802,1,0
1.55602,-0.087771,1,0
0.725505,-0.175681,1,0
0.0265627,-0.0510343,1,0
-0.749362,-0.0201232,0.947697,1
-0.861745,0.261108,1,1
-2.17805,-0.0872168,0.922997,1
-1.2148,-0.505982,0.411917,1
-0.295084,-0.510406,0.267318,0
0.387819,-0.687588,1,0
1.08203,-0.748838,1,0
1.49646,-0.847229,1,0
2.21658,-0.64164,1,0
1.1417,-0.191615,1,0
0.161413,-0.172597,1,0
-0.277016,0.0017871,1,1
-0.731834,0.10416,1,1
-1.32112,0.0220114,1,1
-1.86039,-0.182217,0.821584,1
-0.921338,-0.662512,0.163415,1
0.119828,-0.709417,1,0
0.435181,-0.892109,1,0
0.584061,-1.06474,1,0
1.38295,-0.770254,1,0
1.27165,-0.70968,1,0
0.495415,-0.208763,1,0
-0.490313,-0.148909,0.534093,1
-0.575237,0.0171109,1,1
-0.512285,0.205324,1,1
-1.35579,-0.176944,0.769114,1
-0.971278,-0.1934,0.667892,1
-0.457457,-0.688354,0.201514,0
0.403599,-0.778493,1,0
0.345157,-0.883501,1,0
0.0572407,-1.05296,1,0
0.932191,-0.481671,1,0
-0.0891305,-0.640862,0.755804,0
-0.362225,-0.222194,0.239607,1
-0.97633,-0.0700672,0.866079,1
-0.688208,0.0539895,1,1
-0.118751,0.275492,1,1
-1.1394,-0.393046,0.487035,1
0.0958173,-0.187603,1,0
0.156028,-0.523376,1,0
0.704634,-0.593125,1,0
0.167305,-0.651015,1,0
-0.567034,-0.827119,0.186554,0
0.173278,-0.108004,1,0
-1.3054,-0.351943,0.575292,1
-1.03042,-0.128883,0.777655,1
-1.22721,0.0287471,1,1
-0.693144,0.0358576,1,1
0.265071,0.247527,0.0342252,0
-0.548728,-0.461048,0.0868315,1
1.21656,-0.0969034,1,0
0.710438,-0.229265,1,0
0.695896,-0.308598,1,0
-0.0528643,-0.255747,0.657406,0
-0.97488,-0.340185,0.482634,1
-0.525675,0.338784,1,1
-2.28472,-0.0202262,0.98245,1
-1.53082,-0.0476416,0.939635,1
-1.17908,0.0989622,1,1
-0.400571,0.0564389,1,1
0.613482,0.172339,0.561378,0
0.134539,-0.443131,1,0
1.91101,-0.0373429,1,0
1.09934,0.12623,0.794006,0
0.640295,0.109908,0.706991,0
-0.21422,0.226487,1,1
-1.19892,0.191795,1,1
-1.19302,0.64917,1,1
-2.62812,0.335386,1,1
