correlation_f0,correlation_f1,confidence,bit
0.24033,-0.164383,1,0
0.541013,-0.338274,1,0
0.894853,-0.183435,1,0
0.499336,-0.123477,1,0
0.163408,0.0205423,0.776653,0
-0.191323,-0.150506,0.119407,1
0.162057,-0.256763,1,0
0.637517,-0.365429,1,0
0.879356,-0.239922,1,0
0.565814,-0.137171,1,0
0.0277224,-0.0724909,1,0
-0.21332,-0.205669,0.0182594,1
0.0958235,-0.312436,1,0
0.741795,-0.342539,1,0
0.8392,-0.265978,1,0
0.567372,-0.162915,1,0
-0.164308,-0.177792,0.0394127,0
-0.160961,-0.218586,0.151826,0
0.0412684,-0.349991,1,0
0.814141,-0.291619,1,0
0.692048,-0.294221,1,0
0.544814,-0.175141,1,0
-0.253091,-0.250119,0.00590594,1
-0.0720319,-0.212529,0.493734,0
-0.0458302,-0.363059,0.775831,0
0.798568,-0.233107,1,0
0.474556,-0.320988,1,0
0.511432,-0.161222,1,0
-0.35927,-0.305426,0.0810046,1
-0.0321035,-0.203236,0.727172,0
-0.142449,-0.369106,0.443074,0
0.698094,-0.181918,1,0
0.298832,-0.290465,1,0
0.454373,-0.125131,1,0
-0.425588,-0.328629,0.128555,1
0.0203749,-0.190898,1,0
-0.214994,-0.344939,0.232073,0
0.614571,-0.087583,1,0
0.0773386,-0.246413,1,0
0.347162,-0.094313,1,0
-0.488341,-0.352791,0.161152,1
0.0465934,-0.173016,1,0
-0.26543,-0.294885,0.0525683,0
0.448241,0.00398871,0.98236,0
-0.131854,-0.180279,0.155144,0
0.163346,-0.072961,1,0
-0.523499,-0.352099,0.195752,1
0.0745407,-0.13595,1,0
-0.281251,-0.209193,0.146925,1
0.258244,0.0872778,0.494805,0
-0.402598,-0.135489,0.496404,1
0.0257297,-0.0425829,1,0
-0.547325,-0.332375,0.244345,1
0.109694,-0.168358,1,0
-0.241491,-0.275294,0.0654093,0
0.239157,-0.0106991,1,0
-0.398861,-0.194232,0.34502,1
0.0414227,-0.0615482,1,0
-0.454557,-0.336326,0.149492,1
0.147564,-0.135373,1,0
-0.300199,-0.226833,0.139205,1
0.0387912,0.0726477,0.303812,1
-0.565152,-0.106955,0.681731,1
-0.0761169,-0.0144637,0.680645,1
-0.401054,-0.299632,0.144747,1
0.119991,-0.110692,1,0
-0.314782,-0.155028,0.340039,1
-0.157583,0.147658,1,1
-0.679274,-0.0143273,0.958687,1
-0.27794,0.0104681,1,1
-0.347935,-0.248865,0.166002,1
0.137985,-0.072703,1,0
-0.224539,-0.0279161,0.778843,1
-0.360603,0.208947,1,1
-0.774629,0.0654583,1,1
-0.415403,0.0320235,1,1
-0.214363,-0.159625,0.146364,1
0.171483,-0.00291638,1,0
-0.175988,0.068678,1,1
-0.568719,0.239414,1,1
-0.865648,0.133299,1,1
-0.527979,0.0664954,1,1
-0.0718263,-0.0639032,0.0583748,1
0.180349,0.0506892,0.561205,0
-0.126251,0.161883,1,1
-0.750029,0.255833,1,1
-0.827442,0.215186,1,1
-0.531082,0.11567,1,1
0.0507927,0.020392,0.427068,0
0.131887,0.0835524,0.224355,0
-0.0761096,0.230297,1,1
-0.81193,0.275094,1,1
-0.72667,0.284366,1,1
-0.585762,0.126425,1,1
0.181424,0.107752,0.254763,0
0.142638,0.13061,0.0440162,0
0.016335,0.309568,0.899756,1
-0.823778,0.284666,1,1
-0.658877,0.307632,1,1
-0.58483,0.131888,1,1
0.261195,0.17727,0.191408,0
0.0985546,0.171402,0.269848,1
0.0943558,0.354093,0.579191,1
-0.814845,0.255572,1,1
-0.528227,0.307364,1,1
-0.507898,0.147857,1,1
0.400921,0.267927,0.198841,0
0.0603676,0.192962,0.523406,1
0.127636,0.362547,0.479231,1
-0.787679,0.198477,1,1
-0.326093,0.312465,1,1
-0.417976,0.150232,1,1
0.472396,0.321385,0.190243,0
0.0145983,0.19792,0.862616,1
0.166124,0.367155,0.376971,1
-0.648339,0.160657,1,1
-0.0760723,0.312459,1,1
-0.306351,0.135376,1,1
0.474971,0.333621,0.17481,0
-0.054969,0.186089,1,1
0.24897,0.355439,0.176154,1
-0.485817,0.0985725,1,1
0.135734,0.268627,0.328649,1
-0.234672,0.091848,1,1
0.478744,0.350479,0.15468,0
-0.0856839,0.176135,1,1
0.297885,0.323531,0.0412695,1
-0.294203,0.0213677,1,1
0.310774,0.197691,0.222399,0
-0.088542,0.0642373,1,1
0.483268,0.341086,0.172476,0
-0.106261,0.160257,1,1
0.304405,0.249589,0.098947,0
-0.115431,-0.0590644,0.323024,1
0.498354,0.120552,0.610436,0
0.0880593,0.0411881,0.362648,0
0.450869,0.321969,0.166788,0
-0.151097,0.11302,1,1
0.237581,0.143033,0.248409,0
0.0969421,-0.129696,1,0
0.691109,0.0612629,0.837147,0
0.236672,0.0060304,0.950306,0
0.337428,0.25003,0.148775,0
-0.219099,0.0410292,1,1
0.278694,0.0753053,0.574546,0
0.29507,-0.195177,1,0
0.793412,-0.0193069,1,0
0.351057,-0.0373152,1,0
0.239001,0.182634,0.133685,0
-0.199378,0.0108112,1,1
0.243309,-0.0192538,1,0
0.497719,-0.229696,1,0
0.866297,-0.099986,1,0
0.441603,-0.0863444,1,0
0.150027,0.101946,0.190817,0
-0.186016,-0.0393278,0.650952,1
0.19366,-0.105619,1,0
0.602184,-0.292389,1,0
0.846007,-0.176608,1,0
0.524083,-0.116619,1,0
0.0314792,0.022584,0.164533,0
-0.160789,-0.0857312,0.30447,1
0.137413,-0.192952,1,0
0.722456,-0.31292,1,0
0.812818,-0.242375,1,0
0.569842,-0.125499,1,0
-0.116464,-0.0786468,0.193823,1
-0.136254,-0.126348,0.0377207,1
0.0175434,-0.2859,1,0
0.823754,-0.287957,1,0
0.735332,-0.27861,1,0
0.580886,-0.142656,1,0
-0.27115,-0.17874,0.205407,1
-0.125042,-0.173468,0.162227,0
-0.0246143,-0.327881,0.860343,0
0.840216,-0.259079,1,0
0.566418,-0.316872,1,0
0.516836,-0.159033,1,0
-0.372804,-0.254318,0.188937,1
-0.0654018,-0.191712,0.491262,0
-0.0877984,-0.356424,0.604709,0
0.797238,-0.22606,1,0
0.383717,-0.328264,1,0
0.456409,-0.15745,1,0
-0.432429,-0.302292,0.177125,1
0.00606787,-0.186888,1,0
-0.159058,-0.369067,0.39765,0
0.663313,-0.188992,1,0
0.179011,-0.309276,1,0
0.359122,-0.142867,1,0
-0.474538,-0.331152,0.177968,1
0.025626,-0.20521,1,0
-0.231772,-0.3724,0.23276,0
0.52098,-0.116945,1,0
-0.0261784,-0.262083,0.81837,0
0.264759,-0.105695,1,0
-0.523208,-0.366793,0.175748,1
0.05456,-0.199941,1,0
-0.261019,-0.321147,0.103282,0
0.351153,-0.0426095,1,0
-0.235216,-0.207903,0.0616375,1
0.122021,-0.0741732,1,0
-0.499655,-0.34959,0.176704,1
0.124239,-0.151762,1,0
-0.280112,-0.259849,0.0375268,1
0.16742,0.0352692,0.651987,0
-0.450056,-0.144495,0.513937,1
-0.0419854,-0.0476969,0.0636857,0
-0.465877,-0.331429,0.168628,1
0.173128,-0.109868,1,0
-0.278162,-0.177965,0.219669,1
-0.0818786,0.0980943,1,1
-0.649924,-0.0813959,0.7774,1
-0.166211,0.0042798,1,1
-0.354874,-0.265107,0.14479,1
0.171365,-0.0710843,1,0
-0.292179,-0.103991,0.475016,1
-0.305673,0.147167,1,1
-0.734818,0.0177025,1,1
-0.299064,0.0413559,1,1
-0.251934,-0.190337,0.139276,1
0.1626,-0.0394784,1,0
-0.246073,-0.00506334,0.959677,1
-0.457169,0.227278,1,1
-0.78547,0.121407,1,1
-0.434171,0.0676547,1,1
-0.172028,-0.120392,0.17658,1
0.135793,0.0088166,0.878063,0
-0.159877,0.108447,1,1
-0.623527,0.261985,1,1
-0.832832,0.180769,1,1
-0.562193,0.0760801,1,1
-0.0398308,-0.030864,0.126838,1
0.176543,0.0721511,0.41976,0
-0.0822518,0.208516,1,1
-0.772483,0.272797,1,1
-0.81629,0.237824,1,1
-0.58615,0.115621,1,1
0.115256,0.0739822,0.218105,0
0.143115,0.115723,0.105824,0
-0.0523211,0.262505,1,1
-0.840509,0.275426,1,1
-0.709766,0.29547,1,1
-0.558121,0.146566,1,1
0.259101,0.166871,0.216518,0
0.0779468,0.138495,0.279742,1
0.0113862,0.315005,0.93023,1
-0.865741,0.263961,1,1
-0.555618,0.334615,1,1
-0.560737,0.13964,1,1
0.301508,0.209759,0.179454,0
0.058986,0.164143,0.471284,1
0.111429,0.367781,0.534948,1
-0.773048,0.24731,1,1
-0.390041,0.339035,1,1
-0.519856,0.133436,1,1
0.418939,0.286016,0.188556,0
0.0298847,0.19967,0.739629,1
0.197507,0.390311,0.328,1
-0.718261,0.180756,1,1
-0.233609,0.304271,1,1
-0.380351,0.13245,1,1
0.503189,0.337662,0.196857,0
0.0102619,0.201642,0.903146,1
0.22519,0.365776,0.237892,1
-0.612949,0.114396,1,1
0.0149052,0.284109,0.900304,1
-0.280524,0.12211,1,1
0.544063,0.361533,0.201558,0
-0.0929306,0.170724,1,1
0.253898,0.326702,0.125395,1
-0.398806,0.0588211,1,1
0.240548,0.25101,0.0212845,1
-0.110282,0.0954107,1,1
0.486312,0.340614,0.176192,0
-0.116183,0.149229,1,1
0.27448,0.26982,0.00856081,0
-0.164441,-0.00626178,0.926635,1
0.447356,0.178269,0.430111,0
0.00702058,0.0527063,0.764911,1
0.437385,0.30971,0.170895,0
-0.152772,0.124513,1,1
0.316185,0.217592,0.184708,0
0.00299749,-0.0900581,1,0
0.572011,0.0822357,0.748609,0
0.139922,0.00664935,0.909268,0
0.396494,0.275154,0.18066,0
-0.133022,0.1,1,1
0.296942,0.124288,0.40988,0
0.193829,-0.167226,1,0
0.718756,-0.00169999,1,0
0.333231,-0.0120365,1,0
0.324351,0.21977,0.192201,0
-0.172873,0.0347752,1,1
0.24031,0.0151531,0.881367,0
0.416872,-0.220046,1,0
0.849642,-0.0601195,1,0
0.4193,-0.0558166,1,0
0.204691,0.146016,0.167304,0
-0.218483,-0.0314978,0.747999,1
0.194843,-0.0799512,1,0
0.574661,-0.259465,1,0
0.892607,-0.142204,1,0
0.489223,-0.10076,1,0
0.0436123,0.0434863,0.00144631,0
-0.205259,-0.0730808,0.47488,1
0.166025,-0.146135,1,0
0.72226,-0.279765,1,0
0.841203,-0.216751,1,0
0.522818,-0.139247,1,0
-0.0757266,-0.0419863,0.286632,1
-0.147332,-0.102334,0.180232,1
0.100227,-0.226127,1,0
0.773438,-0.299785,1,0
0.781374,-0.27025,1,0
0.553526,-0.154612,1,0
-0.178906,-0.115374,0.215888,1
-0.131699,-0.14473,0.0471415,0
-0.0204577,-0.304165,0.87396,0
0.77871,-0.298,1,0
0.623348,-0.308413,1,0
0.583342,-0.140997,1,0
-0.337227,-0.21328,0.22515,1
-0.0999901,-0.17262,0.266425,0
-0.0970838,-0.354338,0.569876,0
0.789755,-0.256671,1,0
0.504785,-0.309413,1,0
0.520689,-0.152355,1,0
-0.421914,-0.282616,0.197718,1
-0.0793308,-0.201972,0.435975,0
-0.153687,-0.370384,0.413489,0
0.742052,-0.196117,1,0
0.285043,-0.314013,1,0
0.396892,-0.142178,1,0
-0.472992,-0.319965,0.192983,1
0.0192252,-0.189018,1,0
-0.187296,-0.356876,0.311628,0
0.586821,-0.15156,1,0
0.0356634,-0.301695,1,0
0.272482,-0.141764,1,0
-0.484005,-0.339442,0.175559,1
0.0729638,-0.173465,1,0
-0.253902,-0.337242,0.14098,0
0.425881,-0.0817198,1,0
-0.173356,-0.251374,0.18369,0
0.17912,-0.0896445,1,0
-0.487036,-0.333083,0.187721,1
0.0966437,-0.161353,1,0
-0.29241,-0.290453,0.00335822,1
0.267082,-0.00406231,1,0
-0.348698,-0.176084,0.328924,1
0.0509135,-0.0443995,1,0
-0.485565,-0.336592,0.181198,1
0.104697,-0.138398,1,0
-0.295825,-0.227317,0.130956,1
0.083559,0.0864248,0.0168595,1
-0.541502,-0.104172,0.677323,1
-0.123077,-0.0276394,0.633225,1
-0.437004,-0.299591,0.186551,1
0.154173,-0.0948489,1,0
-0.283683,-0.139659,0.340207,1
-0.155367,0.145607,1,1
-0.716308,-0.0321779,0.914019,1
-0.276132,0.0119071,1,1
-0.331343,-0.22963,0.181315,1
0.193202,-0.0357679,1,0
-0.261433,-0.0453081,0.704585,1
-0.374517,0.199495,1,1
-0.807648,0.052525,1,1
-0.376994,0.0601568,1,1
-0.201628,-0.142932,0.17035,1
0.183772,0.00496133,0.947425,0
-0.246311,0.0353844,1,1
-0.587014,0.232397,1,1
-0.821117,0.149482,1,1
-0.468124,0.089071,1,1
-0.0515959,-0.0520337,0.00422522,0
0.153635,0.0436854,0.557214,0
-0.181492,0.137259,1,1
-0.707924,0.267305,1,1
-0.811552,0.218425,1,1
-0.576286,0.105351,1,1
0.0467492,0.0259157,0.286706,0
0.135351,0.0860794,0.222516,0
-0.0890531,0.234707,1,1
-0.766612,0.296913,1,1
-0.756755,0.274611,1,1
-0.592642,0.127047,1,1
0.15817,0.112762,0.167599,0
0.114824,0.12823,0.0551565,1
0.0161987,0.303138,0.898548,1
-0.86479,0.263716,1,1
-0.685316,0.298525,1,1
-0.584843,0.145135,1,1
0.316556,0.209643,0.203181,0
0.108079,0.176368,0.240078,1
0.0342791,0.337857,0.815771,1
-0.882351,0.237524,1,1
-0.50072,0.331171,1,1
-0.526918,0.149187,1,1
0.361495,0.252966,0.176625,0
0.0245915,0.174216,0.752611,1
0.123314,0.369562,0.499614,1
-0.790932,0.200729,1,1
-0.299974,0.340487,1,1
-0.44598,0.144995,1,1
0.452867,0.310013,0.187256,0
-0.047027,0.178039,1,1
0.219204,0.385722,0.27527,1
-0.650224,0.158516,1,1
-0.115458,0.300595,1,1
-0.367862,0.111863,1,1
0.470938,0.334994,0.16868,0
-0.0420866,0.193921,1,1
0.265824,0.366618,0.159373,1
-0.514082,0.092917,1,1
0.0745815,0.252045,0.543322,1
-0.260717,0.0827117,1,1
0.53063,0.36417,0.18603,0
-0.0513696,0.185198,1,1
0.280403,0.31055,0.0510128,1
-0.331036,0.0137961,1,1
0.308097,0.201455,0.209285,0
-0.0598128,0.0697754,1,1
0.519002,0.352221,0.191433,0
-0.129664,0.139173,1,1
0.258572,0.226072,0.0670583,0
-0.106662,-0.0555523,0.315074,1
0.485387,0.123503,0.594334,0
0.096561,0.0462638,0.35216,0
0.416421,0.29165,0.176212,0
-0.153828,0.101468,1,1
0.288151,0.158133,0.291337,0
0.122715,-0.114108,1,0
0.654256,0.0470679,0.865774,0
0.206777,-0.00333438,1,0
0.312048,0.231826,0.147502,0
-0.151277,0.0691122,1,1
0.286967,0.0765414,0.578874,0
0.328936,-0.179625,1,0
0.745723,-0.050177,1,0
0.362149,-0.0410984,1,0
0.244888,0.171157,0.177218,0
-0.150115,0.0238693,1,1
0.222593,-0.0207012,1,0
0.486161,-0.243563,1,0
0.846441,-0.119152,1,0
0.457932,-0.0737427,1,0
0.154902,0.106591,0.184747,0
-0.180846,-0.0377793,0.654393,1
0.154553,-0.129881,1,0
0.610102,-0.288028,1,0
0.86806,-0.183401,1,0
0.554816,-0.101781,1,0
0.0174611,0.00976221,0.282805,0
-0.200045,-0.100738,0.330159,1
0.119897,-0.197746,1,0
0.760842,-0.292329,1,0
0.850858,-0.229187,1,0
0.574379,-0.128151,1,0
-0.134695,-0.0889327,0.204637,1
-0.167861,-0.14106,0.0867552,1
0.0292263,-0.27605,1,0
0.829317,-0.281121,1,0
0.704755,-0.297756,1,0
0.548215,-0.155414,1,0
-0.244337,-0.16765,0.186138,1
-0.124965,-0.158334,0.117787,0
-0.0223355,-0.325061,0.871412,0
0.785213,-0.278993,1,0
0.540954,-0.323713,1,0
0.524689,-0.162121,1,0
-0.351758,-0.236849,0.195223,1
-0.0674595,-0.18058,0.456058,0
-0.119806,-0.361473,0.502135,0
0.773113,-0.233374,1,0
0.390842,-0.31953,1,0
0.476445,-0.134769,1,0
-0.446703,-0.302755,0.192069,1
-0.0501855,-0.204925,0.60656,0
-0.208381,-0.378397,0.289745,0
0.67154,-0.167918,1,0
0.190688,-0.297008,1,0
0.354599,-0.1331,1,0
-0.500498,-0.340666,0.190014,1
0.0103122,-0.195251,1,0
-0.220605,-0.350732,0.227758,0
0.535415,-0.105134,1,0
-0.0445354,-0.269177,0.716075,0
0.209301,-0.119426,1,0
-0.526629,-0.350836,0.200342,1
0.071721,-0.176483,1,0
-0.247435,-0.305458,0.104944,0
0.3499,-0.0423039,1,0
-0.267702,-0.216007,0.106872,1
0.0990734,-0.0745838,1,0
-0.469631,-0.328556,0.176744,1
0.112636,-0.146986,1,0
-0.311595,-0.264291,0.0821415,1
0.129202,0.0309201,0.613793,0
-0.48843,-0.151369,0.526824,1
-0.0517188,-0.0395406,0.133445,1
-0.445422,-0.312211,0.175825,1
0.155252,-0.105696,1,0
-0.305614,-0.185971,0.243381,1
-0.0579761,0.111634,1,1
-0.62896,-0.064984,0.812711,1
-0.167799,0.00941024,1,1
-0.409245,-0.273097,0.19953,1
0.147882,-0.0811306,1,0
-0.260534,-0.0883877,0.493367,1
-0.227147,0.182822,1,1
-0.742977,0.0122474,1,1
-0.301414,0.0532009,1,1
-0.324183,-0.207258,0.220016,1
0.207425,-0.00935361,1,0
-0.250182,0.00161803,1,1
-0.454282,0.230961,1,1
-0.860826,0.0851107,1,1
-0.452475,0.069508,1,1
-0.158599,-0.118778,0.143565,1
0.173705,0.0335568,0.676189,0
-0.181653,0.102342,1,1
-0.613451,0.264762,1,1
-0.859058,0.173676,1,1
-0.503025,0.110453,1,1
-0.0160922,-0.0164401,0.0106957,0
0.190906,0.0813315,0.402496,0
-0.137149,0.180764,1,1
-0.76317,0.27756,1,1
-0.811557,0.240963,1,1
-0.556079,0.134391,1,1
0.121848,0.079632,0.209531,0
0.127047,0.107977,0.0811436,0
-0.0546205,0.254832,1,1
-0.825921,0.285697,1,1
-0.713856,0.300095,1,1
-0.585924,0.135888,1,1
0.207499,0.143715,0.181611,0
0.0854522,0.140684,0.244242,1
0.00464201,0.316391,0.971081,1
-0.823959,0.276177,1,1
-0.592837,0.316708,1,1
-0.560257,0.140566,1,1
0.315964,0.222343,0.173917,0
0.0899281,0.193262,0.364892,1
0.121862,0.372401,0.506894,1
-0.825718,0.227341,1,1
-0.45878,0.314645,1,1
-0.511129,0.141513,1,1
0.432376,0.292686,0.192659,0
0.0305497,0.190822,0.723996,1
0.142261,0.367539,0.441895,1
-0.767138,0.166235,1,1
-0.210103,0.318933,1,1
-0.378788,0.140171,1,1
0.479302,0.333385,0.179549,0
-0.0220661,0.186698,1,1
0.191816,0.353697,0.296751,1
-0.595823,0.121816,1,1
0.0108042,0.296979,0.929794,1
-0.272517,0.119001,1,1
0.47622,0.336745,0.171563,0
-0.0861255,0.166997,1,1
0.283536,0.344452,0.097003,1
-0.403035,0.0637151,1,1
0.222886,0.23947,0.0358689,1
-0.155672,0.0803625,1,1
0.478489,0.342858,0.165133,0
-0.122247,0.158638,1,1
0.282945,0.269965,0.0234752,0
-0.23352,-0.0260773,0.799094,1
0.391735,0.150284,0.445465,0
-0.0225783,0.040621,1,1
0.463518,0.325895,0.174337,0
-0.0927596,0.141954,1,1
0.282027,0.198404,0.174059,0
-0.0111401,-0.0971458,0.794246,0
0.54892,0.0741801,0.7619,0
0.16913,0.022568,0.764546,0
0.406245,0.277458,0.188367,0
-0.144591,0.0916679,1,1
0.241958,0.0948141,0.436924,0
0.208476,-0.153922,1,0
0.731126,0.00116618,0.996815,0
0.338563,-0.00740068,1,0
0.29039,0.202184,0.179073,0
-0.179266,0.0390546,1,1
0.228694,0.00815839,0.93111,0
0.416719,-0.208246,1,0
0.832468,-0.0752204,1,0
0.391231,-0.067496,1,0
0.159658,0.112696,0.172431,0
-0.179308,-0.0162577,0.833737,1
0.194787,-0.068159,1,0
0.585154,-0.250272,1,0
0.850228,-0.156982,1,0
0.490325,-0.101711,1,0
0.0417966,0.0397139,0.0255507,0
-0.146514,-0.0560523,0.446579,1
0.144681,-0.167244,1,0
0.702953,-0.281571,1,0
0.813929,-0.236143,1,0
0.579345,-0.117195,1,0
-0.0221602,-0.031752,0.177916,0
-0.1457,-0.101931,0.17675,1
0.0341007,-0.259328,1,0
0.805267,-0.291131,1,0
0.770241,-0.273805,1,0
0.585014,-0.134178,1,0
-0.214376,-0.136683,0.22131,1
-0.146843,-0.148272,0.00484199,0
-0.0161676,-0.312118,0.901503,0
0.828541,-0.274215,1,0
0.628112,-0.308201,1,0
0.56678,-0.146957,1,0
-0.325071,-0.215284,0.203176,1
-0.0804986,-0.167179,0.349972,0
-0.0693021,-0.339983,0.661351,0
0.824577,-0.235121,1,0
0.463273,-0.330932,1,0
0.491729,-0.161431,1,0
-0.401453,-0.27454,0.187742,1
-0.0251612,-0.173424,0.746596,0
-0.145701,-0.366137,0.430675,0
0.743542,-0.202411,1,0
0.243653,-0.333164,1,0
0.421507,-0.135745,1,0
-0.449346,-0.309089,0.184929,1
0.036254,-0.181333,1,0
-0.23131,-0.372417,0.233725,0
0.600671,-0.145921,1,0
0.0643339,-0.28923,1,0
0.311736,-0.112684,1,0
-0.491837,-0.339943,0.182613,1
0.020831,-0.192628,1,0
-0.254166,-0.335995,0.138656,0
0.447954,-0.0689595,1,0
-0.157449,-0.23647,0.200601,0
0.199047,-0.0786223,1,0
-0.537713,-0.361364,0.196144,1
0.0749588,-0.171519,1,0
-0.267313,-0.278219,0.0199912,0
0.258941,0.00951731,0.929097,0
-0.367736,-0.179823,0.343181,1
