f0_energy,f1_energy,bit
1.00043,0.501229,0
1.11421,0.744176,0
1.48318,0.295234,0
1.21969,0.471896,0
1.03243,0.570909,0
1.12936,0.871392,0
1.4667,0.336088,0
1.23527,0.369592,0
1.07888,0.658855,0
1.20101,1.01387,0
1.55184,0.358741,0
1.30309,0.3136,0
1.12759,0.770418,0
1.26652,1.09508,0
1.4938,0.43873,0
1.22105,0.292187,0
1.27207,0.901485,0
1.3914,1.21305,0
1.44045,0.516424,0
1.19503,0.335115,0
1.3512,0.995817,0
1.44742,1.26721,0
1.36443,0.565222,0
1.08207,0.417997,0
1.47088,1.10657,0
1.54466,1.33059,0
1.31038,0.66998,0
0.999452,0.529842,0
1.56723,1.16556,0
1.62806,1.33002,0
1.25923,0.717798,0
0.94243,0.618621,0
1.65111,1.19581,0
1.70526,1.30977,0
1.20717,0.739375,0
0.921695,0.683128,0
1.69387,1.19656,0
1.75575,1.25517,0
1.2153,0.781097,0
0.919357,0.757227,0
1.6536,1.1454,0
1.72255,1.14288,0
1.22121,0.760996,0
0.954573,0.796458,0
1.64275,1.08387,0
1.67669,1.03365,0
1.26749,0.726259,0
1.02806,0.812771,0
1.58943,1.0202,0
1.65511,0.899965,0
1.32159,0.68524,0
1.08611,0.814191,0
1.47784,0.909211,0
1.55777,0.766678,0
1.40476,0.625232,0
1.17128,0.807274,0
1.38115,0.802586,0
1.46564,0.64184,0
1.44851,0.554092,0
1.24781,0.772038,0
1.27565,0.688334,0
1.36443,0.552462,0
1.53798,0.481769,0
1.29244,0.721871,0
1.17722,0.580571,0
1.30824,0.515927,0
1.63366,0.400109,0
1.36917,0.65193,0
1.07942,0.502433,0
1.22513,0.549243,0
1.67392,0.318001,0
1.40254,0.56548,0
1.0335,0.474149,0
1.18381,0.650901,0
1.72451,0.264936,0
1.42875,0.479998,0
0.997563,0.51376,0
1.15636,0.776671,0
1.72654,0.25489,0
1.42514,0.382367,0
1.028,0.605302,0
1.16855,0.920571,0
1.69451,0.296572,0
1.38501,0.303266,0
1.10187,0.720682,0
1.20968,1.03588,0
1.66522,0.350966,0
1.35732,0.263925,0
1.15961,0.823312,0
1.28162,1.13618,0
1.57146,0.452546,0
1.27329,0.274531,0
1.24303,0.926964,0
1.3461,1.21589,0
1.50835,0.521206,0
1.20501,0.326373,0
1.3222,0.994958,0
1.42385,1.24911,0
1.41571,0.594188,0
1.09557,0.432529,0
1.38125,1.06105,0
1.50689,1.26041,0
1.34371,0.653844,0
1.02113,0.527243,0
1.45459,1.10554,0
1.55032,1.24405,0
1.2734,0.696235,0
0.974508,0.6105,0
1.52165,1.11654,0
1.61867,1.20328,0
1.23731,0.707201,0
0.954498,0.680805,0
1.54536,1.11095,0
1.62518,1.12418,0
1.23009,0.693943,0
0.950912,0.713363,0
1.51337,1.06622,0
1.62213,1.03081,0
1.25012,0.701537,0
1.00349,0.771361,0
1.48957,1.02326,0
1.62846,0.925521,0
1.33076,0.673795,0
1.05942,0.788923,0
1.4377,0.926404,0
1.56957,0.799681,0
1.43373,0.646841,0
1.18795,0.811543,0
1.35557,0.840203,0
1.5057,0.668895,0
1.50523,0.575336,0
1.26197,0.782501,0
1.23032,0.709483,0
1.39799,0.5618,0
1.57414,0.509217,0
1.3284,0.737275,0
1.13237,0.602275,0
1.31567,0.502793,0
1.65391,0.431811,0
1.42749,0.6907,0
1.06265,0.515455,0
1.22096,0.525057,0
1.68827,0.339256,0
1.44856,0.610212,0
0.997754,0.474998,0
1.15229,0.612685,0
1.7261,0.281174,0
1.49288,0.535839,0
0.94725,0.479435,0
1.1344,0.718138,0
1.72047,0.240573,0
1.49136,0.43378,0
0.969125,0.548917,0
1.13513,0.852374,0
1.70897,0.254452,0
1.46255,0.350086,0
0.99923,0.641102,0
1.15647,0.953249,0
1.69604,0.283117,0
1.46825,0.282581,0
1.09139,0.763279,0
1.23882,1.07347,0
1.62688,0.37128,0
1.35812,0.260665,0
1.19228,0.872033,0
1.29762,1.15224,0
1.56602,0.444245,0
1.27787,0.296775,0
1.28891,0.9717,0
1.3868,1.21394,0
1.48013,0.516463,0
1.20544,0.380383,0
1.4056,1.06591,0
1.49431,1.25929,0
1.38674,0.598372,0
1.10022,0.465537,0
1.46745,1.1143,0
1.57408,1.26873,0
1.32125,0.643526,0
1.04326,0.546604,0
1.5422,1.15041,0
1.6609,1.25919,0
1.26442,0.696175,0
0.992425,0.630021,0
1.54394,1.1266,0
1.66059,1.17632,0
1.22591,0.705285,0
0.97692,0.680405,0
1.52064,1.08504,0
1.65701,1.07862,0
1.26598,0.713397,0
1.0197,0.746613,0
1.52827,1.03515,0
1.63332,0.974256,0
1.32156,0.693857,0
1.08198,0.785098,0
1.45571,0.950551,0
1.56789,0.837427,0
1.39113,0.650968,0
1.17391,0.790448,0
1.39508,0.862918,0
1.53009,0.720722,0
1.50708,0.608653,0
1.28958,0.805578,0
1.33306,0.764072,0
1.42934,0.59729,0
1.54818,0.526868,0
1.36765,0.757495,0
1.20879,0.638239,0
1.3213,0.51828,0
1.60841,0.441323,0
1.45536,0.71141,0
1.13645,0.545788,0
1.27321,0.504861,0
1.68705,0.371025,0
1.50762,0.642915,0
1.04328,0.472786,0
1.18705,0.563164,0
1.71809,0.29877,0
1.52503,0.553047,0
1.00398,0.461674,0
1.13763,0.665557,0
1.74657,0.245304,0
1.50955,0.458489,0
0.977005,0.526553,0
1.1128,0.795819,0
1.74114,0.23942,0
1.49447,0.361362,0
1.01169,0.62221,0
1.15346,0.926984,0
1.72035,0.271652,0
1.48123,0.292002,0
1.0779,0.730842,0
1.20563,1.04756,0
1.66224,0.35057,0
1.39597,0.258606,0
1.1945,0.863846,0
1.28109,1.14129,0
1.61225,0.414402,0
1.33589,0.270429,0
1.27438,0.948773,0
1.36912,1.21164,0
1.52408,0.494281,0
1.2598,0.327793,0
1.35418,1.03306,0
1.46345,1.2547,0
1.4089,0.571313,0
1.16223,0.423942,0
1.43069,1.08218,0
1.54136,1.25496,0
1.33686,0.628611,0
1.08172,0.511366,0
1.4987,1.11301,0
1.58644,1.23545,0
1.28033,0.668606,0
1.02505,0.606888,0
1.54955,1.1166,0
1.60345,1.16668,0
1.23482,0.67815,0
0.993513,0.670833,0
1.54553,1.09023,0
1.61839,1.09695,0
1.24104,0.696662,0
1.02432,0.736999,0
1.55881,1.0512,0
1.6231,1.00303,0
1.2888,0.70069,0
1.09633,0.771845,0
1.53836,0.986856,0
1.59475,0.893482,0
1.35783,0.666995,0
1.17687,0.798725,0
1.48579,0.910141,0
1.54486,0.780172,0
1.4457,0.636304,0
1.27808,0.800244,0
1.416,0.795495,0
1.46892,0.645308,0
1.51966,0.571664,0
1.35413,0.760366,0
1.30393,0.673844,0
1.38191,0.549485,0
1.60076,0.501931,0
1.43135,0.726327,0
1.20312,0.568617,0
1.2906,0.500146,0
1.67498,0.433653,0
1.47993,0.660761,0
1.09866,0.481438,0
1.20973,0.537437,0
1.75137,0.355289,0
1.55783,0.59667,0
1.04443,0.460747,0
1.16017,0.620543,0
1.77464,0.285277,0
1.58374,0.516058,0
1.00627,0.487351,0
1.12518,0.746028,0
1.7835,0.241849,0
1.56796,0.427325,0
1.02151,0.572481,0
1.14211,0.876516,0
1.75609,0.249762,0
1.55601,0.338616,0
1.04455,0.660844,0
1.16393,0.989987,0
1.70714,0.300227,0
1.4716,0.267761,0
1.14552,0.791695,0
1.26925,1.11024,0
1.61967,0.391559,0
1.38398,0.252218,0
1.23472,0.888162,0
1.34588,1.19004,0
1.52611,0.489123,0
1.25393,0.31816,0
1.34492,0.996279,0
1.43172,1.23865,0
1.4398,0.555578,0
1.16764,0.406891,0
1.4594,1.07676,0
1.52328,1.2708,0
1.36468,0.61548,0
1.07615,0.4911,0
1.51305,1.11322,0
1.56524,1.25837,0
1.29777,0.666434,0
1.02291,0.587904,0
1.56465,1.14547,0
1.60252,1.21507,0
1.25563,0.68689,0
1.00122,0.651444,0
1.57624,1.12463,0
1.64237,1.16438,0
1.2433,0.721562,0
0.997871,0.719502,0
1.56187,1.08327,0
1.64002,1.07882,0
1.27942,0.720558,0
1.05942,0.775367,0
1.54967,1.02485,0
1.60383,0.959506,0
1.33228,0.701992,0
1.11069,0.781668,0
1.46446,0.92888,0
1.55422,0.832474,0
1.43635,0.677575,0
1.21668,0.791899,0
1.37891,0.827748,0
1.47768,0.690692,0
1.5015,0.60987,0
1.28572,0.764752,0
1.26761,0.703811,0
1.37438,0.575634,0
1.58695,0.541792,0
1.3768,0.739299,0
1.19084,0.586648,0
1.28478,0.513898,0
1.64286,0.451955,0
1.46624,0.68685,0
1.08859,0.504228,0
1.20725,0.5317,0
1.68991,0.37181,0
1.51362,0.619462,0
1.03707,0.461163,0
1.15945,0.592155,0
1.74248,0.301986,0
1.55842,0.540669,0
0.987878,0.466415,0
1.12971,0.703646,0
1.75806,0.256074,0
1.53282,0.439835,0
0.982861,0.536724,0
1.11002,0.825105,0
1.7362,0.255984,0
1.5015,0.351733,0
1.00427,0.633662,0
1.13602,0.943573,0
1.71354,0.304239,0
1.45155,0.281735,0
1.078,0.746917,0
1.19266,1.05364,0
1.65762,0.369622,0
1.38065,0.251869,0
1.1496,0.84711,0
1.24838,1.13331,0
1.59051,0.43625,0
1.30541,0.287084,0
1.2603,0.951509,0
1.36028,1.21025,0
1.48319,0.523089,0
1.21554,0.358964,0
1.36051,1.02938,0
1.43513,1.24164,0
1.40581,0.579261,0
1.11752,0.4476,0
1.46544,1.0803,0
1.54032,1.25187,0
1.31906,0.655374,0
1.04905,0.541953,0
1.5117,1.10611,0
1.59674,1.23382,0
1.26596,0.693019,0
0.993656,0.607002,0
1.51614,1.08237,0
1.62088,1.16405,0
1.24506,0.716056,0
0.991971,0.694179,0
1.5633,1.07481,0
1.66357,1.08979,0
1.263,0.725233,0
1.03284,0.75222,0
1.56726,1.02484,0
1.62493,0.980129,0
1.29694,0.698565,0
1.07502,0.763777,0
1.48935,0.934119,0
1.55745,0.843306,0
1.3809,0.673032,0
1.20013,0.791796,0
1.45336,0.849654,0
1.51592,0.721658,0
1.45763,0.613297,0
1.27374,0.779232,0
1.36528,0.750182,0
1.42014,0.604976,0
1.5348,0.553593,0
1.37239,0.75476,0
1.27153,0.647281,0
1.37206,0.52952,0
1.62176,0.487002,0
1.43734,0.706977,0
1.18999,0.547265,0
1.29481,0.498698,0
1.66694,0.406019,0
1.46448,0.64239,0
1.0764,0.475669,0
1.21608,0.539386,0
1.75781,0.333598,0
1.55051,0.591827,0
1.02322,0.449605,0
1.17055,0.615349,0
1.81682,0.270336,0
1.55144,0.504243,0
0.993996,0.498731,0
1.14087,0.758519,0
1.76973,0.238289,0
1.5254,0.397975,0
1.02415,0.599504,0
1.16136,0.899618,0
1.75852,0.258129,0
1.48439,0.310757,0
1.08452,0.712285,0
1.21374,1.02757,0
1.6732,0.330639,0
1.4199,0.254964,0
1.17511,0.82214,0
1.29309,1.13259,0
1.6101,0.399966,0
1.35246,0.257113,0
1.25288,0.920504,0
1.3984,1.22038,0
1.51785,0.500538,0
1.23946,0.319025,0
1.3598,1.01213,0
1.47239,1.26123,0
1.43089,0.579834,0
1.15228,0.408905,0
1.41839,1.06607,0
1.52831,1.26505,0
1.35455,0.637586,0
1.05653,0.516009,0
1.51035,1.10952,0
1.5927,1.25104,0
1.29008,0.685497,0
1.00827,0.598049,0
1.53784,1.12096,0
1.61537,1.19778,0
1.25487,0.694227,0
0.992663,0.663364,0
1.55889,1.10984,0
1.6496,1.12825,0
1.24184,0.702693,0
0.992192,0.724332,0
1.54092,1.06022,0
1.62489,1.02983,0
1.27649,0.697594,0
1.04639,0.760687,0
1.49602,0.992269,0
1.57926,0.904354,0
1.32694,0.666581,0
1.0969,0.775932,0
1.44596,0.90814,0
1.55124,0.790449,0
1.4266,0.639111,0
1.21642,0.781988,0
1.33856,0.796971,0
1.48903,0.661461,0
1.5245,0.58581,0
1.30294,0.764828,0
1.27801,0.687028,0
1.40426,0.561528,0
1.63739,0.5277,0
1.41595,0.730112,0
1.17065,0.581552,0
1.30624,0.509367,0
1.69875,0.451355,0
1.47896,0.677201,0
1.05593,0.495303,0
1.22871,0.529823,0
1.75388,0.366264,0
1.54018,0.613458,0
1.00643,0.456239,0
1.1673,0.610279,0
1.7776,0.3001,0
1.5831,0.526273,0
0.973771,0.483948,0
1.12772,0.735635,0
1.7965,0.255135,0
1.55214,0.425533,0
0.973424,0.566106,0
1.12558,0.869092,0
1.74379,0.266869,0
1.50782,0.33219,0
1.02161,0.668196,0
1.16865,0.983818,0
1.70631,0.320417,0
1.46562,0.266355,0
1.09614,0.777101,0
1.23805,1.09523,0
1.66003,0.394529,0
1.39721,0.249983,0
1.17237,0.873747,0
1.29589,1.16338,0
1.56013,0.481605,0
1.27686,0.31128,0
1.28696,0.981464,0
1.3896,1.22224,0
1.49425,0.544845,0
1.21512,0.392377,0
1.39229,1.05325,0
1.47556,1.26294,0
1.38999,0.616112,0
1.12944,0.486303,0
1.46753,1.09934,0
1.55749,1.25934,0
1.31025,0.684344,0
1.06035,0.569828,0
1.51937,1.12233,0
1.60113,1.2224,0
1.26498,0.703128,0
1.0148,0.636985,0
1.53249,1.09755,0
1.64825,1.17066,0
1.25405,0.728842,0
1.02544,0.713541,0
1.56232,1.07535,0
1.66049,1.08016,0
1.28995,0.739337,0
1.05939,0.767379,0
1.5247,1.01225,0
1.65233,0.979153,0
1.36112,0.74056,0
1.1472,0.802125,0
1.47701,0.934582,0
1.60619,0.856943,0
1.45988,0.704541,0
1.25354,0.814639,0
1.39915,0.831457,0
1.50192,0.704855,0
1.52506,0.632126,0
1.33585,0.790114,0
1.30019,0.718024,0
1.41023,0.591415,0
1.6163,0.573199,0
1.44165,0.770211,0
1.21302,0.609889,0
1.31547,0.518191,0
1.67133,0.478117,0
1.49303,0.705493,0
1.10318,0.522055,0
1.23653,0.523936,0
1.69773,0.396239,0
1.55493,0.638511,0
1.04728,0.464729,0
1.17328,0.575821,0
1.75442,0.315116,0
1.57721,0.550736,0
0.988807,0.465283,0
1.1401,0.686158,0
1.76113,0.261421,0
1.59802,0.459806,0
0.984108,0.521426,0
1.12732,0.795283,0
1.76236,0.243784,0
1.5609,0.369386,0
1.00884,0.620511,0
1.15271,0.918065,0
1.74725,0.271258,0
1.51272,0.291308,0
1.07939,0.7386,0
1.21022,1.03057,0
1.6806,0.331733,0
1.43739,0.250774,0
1.16831,0.844537,0
1.29292,1.13568,0
1.59733,0.416687,0
1.37097,0.269907,0
1.27818,0.952406,0
1.4075,1.21947,0
1.51685,0.498539,0
1.28726,0.326867,0
1.35943,1.0278,0
1.49601,1.26158,0
1.40522,0.585003,0
1.17022,0.427132,0
1.43681,1.0865,0
1.58511,1.27544,0
1.32949,0.657496,0
1.09425,0.52051,0
1.51791,1.12179,0
1.63193,1.25036,0
1.27714,0.701037,0
1.03667,0.611265,0
1.53356,1.12073,0
1.6602,1.19543,0
1.2527,0.739476,0
1.03471,0.699333,0
1.54477,1.09373,0
1.66599,1.11971,0
1.25949,0.739243,0
1.04248,0.740322,0
1.50613,1.03198,0
1.62041,0.997964,0
1.30772,0.725825,0
1.13004,0.79573,0
1.49967,0.967746,0
1.58907,0.884983,0
1.37152,0.698064,0
1.20974,0.813169,0
1.43238,0.876452,0
1.51952,0.753064,0
1.43476,0.64783,0
1.28173,0.801353,0
1.35754,0.773883,0
1.46289,0.645591,0
1.55101,0.596037,0
1.3843,0.774722,0
1.26852,0.663217,0
1.37545,0.547782,0
1.62743,0.520243,0
1.43664,0.715771,0
1.14821,0.549712,0
1.28203,0.509921,0
1.69557,0.438289,0
1.5248,0.663057,0
1.07854,0.475155,0
1.21614,0.535355,0
1.75122,0.361029,0
1.55159,0.590653,0
1.0008,0.460243,0
1.14379,0.637872,0
1.74113,0.289854,0
1.5519,0.491312,0
0.978519,0.507927,0
1.11364,0.763403,0
1.75053,0.255208,0
1.542,0.410175,0
0.992933,0.594919,0
1.141,0.89354,0
1.70405,0.273035,0
1.48835,0.319039,0
1.06363,0.706324,0
1.19588,1.0186,0
1.64569,0.334082,0
1.45271,0.260684,0
1.10661,0.794422,0
1.25644,1.11413,0
1.58893,0.411531,0
1.37429,0.257312,0
1.21622,0.897111,0
1.34283,1.1918,0
1.49858,0.498382,0
1.26219,0.320015,0
1.30738,0.976494,0
1.42276,1.23732,0
1.40813,0.570762,0
1.17242,0.410215,0
1.39733,1.05044,0
1.4989,1.25123,0
1.34204,0.633243,0
1.08142,0.515589,0
1.50416,1.10987,0
1.58126,1.2444,0
1.27901,0.68426,0
1.02446,0.586486,0
1.52869,1.10766,0
1.61195,1.19835,0
1.2273,0.698235,0
1.00226,0.660879,0
1.58813,1.10606,0
1.64343,1.14213,0
1.23248,0.717503,0
1.00734,0.724021,0
1.54133,1.05546,0
1.62001,1.0391,0
1.25323,0.702156,0
1.04982,0.747198,0
1.50799,0.9942,0
1.61974,0.936659,0
1.32823,0.696976,0
1.1455,0.776493,0
1.47663,0.906563,0
1.56741,0.811664,0
1.40401,0.65893,0
1.20696,0.771847,0
1.36204,0.786919,0
1.49352,0.678718,0
1.52941,0.618872,0
1.33566,0.779647,0
1.29954,0.694969,0
1.41339,0.573426,0
1.6141,0.557328,0
1.43869,0.746796,0
1.19316,0.580587,0
1.32433,0.515055,0
1.68243,0.474887,0
1.4956,0.700371,0
1.11284,0.495309,0
1.25393,0.522192,0
1.75165,0.391651,0
1.55952,0.635715,0
1.04813,0.445499,0
1.17208,0.601805,0
1.7533,0.307936,0
1.54009,0.542166,0
1.0041,0.476515,0
1.1429,0.724378,0
1.74991,0.260529,0
1.55857,0.445293,0
0.992169,0.543714,0
1.14803,0.839499,0
1.73279,0.256157,0
1.4986,0.349705,0
1.05186,0.650809,0
1.18497,0.961783,0
1.66474,0.311409,0
1.42112,0.27583,0
1.12821,0.769666,0
1.25388,1.07017,0
1.62848,0.362527,0
1.3479,0.253782,0
1.23331,0.87809,0
1.3359,1.15373,0
1.53401,0.443199,0
1.27793,0.289683,0
1.3421,0.966391,0
1.41397,1.21082,0
1.46956,0.500574,0
1.21484,0.347875,0
1.39619,1.02221,0
1.48347,1.23597,0
1.38187,0.571452,0
1.09799,0.446138,0
1.51618,1.09915,0
1.61218,1.27013,0
1.29875,0.651154,0
1.02862,0.535757,0
1.56594,1.11292,0
1.65993,1.23899,0
1.25444,0.690827,0
0.985274,0.615378,0
1.59592,1.11189,0
1.69436,1.19561,0
1.24219,0.738896,0
0.992992,0.682881,0
1.56881,1.07717,0
1.69476,1.10386,0
1.25948,0.728557,0
1.00989,0.728141,0
1.53127,1.01023,0
1.65637,0.99124,0
1.31689,0.721681,0
1.09152,0.78437,0
1.49485,0.944268,0
1.61037,0.861201,0
1.40889,0.696166,0
1.18256,0.806875,0
1.38266,0.836876,0
1.50613,0.725928,0
1.45551,0.62449,0
1.26409,0.792883,0
1.33359,0.745,0
1.44937,0.61533,0
1.55643,0.560776,0
1.35616,0.766611,0
1.23248,0.638498,0
1.37104,0.534342,0
1.62466,0.484889,0
1.42635,0.708563,0
1.12315,0.533977,0
1.28213,0.516424,0
1.69774,0.419548,0
1.48255,0.64726,0
1.04799,0.470514,0
1.22508,0.556424,0
1.76599,0.334356,0
1.5304,0.565454,0
1.00234,0.464924,0
1.17259,0.669102,0
1.76435,0.273827,0
1.51409,0.47773,0
0.986613,0.519322,0
1.14089,0.783198,0
1.76006,0.251142,0
1.50966,0.376192,0
1.01129,0.628503,0
1.17417,0.918423,0
1.74789,0.271304,0
1.46554,0.299963,0
1.08927,0.739283,0
1.22635,1.02753,0
1.69212,0.324531,0
1.43038,0.250744,0
1.15579,0.83797,0
1.29685,1.13066,0
1.60711,0.409752,0
1.34895,0.261564,0
1.26844,0.947182,0
1.39785,1.21669,0
1.51232,0.497497,0
1.24816,0.325917,0
1.35023,1.0217,0
1.4878,1.25869,0
1.42107,0.576423,0
1.1531,0.418307,0
1.43486,1.06981,0
1.5792,1.28046,0
1.35565,0.644254,0
1.07422,0.516273,0
1.49476,1.10276,0
1.63692,1.25406,0
1.29079,0.692829,0
1.01433,0.596997,0
1.52132,1.09767,0
1.63723,1.19473,0
1.25778,0.718068,0
1.01057,0.671257,0
1.53549,1.07805,0
1.64939,1.10876,0
1.24994,0.721824,0
1.0142,0.725594,0
1.52651,1.039,0
1.66011,1.01909,0
1.31091,0.719224,0
1.09008,0.774448,0
1.51223,0.974667,0
1.62699,0.903936,0
1.38177,0.693148,0
1.15617,0.79338,0
1.45675,0.886736,0
1.6083,0.788347,0
1.47113,0.663449,0
1.24158,0.787235,0
1.34659,0.783362,0
1.53291,0.667241,0
1.58175,0.616422,0
1.35736,0.784387,0
1.25711,0.670131,0
1.4515,0.563625,0
1.66899,0.552149,0
1.44761,0.744206,0
1.16799,0.568852,0
1.34249,0.509605,0
1.74619,0.473448,0
1.53111,0.697255,0
1.07693,0.485698,0
1.25307,0.531262,0
1.78273,0.390338,0
1.53786,0.612898,0
1.00709,0.456827,0
1.18592,0.620489,0
1.78043,0.304139,0
1.56871,0.530062,0
0.987949,0.487763,0
1.1642,0.738746,0
1.81301,0.257744,0
1.57876,0.443241,0
0.993716,0.567847,0
1.17609,0.873884,0
1.73739,0.266913,0
1.51149,0.345232,0
1.04363,0.664536,0
1.22275,0.999206,0
1.66151,0.322217,0
1.48395,0.277291,0
1.12728,0.782749,0
1.27928,1.09409,0
1.61612,0.391901,0
1.37427,0.262509,0
1.229,0.890806,0
1.3645,1.17683,0
1.51993,0.476277,0
1.27406,0.312531,0
1.32896,0.989419,0
1.46754,1.2332,0
1.45276,0.541031,0
1.1777,0.396309,0
1.43252,1.06375,0
1.55071,1.26485,0
1.36787,0.608429,0
1.0975,0.483285,0
1.49772,1.10492,0
1.61426,1.25851,0
1.28016,0.658516,0
1.04511,0.574737,0
1.55922,1.12484,0
1.67393,1.23623,0
1.25058,0.714507,0
1.0083,0.647959,0
1.59644,1.13732,0
1.72038,1.183,0
1.24888,0.739992,0
1.01516,0.7188,0
1.57132,1.08855,0
1.69741,1.08706,0
1.30092,0.745452,0
1.06187,0.771294,0
1.54283,1.01973,0
1.69928,0.987539,0
1.37993,0.73342,0
1.1275,0.792303,0
1.46534,0.924015,0
1.61889,0.847665,0
1.45301,0.694969,0
1.20469,0.789528,0
1.36663,0.821075,0
1.5378,0.711583,0
1.53561,0.63885,0
1.32675,0.799563,0
1.30054,0.716257,0
1.4322,0.591187,0
1.58948,0.559624,0
1.37599,0.745603,0
1.20311,0.594793,0
1.34485,0.524084,0
1.6685,0.481436,0
1.48224,0.711139,0
1.10804,0.508194,0
1.26763,0.52396,0
1.72006,0.399295,0
1.50195,0.631367,0
1.03674,0.458314,0
1.20219,0.593201,0
1.72625,0.321164,0
1.53431,0.545799,0
1.00189,0.465023,0
1.1589,0.692667,0
1.76814,0.268782,0
1.53412,0.456273,0
0.977998,0.525792,0
1.15334,0.8188,0
1.72153,0.262006,0
1.47208,0.359393,0
1.01412,0.628151,0
1.16581,0.928577,0
1.70635,0.287561,0
1.43718,0.291138,0
1.09177,0.745163,0
1.22093,1.04273,0
1.63723,0.350263,0
1.36093,0.253044,0
1.19983,0.855618,0
1.3301,1.14729,0
1.55273,0.437753,0
1.28634,0.277392,0
1.28805,0.950295,0
1.39568,1.19626,0
1.47714,0.500035,0
1.1957,0.339799,0
1.38312,1.0183,0
1.52294,1.26723,0
1.35157,0.609985,0
1.08606,0.451076,0
1.47839,1.08676,0
1.61672,1.27466,0
1.28367,0.658431,0
1.03788,0.527188,0
1.5307,1.11292,0
1.68362,1.25639,0
1.2462,0.70717,0
0.988333,0.618,0
1.5742,1.11219,0
1.71046,1.20396,0
1.24885,0.747211,0
0.977754,0.69823,0
1.55176,1.07439,0
1.66192,1.09745,0
1.2481,0.730074,0
1.0088,0.735289,0
1.54062,1.02017,0
1.65747,1.00032,0
1.30726,0.726545,0
1.08343,0.783573,0
1.47768,0.948028,0
1.60269,0.872335,0
1.37279,0.684441,0
1.15195,0.785746,0
1.42406,0.85822,0
1.55992,0.751942,0
1.45013,0.639843,0
