f0_energy,f1_energy,bit
1.01337,0.562479,0
0.810024,0.714047,0
0.973688,0.620591,0
0.808813,0.737183,0
0.971458,0.641678,0
0.816317,0.768515,0
0.958907,0.718076,0
0.878636,0.820848,0
0.948607,0.759186,0
0.860305,0.805031,0
0.941742,0.800106,0
0.92748,0.854208,0
0.949959,0.850858,0
0.930405,0.838224,0
0.95055,0.881066,0
0.985315,0.860203,0
0.97485,0.930426,0
1.00388,0.858591,0
0.965372,0.931452,0
1.01955,0.854146,0
1.02686,1.00911,0
1.11037,0.868506,0
1.01917,0.997189,0
1.07032,0.810697,0
1.02889,1.00302,0
1.14547,0.82991,0
1.10363,1.03794,0
1.13174,0.786091,0
1.07484,1.00842,0
1.17337,0.760655,0
1.15008,1.04118,0
1.19896,0.734,0
1.14262,1.01514,0
1.18387,0.690182,0
1.20103,1.00815,0
1.21571,0.664835,0
1.21807,0.977258,0
1.18689,0.606276,0
1.26012,0.970007,0
1.22756,0.581578,0
1.29367,0.943892,0
1.17926,0.527211,0
1.27798,0.892602,0
1.18249,0.492732,0
1.30833,0.870523,0
1.16865,0.440886,0
1.27464,0.808239,0
1.12694,0.399753,0
1.29614,0.768654,0
1.12718,0.364118,0
1.27345,0.709734,0
1.06693,0.340862,0
1.27282,0.659285,0
1.05307,0.326222,0
1.25197,0.618064,0
0.996627,0.333351,0
1.23998,0.562328,0
0.993075,0.334078,0
1.23691,0.527889,0
0.943003,0.368469,0
1.17553,0.482151,0
0.883505,0.423058,0
1.16339,0.463845,0
0.897824,0.436359,0
1.12187,0.449483,0
0.838049,0.515278,0
1.0784,0.456507,0
0.820677,0.544989,0
1.07421,0.464466,0
0.813123,0.597726,0
1.03258,0.500974,0
0.813515,0.633718,0
1.01727,0.529586,0
0.809331,0.682956,0
0.993431,0.593563,0
0.817761,0.732692,0
0.97637,0.619564,0
0.821238,0.735848,0
0.961224,0.665835,0
0.84466,0.773927,0
0.953791,0.707485,0
0.840253,0.782012,0
0.933956,0.741793,0
0.86863,0.805692,0
0.941944,0.803459,0
0.882387,0.808844,0
0.920155,0.832601,0
0.939876,0.842035,0
0.949652,0.899782,0
0.968457,0.857286,0
0.954644,0.915773,0
0.99079,0.84461,0
0.979414,0.961768,0
1.06872,0.870669,0
1.00961,0.990208,0
1.06041,0.838024,0
1.03139,1.00658,0
1.11896,0.848946,0
1.10121,1.04657,0
1.15205,0.826133,0
1.06535,1.02395,0
1.15098,0.783028,0
1.13291,1.04289,0
1.20886,0.774812,0
1.15491,1.0308,0
1.16496,0.716307,0
1.19164,1.02151,0
1.24834,0.706346,0
1.21352,1.00985,0
1.18294,0.643513,0
1.19997,0.96635,0
1.20353,0.608082,0
1.25527,0.966063,0
1.18938,0.562101,0
1.24311,0.909468,0
1.16222,0.508113,0
1.27857,0.883752,0
1.1753,0.472827,0
1.25765,0.829015,0
1.1342,0.421161,0
1.29651,0.790301,0
1.12414,0.38922,0
1.27377,0.743703,0
1.06992,0.35431,0
1.24169,0.685412,0
1.07317,0.331788,0
1.27955,0.647741,0
1.00679,0.324455,0
1.22214,0.582632,0
0.976114,0.329497,0
1.25081,0.547931,0
0.974587,0.334373,0
1.18192,0.501292,0
0.917529,0.383227,0
1.19241,0.475045,0
0.917155,0.396926,0
1.17797,0.451426,0
0.870094,0.461946,0
1.12479,0.448416,0
0.83569,0.492432,0
1.11903,0.447449,0
0.811232,0.549145,0
1.06359,0.477337,0
0.802649,0.600209,0
1.0708,0.490147,0
0.790773,0.619677,0
1.00738,0.542894,0
0.806703,0.688315,0
0.998018,0.588528,0
0.79932,0.696626,0
0.964617,0.629877,0
0.829096,0.758574,0
0.951121,0.694955,0
0.844615,0.783324,0
0.936017,0.723363,0
0.87482,0.813077,0
0.944387,0.794753,0
0.906726,0.830722,0
0.932829,0.816678,0
0.917057,0.836147,0
0.954156,0.885192,0
0.978525,0.870481,0
0.947304,0.897578,0
0.949849,0.840567,0
0.963045,0.938028,0
1.05191,0.874122,0
0.996286,0.980075,0
1.03692,0.842033,0
0.992093,0.979617,0
1.08814,0.841457,0
1.05359,1.02598,0
1.12016,0.821193,0
1.02854,1.00295,0
1.11366,0.795938,0
1.09577,1.03577,0
1.17632,0.792976,0
1.11158,1.01733,0
1.13233,0.727622,0
1.13025,1.01972,0
1.21795,0.726204,0
1.18831,1.0261,0
1.18466,0.676514,0
1.18787,0.986659,0
1.21188,0.641007,0
1.26323,0.994908,0
1.23201,0.607265,0
1.24259,0.950062,0
1.17692,0.545189,0
1.27065,0.918251,0
1.19235,0.511941,0
1.26955,0.880018,0
1.16875,0.457881,0
1.29768,0.845333,0
1.18533,0.427754,0
1.3045,0.798944,0
1.10726,0.373184,0
1.25832,0.721896,0
1.06937,0.348042,0
1.29586,0.694502,0
1.05651,0.329395,0
1.22872,0.628371,0
1.00738,0.328421,0
1.2225,0.588091,0
1.00074,0.32396,0
1.21071,0.54295,0
0.949471,0.362107,0
1.19327,0.501247,0
0.925644,0.370049,0
1.18298,0.468743,0
0.873195,0.427531,0
1.11251,0.455433,0
0.86306,0.46457,0
1.14292,0.440223,0
0.831004,0.50336,0
1.08155,0.462727,0
0.823082,0.575232,0
1.08612,0.471521,0
0.800188,0.573899,0
1.02898,0.508135,0
0.813974,0.658278,0
1.01606,0.554218,0
0.799073,0.666878,0
1.00245,0.578969,0
0.809693,0.716206,0
0.974013,0.643693,0
0.809043,0.746243,0
0.94726,0.680926,0
0.845578,0.773923,0
0.951135,0.753234,0
0.874159,0.807217,0
0.93199,0.779648,0
0.902576,0.807841,0
0.935558,0.844655,0
0.962939,0.850932,0
0.94666,0.87923,0
0.934056,0.831434,0
0.95107,0.912721,0
1.0411,0.874261,0
1.00746,0.983336,0
1.0715,0.875483,0
0.984123,0.979973,0
1.1021,0.857311,0
1.04976,1.02234,0
1.11209,0.840842,0
1.03776,1.00939,0
1.10678,0.811515,0
1.08347,1.03994,0
1.18612,0.814942,0
1.12416,1.04223,0
1.16059,0.770717,0
1.12955,1.03035,0
1.21818,0.761387,0
1.20638,1.0481,0
1.20613,0.710111,0
1.16998,1.00161,0
1.20211,0.662798,0
1.23332,1.00683,0
1.213,0.635549,0
1.24251,0.964961,0
1.19417,0.574804,0
1.23671,0.933409,0
1.22127,0.551218,0
1.25288,0.898387,0
1.14565,0.481224,0
1.24016,0.84695,0
1.15643,0.451134,0
1.2597,0.809174,0
1.11317,0.400974,0
1.24003,0.746798,0
1.08982,0.365638,0
1.26268,0.716099,0
1.07005,0.342951,0
1.24171,0.659963,0
1.02804,0.328364,0
1.2621,0.612481,0
1.04251,0.319512,0
1.23164,0.565834,0
0.970555,0.337291,0
1.20172,0.52096,0
0.966352,0.337088,0
1.23968,0.494085,0
0.907372,0.387519,0
1.13986,0.454323,0
0.885077,0.429643,0
1.15296,0.438693,0
0.859678,0.453148,0
1.1207,0.441044,0
0.824945,0.524072,0
1.10123,0.453739,0
0.800559,0.54391,0
1.06039,0.478879,0
0.8118,0.615762,0
1.03371,0.521926,0
0.796439,0.645876,0
0.999272,0.55644,0
0.801842,0.700865,0
0.981175,0.633912,0
0.816437,0.735014,0
0.979138,0.643826,0
0.802854,0.743953,0
0.945868,0.711192,0
0.871672,0.805079,0
0.954787,0.768103,0
0.874695,0.804623,0
0.935817,0.81258,0
0.929429,0.84326,0
0.937256,0.867134,0
0.955384,0.854921,0
0.955879,0.895223,0
0.99669,0.865925,0
0.982433,0.947195,0
1.03378,0.863445,0
0.970608,0.942967,0
1.0238,0.84584,0
0.995935,0.990183,0
1.08584,0.848601,0
1.01157,0.986825,0
1.05304,0.813421,0
1.02498,0.999986,0
1.12824,0.809106,0
1.07288,1.0267,0
1.10536,0.777099,0
1.06199,1.00443,0
1.16949,0.759231,0
1.1576,1.03878,0
1.16145,0.724904,0
1.12617,0.991481,0
1.1697,0.678971,0
1.1789,0.992432,0
1.20903,0.661163,0
1.19837,0.969667,0
1.16445,0.599554,0
1.23428,0.954625,0
1.23563,0.579147,0
1.26909,0.932078,0
1.16715,0.515876,0
1.24785,0.877888,0
1.17489,0.479918,0
1.30005,0.854826,0
1.16706,0.431704,0
1.25171,0.788268,0
1.12736,0.392364,0
1.28835,0.759116,0
1.13016,0.365237,0
1.30225,0.708884,0
1.0468,0.330978,0
1.26035,0.648471,0
1.06109,0.315821,0
1.23255,0.596476,0
0.97016,0.331403,0
1.22116,0.554204,0
0.970178,0.330767,0
1.2287,0.519611,0
0.934401,0.35707,0
1.15333,0.474622,0
0.900678,0.40579,0
1.16029,0.458261,0
0.880767,0.432734,0
1.12127,0.445138,0
0.84872,0.509871,0
1.09778,0.45134,0
0.830604,0.521037,0
1.078,0.458822,0
0.812147,0.586107,0
1.03643,0.495708,0
0.799181,0.608545,0
1.04651,0.51435,0
0.803219,0.651704,0
0.987317,0.578744,0
0.806852,0.701696,0
0.99712,0.604202,0
0.7956,0.702592,0
0.963445,0.654079,0
0.84755,0.767178,0
0.953369,0.706879,0
0.843564,0.767565,0
0.941643,0.750649,0
0.904584,0.818689,0
0.940724,0.815951,0
0.917256,0.828306,0
0.944947,0.853998,0
0.968573,0.847862,0
0.965197,0.920406,0
1.0158,0.859754,0
0.965757,0.922362,0
1.01641,0.848029,0
1.02159,0.986384,0
1.12059,0.872283,0
1.03096,1.00034,0
1.09133,0.837193,0
1.04199,1.014,0
1.16071,0.846086,0
1.07952,1.03089,0
1.12725,0.795468,0
1.08428,1.02227,0
1.17375,0.785119,0
1.15938,1.04748,0
1.17907,0.749955,0
1.12158,1.00211,0
1.16211,0.707402,0
1.17399,1.01385,0
1.23187,0.690574,0
1.18658,0.985358,0
1.16534,0.624295,0
1.19764,0.956171,0
1.19642,0.593151,0
1.24751,0.943625,0
1.16918,0.538635,0
1.21973,0.895294,0
1.18602,0.510014,0
1.25926,0.872184,0
1.14096,0.455725,0
1.23758,0.812976,0
1.12642,0.414964,0
1.2753,0.789737,0
1.11852,0.377757,0
1.24636,0.724757,0
1.06956,0.346309,0
1.26964,0.681763,0
1.07964,0.325278,0
1.25592,0.643637,0
1.01412,0.320353,0
1.21719,0.573522,0
1.01317,0.315961,0
1.26097,0.542083,0
0.952341,0.334543,0
1.18241,0.494331,0
0.932118,0.367789,0
1.19535,0.465155,0
0.901252,0.391619,0
1.13294,0.446065,0
0.84211,0.458138,0
1.1195,0.440061,0
0.849374,0.478656,0
1.08791,0.445598,0
0.815022,0.550076,0
1.06171,0.476318,0
0.808279,0.575759,0
1.06557,0.485027,0
0.788652,0.625397,0
1.01408,0.546827,0
0.803358,0.66491,0
0.992348,0.571331,0
0.789199,0.695217,0
0.969154,0.65069,0
0.840304,0.757056,0
0.956824,0.682149,0
0.832999,0.762845,0
0.933067,0.728025,0
0.874288,0.798249,0
0.955626,0.774939,0
0.885168,0.806323,0
0.935767,0.814332,0
0.939601,0.837744,0
0.950525,0.873799,0
0.960319,0.845505,0
0.944836,0.886834,0
0.962321,0.831296,0
0.96718,0.934294,0
1.05701,0.865659,0
0.983599,0.95051,0
1.03004,0.824982,0
1.01302,0.977616,0
1.11737,0.840587,0
1.06775,1.01197,0
1.1078,0.806392,0
1.0475,1.00776,0
1.16659,0.811486,0
1.12019,1.03752,0
1.15469,0.775983,0
1.0917,0.994715,0
1.17244,0.733361,0
1.17679,1.02007,0
1.2406,0.726837,0
1.18157,1.0074,0
1.18342,0.666023,0
1.22151,0.985505,0
1.22384,0.641222,0
1.22494,0.962373,0
1.1663,0.574527,0
1.20264,0.918144,0
1.21101,0.545455,0
1.27043,0.903431,0
1.16393,0.486144,0
1.231,0.839642,0
1.13448,0.439541,0
1.26577,0.80875,0
1.13402,0.402652,0
1.2304,0.74702,0
1.07316,0.360619,0
1.26054,0.713963,0
1.07704,0.337962,0
1.2348,0.657756,0
1.03308,0.32448,0
1.22998,0.611002,0
1.02522,0.311268,0
1.27118,0.579644,0
0.978679,0.322114,0
1.20785,0.523157,0
0.95205,0.350786,0
1.20477,0.487712,0
0.908732,0.380867,0
1.14986,0.454658,0
0.876007,0.431438,0
1.15065,0.441871,0
0.866215,0.439147,0
1.11417,0.435927,0
0.823755,0.521684,0
1.06854,0.460154,0
0.81862,0.559606,0
1.0447,0.477421,0
0.817562,0.606319,0
1.00094,0.524597,0
0.798098,0.640193,0
1.00524,0.538134,0
0.797488,0.670425,0
0.983773,0.610325,0
0.839429,0.735337,0
0.957929,0.652553,0
0.83425,0.736109,0
0.937833,0.691745,0
0.879983,0.791146,0
0.955831,0.744939,0
0.864952,0.780701,0
0.939514,0.766993,0
0.919347,0.815217,0
0.940952,0.82783,0
0.930575,0.820828,0
0.941345,0.853465,0
0.983389,0.834294,0
0.96404,0.913683,0
1.0211,0.843538,0
0.963529,0.923962,0
1.02626,0.825136,0
0.993566,0.962303,0
1.07063,0.825056,0
1.01726,0.977772,0
1.0792,0.794665,0
1.03751,1.00288,0
1.1509,0.80953,0
1.08996,1.02594,0
1.14773,0.770926,0
1.07017,0.997407,0
1.19299,0.754603,0
1.16025,1.02804,0
1.1962,0.72893,0
1.16142,0.992853,0
1.19492,0.690161,0
1.23209,1.01809,0
1.26534,0.678586,0
1.23919,0.988599,0
1.19609,0.609035,0
1.23853,0.951852,0
1.2312,0.586401,0
1.27584,0.935642,0
1.18106,0.524486,0
1.24432,0.872587,0
1.18857,0.489501,0
1.302,0.857132,0
1.17228,0.441679,0
1.27429,0.801891,0
1.13597,0.395824,0
1.27498,0.760126,0
1.12869,0.363969,0
1.2675,0.69909,0
1.03997,0.332015,0
1.26288,0.64823,0
1.06429,0.311426,0
1.24972,0.606278,0
0.99511,0.318608,0
1.20688,0.549187,0
0.975982,0.321098,0
1.20836,0.514545,0
0.927202,0.356808,0
1.15014,0.471421,0
0.901658,0.391001,0
1.16872,0.446512,0
0.889583,0.40917,0
1.11598,0.435728,0
0.845392,0.472789,0
1.09765,0.435059,0
0.824824,0.488868,0
1.07708,0.446766,0
0.813459,0.571059,0
1.0332,0.491376,0
0.794118,0.601017,0
1.02646,0.507224,0
0.791026,0.633898,0
0.992988,0.560443,0
0.799536,0.688687,0
0.980472,0.603789,0
0.803788,0.70653,0
0.941089,0.662434,0
0.843341,0.753961,0
0.95767,0.696322,0
0.839397,0.768169,0
0.939707,0.753254,0
0.892312,0.801151,0
0.935291,0.798492,0
0.899883,0.813243,0
0.937655,0.836326,0
0.960391,0.84208,0
0.951677,0.890134,0
0.992239,0.841541,0
0.94919,0.907729,0
1.00994,0.854364,0
1.00982,0.962051,0
1.05147,0.847567,0
0.984728,0.955274,0
1.0741,0.843118,0
1.044,1.00294,0
1.13614,0.835225,0
1.05974,1.0049,0
1.11099,0.793426,0
1.06568,1.00364,0
1.17516,0.792499,0
1.13925,1.02127,0
1.15505,0.744964,0
1.10412,0.993293,0
1.16845,0.719297,0
1.17291,1.01551,0
1.18864,0.68675,0
1.16201,0.967223,0
1.1758,0.643192,0
1.23462,0.967912,0
1.22318,0.618059,0
1.22776,0.935604,0
1.16012,0.553721,0
1.24063,0.891585,0
1.18518,0.523896,0
1.26599,0.868644,0
1.14768,0.467925,0
1.23353,0.81683,0
1.14929,0.428843,0
1.28688,0.792007,0
1.10818,0.387641,0
1.23895,0.723379,0
1.06121,0.350114,0
1.24363,0.682725,0
1.0669,0.324965,0
1.22597,0.625715,0
1.01251,0.322124,0
1.24101,0.584966,0
1.00094,0.314159,0
1.21565,0.538579,0
0.935407,0.344599,0
1.18262,0.493603,0
0.928638,0.356919,0
1.19318,0.465373,0
0.895209,0.396041,0
1.14398,0.445191,0
0.863262,0.434766,0
1.13096,0.432818,0
0.85486,0.467922,0
1.09815,0.441055,0
0.815991,0.537858,0
1.07716,0.456299,0
0.807266,0.551933,0
1.04706,0.48357,0
0.807821,0.625986,0
1.00036,0.527528,0
0.794077,0.64716,0
1.00705,0.554135,0
0.8069,0.687229,0
0.968698,0.6156,0
0.798174,0.713993,0
0.975698,0.643407,0
0.825456,0.748434,0
0.965581,0.71323,0
0.86111,0.783647,0
0.929101,0.758107,0
0.879359,0.800791,0
0.935954,0.809923,0
0.929607,0.822899,0
0.94184,0.845346,0
0.923234,0.811909,0
0.94987,0.87266,0
0.987586,0.844098,0
0.975992,0.924665,0
1.01705,0.83943,0
0.972072,0.939912,0
1.05639,0.844055,0
1.03457,0.988872,0
1.08578,0.832545,0
1.02236,0.982153,0
1.09933,0.807679,0
1.08746,1.01767,0
1.16881,0.814524,0
1.11391,1.02791,0
1.18121,0.776788,0
1.15064,1.03426,0
1.23264,0.77072,0
1.18305,1.02683,0
1.20012,0.710311,0
1.20225,1.01524,0
1.24509,0.700921,0
1.26675,1.01538,0
1.23257,0.658538,0
1.24447,0.964631,0
1.21555,0.60361,0
1.26954,0.952303,0
1.21313,0.554971,0
1.2366,0.890794,0
1.15033,0.498182,0
1.27419,0.861399,0
1.18925,0.465639,0
1.26469,0.813078,0
1.11974,0.414958,0
1.2619,0.776051,0
1.13042,0.384611,0
1.28349,0.742513,0
1.07136,0.348865,0
1.24736,0.680057,0
1.07369,0.324455,0
1.25996,0.633577,0
1.02334,0.314099,0
1.20981,0.573159,0
0.990796,0.317855,0
1.2374,0.53995,0
0.96057,0.322507,0
1.17685,0.493199,0
0.914884,0.366484,0
1.17053,0.461268,0
0.901514,0.386831,0
1.1404,0.441411,0
0.83356,0.453614,0
1.09703,0.440252,0
0.841079,0.47883,0
1.10696,0.435247,0
0.810898,0.530377,0
1.03389,0.472022,0
0.806951,0.584921,0
1.03941,0.491043,0
0.80043,0.615997,0
0.976489,0.549505,0
0.814443,0.681837,0
0.971603,0.584452,0
0.805234,0.695138,0
0.948679,0.628239,0
0.82982,0.744354,0
0.937133,0.686203,0
0.829679,0.756473,0
0.931858,0.72141,0
0.873161,0.793681,0
0.930646,0.78648,0
0.884386,0.808599,0
0.929609,0.808101,0
0.908273,0.825016,0
0.932845,0.858486,0
0.93709,0.827375,0
0.926753,0.879293,0
0.957343,0.833709,0
0.979404,0.941386,0
1.05517,0.862886,0
0.991394,0.962552,0
1.04565,0.836156,0
1.01121,0.986268,0
1.11551,0.851983,0
1.04552,0.999546,0
1.09075,0.808219,0
1.05554,1.00164,0
1.16523,0.80499,0
1.12641,1.03186,0
1.16853,0.778698,0
1.1209,1.01154,0
1.16535,0.748227,0
1.15806,1.01227,0
1.19333,0.718231,0
1.14531,0.978006,0
1.14818,0.648962,0
1.16772,0.966355,0
1.20615,0.63135,0
1.2215,0.949423,0
1.1636,0.577385,0
1.22449,0.91036,0
1.18614,0.544773,0
1.27284,0.892143,0
1.1597,0.497353,0
1.19714,0.829394,0
1.12349,0.443916,0
1.24339,0.801902,0
1.14157,0.403935,0
1.24953,0.751196,0
1.07166,0.365302,0
1.24838,0.704823,0
1.07763,0.337028,0
1.21903,0.642372,0
0.995905,0.328908,0
1.20816,0.60075,0
0.996388,0.320426,0
1.21091,0.558901,0
0.95533,0.332337,0
1.19758,0.512609,0
0.946484,0.338571,0
1.20052,0.48109,0
0.901456,0.374717,0
1.1562,0.452131,0
0.866348,0.411327,0
1.15321,0.432935,0
0.834422,0.448043,0
1.10741,0.4338,0
0.831658,0.502635,0
1.10068,0.435321,0
0.809778,0.515139,0
1.08209,0.457196,0
0.782988,0.588346,0
1.02053,0.511871,0
0.78384,0.622493,0
1.00392,0.536312,0
0.790925,0.662697,0
0.97097,0.593452,0
0.797764,0.70192,0
0.969783,0.629147,0
0.810538,0.73574,0
0.94887,0.703456,0
0.848167,0.774228,0
0.932983,0.744743,0
0.868462,0.798551,0
0.933941,0.79792,0
0.916606,0.826103,0
0.942756,0.841579,0
0.922583,0.814718,0
0.94762,0.874912,0
0.970953,0.839434,0
0.970922,0.918819,0
1.0049,0.837595,0
0.983815,0.951055,0
1.05414,0.859701,0
1.02819,0.9916,0
1.08075,0.840564,0
1.00263,0.977239,0
1.07808,0.807352,0
1.06331,1.00997,0
1.13091,0.807889,0
1.07138,0.999365,0
1.10603,0.767303,0
1.10133,1.00647,0
1.15373,0.759965,0
1.12885,1.01291,0
1.15135,0.718758,0
1.1444,0.986409,0
1.17771,0.691482,0
1.20082,0.990711,0
1.1694,0.641349,0
1.16081,0.947803,0
1.1562,0.595982,0
1.23886,0.938271,0
1.19193,0.570809,0
1.22927,0.897343,0
