f0_energy,f1_energy,bit
0.260539,0.652312,1
1.18933,0.54922,0
1.5989,0.89542,0
2.35219,1.37695,0
2.27397,1.28052,0
0.918436,0.987331,1
0.227746,0.557296,1
1.19628,0.60709,0
1.82543,0.980556,0
2.41539,1.36167,0
2.09429,1.09358,0
0.801196,0.801506,1
0.203874,0.464228,1
1.30275,0.614659,0
2.04224,1.02503,0
2.40421,1.30032,0
1.87665,0.889316,0
0.725926,0.659915,0
0.175797,0.416901,1
1.45208,0.577441,0
2.20194,1.00705,0
2.31381,1.16622,0
1.6875,0.702209,0
0.756425,0.634672,0
0.142571,0.430394,1
1.61708,0.516014,0
2.19203,0.906152,0
2.08379,0.944877,0
1.58047,0.616564,0
0.876723,0.751677,0
0.129437,0.512802,1
1.72262,0.404218,0
2.11315,0.766232,0
1.86514,0.748549,0
1.60399,0.700485,0
1.01489,0.943697,0
0.0794581,0.643221,1
1.7617,0.277658,0
1.95508,0.588118,0
1.6678,0.583805,0
1.75271,0.900747,0
1.1589,1.13248,0
0.143796,0.722577,1
1.78561,0.175403,0
1.7491,0.42034,0
1.53958,0.571187,0
1.97648,1.11647,0
1.26078,1.28343,1
0.160072,0.808873,1
1.70546,0.149538,0
1.51766,0.299145,0
1.53605,0.706742,0
2.14147,1.27352,0
1.29731,1.35946,1
0.197742,0.831837,1
1.6138,0.226774,0
1.30436,0.346826,0
1.69089,0.918478,0
2.3398,1.4059,0
1.29778,1.38212,1
0.236655,0.810614,1
1.46254,0.350734,0
1.24192,0.529136,0
1.91231,1.11905,0
2.41112,1.44126,0
1.19004,1.31323,1
0.238463,0.766598,1
1.30174,0.477213,0
1.34613,0.717922,0
2.13911,1.27051,0
2.39643,1.4076,0
1.10647,1.20595,1
0.237555,0.692677,1
1.21431,0.551551,0
1.52438,0.847642,0
2.29501,1.35125,0
2.32518,1.32296,0
0.978338,1.03752,1
0.2332,0.579478,1
1.19608,0.597071,0
1.77992,0.966467,0
2.40712,1.37704,0
2.15951,1.1537,0
0.822171,0.847098,1
0.195781,0.483944,1
1.30333,0.638087,0
2.01299,1.02652,0
2.3951,1.31027,0
1.9328,0.940505,0
0.741911,0.683669,0
0.182855,0.413705,1
1.40844,0.586309,0
2.12763,1.00105,0
2.31152,1.19065,0
1.72998,0.742006,0
0.74342,0.629074,0
0.132901,0.433426,1
1.56094,0.527982,0
2.19789,0.936203,0
2.13172,1.00059,0
1.59874,0.620985,0
0.856709,0.726742,0
0.107559,0.508361,1
1.6958,0.437575,0
2.14111,0.811703,0
1.89472,0.786443,0
1.59502,0.67275,0
0.976561,0.889974,0
0.120441,0.596534,1
1.77353,0.324797,0
2.00061,0.637307,0
1.69347,0.612094,0
1.71932,0.841423,0
1.10793,1.07473,0
0.124263,0.70407,1
1.80915,0.205862,0
1.83375,0.470054,0
1.54312,0.555494,0
1.91327,1.0554,0
1.23395,1.24128,1
0.172012,0.771833,1
1.76697,0.131204,0
1.55939,0.319671,0
1.52954,0.678275,0
2.13763,1.24159,0
1.2818,1.3364,1
0.189052,0.812285,1
1.63904,0.200859,0
1.35887,0.323642,0
1.64595,0.859513,0
2.29327,1.37971,0
1.31446,1.39719,1
0.208394,0.843752,1
1.48708,0.332682,0
1.23782,0.46972,0
1.85229,1.0683,0
2.41583,1.44463,0
1.24682,1.34016,1
0.248811,0.768311,1
1.34179,0.427565,0
1.29785,0.661143,0
2.10795,1.2547,0
2.41815,1.43526,0
1.11291,1.22977,1
0.249251,0.71094,1
1.21503,0.535784,0
1.49234,0.828405,0
2.26953,1.33914,0
2.34008,1.34159,0
1.01566,1.08707,1
0.226884,0.613729,1
1.18466,0.591187,0
1.7157,0.936314,0
2.37192,1.36917,0
2.20414,1.19402,0
0.869837,0.903382,1
0.213876,0.509653,1
1.23011,0.616645,0
1.96705,1.01648,0
2.42842,1.34079,0
1.99364,0.987142,0
0.763848,0.718939,0
0.186447,0.428684,1
1.37764,0.608353,0
2.09654,1.01046,0
2.34446,1.22104,0
1.77312,0.781585,0
0.734483,0.630183,0
0.156216,0.412898,1
1.5052,0.53892,0
2.16118,0.94221,0
2.19968,1.05013,0
1.62104,0.633153,0
0.818518,0.685903,0
0.102293,0.495881,1
1.63654,0.444772,0
2.17721,0.842954,0
1.98249,0.84112,0
1.57966,0.643839,0
0.95566,0.852527,0
0.116528,0.577588,1
1.76689,0.351289,0
2.039,0.677486,0
1.74139,0.644677,0
1.6628,0.802794,0
1.08303,1.03195,0
0.121593,0.671113,1
1.78358,0.225031,0
1.84893,0.504302,0
1.57828,0.553153,0
1.83444,0.985273,0
1.19263,1.19983,1
0.131448,0.769256,1
1.76529,0.136018,0
1.63871,0.343276,0
1.51726,0.627669,0
2.10297,1.21791,0
1.29968,1.33652,1
0.188438,0.814157,1
1.67951,0.172856,0
1.39867,0.303895,0
1.60375,0.821677,0
2.2592,1.3517,0
1.29031,1.37123,1
0.204272,0.833578,1
1.51432,0.305222,0
1.25834,0.438869,0
1.78725,1.013,0
2.36678,1.42217,0
1.26279,1.36212,1
0.237475,0.801745,1
1.37372,0.408796,0
1.25542,0.602394,0
2.01449,1.19156,0
2.4153,1.43828,0
1.16781,1.27695,1
0.242639,0.722217,1
1.24338,0.495955,0
1.42571,0.778608,0
2.23394,1.32477,0
2.36335,1.37071,0
1.02288,1.11603,1
0.238511,0.630418,1
1.18198,0.575901,0
1.66488,0.912554,0
2.34073,1.36681,0
2.23359,1.22654,0
0.885304,0.936888,1
0.215604,0.524159,1
1.21195,0.610588,0
1.89085,0.990262,0
2.42581,1.34611,0
2.04715,1.05037,0
0.771842,0.756614,0
0.200829,0.438452,1
1.33628,0.594368,0
2.06698,1.01171,0
2.36475,1.24876,0
1.82227,0.824067,0
0.733577,0.636633,0
0.164196,0.409232,1
1.51759,0.569805,0
2.1791,0.971057,0
2.20018,1.07585,0
1.64061,0.656795,0
0.780491,0.653453,0
0.12366,0.45329,1
1.63076,0.471976,0
2.12859,0.854435,0
2.0258,0.884509,0
1.57445,0.620333,0
0.893517,0.795774,0
0.0959827,0.549053,1
1.74327,0.370763,0
2.09003,0.730349,0
1.80873,0.687366,0
1.64848,0.75315,0
1.07885,1.0021,0
0.0929507,0.658038,1
1.81611,0.264819,0
1.94229,0.558865,0
1.59786,0.561028,0
1.81117,0.955814,0
1.16915,1.16038,0
0.140942,0.738144,1
1.78042,0.156425,0
1.6796,0.37638,0
1.51029,0.596688,0
2.02734,1.14668,0
1.26339,1.29503,1
0.163897,0.808334,1
1.7052,0.149384,0
1.47377,0.289993,0
1.56319,0.764145,0
2.23456,1.3293,0
1.30779,1.38075,1
0.19263,0.826573,1
1.58123,0.247238,0
1.27361,0.382892,0
1.74583,0.97429,0
2.35544,1.41684,0
1.22923,1.3577,1
0.23704,0.797231,1
1.4055,0.391161,0
1.25004,0.580902,0
1.97945,1.16488,0
2.42185,1.44428,0
1.19529,1.30248,1
0.238842,0.756909,1
1.27508,0.480925,0
1.34086,0.723969,0
2.18238,1.29112,0
2.39619,1.39936,0
1.08441,1.17683,1
0.239806,0.659026,1
1.18222,0.552981,0
1.60062,0.885457,0
2.34736,1.37926,0
2.26079,1.27659,0
0.923153,0.99107,1
0.210065,0.56496,1
1.20353,0.606241,0
1.81334,0.966231,0
2.37302,1.34675,0
2.08069,1.08211,0
0.802079,0.803122,1
0.191613,0.461742,1
1.28746,0.597691,0
1.98494,0.979537,0
2.37525,1.26991,0
1.88022,0.882656,0
0.737005,0.658661,0
0.165761,0.413914,1
1.45442,0.576235,0
2.2023,1.00179,0
2.31903,1.15564,0
1.67385,0.690528,0
0.777737,0.642692,0
0.140895,0.4365,1
1.62133,0.516567,0
2.18969,0.909701,0
2.08961,0.946281,0
1.58658,0.61613,0
0.871272,0.748787,0
0.11214,0.519288,1
1.70371,0.397682,0
2.09399,0.74787,0
1.84663,0.731007,0
1.61924,0.716195,0
1.0615,0.96457,0
0.070187,0.656082,1
1.75949,0.277267,0
1.96264,0.592192,0
1.64322,0.580919,0
1.75951,0.899689,0
1.15493,1.13093,0
0.126118,0.719264,1
1.7861,0.170105,0
1.72972,0.405622,0
1.53418,0.575924,0
1.97364,1.11329,0
1.23996,1.26276,1
0.163671,0.789239,1
1.7177,0.138859,0
1.52562,0.292181,0
1.51645,0.695065,0
2.14527,1.26543,0
1.3054,1.35144,1
0.186141,0.820179,1
1.61615,0.222258,0
1.30707,0.332284,0
1.66134,0.89842,0
2.31107,1.39091,0
1.2611,1.36624,1
0.229774,0.802388,1
1.44464,0.338849,0
1.23639,0.513962,0
1.90991,1.11762,0
2.43118,1.4507,0
1.24095,1.33147,1
0.2334,0.768846,1
1.27764,0.481855,0
1.3568,0.715725,0
2.12979,1.2676,0
2.39189,1.40376,0
1.08827,1.20936,1
0.228692,0.684543,1
1.20442,0.55091,0
1.53058,0.839076,0
2.29677,1.34213,0
2.28784,1.30404,0
0.942509,1.0232,1
0.248939,0.56793,1
1.18023,0.577933,0
1.77588,0.942838,0
2.3811,1.35093,0
2.12325,1.13406,0
0.815926,0.842858,1
0.207371,0.473186,1
1.27908,0.605684,0
1.97372,0.98951,0
2.35234,1.26818,0
1.88836,0.908573,0
0.737405,0.678319,0
0.17588,0.413901,1
1.40766,0.565089,0
2.10852,0.973535,0
2.30072,1.17221,0
1.71197,0.736043,0
0.746201,0.628916,0
0.149884,0.434138,1
1.55101,0.510666,0
2.18483,0.918407,0
2.14948,0.987162,0
1.58883,0.618192,0
0.848155,0.725967,0
0.115198,0.49887,1
1.72754,0.434887,0
2.17217,0.803808,0
1.90296,0.783059,0
1.58381,0.668406,0
0.979343,0.887256,0
0.104725,0.603623,1
1.77111,0.312461,0
2.00665,0.625805,0
1.69421,0.601552,0
1.69777,0.830812,0
1.09328,1.07019,0
0.130259,0.694705,1
1.814,0.199669,0
1.81864,0.454166,0
1.53699,0.553056,0
1.9386,1.07243,0
1.26215,1.25577,0
0.144171,0.782958,1
1.74653,0.129566,0
1.53815,0.303214,0
1.53099,0.679943,0
2.13571,1.24456,0
1.28016,1.33796,1
0.177976,0.818296,1
1.61333,0.217294,0
1.34691,0.330061,0
1.65854,0.876534,0
2.29064,1.37921,0
1.26949,1.38092,1
0.204155,0.827833,1
1.49447,0.319617,0
1.21991,0.459286,0
1.83024,1.04961,0
2.39057,1.43625,0
1.238,1.34546,1
0.230484,0.776145,1
1.33244,0.419139,0
1.29442,0.648525,0
2.1001,1.24161,0
2.41681,1.43881,0
1.11274,1.23523,1
0.249598,0.696319,1
1.21183,0.518564,0
1.47402,0.802194,0
2.2743,1.33234,0
2.31631,1.33683,0
1.00258,1.08553,1
0.230914,0.609621,1
1.17381,0.576816,0
1.71329,0.920025,0
2.3911,1.36736,0
2.19907,1.19392,0
0.858305,0.902268,1
0.229082,0.499833,1
1.22446,0.602445,0
1.95904,0.991212,0
2.41172,1.32592,0
1.97725,0.986126,0
0.756393,0.72255,0
0.176293,0.427518,1
1.37563,0.594503,0
2.10556,0.99956,0
2.34706,1.20802,0
1.75812,0.775989,0
0.742123,0.628586,0
0.140124,0.410613,1
1.52208,0.533362,0
2.17112,0.927347,0
2.17695,1.03565,0
1.61098,0.633851,0
0.804035,0.678707,0
0.111324,0.482589,1
1.65206,0.438288,0
2.16178,0.833172,0
1.99156,0.844814,0
1.56887,0.643321,0
0.971299,0.864681,0
0.0863389,0.591301,1
1.73576,0.331712,0
2.01393,0.659541,0
1.73332,0.638168,0
1.67678,0.802723,0
1.07975,1.03116,0
0.121182,0.675194,1
1.75454,0.211335,0
1.82357,0.482186,0
1.56671,0.550074,0
1.85294,0.998576,0
1.22165,1.21307,0
0.111303,0.786782,1
1.72386,0.134998,0
1.61673,0.332404,0
1.50998,0.621503,0
2.08649,1.21282,0
1.30374,1.34265,1
0.186973,0.811419,1
1.66981,0.166617,0
1.37804,0.295014,0
1.60954,0.830611,0
2.28223,1.3682,0
1.28939,1.37733,1
0.215508,0.818754,1
1.52118,0.296542,0
1.24814,0.428114,0
1.7822,1.01599,0
2.35333,1.41956,0
1.23384,1.3498,1
0.221606,0.791296,1
1.36664,0.402309,0
1.25219,0.591371,0
1.98225,1.17489,0
2.41185,1.43114,0
1.13711,1.26316,1
0.257768,0.717641,1
1.24497,0.495276,0
1.41435,0.768444,0
2.22293,1.31642,0
2.32464,1.36404,0
0.988307,1.113,1
