f0_energy,f1_energy,bit
0.533941,1.00168,1
0.718916,1.24849,1
0.656653,1.34599,1
0.617218,1.37597,1
1.13894,1.10681,0
1.87654,1.18167,0
1.88972,1.23653,0
2.10846,0.951677,0
1.98109,0.761795,0
1.78869,0.564355,0
1.99184,0.581652,0
2.37099,0.590738,0
1.66957,0.656616,0
0.855666,0.510034,0
0.360371,0.446348,1
0.578889,0.661038,1
0.594325,0.780636,1
0.779489,0.923118,1
0.640081,0.883249,1
0.526682,0.88791,1
1.40059,0.775531,0
2.44323,0.974089,0
2.04709,0.909792,0
1.9735,0.636543,0
1.86895,0.459892,0
1.67708,0.38682,0
1.92832,0.585555,0
2.26905,0.589403,0
1.28757,0.360387,0
0.890807,0.414263,0
0.263469,0.325802,1
0.666164,0.397866,0
0.692654,0.444611,0
0.798,0.562808,0
0.570197,0.752186,1
0.438233,0.814568,1
1.65779,0.41783,0
2.60583,0.483226,0
1.64105,0.474852,0
1.47141,0.391752,0
1.48764,0.349036,0
1.29367,0.196867,0
1.4203,0.350541,0
1.68753,0.331588,0
1.26681,0.447755,0
1.24011,0.712826,0
0.283579,0.497631,1
0.757423,0.554723,0
0.593941,0.655816,1
0.752405,0.9357,1
0.659617,1.22712,1
0.543698,1.29421,1
1.47569,0.777404,0
2.05909,0.612153,0
1.35847,0.882795,0
1.51534,0.769951,0
1.42993,0.673629,0
1.27675,0.409099,0
1.36854,0.280917,0
1.64753,0.289371,0
1.62497,0.718353,0
1.39164,0.884256,0
0.297064,0.675015,1
0.699917,0.809852,1
0.546432,0.946869,1
0.699725,1.26527,1
0.671672,1.48357,1
0.589492,1.51801,1
1.16774,1.10084,0
1.66515,1.06954,0
1.66659,1.24996,0
2.00556,1.02744,0
1.82374,0.843756,0
1.61556,0.554484,0
1.80112,0.499698,0
2.18837,0.531243,0
1.82894,0.789838,0
1.08984,0.70837,0
0.306013,0.566447,1
0.606145,0.78599,1
0.547704,0.968261,1
0.769422,1.19641,1
0.663872,1.2057,1
0.572975,1.18981,1
1.21058,1.01491,0
2.15432,1.17668,0
2.06335,1.18706,0
2.16718,0.883806,0
1.99934,0.679537,0
1.81393,0.532326,0
2.08608,0.647653,0
2.44892,0.646318,0
1.52496,0.542701,0
0.763219,0.379656,0
0.306128,0.355204,1
0.630405,0.546056,0
0.659494,0.638549,0
0.791086,0.725388,0
0.627964,0.713311,1
0.491534,0.738699,1
1.57426,0.606154,0
2.59366,0.791484,0
1.89922,0.675756,0
1.76113,0.454656,0
1.74388,0.345475,0
1.51913,0.291344,0
1.71208,0.478188,0
2.03514,0.469735,0
1.18928,0.323606,0
1.00388,0.51952,0
0.266089,0.389936,1
0.696002,0.425973,0
0.664903,0.453507,0
0.819392,0.643744,0
0.6437,0.921743,1
0.42823,1.01771,1
1.57102,0.534494,0
2.40809,0.389302,0
1.50024,0.551845,0
1.40079,0.499397,0
1.4038,0.475348,0
1.18827,0.259822,0
1.27387,0.257774,0
1.55549,0.251144,0
1.39171,0.569265,0
1.33878,0.822788,0
0.28707,0.599258,1
0.775804,0.673735,0
0.619648,0.773162,1
0.745987,1.1007,1
0.680747,1.3943,1
0.567021,1.43741,1
1.35302,0.939897,0
1.82056,0.827555,0
1.45924,1.08233,0
1.7254,0.926961,0
1.56974,0.753639,0
1.3608,0.467404,0
1.51404,0.355362,0
1.87157,0.388919,0
1.77874,0.794866,0
1.29002,0.837434,0
0.299965,0.643281,1
0.637307,0.85839,1
0.534797,1.02555,1
0.709915,1.29989,1
0.669731,1.41897,1
0.595755,1.43156,1
1.10923,1.13217,1
1.82353,1.19418,0
1.8796,1.27824,0
2.08468,0.978808,0
1.9463,0.79454,0
1.77819,0.588208,0
2.00177,0.599663,0
2.35331,0.589814,0
1.72449,0.69157,0
0.914642,0.557904,0
0.33046,0.483457,1
0.572321,0.708237,1
0.564122,0.844405,1
0.744687,1.00878,1
0.645362,0.994945,1
0.534372,0.993471,1
1.36193,0.882731,0
2.40108,1.06735,0
2.07749,1.01173,0
2.05624,0.728751,0
1.93157,0.539219,0
1.7086,0.431635,0
1.95704,0.590208,0
2.34009,0.59883,0
1.37809,0.429507,0
0.793383,0.356463,0
0.276438,0.309104,1
0.660246,0.433137,0
0.714196,0.495724,0
0.850103,0.582648,0
0.631187,0.688269,1
0.424136,0.753035,1
1.61928,0.448048,0
2.6476,0.582326,0
1.77406,0.51216,0
1.56234,0.365513,0
1.56531,0.315623,0
1.38032,0.216934,0
1.5421,0.42344,0
1.80914,0.402685,0
1.21545,0.391205,0
1.19932,0.673084,0
0.265397,0.460443,1
0.823787,0.46643,0
0.682857,0.546599,0
0.782062,0.825197,1
0.672371,1.13255,1
0.545259,1.19034,1
1.56192,0.660519,0
2.19851,0.501209,0
1.395,0.776697,0
1.46521,0.704081,0
1.40117,0.60715,0
1.20375,0.345522,0
1.30976,0.247967,0
1.58085,0.254389,0
1.5513,0.681313,0
1.36881,0.866921,0
0.295281,0.652686,1
0.697896,0.799577,1
0.554159,0.940906,1
0.704231,1.23644,1
0.668545,1.47182,1
0.567988,1.526,1
1.19115,1.1022,0
1.69139,1.03448,0
1.60162,1.21821,0
1.95693,1.0198,0
1.8121,0.8593,0
1.61412,0.574989,0
1.74143,0.484768,0
2.10303,0.49164,0
1.83809,0.812594,0
1.21879,0.783745,0
0.341871,0.616425,1
0.610495,0.821831,1
0.531984,0.987361,1
0.726686,1.23065,1
0.671367,1.30029,1
0.584771,1.29599,1
1.15682,1.05924,0
1.9973,1.17912,0
2.03936,1.23149,0
2.19218,0.941057,0
1.98079,0.712526,0
1.76989,0.519967,0
2.04646,0.615385,0
2.46322,0.651732,0
1.60513,0.607435,0
0.793329,0.419044,0
0.284258,0.381412,1
0.589397,0.602368,1
0.665373,0.719252,1
0.806451,0.81616,1
0.603333,0.778917,1
0.483035,0.793806,1
1.48736,0.689105,0
2.55899,0.891174,0
1.98443,0.781425,0
1.86217,0.523889,0
1.84025,0.404434,0
1.63508,0.356356,0
1.83577,0.541483,0
2.14559,0.522168,0
1.23556,0.329295,0
0.907227,0.45058,0
0.316459,0.336508,1
0.707634,0.391205,0
0.679388,0.428313,0
0.813523,0.593188,0
0.68007,0.812449,1
0.477204,0.886873,1
1.60388,0.451771,0
2.46763,0.407405,0
1.58319,0.49614,0
1.43927,0.426987,0
1.4412,0.399652,0
1.22881,0.217883,0
1.33061,0.282842,0
1.60911,0.283388,0
1.29427,0.490109,0
1.28223,0.777003,0
0.274853,0.582873,1
0.738961,0.636639,0
0.633069,0.718114,1
0.753488,1.02103,1
0.634355,1.34126,1
0.508729,1.41312,1
1.39277,0.872943,0
1.94181,0.718044,0
1.3905,0.963226,0
1.61847,0.847926,0
1.51993,0.728192,0
1.31356,0.432801,0
1.4117,0.30448,0
1.75543,0.337523,0
1.74576,0.780939,0
1.36649,0.875607,0
0.311319,0.656595,1
0.678818,0.826013,1
0.530106,0.999965,1
0.719761,1.30273,1
0.668798,1.45173,1
0.625637,1.46181,1
1.11586,1.12404,1
1.73306,1.16156,0
1.8492,1.29544,0
2.09135,1.01366,0
1.87462,0.804572,0
1.71012,0.565611,0
1.94359,0.562928,0
2.29753,0.571762,0
1.75829,0.719978,0
0.966048,0.615521,0
0.327975,0.520272,1
0.580017,0.762353,1
0.580836,0.908351,1
0.738407,1.07678,1
0.63512,1.07518,1
0.559401,1.08533,1
1.31267,0.956121,0
2.2714,1.11479,0
2.04483,1.07765,0
2.10974,0.787679,0
2.00364,0.625412,0
1.81193,0.496998,0
2.03183,0.629102,0
2.40961,0.631566,0
1.48094,0.490553,0
0.758528,0.351738,0
0.342636,0.31157,0
0.644271,0.471844,0
0.693053,0.550154,0
0.871225,0.636744,0
0.655677,0.668543,1
0.45875,0.72116,1
1.57512,0.499642,0
2.60619,0.669941,0
1.85206,0.57736,0
1.65534,0.384013,0
1.62394,0.31098,0
1.41554,0.237427,0
1.60047,0.439523,0
1.91736,0.443206,0
1.19413,0.345269,0
1.13492,0.611266,0
0.271692,0.442133,1
0.760503,0.447293,0
0.663893,0.498193,0
0.788896,0.748328,0
0.581872,1.07248,1
0.441253,1.14615,1
1.56828,0.598221,0
2.30968,0.423974,0
1.41607,0.682986,0
1.44352,0.628667,0
1.38563,0.548835,0
1.18459,0.286254,0
1.26791,0.237024,0
1.55211,0.238894,0
1.50437,0.643732,0
1.37854,0.854451,0
0.283431,0.616326,1
0.740576,0.72767,0
0.56226,0.870289,1
0.72579,1.1735,1
0.672767,1.41381,1
0.613829,1.46457,1
1.2499,1.01573,0
1.72039,0.93661,0
1.51824,1.15446,0
1.83154,0.958229,0
1.66161,0.797809,0
1.51533,0.536185,0
1.64306,0.432531,0
1.96458,0.4312,0
1.7613,0.776104,0
1.22602,0.794763,0
0.327997,0.635864,1
0.625418,0.841099,1
0.527774,1.00298,1
0.716675,1.25595,1
0.659676,1.36068,1
0.592324,1.37087,1
1.13785,1.09718,0
1.88669,1.17481,0
1.93739,1.24975,0
2.17858,0.974159,0
1.98249,0.776726,0
1.79786,0.560169,0
2.00412,0.606768,0
2.40577,0.633819,0
1.72132,0.672277,0
0.842182,0.492479,0
0.292651,0.421944,1
0.559524,0.646222,1
0.620487,0.791155,1
0.816888,0.921772,1
0.63267,0.868471,1
0.502477,0.867325,1
1.41614,0.771969,0
2.4942,0.980938,0
2.05555,0.89856,0
1.95035,0.604021,0
1.86615,0.445362,0
1.67564,0.387798,0
1.91324,0.580598,0
2.25927,0.567972,0
1.26521,0.349716,0
0.855425,0.408732,0
0.311784,0.312627,1
0.735467,0.393361,0
0.706609,0.432854,0
0.820311,0.560074,0
0.611279,0.748077,1
0.459867,0.80292,1
1.64901,0.41554,0
2.5499,0.461667,0
1.64825,0.47415,0
1.49607,0.379518,0
1.51578,0.337094,0
1.27846,0.199632,0
1.40506,0.33403,0
1.68364,0.325276,0
1.24178,0.445425,0
1.22879,0.709608,0
0.268369,0.531526,1
0.726279,0.598262,0
0.621164,0.660975,1
0.785418,0.921847,1
0.670661,1.23249,1
0.51831,1.31766,1
1.4367,0.802894,0
2.02907,0.625276,0
1.37269,0.873936,0
1.54585,0.783247,0
1.4698,0.693173,0
1.28202,0.414621,0
1.35289,0.269566,0
1.63341,0.275918,0
1.65169,0.726248,0
1.37852,0.875935,0
0.296847,0.653076,1
0.719726,0.797868,1
0.540869,0.945495,1
0.69994,1.27349,1
0.66876,1.47346,1
0.615083,1.48815,1
1.15353,1.08149,0
1.66495,1.06825,0
1.6953,1.24263,0
2.01616,1.00481,0
1.80353,0.810674,0
1.62374,0.550231,0
1.8338,0.523079,0
2.22684,0.554567,0
1.80666,0.775031,0
1.046,0.676083,0
0.30889,0.546048,1
0.59621,0.78463,1
0.54949,0.952314,1
0.736595,1.16682,1
0.629883,1.17529,1
0.569651,1.18036,1
1.26565,1.02248,0
2.21213,1.1826,0
2.06295,1.15763,0
2.13632,0.847055,0
2,0.666636,0
1.82452,0.535658,0
2.05206,0.635931,0
2.40685,0.624764,0
1.47445,0.517837,0
0.755928,0.372096,0
0.327174,0.343124,1
0.608815,0.53021,0
0.618984,0.613101,0
0.788766,0.706331,0
0.622933,0.701766,1
0.461317,0.729949,1
1.51712,0.57076,0
2.57182,0.763314,0
1.90459,0.666449,0
1.75192,0.447499,0
1.71485,0.340387,0
1.4966,0.28085,0
1.70262,0.491337,0
2.02712,0.504258,0
1.18631,0.315823,0
1.0176,0.520233,0
0.292647,0.389935,1
0.748264,0.406808,0
0.713978,0.433934,0
0.840726,0.643394,0
0.640207,0.937922,1
0.471555,1.01473,1
1.63275,0.496874,0
2.42016,0.370771,0
1.48406,0.557758,0
1.41164,0.528678,0
1.39568,0.475891,0
1.19056,0.24274,0
1.27219,0.26252,0
1.5336,0.254392,0
1.41831,0.584993,0
1.36447,0.82382,0
0.280133,0.586327,1
0.785954,0.677015,0
0.56712,0.811268,1
0.71299,1.12923,1
0.659001,1.39886,1
0.575015,1.43064,1
1.32308,0.950382,0
1.78163,0.860489,0
1.47579,1.10263,0
1.74952,0.926961,0
1.58001,0.774181,0
1.41271,0.49443,0
1.55788,0.38566,0
1.87316,0.404089,0
1.7421,0.773805,0
1.27145,0.828543,0
0.317318,0.655876,1
0.631893,0.857287,1
0.522788,1.00996,1
0.69803,1.27068,1
0.656762,1.39863,1
0.59487,1.43111,1
1.12576,1.12997,1
1.80939,1.17643,0
1.87263,1.26613,0
2.13964,0.989945,0
1.96671,0.813283,0
1.78873,0.587658,0
1.96744,0.587062,0
2.35011,0.59859,0
1.74073,0.714184,0
0.913445,0.567118,0
0.326345,0.473974,1
0.568134,0.698545,1
0.58495,0.84366,1
0.802971,1.01093,1
0.669709,0.976435,1
0.53328,0.961631,1
1.3283,0.849029,0
2.36903,1.03281,0
2.07161,0.988925,0
2.03776,0.69382,0
1.91104,0.509693,0
1.70181,0.412902,0
1.94552,0.5864,0
2.33214,0.596373,0
1.35276,0.404889,0
0.813987,0.374444,0
0.266153,0.312425,1
0.646173,0.422618,0
0.69037,0.475755,0
0.792221,0.573066,0
0.574512,0.707259,1
0.434081,0.754512,1
1.63756,0.437288,0
2.60594,0.556547,0
1.72862,0.494996,0
1.55014,0.363254,0
1.57024,0.311048,0
1.36371,0.213059,0
1.50247,0.409671,0
1.77882,0.384642,0
1.21872,0.397114,0
1.13078,0.6443,0
0.291199,0.456825,1
0.775786,0.513429,0
0.653854,0.577274,0
0.779581,0.843691,1
0.689341,1.14314,1
0.542363,1.20774,1
1.49926,0.702827,0
2.12281,0.53188,0
1.37939,0.781035,0
1.4568,0.689492,0
1.40733,0.619036,0
1.22636,0.370252,0
1.30208,0.246823,0
1.56244,0.249007,0
1.52945,0.666931,0
1.37927,0.865159,0
0.298409,0.659394,1
0.694491,0.794125,1
0.552276,0.920437,1
0.706982,1.22149,1
0.668364,1.47307,1
0.589114,1.51183,1
1.18621,1.07463,0
1.67342,1.01677,0
1.60587,1.21311,0
1.96984,1.01041,0
1.77996,0.831613,0
1.56171,0.535388,0
1.71533,0.452437,0
2.10833,0.497926,0
1.82298,0.796917,0
1.1241,0.739172,0
0.291495,0.579029,1
0.604324,0.80983,1
0.530061,0.99208,1
0.733456,1.23207,1
0.658807,1.27623,1
0.579703,1.26423,1
1.1741,1.05515,0
2.05133,1.18951,0
2.03374,1.21477,0
2.14884,0.900008,0
1.97565,0.705717,0
1.82066,0.549566,0
2.0923,0.654728,0
2.45373,0.657741,0
1.58994,0.587623,0
0.778717,0.415112,0
0.334244,0.377082,1
0.624064,0.591727,0
0.647968,0.699101,1
0.791169,0.788772,0
0.623052,0.764875,1
0.502266,0.780209,1
1.52299,0.675394,0
2.54721,0.86629,0
1.96628,0.766528,0
1.86318,0.516225,0
1.81947,0.395024,0
1.58397,0.345404,0
1.80032,0.530463,0
2.0972,0.525516,0
1.21085,0.32872,0
0.917217,0.451316,0
0.283899,0.345793,1
0.68871,0.399147,0
0.671699,0.426922,0
0.838768,0.585533,0
0.664778,0.82881,1
0.466999,0.917344,1
1.59245,0.463398,0
2.47892,0.393786,0
1.56003,0.493434,0
1.41996,0.447089,0
1.41787,0.42135,0
1.22417,0.219426,0
1.32149,0.304293,0
1.58083,0.292667,0
1.32341,0.514567,0
1.33059,0.802671,0
0.275,0.582664,1
0.790507,0.631457,0
0.616402,0.720003,1
0.726993,1.05472,1
0.620268,1.35877,1
0.540438,1.39928,1
1.38854,0.877566,0
1.88954,0.733325,0
1.41571,1.0151,0
1.68194,0.883673,0
1.51849,0.728547,0
1.33003,0.44387,0
1.45325,0.33609,0
1.78623,0.361358,0
1.71976,0.772422,0
1.30423,0.854192,0
0.29771,0.649673,1
0.672174,0.837106,1
0.530365,1.00553,1
0.703395,1.28025,1
0.662686,1.42562,1
0.613652,1.45431,1
1.11878,1.12753,1
1.7278,1.15414,0
1.79246,1.26775,0
2.07585,1.01092,0
1.91235,0.826037,0
1.76158,0.597212,0
1.94115,0.580714,0
2.30081,0.580595,0
1.76197,0.744389,0
1.00485,0.630647,0
0.348114,0.525278,1
0.584209,0.749086,1
0.562866,0.885833,1
0.752425,1.08086,1
0.664077,1.07118,1
0.562288,1.0626,1
1.26799,0.920075,0
2.23444,1.07931,0
2.04095,1.06489,0
2.10478,0.785,0
1.97546,0.600139,0
1.74724,0.465366,0
1.98513,0.606985,0
2.38112,0.627165,0
1.4428,0.478082,0
0.767995,0.354474,0
0.281444,0.315474,1
0.635347,0.460755,0
0.703872,0.538259,0
0.84797,0.622956,0
0.611295,0.674133,1
0.434755,0.725348,1
1.58171,0.490203,0
2.59772,0.652167,0
1.82788,0.561465,0
1.6368,0.375018,0
1.62917,0.312563,0
1.41276,0.252542,0
1.60238,0.451778,0
1.87618,0.425813,0
1.18925,0.360509,0
1.11403,0.613196,0
0.281007,0.429166,1
0.760164,0.45456,0
0.645026,0.517922,0
0.774186,0.766221,0
0.646645,1.05181,1
0.510335,1.11037,1
1.55923,0.600811,0
2.2415,0.445797,0
1.40251,0.687284,0
1.42966,0.61272,0
1.37583,0.540294,0
1.19192,0.304112,0
1.27959,0.240521,0
1.53983,0.242006,0
1.48933,0.6444,0
1.35145,0.841916,0
0.28659,0.637057,1
0.71858,0.761342,1
0.579672,0.864181,1
0.734042,1.16683,1
0.656197,1.42453,1
0.578434,1.48324,1
1.23082,1.02518,0
1.70598,0.93211,0
1.49714,1.13623,0
1.84378,0.959263,0
1.68431,0.808693,0
1.49528,0.530578,0
1.62799,0.422418,0
1.97294,0.43462,0
1.78188,0.781609,0
1.22053,0.791557,0
0.296134,0.610261,1
0.626948,0.806849,1
0.51287,0.980202,1
0.711984,1.24821,1
0.660503,1.33455,1
0.59234,1.33395,1
1.11715,1.07261,0
1.91351,1.17766,0
1.98152,1.2493,0
2.18818,0.965389,0
1.99335,0.750598,0
1.78126,0.555992,0
2.03259,0.621741,0
2.41587,0.646048,0
1.65629,0.648414,0
0.815843,0.465602,0
0.285302,0.411908,1
0.57577,0.634168,1
0.615201,0.758401,1
0.758579,0.876287,1
0.597517,0.829792,1
0.48544,0.841215,1
1.44832,0.74733,0
2.48807,0.951176,0
1.99263,0.856119,0
1.91028,0.581226,0
1.84876,0.452593,0
1.67239,0.399016,0
1.87604,0.581415,0
2.21265,0.568521,0
1.2582,0.355222,0
0.863145,0.400873,0
0.291772,0.314074,1
0.686962,0.388787,0
0.66982,0.42226,0
0.828215,0.555226,0
0.657499,0.74021,1
0.481673,0.813865,1
1.62481,0.420946,0
2.54551,0.446479,0
1.64279,0.468841,0
1.48303,0.377018,0
1.469,0.35412,0
1.26842,0.208648,0
1.39082,0.335779,0
1.65792,0.337765,0
1.23853,0.442743,0
1.26138,0.733915,0
0.277036,0.535034,1
0.779016,0.571806,0
0.669437,0.638876,0
0.785286,0.936231,1
0.643872,1.26288,1
0.50835,1.33468,1
1.45062,0.795364,0
2.02351,0.616348,0
1.36605,0.899564,0
1.59659,0.815537,0
1.48041,0.704494,0
1.27173,0.405146,0
1.34058,0.275313,0
1.65163,0.302361,0
1.6984,0.763828,0
1.37495,0.883535,0
0.287932,0.644081,1
0.716144,0.805919,1
0.526815,0.971236,1
0.688897,1.28401,1
0.667475,1.46297,1
0.603378,1.48039,1
1.14596,1.09039,0
1.68183,1.09424,0
1.73094,1.25901,0
2.01904,1.01043,0
1.8111,0.81734,0
1.66351,0.57529,0
1.87986,0.551523,0
2.23702,0.555994,0
1.75988,0.758643,0
1.03704,0.671679,0
0.317814,0.561015,1
0.587296,0.792028,1
0.555413,0.934987,1
0.706599,1.11835,1
0.648986,1.14659,1
0.563228,1.1533,1
1.22714,0.981438,0
2.13533,1.12191,0
2.0246,1.12702,0
2.1495,0.841983,0
1.99454,0.661993,0
1.77028,0.498524,0
1.98836,0.597917,0
2.36696,0.611723,0
1.4959,0.530957,0
0.74642,0.368221,0
0.301052,0.334752,1
0.581498,0.508765,0
0.645911,0.601197,0
0.842529,0.691827,0
0.645856,0.688681,1
0.465633,0.723171,1
1.52044,0.548651,0
2.59344,0.747263,0
1.92692,0.654007,0
1.73415,0.427416,0
1.69458,0.32543,0
1.47312,0.278355,0
1.69404,0.496023,0
2.01191,0.49796,0
1.18063,0.323872,0
1.05111,0.553792,0
0.269991,0.397397,1
0.773843,0.402402,0
0.711373,0.436148,0
0.793819,0.666981,0
0.62014,0.969632,1
0.488903,1.02738,1
1.62125,0.509163,0
2.36558,0.378029,0
1.46429,0.583377,0
1.41446,0.534526,0
1.39764,0.470069,0
1.18185,0.243082,0
1.27702,0.247429,0
1.54236,0.246906,0
1.41154,0.588646,0
1.32052,0.810288,0
0.273581,0.60321,1
0.747537,0.709277,0
0.571133,0.833375,1
0.721363,1.13423,1
0.684206,1.39386,1
0.590864,1.43938,1
1.28741,0.972033,0
1.76523,0.86679,0
1.45333,1.08882,0
1.74475,0.916197,0
1.61604,0.78369,0
1.4639,0.518434,0
1.57221,0.389384,0
1.87774,0.40138,0
1.77631,0.796801,0
1.31696,0.850471,0
0.330801,0.655137,1
0.646671,0.838228,1
0.51951,0.98892,1
0.689359,1.26458,1
0.673665,1.40139,1
0.591372,1.40253,1
1.11168,1.09191,0
1.7925,1.14729,0
1.88555,1.25606,0
2.14223,0.986013,0
1.94465,0.779384,0
1.71159,0.546332,0
1.9332,0.566031,0
2.36563,0.605741,0
1.72739,0.705948,0
0.881114,0.536121,0
0.259334,0.436831,1
0.56149,0.672176,1
