f0_energy,f1_energy,bit
1.52273,1.08739,0
2.08265,1.20246,0
2.64964,0.904567,0
2.38405,0.847641,0
1.83183,0.8545,0
1.21111,0.729983,0
0.257008,0.630648,1
0.536244,0.858502,1
0.353669,0.816379,1
1.25343,0.878869,0
1.86803,1.06892,0
2.26129,1.07276,0
2.73387,0.737549,0
2.46239,0.710112,0
1.57428,0.598082,0
0.931911,0.482721,0
0.111841,0.44324,1
0.535904,0.636584,1
0.354975,0.599859,1
1.49405,0.719644,0
2.09678,0.877908,0
2.19388,0.777692,0
2.53601,0.485737,0
2.33527,0.490951,0
1.33638,0.42903,0
0.850085,0.470606,0
0.132901,0.398736,1
0.452328,0.493847,1
0.356815,0.442575,1
1.73767,0.46495,0
2.1793,0.569053,0
2.00612,0.470449,0
2.27047,0.2794,0
2.04239,0.302565,0
1.27608,0.557539,0
1.01572,0.698316,0
0.15681,0.528441,1
0.402235,0.529077,1
0.413739,0.518374,1
1.80112,0.276976,0
2.04469,0.319834,0
1.71145,0.477136,0
1.93618,0.415798,0
1.75983,0.431613,0
1.45863,0.83678,0
1.25764,0.933812,0
0.194588,0.681537,1
0.465946,0.716069,1
0.443279,0.740022,1
1.6475,0.430869,0
1.74445,0.482112,0
1.52233,0.766396,0
1.86676,0.681016,0
1.73416,0.69082,0
1.75593,1.03683,0
1.38255,1.0173,0
0.196301,0.754486,1
0.567418,0.855398,1
0.474581,0.893636,1
1.38655,0.68034,0
1.44877,0.778242,0
1.61105,1.02935,0
2.15527,0.863277,0
2.01634,0.872428,0
1.92232,1.08101,0
1.38794,0.973767,0
0.2059,0.744143,1
0.586402,0.934846,1
0.430902,0.949772,1
1.19551,0.839326,0
1.43497,0.965096,0
1.89198,1.1417,0
2.53724,0.908431,0
2.34084,0.909966,0
1.87291,0.94592,0
1.20241,0.773278,0
0.141327,0.616252,1
0.608979,0.856196,1
0.425016,0.846149,1
1.22004,0.85272,0
1.70742,1.01659,0
2.14577,1.09111,0
2.7371,0.809529,0
2.47161,0.784319,0
1.63701,0.683494,0
0.978446,0.534031,0
0.120008,0.471649,1
0.56068,0.6995,1
0.396143,0.649067,1
1.41876,0.733141,0
2.03007,0.915524,0
2.25447,0.878827,0
2.66831,0.583234,0
2.41167,0.578239,0
1.38252,0.449685,0
0.839734,0.437295,0
0.112725,0.377019,1
0.488196,0.512117,1
0.371284,0.4678,1
1.6718,0.532272,0
2.22317,0.683636,0
2.14521,0.585951,0
2.3979,0.337135,0
2.15272,0.351344,0
1.24023,0.479193,0
0.905132,0.590567,0
0.113948,0.437065,1
0.436735,0.480316,1
0.355963,0.494077,1
1.77897,0.305627,0
2.17686,0.38755,0
1.82555,0.402671,0
2.02508,0.332347,0
1.83329,0.362918,0
1.34525,0.728116,0
1.12736,0.832031,0
0.166619,0.610234,1
0.423083,0.657937,1
0.356229,0.697248,1
1.68885,0.34081,0
1.89601,0.352362,0
1.56319,0.63809,0
1.84563,0.605268,0
1.72023,0.60292,0
1.61716,0.949823,0
1.29905,0.981475,0
0.217136,0.742606,1
0.475804,0.84728,1
0.424031,0.872903,1
1.47845,0.587873,0
1.53352,0.661495,0
1.57813,0.977348,0
2.07741,0.851228,0
1.90465,0.819201,0
1.84806,1.06425,0
1.39952,1.02223,0
0.24716,0.784022,1
0.558889,0.937802,1
0.451129,0.949522,1
1.22658,0.782789,0
1.3902,0.926037,0
1.84534,1.16514,0
2.44691,0.935915,0
2.20826,0.904055,0
1.87914,1.00035,0
1.30723,0.889883,0
0.212786,0.70392,1
0.636014,0.895579,1
0.460909,0.869642,1
1.15395,0.844366,0
1.59553,1.03293,0
2.12926,1.15857,0
2.68686,0.870222,0
2.41993,0.82969,0
1.75018,0.804016,0
1.08387,0.65449,0
0.167698,0.546208,1
0.594315,0.763425,1
0.423769,0.721049,1
1.34745,0.805007,0
1.96838,0.996764,0
2.28555,0.990327,0
2.74188,0.678001,0
2.50552,0.675223,0
1.52053,0.545947,0
0.878436,0.443739,0
0.113385,0.399314,1
0.522966,0.571228,1
0.36836,0.514114,1
1.59843,0.619105,0
2.15697,0.767056,0
2.17047,0.67253,0
2.51868,0.406626,0
2.2877,0.422281,0
1.27403,0.431391,0
0.878116,0.526648,0
0.1271,0.422773,1
0.437081,0.475191,1
0.376179,0.442402,1
1.75555,0.382247,0
2.15814,0.470838,0
1.91747,0.424935,0
2.1751,0.282016,0
1.98064,0.308661,0
1.28581,0.637847,0
1.07768,0.776123,0
0.162828,0.578056,1
0.437426,0.577719,1
0.410047,0.594741,1
1.71472,0.298011,0
1.9397,0.326747,0
1.64028,0.547604,0
1.87058,0.488743,0
1.72752,0.495938,0
1.5249,0.89483,0
1.2645,0.953733,0
0.172891,0.694987,1
0.525391,0.751615,1
0.438425,0.799258,1
1.51873,0.52023,0
1.61669,0.560163,0
1.52457,0.835825,0
1.91467,0.727518,0
1.78244,0.741114,0
1.78535,1.05265,0
1.34808,1.00432,0
0.161801,0.746813,1
0.59159,0.887708,1
0.446717,0.931378,1
1.3016,0.730793,0
1.40981,0.830218,0
1.68809,1.07767,0
2.27591,0.890686,0
2.10566,0.889185,0
1.90226,1.04058,0
1.31713,0.917564,0
0.152869,0.707709,1
0.60539,0.917579,1
0.431907,0.93042,1
1.15659,0.851945,0
1.48239,0.979594,0
2.0038,1.14758,0
2.66008,0.91438,0
2.4402,0.899157,0
1.81293,0.88386,0
1.12522,0.720212,0
0.165346,0.600169,1
0.602821,0.825375,1
0.422247,0.795767,1
1.24983,0.832153,0
1.82577,1.01154,0
2.24924,1.06325,0
2.79142,0.778723,0
2.53874,0.757166,0
1.59346,0.623328,0
0.923671,0.493186,0
0.149775,0.443132,1
0.536223,0.649823,1
0.386845,0.58706,1
1.47313,0.683854,0
2.10891,0.852663,0
2.24337,0.799564,0
2.62429,0.515779,0
2.37744,0.502346,0
1.32989,0.425465,0
0.835585,0.447982,0
0.137383,0.372308,1
0.468034,0.480826,1
0.355948,0.444745,1
1.70641,0.455743,0
2.23143,0.592457,0
2.0461,0.489945,0
2.29471,0.290924,0
2.07289,0.316468,0
1.24576,0.53434,0
0.941198,0.639192,0
0.134853,0.470897,1
0.434853,0.525739,1
0.351956,0.543638,1
1.76806,0.276909,0
2.10355,0.316856,0
1.72162,0.450659,0
1.91884,0.427761,0
1.78602,0.433757,0
1.42991,0.799123,0
1.1867,0.892838,0
0.193398,0.663449,1
0.415247,0.725671,1
0.376085,0.76353,1
1.63082,0.411403,0
1.75459,0.447323,0
1.52719,0.767202,0
1.90734,0.706642,0
1.74565,0.683001,0
1.70575,1.00399,0
1.37478,1.01769,0
0.237128,0.777986,1
0.501717,0.88957,1
0.436581,0.905765,1
1.38618,0.655194,0
1.45212,0.760316,0
1.65067,1.05055,0
2.16431,0.88137,0
1.97444,0.847347,0
1.88622,1.06039,0
1.38907,0.999477,0
0.230599,0.770484,1
0.601526,0.933469,1
0.466553,0.932281,1
1.17515,0.822403,0
1.44272,0.98685,0
1.93925,1.17706,0
2.50201,0.915063,0
2.27673,0.885723,0
1.85241,0.955214,0
1.22609,0.818404,0
0.184216,0.659008,1
0.635738,0.858067,1
0.445892,0.839668,1
1.18538,0.857029,0
1.71897,1.03689,0
2.18641,1.11385,0
2.72041,0.821752,0
2.48558,0.806853,0
1.71199,0.743035,0
1.0104,0.582934,0
0.150098,0.495324,1
0.581844,0.704895,1
0.400674,0.664723,1
1.43854,0.769021,0
2.04297,0.936603,0
2.24908,0.894726,0
2.69244,0.597159,0
2.46998,0.603827,0
1.44201,0.480272,0
0.836406,0.426451,0
0.115608,0.383462,1
0.487704,0.525664,1
0.378115,0.473442,1
1.65885,0.551462,0
2.18144,0.67584,0
2.127,0.588342,0
2.43637,0.346935,0
2.22298,0.367372,0
1.23594,0.467668,0
0.915776,0.595881,0
0.137028,0.465316,1
0.427327,0.486683,1
0.382454,0.464114,1
1.73884,0.314311,0
2.10442,0.373629,0
1.82828,0.411739,0
2.04088,0.327822,0
1.87363,0.357089,0
1.35215,0.731101,0
1.13207,0.830676,0
0.16664,0.606544,1
0.469405,0.62115,1
0.40566,0.651644,1
1.66716,0.35223,0
1.86933,0.360759,0
1.57497,0.614979,0
1.83878,0.553922,0
1.71185,0.573428,0
1.62497,0.961656,0
1.28803,0.981336,0
0.170167,0.713037,1
0.566673,0.791269,1
0.469907,0.833259,1
1.45761,0.582044,0
1.53317,0.645519,0
1.5296,0.918681,0
2.00083,0.799008,0
1.89278,0.814642,0
1.8488,1.07294,0
1.3634,1.00514,0
0.199134,0.759411,1
0.579809,0.927899,1
0.41767,0.955982,1
1.21802,0.798289,0
1.4006,0.904406,0
1.80737,1.13303,0
2.43782,0.939212,0
2.26399,0.932887,0
1.90055,1.02734,0
1.27905,0.887272,0
0.186759,0.697956,1
0.603286,0.90827,1
0.438848,0.900449,1
1.15639,0.861588,0
1.56757,1.00715,0
2.1046,1.1472,0
2.72078,0.891803,0
2.45852,0.867522,0
1.75749,0.801602,0
1.03218,0.636831,0
0.156008,0.550451,1
0.581832,0.775106,1
0.418187,0.724822,1
1.29287,0.782062,0
1.88767,0.965492,0
2.26367,0.992308,0
2.76976,0.70824,0
2.48874,0.681765,0
1.50165,0.541564,0
0.879702,0.448835,0
0.14305,0.408489,1
0.522435,0.586343,1
0.36409,0.520837,1
1.53251,0.605281,0
2.16965,0.778574,0
2.19947,0.701193,0
2.52979,0.425226,0
2.28581,0.428276,0
1.27264,0.427194,0
0.858232,0.49988,0
0.121543,0.401429,1
0.446795,0.475994,1
0.336185,0.454519,1
1.72976,0.388397,0
2.20519,0.49219,0
1.95508,0.425034,0
2.14878,0.286536,0
1.96822,0.320053,0
1.28413,0.625995,0
1.02218,0.737761,0
0.161228,0.558821,1
0.399071,0.590888,1
0.37974,0.600275,1
1.7401,0.276093,0
1.99967,0.298931,0
1.64392,0.525487,0
1.86936,0.511543,0
1.73284,0.502218,0
1.49095,0.864167,0
1.24301,0.933773,0
0.207946,0.714161,1
0.445563,0.781022,1
0.40285,0.810998,1
1.57916,0.480881,0
1.64173,0.538261,0
1.51441,0.862673,0
1.95108,0.767846,0
1.77719,0.742672,0
1.75152,1.03765,0
1.37056,1.02439,0
0.225936,0.783877,1
0.55689,0.903159,1
0.460688,0.909102,1
1.29611,0.710273,0
1.40588,0.841243,0
1.71534,1.09886,0
2.24892,0.898118,0
2.05942,0.861962,0
1.87021,1.03898,0
1.31738,0.950944,0
0.201331,0.737074,1
0.663649,0.906324,1
0.476942,0.899239,1
1.14079,0.826694,0
1.49012,0.995292,0
1.96372,1.14235,0
2.56468,0.885974,0
2.3633,0.880408,0
1.84359,0.906089,0
1.16796,0.759032,0
0.166753,0.615862,1
0.638826,0.817337,1
0.427859,0.798821,1
1.2551,0.852804,0
1.80767,1.01867,0
2.20621,1.05868,0
2.75292,0.7598,0
2.51951,0.764148,0
1.63851,0.657812,0
0.93662,0.511514,0
0.124087,0.447739,1
0.555337,0.647335,1
0.383833,0.59736,1
1.48769,0.703085,0
2.071,0.853275,0
2.19843,0.786877,0
2.62175,0.514509,0
2.40142,0.521712,0
1.33743,0.426625,0
0.83393,0.458249,0
0.114968,0.389886,1
0.468137,0.488108,1
0.361475,0.443518,1
1.66671,0.464373,0
2.13686,0.563494,0
2.02046,0.491122,0
2.30972,0.29351,0
2.10745,0.319226,0
1.24535,0.542899,0
0.979476,0.679466,0
0.148501,0.511161,1
0.437379,0.518346,1
0.374783,0.522772,1
1.70761,0.285445,0
2.04543,0.319595,0
1.75876,0.441009,0
1.96528,0.378533,0
1.80641,0.405978,0
1.42174,0.804848,0
1.17506,0.890509,0
0.160311,0.647094,1
0.491505,0.676029,1
0.402109,0.729416,1
1.59869,0.424873,0
1.76352,0.448141,0
1.53153,0.721074,0
1.85496,0.654463,0
1.72293,0.666759,0
1.6745,1.0097,0
1.33826,1.0045,0
0.183905,0.74889,1
0.548848,0.862371,1
0.427981,0.901584,1
1.38627,0.657782,0
1.47049,0.725849,0
1.59627,0.99898,0
2.12021,0.856076,0
1.9754,0.852753,0
1.86788,1.05677,0
1.31423,0.968267,0
0.166941,0.753373,1
0.60047,0.941787,1
0.438939,0.957308,1
1.17908,0.818452,0
1.40424,0.944498,0
1.86307,1.14177,0
2.51046,0.92833,0
2.30005,0.91023,0
1.85701,0.942467,0
1.1993,0.813096,0
0.208605,0.664439,1
0.597637,0.885814,1
0.422047,0.865714,1
1.18007,0.852373,0
1.65979,1.01727,0
2.16189,1.12129,0
2.7403,0.830581,0
2.4621,0.809937,0
1.67512,0.713291,0
0.995369,0.573111,0
0.173586,0.510563,1
0.564754,0.723039,1
0.401752,0.668893,1
1.36918,0.751829,0
2.00411,0.926242,0
2.27853,0.92498,0
2.71327,0.628127,0
2.42198,0.596851,0
1.4206,0.473766,0
0.846897,0.433246,0
0.137114,0.381435,1
0.492831,0.528185,1
0.356649,0.479031,1
1.61857,0.550008,0
2.21794,0.701298,0
2.14326,0.604729,0
2.41954,0.345237,0
2.19889,0.360209,0
1.24951,0.461565,0
0.891046,0.559319,0
0.123645,0.429059,1
0.425666,0.491241,1
0.351102,0.476891,1
1.77504,0.325001,0
2.18904,0.402827,0
1.86588,0.404386,0
2.04168,0.324598,0
1.88601,0.346035,0
1.31988,0.683051,0
1.08284,0.796265,0
0.166476,0.604961,1
0.425703,0.640106,1
0.410425,0.651319,1
1.73945,0.310435,0
1.90081,0.335101,0
1.57538,0.628312,0
1.85792,0.58263,0
1.69804,0.560548,0
1.54132,0.908927,0
1.28095,0.969511,0
0.212126,0.740606,1
0.49383,0.818089,1
0.474812,0.837115,1
1.51143,0.540715,0
1.54419,0.622992,0
1.54291,0.935866,0
2.01602,0.809812,0
1.83804,0.777306,0
1.80502,1.0506,0
1.38161,1.03191,0
0.233657,0.788923,1
0.589349,0.924407,1
0.474143,0.923158,1
1.24059,0.76024,0
1.40464,0.901577,0
1.80425,1.14084,0
2.38222,0.916841,0
2.17137,0.892902,0
1.91959,1.02989,0
1.32282,0.918007,0
0.21538,0.724966,1
0.623777,0.910764,1
0.437071,0.915259,1
1.15618,0.884051,0
1.61332,1.05107,0
2.1041,1.15769,0
2.68702,0.877839,0
2.45783,0.868608,0
1.8397,0.850819,0
1.11138,0.679618,0
0.141417,0.5551,1
0.607847,0.768434,1
0.415117,0.742536,1
1.31426,0.808979,0
1.88371,0.972776,0
2.23204,0.991344,0
2.74446,0.700684,0
2.50855,0.695217,0
1.54095,0.560873,0
0.885084,0.455935,0
0.108205,0.410893,1
0.546112,0.582237,1
0.381381,0.53927,1
1.56226,0.638653,0
2.11665,0.773685,0
2.1834,0.699855,0
2.56667,0.442527,0
2.33289,0.451906,0
1.2838,0.423384,0
0.854549,0.507847,0
0.12412,0.411945,1
0.454651,0.469353,1
0.376293,0.436179,1
1.70486,0.391624,0
2.15816,0.480213,0
1.98199,0.43014,0
2.20959,0.273848,0
2.01731,0.305702,0
1.27936,0.61713,0
1.04119,0.745054,0
0.157358,0.549506,1
0.444184,0.556989,1
0.404663,0.587327,1
1.68814,0.300367,0
1.97685,0.3108,0
1.68145,0.497153,0
1.88034,0.457403,0
1.74199,0.49679,0
1.50969,0.888899,0
1.2478,0.941532,0
0.170157,0.684493,1
0.480138,0.755456,1
0.388813,0.803206,1
1.53463,0.502798,0
1.65336,0.526184,0
1.51753,0.81491,0
1.92184,0.734576,0
1.79641,0.73659,0
1.75912,1.04253,0
1.34472,1.00957,0
0.195923,0.768342,1
0.542781,0.907559,1
0.416455,0.940711,1
1.31387,0.715661,0
1.41359,0.804913,0
1.67557,1.0693,0
2.24783,0.894618,0
2.07423,0.876025,0
1.85373,1.02911,0
1.28146,0.928609,0
0.175736,0.724736,1
0.613303,0.92711,1
0.46587,0.921189,1
1.14694,0.82508,0
1.45653,0.980143,0
1.98459,1.15829,0
2.6133,0.909198,0
2.35846,0.873764,0
1.81928,0.883457,0
1.15154,0.746645,0
0.200097,0.617681,1
0.599019,0.841707,1
0.428423,0.805284,1
1.21774,0.830821,0
1.78084,1.00914,0
2.23588,1.08302,0
2.78305,0.782831,0
2.5134,0.753943,0
1.62206,0.644562,0
0.946133,0.520964,0
0.171503,0.459419,1
0.561012,0.659079,1
0.387667,0.603403,1
1.46953,0.706608,0
2.10779,0.871273,0
2.27735,0.830595,0
2.64622,0.52937,0
2.37003,0.506397,0
1.34769,0.430958,0
0.819105,0.440408,0
0.121248,0.374676,1
0.484565,0.489965,1
0.344802,0.453116,1
1.66819,0.471612,0
2.19387,0.596012,0
2.04765,0.508227,0
2.28771,0.288484,0
2.09877,0.312414,0
1.24045,0.520746,0
0.943665,0.639562,0
0.145334,0.495146,1
0.412027,0.52202,1
0.364297,0.524774,1
1.7594,0.283107,0
2.094,0.328282,0
1.74392,0.439949,0
1.9567,0.399308,0
1.79954,0.397336,0
1.38227,0.760221,0
1.16198,0.876183,0
0.192777,0.668022,1
0.435735,0.697541,1
0.41379,0.723344,1
1.669,0.386951,0
1.76769,0.434928,0
1.54463,0.746717,0
1.88141,0.667366,0
1.72225,0.646675,0
1.67694,0.996051,0
1.37497,1.03595,0
0.23719,0.773529,1
0.519965,0.865962,1
0.45791,0.892187,1
1.4064,0.643487,0
1.47017,0.731106,0
1.60234,1.01602,0
2.10317,0.843512,0
1.92084,0.818057,0
1.83293,1.04889,0
1.35505,0.992861,0
0.191969,0.758823,1
0.626809,0.912777,1
0.468294,0.938728,1
1.17147,0.803128,0
1.40472,0.950262,0
1.87261,1.14697,0
2.45692,0.909428,0
2.27292,0.895588,0
1.88913,0.974625,0
1.24773,0.834549,0
0.158215,0.656587,1
0.630443,0.86831,1
0.430518,0.875433,1
1.18654,0.877592,0
1.67533,1.03267,0
2.14872,1.11153,0
2.71888,0.828408,0
2.5071,0.828996,0
1.75392,0.762516,0
1.05201,0.600046,0
0.127196,0.50502,1
0.589615,0.720469,1
0.400801,0.685048,1
1.39084,0.768757,0
1.97434,0.926132,0
2.21879,0.903689,0
2.70189,0.623779,0
2.48133,0.626182,0
1.45642,0.484051,0
0.853502,0.431463,0
0.116079,0.386487,1
0.490317,0.538062,1
0.373784,0.483484,1
1.60947,0.557688,0
2.14274,0.675935,0
2.13766,0.601504,0
2.4525,0.360533,0
2.25058,0.379132,0
1.26296,0.451565,0
0.899158,0.56491,0
0.134596,0.431608,1
0.433664,0.472638,1
0.359301,0.465498,1
1.70198,0.324901,0
2.11144,0.394738,0
1.881,0.402918,0
2.08154,0.305591,0
1.90183,0.343955,0
1.34499,0.709622,0
1.1091,0.806294,0
0.150041,0.585044,1
0.453182,0.610854,1
0.363324,0.666365,1
1.66221,0.345402,0
1.88281,0.345988,0
1.59769,0.589407,0
1.84419,0.545771,0
1.72436,0.56446,0
1.57948,0.933713,0
1.27194,0.960347,0
0.157362,0.701978,1
0.506105,0.807629,1
0.399314,0.863736,1
1.47059,0.565881,0
1.57932,0.605654,0
1.51777,0.898725,0
1.9857,0.784906,0
1.85124,0.779766,0
1.78471,1.04041,0
1.32547,0.984087,0
0.192215,0.757537,1
0.556662,0.930212,1
0.432506,0.964801,1
1.23313,0.76144,0
1.38,0.873154,0
1.77385,1.12327,0
2.36368,0.922801,0
2.16027,0.885281,0
1.8673,0.994344,0
1.26969,0.885894,0
0.210445,0.714747,1
0.595295,0.925486,1
0.435449,0.908802,1
1.14433,0.852653,0
1.55422,1.01798,0
2.08837,1.15642,0
2.67108,0.879999,0
2.40882,0.839327,0
1.74672,0.801988,0
1.08114,0.663703,0
0.163069,0.568574,1
0.610316,0.778567,1
0.418497,0.73359,1
1.27612,0.804326,0
1.92438,0.999585,0
2.28789,1.02351,0
2.73354,0.700342,0
2.46245,0.673702,0
1.52375,0.559702,0
0.893992,0.463801,0
0.139478,0.414365,1
0.543761,0.587719,1
0.363074,0.535034,1
1.53143,0.636858,0
2.15162,0.804205,0
2.20437,0.723068,0
2.51877,0.438997,0
2.29431,0.438922,0
1.29153,0.420471,0
0.848051,0.480532,0
0.11726,0.401912,1
0.456792,0.479218,1
0.351277,0.44904,1
1.7256,0.40498,0
2.19424,0.507859,0
1.95537,0.435535,0
2.17157,0.280999,0
2.00262,0.305432,0
1.24886,0.573929,0
1.00787,0.703033,0
0.158206,0.549203,1
0.416643,0.563725,1
0.407563,0.563482,1
1.77089,0.269125,0
2.01123,0.301819,0
1.6526,0.508742,0
1.8836,0.477687,0
1.74341,0.467172,0
1.46893,0.843515,0
1.24121,0.92643,0
0.192734,0.695642,1
0.488143,0.745226,1
0.452245,0.766552,1
1.56968,0.473449,0
1.65881,0.534204,0
1.51994,0.828403,0
1.89979,0.725842,0
1.75911,0.710515,0
1.7603,1.03582,0
1.38726,1.0347,0
0.220517,0.771665,1
0.582903,0.882149,1
0.469599,0.91547,1
1.31468,0.709042,0
1.42524,0.823276,0
1.67638,1.07453,0
2.21682,0.88673,0
2.05299,0.872445,0
1.90477,1.0532,0
1.34879,0.965435,0
0.188198,0.730426,1
0.626243,0.915407,1
0.449816,0.928282,1
1.158,0.837065,0
1.44382,0.974625,0
1.9193,1.14074,0
2.55552,0.903312,0
2.37234,0.898558,0
1.86039,0.916676,0
1.17528,0.756954,0
0.121157,0.598374,1
0.644819,0.820296,1
0.413127,0.817135,1
1.21506,0.836482,0
1.74636,1.00081,0
2.17876,1.06017,0
2.75223,0.785541,0
2.54173,0.78293,0
1.64318,0.663272,0
0.943404,0.507772,0
0.118233,0.452996,1
0.562436,0.660972,1
0.392732,0.610243,1
1.42822,0.696134,0
2.00988,0.847391,0
2.20451,0.813381,0
2.64721,0.544716,0
2.43571,0.547311,0
1.37014,0.431338,0
0.84597,0.446253,0
0.123418,0.384397,1
0.468544,0.496235,1
0.359409,0.449075,1
1.6552,0.481477,0
2.16872,0.59781,0
2.08087,0.516645,0
2.34469,0.303346,0
2.13397,0.325671,0
1.23942,0.51213,0
0.938162,0.636914,0
0.133558,0.470553,1
0.429166,0.497067,1
0.362328,0.51555,1
1.70748,0.290188,0
2.08315,0.334815,0
1.78717,0.411457,0
1.99167,0.355168,0
1.81624,0.389787,0
1.39862,0.775816,0
1.16416,0.86094,0
0.169245,0.636135,1
0.445911,0.678682,1
0.384938,0.723595,1
1.60712,0.405736,0
1.80695,0.407728,0
1.54593,0.685955,0
1.85151,0.642115,0
1.73193,0.658313,0
1.68132,0.990086,0
1.31752,0.992908,0
0.189739,0.740529,1
0.502789,0.858012,1
0.398838,0.897909,1
1.39611,0.632804,0
1.48776,0.701803,0
1.58132,0.976143,0
2.09861,0.842233,0
1.95704,0.835434,0
1.84911,1.04702,0
1.35788,0.98055,0
0.232343,0.769577,1
0.553281,0.943463,1
0.440465,0.932358,1
1.18727,0.789772,0
1.39501,0.919887,0
1.87131,1.14324,0
2.48045,0.920491,0
2.24986,0.886516,0
1.85958,0.952978,0
1.24424,0.828547,0
0.212898,0.683084,1
0.605246,0.875247,1
0.439996,0.839766,1
1.14426,0.833577,0
1.63592,1.00547,0
2.13632,1.10755,0
2.70556,0.830074,0
2.44996,0.799127,0
1.71195,0.733943,0
1.03862,0.599635,0
