correlation_f0,correlation_f1,confidence,bit
-0.142005,-0.00406682,0.944318,1
0.0284516,0.0876399,0.509842,1
-0.67028,-0.352195,0.311093,1
0.157195,-0.13715,1,0
0.0744654,-0.208978,1,0
-0.0972912,-0.265263,0.463301,0
0.412263,0.206566,0.332398,0
-0.561467,-0.0604084,0.805722,1
-0.341859,0.0363605,1,1
-0.273505,0.0880482,1,1
-0.597121,-0.316394,0.307304,1
0.320249,-0.0413087,1,0
0.0568707,-0.0799124,1,0
-0.0998992,-0.128025,0.123401,0
0.0989703,0.299259,0.502948,1
-0.775186,0.0531843,1,1
-0.480887,0.0844816,1,1
-0.468132,0.107477,1,1
-0.522872,-0.267386,0.323294,1
0.332759,0.015755,0.909587,0
0.0407855,0.0597397,0.188552,1
-0.00918649,0.0533866,1,1
-0.218308,0.376039,1,1
-0.967456,0.130511,1,1
-0.635321,0.0929105,1,1
-0.604982,0.10932,1,1
-0.283969,-0.139017,0.342689,1
0.337846,0.0793124,0.619749,0
-0.00562284,0.170896,1,1
-0.0202117,0.19143,1,1
-0.454825,0.417728,1,1
-0.99766,0.212247,1,1
-0.659144,0.11411,1,1
-0.737559,0.0798957,1,1
-0.0601524,-0.0260961,0.394863,1
0.360636,0.162754,0.378077,0
0.00093777,0.294408,0.99365,1
-0.00128963,0.313307,1,1
-0.723675,0.376996,1,1
-0.93769,0.259928,1,1
-0.565633,0.139948,1,1
-0.714439,0.07032,1,1
0.150873,0.0905897,0.24966,0
0.24711,0.182985,0.149094,0
-0.0310185,0.359494,1,1
0.0958838,0.424432,0.63144,1
-0.864759,0.324069,1,1
-0.797199,0.254936,1,1
-0.489836,0.103589,1,1
-0.640825,0.0312073,1,1
0.409477,0.220078,0.300847,0
0.163342,0.212523,0.130849,1
-0.0657034,0.380929,1,1
0.113489,0.465703,0.608114,1
-0.886094,0.225361,1,1
-0.477351,0.267775,1,1
-0.328351,0.0762579,1,1
-0.51648,-0.0191613,0.928455,1
0.542221,0.291737,0.300356,0
0.0472517,0.218464,0.644343,1
-0.049156,0.382871,1,1
0.126984,0.458179,0.565987,1
-0.864198,0.0820532,1,1
-0.188275,0.208975,1,1
-0.0689436,0.0730313,1,1
-0.294302,-0.0392188,0.76482,1
0.668834,0.35088,0.311807,0
-0.103119,0.168058,1,1
-0.0969071,0.320674,1,1
0.121754,0.400052,0.533335,1
-0.673405,-0.0329899,0.906596,1
0.14023,0.136808,0.0123501,0
0.12419,0.0254322,0.660048,0
-0.0702492,-0.0746587,0.0304295,0
0.716217,0.388255,0.29694,0
-0.189746,0.134459,1,1
-0.0895102,0.22286,1,1
0.0870093,0.292669,0.541668,1
-0.461991,-0.177401,0.445095,1
0.488227,0.0663117,0.76084,0
0.32452,-0.0157641,1,0
0.165091,-0.102782,1,0
0.63561,0.341505,0.300993,0
-0.275028,0.0807788,1,1
-0.03475,0.117865,1,1
0.0662698,0.14957,0.385935,1
-0.185327,-0.292082,0.223613,0
0.712021,-0.0441682,1,0
0.492016,-0.0532103,1,0
0.412986,-0.10167,1,0
0.515376,0.277085,0.300698,0
-0.364546,-0.0137012,0.927554,1
-0.0345942,-0.022946,0.202436,1
0.0611638,0.00299088,0.90676,0
0.15684,-0.356216,1,0
0.931235,-0.109306,1,0
0.603006,-0.0906096,1,0
0.558782,-0.118704,1,0
0.349314,0.183244,0.311835,0
-0.360168,-0.0772248,0.646886,1
-0.0336027,-0.164674,0.661052,0
-0.0260212,-0.176805,0.743414,0
0.446832,-0.398401,1,0
0.997142,-0.199349,1,0
0.680733,-0.0924898,1,0
0.667501,-0.105165,1,0
0.145967,0.0608154,0.411794,0
-0.342754,-0.14502,0.405379,1
0.0297833,-0.259307,1,0
-0.0497439,-0.312861,0.72563,0
0.687863,-0.393656,1,0
0.931618,-0.259907,1,0
0.641363,-0.110652,1,0
0.714109,-0.0784006,1,0
-0.065503,-0.0519926,0.114986,1
-0.297799,-0.20134,0.193253,1
0.0461907,-0.35154,1,0
-0.091168,-0.418458,0.642216,0
0.865262,-0.330296,1,0
0.789387,-0.282565,1,0
0.49817,-0.12127,1,0
0.639473,-0.0498032,1,0
-0.307331,-0.175302,0.273561,1
-0.171563,-0.208871,0.0980675,0
0.0753409,-0.385558,1,0
-0.0930407,-0.470448,0.669769,0
0.920706,-0.243403,1,0
0.538416,-0.273131,1,0
0.38911,-0.0788961,1,0
0.533734,1.58151e-05,0.999941,0
-0.525203,-0.289812,0.288819,1
-0.0958744,-0.230183,0.411917,0
0.103837,-0.373564,1,0
-0.0917015,-0.456247,0.665292,0
0.875978,-0.114705,1,0
0.223712,-0.238257,1,0
0.131986,-0.0752594,1,0
0.348351,0.0390535,0.798384,0
-0.612415,-0.342389,0.282807,1
0.0310953,-0.207311,1,0
0.041635,-0.34525,1,0
-0.146781,-0.430701,0.491651,0
0.746534,0.0270438,0.930081,0
-0.0589682,-0.151027,0.438386,0
-0.0678176,-0.0311335,0.370729,1
0.0959882,0.0590562,0.238203,0
-0.697511,-0.378875,0.296025,1
0.174241,-0.143656,1,0
0.0969968,-0.23497,1,0
-0.114099,-0.317841,0.47169,0
0.4577,0.132861,0.550052,0
-0.420603,-0.0843864,0.665789,1
-0.229015,0.0270049,1,1
-0.13645,0.09167,1,1
-0.670049,-0.360299,0.300627,1
0.249168,-0.094166,1,0
0.0532657,-0.136746,1,0
-0.0518792,-0.166846,0.525621,0
0.23491,0.273635,0.0761488,1
-0.687349,0.0101728,1,1
-0.503566,0.0292888,1,1
-0.336493,0.115254,1,1
-0.528854,-0.278939,0.30938,1
0.342775,-0.00200961,1,0
0.0367351,-0.00617216,1,0
-0.0326456,-0.0147199,0.378456,1
-0.113915,0.351654,1,1
-0.851287,0.126532,1,1
-0.580321,0.0828488,1,1
-0.557406,0.0970926,1,1
-0.383557,-0.214649,0.282357,1
0.35395,0.0638129,0.694502,0
0.0519024,0.146049,0.475606,1
-0.014363,0.152907,1,1
-0.398374,0.396433,1,1
-0.989827,0.181846,1,1
-0.633543,0.110554,1,1
-0.678934,0.0895366,1,1
-0.142786,-0.0844249,0.256859,1
0.346369,0.121601,0.480304,0
-0.00315311,0.251202,1,1
0.0381653,0.287522,0.765632,1
-0.621328,0.410185,1,1
-0.974496,0.245855,1,1
-0.619301,0.120876,1,1
-0.718707,0.0630647,1,1
0.122172,0.0577824,0.357812,0
0.301321,0.182049,0.24675,0
-0.038083,0.334482,1,1
0.0523789,0.390079,0.763237,1
-0.820139,0.354614,1,1
-0.816164,0.272796,1,1
-0.509155,0.120028,1,1
-0.671797,0.0411299,1,1
0.300552,0.159258,0.307287,0
0.208056,0.206257,0.00434108,0
-0.0138923,0.403998,1,1
0.113649,0.465356,0.607433,1
-0.917858,0.257486,1,1
-0.60018,0.266762,1,1
-0.383249,0.0971648,1,1
-0.515609,0.0211009,1,1
0.487899,0.257185,0.309648,0
0.100612,0.218964,0.370339,1
-0.0676563,0.394472,1,1
0.117339,0.480281,0.607312,1
-0.867705,0.151116,1,1
-0.322732,0.227921,1,1
-0.243573,0.0501066,1,1
-0.369112,-0.0265224,0.865925,1
0.621769,0.341199,0.291359,0
-0.0308919,0.206039,1,1
-0.0686011,0.350954,1,1
0.106428,0.429296,0.602677,1
-0.780479,0.000296372,1,1
0.0572597,0.18749,0.532095,1
0.0333246,0.0427803,0.124246,1
-0.183098,-0.0700773,0.446414,1
0.68489,0.363586,0.306449,0
-0.156532,0.162928,1,1
-0.0830846,0.270168,1,1
0.163919,0.364334,0.379393,1
-0.559178,-0.126637,0.630697,1
0.314906,0.0672312,0.648131,0
0.222375,-0.0110003,1,0
0.0824339,-0.0751386,1,0
0.672926,0.378919,0.279516,0
-0.253129,0.100536,1,1
-0.083272,0.142365,1,1
0.0701492,0.203327,0.486981,1
-0.268013,-0.238669,0.0579151,1
0.639842,0.0102297,0.968528,0
0.398196,-0.0488491,1,0
0.303121,-0.102692,1,0
0.537041,0.304068,0.276984,0
-0.295465,0.0433136,1,1
-0.0694183,0.0190673,1,1
0.047055,0.0556963,0.084099,1
-0.0229443,-0.364404,0.881531,0
0.849107,-0.0774836,1,0
0.529686,-0.0767177,1,0
0.500879,-0.0997049,1,0
0.39793,0.219869,0.288218,0
-0.363544,-0.0483564,0.765203,1
-0.0325543,-0.112303,0.550534,0
0.0151484,-0.107292,1,0
0.305685,-0.401373,1,0
0.915014,-0.184691,1,0
0.588488,-0.110344,1,0
0.628923,-0.0905432,1,0
0.196725,0.125184,0.222241,0
-0.342657,-0.108092,0.52039,1
-0.00117759,-0.235398,0.990045,0
-0.0413807,-0.270029,0.734236,0
0.614508,-0.396135,1,0
0.93735,-0.239615,1,0
0.618542,-0.107076,1,0
0.651593,-0.0892166,1,0
-0.0544721,-0.024309,0.382872,1
-0.301483,-0.16766,0.285251,1
0.0522379,-0.303783,1,0
-0.0703674,-0.383804,0.690128,0
0.774452,-0.367486,1,0
0.838899,-0.274231,1,0
0.569148,-0.104094,1,0
0.687544,-0.0438132,1,0
-0.259675,-0.139798,0.300086,1
-0.233997,-0.21828,0.0347522,1
0.0511766,-0.370774,1,0
-0.0983589,-0.456757,0.645628,0
0.893885,-0.276235,1,0
0.623161,-0.275322,1,0
0.40893,-0.103317,1,0
0.600598,-0.0140802,1,0
-0.424706,-0.242877,0.27237,1
-0.0695269,-0.205807,0.494963,0
0.0533796,-0.390417,1,0
-0.123882,-0.485908,0.593689,0
0.877817,-0.165936,1,0
0.360769,-0.24024,1,0
0.259664,-0.0739836,1,0
0.459256,0.0259772,0.892929,0
-0.570285,-0.325702,0.272977,1
0.048813,-0.20062,1,0
0.09079,-0.34956,1,0
-0.0729315,-0.435494,0.713109,0
0.749771,-0.0397953,1,0
0.0524764,-0.194797,1,0
0.0703436,-0.0371014,1,0
0.234282,0.0572116,0.607459,0
-0.616141,-0.363927,0.257343,1
0.199433,-0.160397,1,0
0.105142,-0.277459,1,0
-0.0495013,-0.339888,0.745749,0
0.615788,0.113902,0.687806,0
-0.263841,-0.101883,0.44284,1
-0.152183,-0.0131419,0.841017,1
-0.00736887,0.0748422,1,1
-0.573098,-0.362347,0.225295,1
0.297016,-0.109946,1,0
0.099223,-0.179377,1,0
-0.0531668,-0.229145,0.623347,0
0.344556,0.221344,0.217727,0
-0.520995,-0.00553115,0.97899,1
-0.286229,0.0480178,1,1
-0.173189,0.107148,1,1
-0.539864,-0.334705,0.234583,1
0.362542,-0.0493564,1,0
0.0745254,-0.0606922,1,0
0.0263243,-0.058445,1,0
0.0584028,0.317935,0.689625,1
-0.733825,0.0896078,1,1
-0.477671,0.055806,1,1
-0.388393,0.119274,1,1
-0.380886,-0.244201,0.218664,1
0.395193,0.0239679,0.885639,0
0.0179011,0.0566397,0.519697,1
0.0428495,0.0942705,0.375007,1
-0.251012,0.373083,1,1
-0.850454,0.182253,1,1
-0.569349,0.0836896,1,1
-0.557142,0.0940548,1,1
-0.200381,-0.146645,0.154846,1
0.429303,0.110599,0.5903,0
0.0278472,0.195422,0.75055,1
0.0313045,0.221549,0.75239,1
-0.535056,0.386207,1,1
-0.863381,0.249311,1,1
-0.567395,0.113847,1,1
-0.646799,0.0782882,1,1
0.00870182,-0.0248169,1,0
0.319511,0.136046,0.402726,0
0.00930747,0.301156,0.940042,1
0.100257,0.359749,0.564106,1
-0.729947,0.365264,1,1
-0.849534,0.263279,1,1
-0.547915,0.116679,1,1
-0.659185,0.0575731,1,1
0.230529,0.109672,0.355251,0
0.217729,0.17454,0.1101,0
-0.0462669,0.350923,1,1
0.110418,0.432868,0.593518,1
-0.833789,0.289225,1,1
-0.639252,0.290857,1,1
-0.46125,0.0892296,1,1
-0.620298,0.0144142,1,1
0.376703,0.218331,0.266157,0
0.142488,0.215729,0.204458,1
-0.0347503,0.386775,1,1
0.0943499,0.450946,0.65395,1
-0.918203,0.163498,1,1
-0.417109,0.253157,1,1
-0.325895,0.0742567,1,1
-0.50299,-0.0213277,0.918646,1
0.483496,0.301257,0.232225,0
-0.0382866,0.191364,1,1
-0.0828191,0.355799,1,1
0.150858,0.46482,0.509945,1
-0.833326,0.033512,1,1
-0.177006,0.173934,1,1
-0.180063,0.0267907,1,1
-0.328341,-0.0505278,0.733271,1
0.577351,0.369388,0.219662,0
-0.131494,0.185268,1,1
-0.11409,0.288995,1,1
0.0851496,0.364713,0.621442,1
-0.651908,-0.0873903,0.763586,1
0.161949,0.117751,0.158021,0
0.0120572,0.00106282,0.837984,0
-0.172612,-0.101127,0.26114,1
0.521071,0.36347,0.178173,0
-0.237852,0.144116,1,1
-0.0838703,0.200745,1,1
0.0863213,0.263519,0.50651,1
-0.451485,-0.230845,0.323362,1
0.393854,0.00928442,0.953939,0
0.190465,-0.0315396,1,0
0.0679353,-0.105762,1,0
0.458202,0.342582,0.144383,0
-0.355288,0.0763168,1,1
-0.0956153,0.072324,1,1
0.0302446,0.128595,0.619179,1
-0.156539,-0.32004,0.343073,0
0.652633,-0.0654131,1,0
0.319583,-0.0793805,1,0
0.274719,-0.104267,1,0
0.311784,0.270656,0.0706126,0
-0.380806,0.0194251,1,1
-0.107551,-0.0705897,0.207484,1
-0.0240674,-0.0393427,0.240898,0
0.126673,-0.395441,1,0
0.817995,-0.143039,1,0
0.435582,-0.0937505,1,0
0.441604,-0.105276,1,0
0.105979,0.148564,0.167301,1
-0.383292,-0.0407618,0.807752,1
-0.0198621,-0.170104,0.790888,0
-0.0277191,-0.170195,0.719888,0
0.392062,-0.410097,1,0
0.83841,-0.229054,1,0
0.4871,-0.10666,1,0
0.58861,-0.0678425,1,0
-0.0213295,0.0555652,1,1
-0.351294,-0.113596,0.511301,1
-0.0359049,-0.280513,0.773054,0
-0.0955799,-0.312177,0.531191,0
0.655066,-0.36714,1,0
0.799946,-0.264036,1,0
0.491498,-0.10735,1,0
0.617666,-0.0522615,1,0
-0.186771,-0.0658725,0.478535,1
-0.277592,-0.157438,0.276196,1
0.0134352,-0.335441,1,0
-0.135697,-0.407892,0.500736,0
0.763041,-0.316533,1,0
0.742421,-0.243383,1,0
0.468926,-0.0918161,1,0
0.660173,-0.000146368,1,0
-0.375672,-0.19999,0.305182,1
-0.175376,-0.199114,0.0633885,0
0.0117495,-0.373134,1,0
-0.106607,-0.430296,0.602881,0
0.862469,-0.184595,1,0
0.495118,-0.24222,1,0
0.37915,-0.0718262,1,0
0.594258,0.0369446,0.882939,0
-0.474493,-0.295611,0.232283,1
-0.0212854,-0.19104,0.799502,0
0.0385553,-0.368486,1,0
-0.13171,-0.436538,0.536434,0
0.815881,-0.0517569,1,0
0.273993,-0.174328,1,0
0.248796,-0.0347231,1,0
0.397531,0.0518546,0.76922,0
-0.492324,-0.350055,0.16889,1
0.144719,-0.167681,1,0
0.0633179,-0.30583,1,0
-0.128904,-0.38446,0.497806,0
0.684147,0.0772802,0.797012,0
-0.0239178,-0.112003,0.648061,0
0.107714,0.0123377,0.794459,0
0.257032,0.10032,0.438534,0
-0.504932,-0.373973,0.149002,1
0.214187,-0.154039,1,0
0.0895411,-0.212864,1,0
-0.0799354,-0.277737,0.553025,0
0.473692,0.211913,0.381823,0
-0.304193,-0.0256163,0.84466,1
-0.11223,0.028101,1,1
0.0462269,0.118402,0.43841,1
-0.423027,-0.348035,0.097258,1
0.357993,-0.0889745,1,0
0.048322,-0.10766,1,0
-0.033644,-0.145586,0.624571,0
0.174333,0.306489,0.274853,1
-0.492216,0.0928941,1,1
-0.268339,0.0574975,1,1
-0.171578,0.12786,1,1
-0.381878,-0.309153,0.105241,1
0.403315,-0.0215879,1,0
0.056334,0.0258773,0.370469,0
0.0511696,0.0163371,0.515986,0
-0.124954,0.358485,1,1
-0.716785,0.163615,1,1
-0.379921,0.0847032,1,1
-0.354735,0.122668,1,1
-0.20968,-0.211609,0.00457659,0
0.406801,0.0360723,0.837099,0
0.0133829,0.140376,0.825924,1
0.0958588,0.17455,0.291009,1
-0.366652,0.401934,1,1
-0.782642,0.240221,1,1
-0.513905,0.0813077,1,1
-0.536727,0.0958819,1,1
0.00886531,-0.0678852,1,0
0.390887,0.113577,0.549712,0
0.00604917,0.253887,0.953457,1
0.0897504,0.284656,0.520572,1
-0.64546,0.36617,1,1
-0.785114,0.277771,1,1
-0.513194,0.103397,1,1
-0.651078,0.0567083,1,1
0.147059,0.0434756,0.543646,0
0.301204,0.156455,0.316282,0
0.00691512,0.33862,0.959974,1
0.164699,0.404284,0.421076,1
-0.797444,0.298675,1,1
-0.737222,0.271608,1,1
-0.507424,0.0850382,1,1
-0.655404,0.036682,1,1
0.311263,0.165891,0.304664,0
0.18846,0.185088,0.00902616,0
-0.0301429,0.372774,1,1
0.182423,0.45935,0.431503,1
-0.835674,0.221107,1,1
-0.530036,0.266416,1,1
-0.467064,0.0496525,1,1
-0.618479,-0.0202191,0.936687,1
0.397119,0.260653,0.207468,0
0.0922086,0.210478,0.390732,1
-0.0451705,0.369942,1,1
0.145506,0.447156,0.508974,1
-0.836922,0.0857842,1,1
-0.318391,0.206493,1,1
-0.298044,0.0460732,1,1
-0.51895,-0.0565636,0.803433,1
0.464156,0.32601,0.174832,0
-0.0772777,0.189071,1,1
-0.0415533,0.329703,1,1
0.145487,0.412087,0.478144,1
-0.713023,-0.045129,0.88095,1
-0.0900074,0.11208,1,1
-0.135938,0.0110483,1,1
-0.293627,-0.0729167,0.602139,1
0.458902,0.36578,0.112919,0
-0.199538,0.163501,1,1
-0.0893565,0.228023,1,1
0.0989477,0.306724,0.512179,1
-0.492979,-0.164128,0.500452,1
0.192174,0.0268516,0.754808,0
-0.0301986,-0.0556135,0.29617,0
-0.149899,-0.123604,0.0961421,1
0.43706,0.366947,0.0872044,0
-0.271632,0.128058,1,1
-0.0363265,0.135679,1,1
0.0333337,0.168426,0.669571,1
-0.288915,-0.302017,0.022171,0
0.475135,-0.0641344,1,0
0.198992,-0.0560168,1,0
0.145326,-0.107431,1,0
0.279789,0.275008,0.00861789,0
-0.363709,0.0534498,1,1
-0.0504534,-0.000834253,0.967468,1
0.0318947,0.0366095,0.0688249,1
0.0306017,-0.373203,1,0
0.653218,-0.163476,1,0
0.318626,-0.105136,1,0
0.365789,-0.110235,1,0
0.180939,0.20418,0.0603465,1
-0.343527,-0.00718253,0.95904,1
-0.0737171,-0.15595,0.358054,0
-0.0364149,-0.132195,0.568058,0
0.360027,-0.401048,1,0
0.793466,-0.225732,1,0
0.436774,-0.114133,1,0
0.508732,-0.108425,1,0
0.0195861,0.0892805,0.640182,1
-0.302379,-0.0670838,0.636858,1
-0.015913,-0.250731,0.880643,0
-0.102231,-0.279571,0.46448,0
0.532133,-0.422432,1,0
0.860164,-0.266277,1,0
0.514664,-0.103957,1,0
0.687833,-0.0592749,1,0
-0.118581,-0.045481,0.445564,1
-0.29763,-0.152702,0.321826,1
-0.0170719,-0.348146,0.906511,0
-0.0868078,-0.373756,0.623037,0
0.74409,-0.356584,1,0
0.758588,-0.30094,1,0
0.516217,-0.110314,1,0
0.714778,-0.0384527,1,0
-0.208616,-0.13722,0.206446,1
-0.154415,-0.175042,0.0626098,0
0.016672,-0.392227,1,0
-0.155702,-0.462508,0.496281,0
0.855975,-0.254082,1,0
0.660856,-0.264937,1,0
0.479149,-0.077525,1,0
0.682184,0.00357135,0.989584,0
-0.388434,-0.27271,0.175037,1
-0.0372344,-0.196525,0.681429,0
0.0410588,-0.393544,1,0
-0.150941,-0.473228,0.516346,0
0.827944,-0.141891,1,0
0.425655,-0.220476,1,0
0.39892,-0.036814,1,0
0.571949,0.0499321,0.839416,0
-0.447114,-0.333823,0.14507,1
0.0414999,-0.209286,1,0
0.0605234,-0.347476,1,0
-0.123623,-0.416212,0.541996,0
0.756732,0.0203884,0.947528,0
0.140243,-0.148208,1,0
0.203163,-0.0121693,1,0
0.391717,0.0859872,0.639998,0
-0.430014,-0.352111,0.0996043,1
