correlation_f0,correlation_f1,confidence,bit
0.636286,-0.290753,1,0
0.312127,-0.524488,1,0
0.0651039,-0.740586,1,0
-0.724416,-0.941759,0.130444,0
-0.370961,-0.782464,0.356767,0
0.284402,-0.793942,1,0
0.864853,-0.000558164,1,0
-1.33453,-0.22064,0.716249,1
-1.19139,-0.294907,0.603165,1
-0.547564,0.0147279,1,1
-0.27725,0.262637,1,1
0.403879,0.396435,0.00930129,0
0.00990029,0.279429,0.931564,1
-0.571035,0.211223,1,1
-0.619322,-0.445609,0.163121,1
1.29182,-0.0628793,1,0
0.83346,0.239648,0.553357,0
0.019747,0.00503398,0.593722,0
-0.278172,-0.153095,0.29002,1
-0.82034,-0.146115,0.697627,1
-0.401841,0.0644844,1,1
-0.0178516,0.194559,1,1
-0.651593,0.70041,1,1
-1.89195,0.29105,1,1
-0.960582,-0.143686,0.739763,1
0.0651981,0.114737,0.275317,1
0.224352,0.219361,0.011248,0
0.519822,0.145024,0.563736,0
0.0752045,-0.0215287,1,0
0.023589,-0.116911,1,0
1.09574,-0.406509,1,0
1.7822,0.101777,0.891955,0
0.634326,0.647268,0.0100981,1
-0.37522,0.487812,1,1
-0.49163,0.503129,1,1
-0.519592,0.728791,1,1
-0.24198,0.884638,1,1
-0.349599,1.07693,1,1
-1.91274,1.07008,1,1
-1.59064,0.668784,1,1
-0.228683,0.0949739,1,1
0.665323,0.169867,0.593225,0
0.574866,0.0603674,0.809936,0
0.32257,-0.20929,1,0
0.143668,-0.293222,1,0
0.615772,-0.391892,1,0
2.32137,-0.182673,1,0
1.43672,0.203339,0.752035,0
0.106442,0.74567,0.750169,1
-0.540675,0.785374,1,1
-0.418965,0.964153,1,1
0.0132212,1.27882,0.979534,1
-0.00611916,1.29926,1,1
-0.569406,1.45526,1,1
-2.27479,0.968855,1,1
-0.514927,0.780763,1,1
0.607259,0.299496,0.339412,0
0.926028,0.138354,0.740029,0
0.641739,-0.131512,1,0
0.0445574,-0.432771,1,0
0.184308,-0.416696,1,0
0.918073,-0.496823,1,0
2.43637,0.0914046,0.92768,0
0.429706,0.198472,0.368102,0
-0.427624,0.530468,1,1
-0.447693,0.734418,1,1
-0.198986,0.975516,1,1
0.476032,1.21277,0.436249,1
0.237159,1.12599,0.652044,1
-0.49732,1.19563,1,1
-1.59966,0.439174,1,1
0.73862,0.514762,0.178603,0
1.11244,0.339701,0.532136,0
0.737531,0.0206347,0.945567,0
0.487365,-0.235255,1,0
-0.244551,-0.458952,0.304763,0
0.12923,-0.359169,1,0
0.777436,-0.392231,1,0
1.51556,0.353255,0.621947,0
-0.737712,0.126675,1,1
-0.727895,0.0887592,1,1
-0.208367,0.321946,1,1
0.0990814,0.53347,0.686725,1
0.758837,0.625413,0.0963868,0
0.43363,0.475571,0.0461294,1
-0.17366,0.41201,1,1
-0.22916,-0.288389,0.114441,0
1.65031,0.00967312,0.988345,0
1.16504,0.246422,0.650826,0
0.290051,-0.0692414,1,0
0.0885885,-0.254673,1,0
-0.463307,-0.307423,0.202255,1
-0.0256481,-0.157122,0.719341,0
0.322532,-0.0974447,1,0
-0.0965237,0.44984,1,1
-1.57744,-0.00634123,0.991992,1
-0.777908,-0.422146,0.296455,1
0.141111,-0.219898,1,0
0.366884,-0.132888,1,0
0.750968,-0.224141,1,0
0.34756,-0.426683,1,0
0.179468,-0.58088,1,0
1.19865,-0.915108,1,0
1.88506,-0.468931,1,0
0.706356,0.0481165,0.87245,0
-0.291608,-0.138437,0.356175,1
-0.408657,-0.178486,0.392018,1
-0.449725,-0.000354523,0.998425,1
-0.132135,0.125081,1,1
-0.253124,0.257623,1,1
-1.69035,0.333321,1,1
-1.72039,-0.141721,0.847784,1
-0.476618,-0.746146,0.220425,0
0.461565,-0.641065,1,0
0.472834,-0.731518,1,0
0.354569,-0.986928,1,0
0.124053,-1.13045,1,0
0.479289,-1.29332,1,0
2.14509,-1.09879,1,0
1.2592,-0.741586,1,0
-0.117393,-0.193894,0.245756,0
-0.799105,-0.156879,0.671796,1
-0.692697,-0.00351731,0.989896,1
-0.211966,0.316938,1,1
-0.165391,0.359684,1,1
-0.751449,0.472789,1,1
-2.55565,0.0551331,1,1
-1.08179,-0.207913,0.677581,1
0.0865319,-0.706576,1,0
0.574961,-0.782254,1,0
0.336243,-1.02828,1,0
-0.220806,-1.31784,0.712988,0
-0.145599,-1.31917,0.801199,0
0.588292,-1.4148,1,0
2.11117,-0.795926,1,0
0.0377339,-0.694753,1,0
-0.877569,-0.343815,0.437008,1
-0.90515,-0.0925795,0.81442,1
-0.635839,0.184335,1,1
0.100572,0.494553,0.662015,1
-0.162628,0.419287,1,1
-0.922503,0.476046,1,1
-2.21229,-0.225597,0.814924,1
0.083361,-0.164501,1,0
0.580792,-0.369125,1,0
0.386023,-0.596692,1,0
0.0714056,-0.845915,1,0
-0.664681,-1.047,0.223359,0
-0.342472,-0.911192,0.453646,0
0.396131,-0.920253,1,0
1.09506,-0.150815,1,0
-1.1992,-0.340891,0.557311,1
-1.18583,-0.315166,0.580057,1
-0.590737,0.0184337,1,1
-0.315825,0.276241,1,1
0.346997,0.424887,0.100909,1
-0.0609974,0.29514,1,1
-0.641358,0.278045,1,1
-0.87724,-0.404109,0.369245,1
1.13605,-0.0775554,1,0
0.794779,0.128671,0.721326,0
0.0305518,-0.128256,1,0
-0.196263,-0.27271,0.163009,0
-0.797928,-0.297694,0.456576,1
-0.404154,-0.101485,0.598586,1
0.00545803,-0.0192821,1,0
-0.398551,0.563839,1,1
-1.8359,0.203291,1,1
-0.974396,-0.153022,0.728544,1
-0.081615,0.0899713,1,1
0.106816,0.227347,0.360698,1
0.478048,0.181797,0.44897,0
0.0721942,0.0525901,0.157104,0
-0.0608007,-0.036524,0.24944,1
0.796621,-0.426894,1,0
1.71317,0.0583556,0.934118,0
0.64423,0.572279,0.0591458,0
-0.275375,0.425335,1,1
-0.430022,0.407807,1,1
-0.629566,0.57094,1,1
-0.326836,0.734054,1,1
-0.318067,0.929383,1,1
-1.71423,1.03847,1,1
-1.65745,0.640126,1,1
-0.396138,0.0442134,1,1
0.536538,0.153687,0.554676,0
0.513709,0.0875041,0.708908,0
0.443556,-0.121667,1,0
0.157349,-0.242741,1,0
0.510276,-0.358822,1,0
2.10699,-0.264295,1,0
1.55927,0.184984,0.787894,0
0.235001,0.762959,0.529037,1
-0.487828,0.773302,1,1
-0.493334,0.886856,1,1
-0.128231,1.19145,1,1
-0.0404293,1.26751,1,1
-0.508462,1.44922,1,1
-2.28174,1.02733,1,1
-0.775022,0.779448,1,1
0.407545,0.247824,0.243712,0
0.911192,0.153878,0.711047,0
0.705506,-0.0801865,1,0
0.119587,-0.400204,1,0
0.134044,-0.434351,1,0
0.878701,-0.50385,1,0
2.53409,0.050072,0.961247,0
0.692265,0.216497,0.523534,0
-0.331088,0.592412,1,1
-0.493552,0.753656,1,1
-0.275241,0.991503,1,1
0.449662,1.29458,0.484404,1
0.235942,1.22366,0.676704,1
-0.518659,1.30954,1,1
-1.86573,0.538409,1,1
0.524893,0.598888,0.0658446,1
1.07834,0.360645,0.498752,0
0.842877,0.0709836,0.844651,0
0.517054,-0.239326,1,0
-0.22254,-0.491221,0.376429,0
0.131798,-0.400243,1,0
0.901869,-0.401832,1,0
1.76976,0.311427,0.700721,0
-0.522129,0.135307,1,1
-0.736465,0.152959,1,1
-0.238595,0.433233,1,1
0.0714198,0.659232,0.804504,1
0.772035,0.788296,0.0104216,1
0.371728,0.615825,0.247173,1
-0.276969,0.580644,1,1
-0.521992,-0.151105,0.551016,1
1.57627,0.144445,0.83211,0
1.18984,0.282532,0.616221,0
0.377609,-0.0664696,1,0
0.130971,-0.280961,1,0
-0.413046,-0.340197,0.0967148,1
0.0515435,-0.192214,1,0
0.419182,-0.161735,1,0
0.209512,0.426765,0.341445,1
-1.47323,0.00882031,1,1
-0.759727,-0.321389,0.40545,1
0.132947,-0.086857,1,0
0.345926,0.0101843,0.942803,0
0.723085,-0.0818109,1,0
0.385483,-0.254669,1,0
0.150738,-0.382912,1,0
1.01154,-0.793126,1,0
1.86883,-0.399833,1,0
0.78292,0.0696356,0.836643,0
-0.228804,-0.1462,0.220275,1
-0.281768,-0.184117,0.209602,1
-0.442886,-0.0528959,0.786616,1
-0.13434,0.0653236,1,1
-0.19174,0.171935,1,1
-1.42379,0.369294,1,1
-1.71706,-0.107108,0.882567,1
-0.514382,-0.686003,0.142972,0
0.392057,-0.582135,1,0
0.452597,-0.650894,1,0
0.448384,-0.870479,1,0
0.222815,-1.00759,1,0
0.479445,-1.18403,1,0
1.98801,-1.12158,1,0
1.38566,-0.738303,1,0
0.0457499,-0.151833,1,0
-0.689304,-0.14731,0.647843,1
-0.645315,-0.0300503,0.91101,1
-0.305448,0.251314,1,1
-0.218673,0.306024,1,1
-0.664732,0.463485,1,1
-2.43185,0.135465,1,1
-1.23162,-0.186822,0.73658,1
-0.0559375,-0.755422,0.862114,0
0.526547,-0.797418,1,0
0.400501,-0.992967,1,0
-0.0724602,-1.2892,0.893571,0
-0.0980756,-1.33475,0.863102,0
0.568146,-1.466,1,0
2.16582,-0.907363,1,0
0.325672,-0.725917,1,0
-0.701481,-0.311294,0.385265,1
-0.937507,-0.120991,0.771392,1
-0.721595,0.135126,1,1
0.00594238,0.468747,0.974963,1
-0.168134,0.438068,1,1
-0.90364,0.513013,1,1
-2.38253,-0.175811,0.862558,1
-0.207091,-0.187609,0.0493598,1
0.47001,-0.455131,1,0
0.444405,-0.643644,1,0
0.122435,-0.915109,1,0
-0.616966,-1.15528,0.303746,0
-0.344427,-1.05735,0.508584,0
0.44667,-1.07372,1,0
1.36429,-0.292658,1,0
-0.948902,-0.41699,0.389424,1
-1.18759,-0.350855,0.543882,1
-0.696735,-0.0137976,0.961163,1
-0.419688,0.257302,1,1
0.355198,0.48442,0.153905,1
-0.0877079,0.350677,1,1
-0.75611,0.324631,1,1
-1.23951,-0.39792,0.513969,1
0.963241,-0.0890936,1,0
0.792877,0.0400953,0.90373,0
0.114872,-0.230041,1,0
-0.200385,-0.430245,0.364493,0
-0.828501,-0.479297,0.267017,1
-0.404331,-0.282944,0.176621,1
0.132711,-0.194918,1,0
-0.105552,0.432343,1,1
-1.80712,0.0699438,1,1
-1.07464,-0.207463,0.67637,1
-0.168108,0.0880323,1,1
0.0636578,0.264849,0.612442,1
0.469834,0.250321,0.304815,0
0.0289024,0.0989073,0.547727,1
-0.209558,0.0158535,1,1
0.506993,-0.421465,1,0
1.63915,0.034388,0.958904,0
0.709021,0.510389,0.162892,0
-0.29767,0.287718,1,1
-0.427812,0.271447,1,1
-0.657942,0.419608,1,1
-0.321903,0.601517,1,1
-0.288252,0.755276,1,1
-1.5099,0.977621,1,1
-1.78738,0.557471,1,1
-0.477363,0.0318705,1,1
0.463759,0.160196,0.486515,0
0.452921,0.127868,0.559675,0
0.393674,-0.0936241,1,0
0.157903,-0.186581,1,0
0.429825,-0.297956,1,0
1.9557,-0.288803,1,0
1.59989,0.147847,0.830813,0
0.310127,0.738905,0.408736,1
-0.475921,0.712404,1,1
-0.447202,0.838895,1,1
-0.219547,1.11961,1,1
-0.127473,1.19398,1,1
-0.532386,1.37735,1,1
-2.24415,1.07291,1,1
-0.946282,0.800109,1,1
0.272803,0.228456,0.0884709,0
0.845139,0.146847,0.703934,0
0.654079,-0.0644762,1,0
0.193683,-0.35959,1,0
0.194568,-0.390649,1,0
0.858508,-0.488994,1,0
2.50695,-0.0284115,1,0
0.853345,0.195903,0.626585,0
-0.196356,0.657432,1,1
-0.493386,0.796462,1,1
-0.325428,1.01312,1,1
0.310521,1.31252,0.617359,1
0.174448,1.27824,0.759827,1
-0.51242,1.39825,1,1
-1.93558,0.697886,1,1
0.263119,0.651593,0.424696,1
0.94042,0.331365,0.478897,0
0.867551,0.0757064,0.839479,0
0.603798,-0.200625,1,0
-0.130499,-0.482308,0.574095,0
0.146397,-0.418473,1,0
0.88656,-0.465577,1,0
1.99783,0.274002,0.758784,0
-0.260803,0.170687,1,1
-0.619821,0.278636,1,1
-0.31146,0.501051,1,1
-0.0294206,0.73294,1,1
0.715295,0.922374,0.126448,1
0.39031,0.778639,0.332204,1
-0.305695,0.758582,1,1
-0.828496,-0.0278541,0.934947,1
1.37074,0.219447,0.723998,0
1.22295,0.304046,0.601772,0
0.527819,-0.0211447,1,0
0.250076,-0.271266,1,0
-0.414351,-0.398806,0.0191174,1
0.00266847,-0.271192,1,0
0.560804,-0.210201,1,0
0.554207,0.435116,0.120376,0
-1.30803,0.0389667,1,1
-0.798717,-0.247697,0.52658,1
0.0399193,0.00129391,0.937209,0
0.335659,0.151396,0.378319,0
0.830741,0.124252,0.739785,0
0.406005,-0.0866261,1,0
0.0244677,-0.226627,1,0
0.696173,-0.710809,1,0
1.89382,-0.291755,1,0
