goertzel_f0,goertzel_f1,matched_corr_f0,matched_corr_f1,iq_mag_f0,iq_mag_f1,final_bit,confidence
0.0407337,0.0227084,0.0194985,0.0117912,0.0196492,0.0124255,0,1
0.010037,0.00839686,0.00533784,0.0101994,0.0054997,0.010984,1,0.67
0.00246055,0.00246051,-0.00776915,-0.00452975,0.00947634,0.00499521,1,0.67
0.0347438,0.0133213,-0.0173045,-0.0135749,0.0173187,0.0152549,1,0.67
0.0361353,0.0236832,0.00569208,0.00315364,0.00577329,0.00468995,0,1
0.00516395,0.00252568,0.0370656,0.0128468,0.0371478,0.0130285,0,1
0.0170547,0.00721875,-0.0166222,-6.20993e-05,0.01705,0.00128661,1,0.67
0.00431637,0.00269418,-0.000227919,-0.0018111,0.00608539,0.00226952,0,1
0.0336732,0.018465,-0.0393747,-0.0191453,0.0395149,0.0200296,1,0.67
0.0251579,0.0157744,0.0388128,0.024543,0.0388236,0.0250624,0,1
0.0065881,0.00552276,-0.00233198,0.00304626,0.00874144,0.00308049,1,0.67
0.0198951,0.0114059,0.0127028,0.0047228,0.0127941,0.00515352,0,1
0.00245621,0.00231595,-0.0446739,-0.0191589,0.0451914,0.0193899,1,0.67
0.00962864,0.00890524,0.025388,0.0159371,0.0255926,0.0169414,0,1
0.0188619,0.00611703,-0.00246145,0.00386001,0.00465404,0.00505352,1,0.67
0.0400879,0.0207731,0.0212943,0.011335,0.0262915,0.0162905,0,1
0.0319963,0.011565,-0.0452051,-0.0233743,0.0478139,0.0237611,1,0.67
0.00569866,0.00512786,-0.00480599,-0.000526803,0.00585023,0.000670074,1,0.67
0.00956753,0.00191048,0.000784758,0.000445142,0.0106961,0.00273877,0,1
0.00979568,0.00629715,0.00994551,0.00561519,0.0120492,0.0058903,0,1
0.00831829,0.0098085,-0.0101552,-0.00345599,0.0173525,0.00738947,1,0.67
0.0171948,0.0106148,-0.00733897,-0.00517952,0.00758011,0.00519446,1,0.67
0.00688528,0.00474359,0.0248568,0.00826798,0.0257314,0.00911897,0,1
0.00415357,0.000798018,-0.0209209,-0.00843286,0.0209228,0.00862531,1,0.67
0.0048272,0.00681781,0.0350378,0.0176623,0.0368871,0.0185883,0,0.67
0.00280714,0.00157185,-0.0451161,-0.0219473,0.0452033,0.0226709,1,0.67
0.0135582,0.00741185,0.0275486,0.0106444,0.0277948,0.0108453,0,1
0.00815114,0.00274156,-0.011025,-0.00358244,0.0121334,0.00564481,1,0.67
0.0143263,0.00395875,0.0233306,0.00996747,0.0240535,0.0104255,0,1
0.00284502,0.00153998,-0.0324582,-0.0174883,0.0341211,0.0179065,1,0.67
0.0265655,0.0149729,0.00985446,0.00266353,0.012281,0.00334084,0,1
0.0286635,0.0214413,-0.00813795,-0.00553303,0.0146902,0.00558873,1,0.67
0.013492,0.00404949,0.0366637,0.0214992,0.0378506,0.0221712,0,1
0.0132051,0.00486876,-0.0205391,-0.0124144,0.0207501,0.0125335,1,0.67
0.00647074,0.00734414,-0.010851,-0.00399101,0.0112245,0.00453981,1,0.67
0.0147417,0.00921021,0.0113302,0.000929366,0.0143158,0.00191715,0,1
0.00757051,0.00341175,0.00983532,0.00580966,0.00988,0.00616985,0,1
0.022315,0.0139921,0.0313367,0.0149111,0.0313728,0.0156534,0,1
0.26656,0.0570693,-0.486117,-0.0598076,0.686825,0.122071,1,0.67
0.211806,0.0192355,0.752864,0.0962958,1.80848,0.199036,0,1
0.360855,0.0440202,0.402622,-0.0558226,0.456815,0.0733742,0,1
0.649579,0.170657,0.728051,0.299637,1.16119,0.302001,0,1
0.13077,0.253691,-0.618604,-0.0145102,0.699172,0.286356,1,0.67
0.454825,0.403017,-0.209382,-0.178738,0.219025,0.406947,1,0.67
0.181101,0.303071,0.00798688,0.289768,0.199755,0.299302,1,1
0.128324,0.507848,-0.00622787,0.00916108,0.126947,0.569263,1,1
0.0999552,0.479577,0.0701965,-0.111146,0.175055,0.428544,0,0.67
0.786418,0.197185,0.108468,-0.0248343,1.22293,0.0648556,0,1
0.312646,0.182289,1.00262,0.313621,2.9069,0.482419,0,1
1.26457,0.373315,-1.46507,-0.0564652,1.72318,0.0783773,1,0.67
1.16926,0.179677,-2.94339,-0.296975,3.06952,0.339294,1,0.67
1.32503,0.388141,-1.47333,0.0330923,2.5729,0.149048,1,0.67
1.37786,0.797479,-0.986731,-0.333184,2.6044,0.465489,1,0.67
1.22795,0.824141,2.04449,0.361895,2.34565,0.822676,0,1
0.538607,0.759638,1.47977,0.803318,1.51519,1.33088,0,0.67
0.677756,0.873678,0.131471,0.618521,0.963625,1.03753,1,1
1.13824,0.6116,-0.447024,1.12792,1.11235,1.35586,1,0.67
1.37726,0.562374,-2.9838,0.379756,2.98507,0.736986,1,0.67
1.33433,0.750327,-2.16967,0.104831,2.52275,0.437533,1,0.67
1.2736,0.609311,-1.39484,0.41281,2.30166,0.644909,1,0.67
0.714423,0.751497,-0.410775,0.0732991,1.50667,0.662463,1,0.67
0.542581,0.572679,1.43762,0.707928,1.4795,0.863462,0,0.67
0.965548,0.41585,0.780582,0.887893,1.2541,1.02171,1,0.67
1.04919,0.55398,-0.178844,0.584265,1.30886,0.775353,1,0.67
0.882663,0.392888,-1.16315,0.909287,1.37915,0.937273,1,0.67
1.07382,0.554842,-2.38821,0.345655,2.4421,0.494661,1,0.67
1.24775,0.685031,-1.54352,0.195928,2.25309,0.505316,1,0.67
1.27949,0.575763,-0.67886,0.670195,1.91858,0.745317,1,0.67
0.24052,0.693126,0.468771,0.419495,1.36291,0.76672,0,0.67
0.427587,0.410035,1.35563,0.852289,1.4034,0.933082,0,1
1.10597,0.446842,0.284709,1.07762,1.37133,1.08769,1,0.67
0.999052,0.538287,-0.669104,0.661588,1.38617,0.732226,1,0.67
0.64262,0.391599,-1.20078,0.923741,1.24124,0.92418,1,0.67
0.943233,0.572832,-1.58054,0.635755,2.0873,0.666702,1,0.67
1.31994,0.777267,-0.671728,0.416544,2.09915,0.588014,1,0.67
1.06109,0.531504,0.367182,0.878138,1.70616,0.905786,1,0.67
0.261677,0.511378,1.20661,0.651276,1.40494,0.743563,0,0.67
0.516325,0.319571,1.47038,0.871084,1.76415,0.871174,0,1
1.25311,0.481035,0.058136,1.00939,1.6016,1.04563,1,0.67
1.00488,0.410785,-0.745762,0.621215,1.30513,0.633755,1,0.67
0.665301,0.27087,-1.1132,0.733934,1.12486,0.856802,1,0.67
1.10452,0.466232,-1.02245,0.700067,2.06447,0.701808,1,0.67
1.26374,0.606193,0.125299,0.568676,1.86775,0.59863,1,0.67
1.20397,0.36843,0.881006,0.846224,1.6899,0.856312,0,1
0.216475,0.363208,1.45199,0.801172,1.49532,0.813765,0,0.67
0.615282,0.373976,0.829122,0.691628,1.51895,0.747254,0,1
0.91289,0.561211,-0.252302,0.842705,1.35198,1.0347,1,0.67
0.808615,0.441458,-0.728493,0.542528,0.97941,0.638368,1,0.67
0.797323,0.210933,-1.1298,0.487316,1.19849,0.799096,1,0.67
1.34015,0.433344,-0.243772,0.7416,2.07546,0.774642,1,0.67
1.30936,0.508577,0.885339,0.717375,2.03116,0.719668,0,1
1.11353,0.29175,1.27309,0.842119,1.61499,0.891254,0,1
0.366588,0.43672,1.77158,0.959365,1.77461,0.960048,0,0.67
0.782938,0.592151,0.452539,0.610192,1.55847,0.839382,1,0.67
0.808259,0.679062,-0.498688,0.585443,1.25243,1.01265,1,0.67
0.613681,0.539882,-0.793221,0.509176,0.861131,0.747421,1,0.67
1.01973,0.174233,-0.990915,0.232327,1.27595,0.846104,1,0.67
1.45244,0.300321,0.481765,0.710767,2.16474,0.795951,1,0.67
1.16689,0.371817,1.50424,0.782338,2.07547,0.79754,0,1
1.0014,0.274018,1.62601,0.657503,1.68427,0.847332,0,1
0.601887,0.634361,1.58319,0.920549,1.68355,0.96576,0,0.67
1.06858,0.753083,-0.167469,0.313301,1.81533,0.858898,1,0.67
0.600883,0.767978,-0.967703,0.163033,1.33098,1.01061,1,0.67
0.434955,0.644287,-0.669868,0.339255,0.669868,0.776255,1,1
1.06575,0.273266,-0.58725,-0.109707,1.06608,0.979206,1,0.67
1.4965,0.219412,1.37954,0.543539,2.236,0.759837,0,1
1.04417,0.325695,1.90882,0.640131,2.06511,0.754735,0,1
0.970363,0.361787,1.58172,0.356176,1.58307,0.79967,0,1
0.635671,0.738877,1.44814,0.782205,1.71098,0.923178,0,0.67
1.16073,0.881638,-0.668624,0.0159272,1.82133,0.910157,1,0.67
0.441915,0.792071,-1.20303,-0.199903,1.36984,1.05458,1,0.67
0.4166,0.708586,-0.755742,0.108647,0.788015,0.79633,1,1
1.08594,0.354118,-0.320392,-0.39788,1.03594,1.03179,0,1
1.56919,0.313668,1.89968,0.345972,2.4066,0.731064,0,1
0.947129,0.495957,2.19556,0.5196,2.20493,0.785238,0,1
0.921743,0.507019,1.44604,0.0342559,1.56779,0.829983,0,1
0.621717,0.882039,1.12453,0.550386,1.63228,0.890006,0,0.67
1.14995,0.931097,-1.11787,-0.287476,1.89618,0.97687,1,0.67
0.351852,0.823529,-1.31112,-0.568218,1.3417,1.14382,1,0.67
0.343712,0.765405,-0.51194,-0.161437,0.648409,0.777701,1,1
0.978412,0.441474,0.11495,-0.663624,0.858394,1.04749,0,0.67
1.48948,0.43672,2.27449,0.0965306,2.41573,0.688693,0,1
0.930189,0.657671,2.26133,0.345514,2.31738,0.748189,0,1
0.930293,0.666622,1.14894,-0.237054,1.66373,0.870757,0,1
0.683985,0.964143,0.528216,0.229755,1.5042,0.837251,0,0.67
1.13946,0.899988,-1.62865,-0.578926,2.03807,1.02696,1,0.67
0.415711,0.745337,-1.36456,-0.829794,1.36705,1.14014,1,0.67
0.406964,0.743252,-0.298479,-0.3723,0.647487,0.75075,0,0.67
0.839779,0.485078,0.53729,-0.834761,0.875693,1.01634,0,0.67
1.29709,0.565802,2.47941,-0.153163,2.48023,0.639833,0,1
1.07237,0.800044,1.99641,0.0674835,2.3194,0.680073,0,1
1.07896,0.73587,0.788804,-0.48482,1.7859,0.86811,0,1
0.652313,0.906461,-0.0698513,-0.108466,1.48461,0.779115,0,0.67
0.996521,0.767994,-1.79682,-0.758877,1.93101,0.985178,1,0.67
0.506836,0.608092,-1.22285,-1.04759,1.29834,1.15516,1,0.67
0.479642,0.648108,0.063767,-0.508452,0.715098,0.667063,0,0.67
0.710448,0.485855,0.824492,-0.923505,0.878741,0.966844,0,0.67
1.11539,0.637567,2.33478,-0.382824,2.45776,0.608695,0,1
1.25913,0.855034,1.39751,-0.174393,2.27129,0.647028,0,1
1.20982,0.740514,0.170105,-0.67054,1.86189,0.871254,0,1
0.566731,0.826495,-0.692231,-0.420764,1.52883,0.816079,1,0.67
0.823798,0.585749,-1.88827,-0.887426,1.89525,0.965694,1,0.67
0.666368,0.481279,-0.964991,-1.12191,1.21691,1.13444,0,1
0.557842,0.531375,0.207932,-0.658222,0.713794,0.683415,0,1
0.700996,0.427639,1.05825,-0.868169,1.05866,0.870449,0,1
1.07043,0.627991,1.79406,-0.567954,2.26974,0.633224,0,1
1.39498,0.822454,0.639176,-0.406926,2.22001,0.638574,0,1
1.29462,0.645295,-0.469384,-0.814985,1.92021,0.877244,0,1
0.405197,0.633534,-1.21353,-0.669233,1.6159,0.854837,1,0.67
0.686833,0.421136,-1.71418,-0.8903,1.76634,0.894369,1,0.67
0.668565,0.430393,-0.60183,-1.0624,1.11131,1.08085,0,1
0.580099,0.446975,0.294904,-0.732497,0.658321,0.735376,0,0.67
0.78415,0.340121,1.14707,-0.742585,1.19425,0.836941,0,1
1.18758,0.563956,1.1128,-0.706886,2.21559,0.709565,0,1
1.5168,0.731481,-0.12524,-0.57482,2.20397,0.648967,0,1
1.33337,0.543172,-1.03989,-0.897074,1.93751,0.900075,1,0.67
0.309139,0.46132,-1.64052,-0.861227,1.76106,0.914459,1,0.67
0.6884,0.381638,-1.37316,-0.809943,1.68244,0.84028,1,0.67
0.667453,0.485105,-0.151888,-0.872657,1.10314,1.02558,0,1
0.535667,0.432828,0.42648,-0.675564,0.641769,0.748638,0,0.67
0.934892,0.244624,1.02868,-0.538294,1.19655,0.848995,0,1
1.39032,0.44575,0.316386,-0.732718,2.26807,0.748852,0,1
1.50947,0.579063,-0.927902,-0.684286,2.21432,0.690644,1,0.67
1.37292,0.401705,-1.4589,-0.81445,1.94208,0.840044,1,0.67
0.351761,0.411576,-1.9039,-0.979742,1.91051,0.982383,1,0.67
0.814742,0.507869,-0.878179,-0.630213,1.64617,0.804771,1,0.67
0.61681,0.608106,0.2559,-0.611775,1.11435,1.01411,0,1
0.454399,0.507395,0.56559,-0.520266,0.651749,0.759322,0,0.67
1.10731,0.183842,0.77405,-0.274679,1.15953,0.898742,0,1
1.55979,0.293467,-0.522289,-0.66636,2.32137,0.761159,0,1
1.39879,0.386403,-1.68417,-0.732516,2.3333,0.743039,1,0.67
1.22933,0.265173,-1.69275,-0.639427,1.83609,0.78921,1,0.67
0.502113,0.524927,-1.9597,-0.96384,1.99599,0.982273,1,0.67
1.03882,0.699494,-0.319597,-0.385639,1.72554,0.810008,0,1
0.517913,0.724011,0.685006,-0.250394,1.16708,1.01081,0,0.67
0.371781,0.621105,0.555734,-0.351726,0.563691,0.785687,0,0.67
1.17435,0.226521,0.516549,0.0470773,1.11811,0.967315,0,1
1.65818,0.205847,-1.3634,-0.565336,2.44286,0.775677,1,0.67
1.21707,0.321093,-2.17171,-0.677871,2.39988,0.759898,1,0.67
1.08639,0.329732,-1.82088,-0.422676,1.82177,0.79044,1,0.67
0.665717,0.716402,-1.72856,-0.833286,1.95256,0.942964,1,0.67
1.20092,0.84231,0.307675,-0.108482,1.82864,0.864412,0,1
0.4065,0.808783,0.99245,0.106291,1.22686,1.05689,0,0.67
0.313029,0.743064,0.462965,-0.159672,0.481366,0.788052,0,0.67
1.12936,0.341986,0.225806,0.37956,0.97203,1.0498,1,0.67
1.65119,0.276544,-2.01817,-0.380924,2.53789,0.737727,1,0.67
1.06662,0.455038,-2.41417,-0.546898,2.42901,0.752947,1,0.67
0.974214,0.505634,-1.70735,-0.161138,1.80715,0.79042,1,0.67
0.803552,0.8832,-1.27533,-0.604319,1.83268,0.870905,1,0.67
1.27016,0.914336,0.922917,0.209824,1.94071,0.922233,0,1
0.316466,0.80055,1.18662,0.465428,1.27009,1.09336,0,0.67
0.27531,0.776883,0.358445,0.0804457,0.473563,0.76032,0,0.67
0.979619,0.445015,-0.162196,0.639581,0.815585,1.06431,1,0.67
1.52044,0.423792,-2.35849,-0.120413,2.52236,0.675937,1,0.67
1.01581,0.616044,-2.38942,-0.352075,2.43854,0.715553,1,0.67
0.980532,0.622713,-1.39068,0.143284,1.81333,0.810959,1,0.67
0.793423,0.941839,-0.757916,-0.33122,1.73393,0.806448,1,0.67
1.2404,0.885015,1.41311,0.47321,1.99022,0.952593,0,1
0.348123,0.728487,1.2526,0.770048,1.25668,1.11858,0,0.67
0.327911,0.743767,0.219734,0.307199,0.509412,0.718492,1,1
0.845022,0.483908,-0.550842,0.80004,0.824511,1.01766,1,0.67
1.30997,0.559386,-2.4549,0.136986,2.45864,0.631197,1,0.67
1.09204,0.770744,-2.07246,-0.127014,2.38166,0.674703,1,0.67
1.05357,0.707148,-0.83518,0.438841,1.83186,0.863882,1,0.67
0.722618,0.918332,-0.139598,-0.0278329,1.60241,0.757387,1,0.67
1.12472,0.793297,1.76355,0.69584,2.00839,0.969585,0,1
0.456185,0.617227,1.22571,0.989474,1.25269,1.13097,0,0.67
0.404696,0.663436,0.0685872,0.491405,0.523398,0.686207,1,1
0.699273,0.489644,-0.820661,0.903939,0.87685,0.962931,1,0.67
1.11945,0.649272,-2.31283,0.358856,2.40152,0.610308,1,0.67
1.30033,0.874325,-1.50604,0.126972,2.30517,0.640139,1,0.67
1.22691,0.754719,-0.258938,0.669802,1.91109,0.898431,1,0.67
0.64056,0.844893,0.539351,0.309194,1.59971,0.778023,0,0.67
0.969445,0.650724,1.85304,0.819665,1.89332,0.932978,0,1
0.490924,0.514572,1.02274,1.09486,1.17622,1.1177,1,0.67
0.438093,0.55849,-0.0886532,0.635656,0.569346,0.680646,1,1
0.678611,0.439951,-0.942844,0.92226,0.943071,0.922323,1,0.67
1.04475,0.637565,-1.88336,0.536377,2.30019,0.618622,1,0.67
1.44811,0.856742,-0.786337,0.357004,2.23904,0.628635,1,0.67
1.33729,0.705182,0.357635,0.817595,1.93189,0.902113,1,0.67
0.472184,0.683284,1.16956,0.617463,1.68984,0.851788,0,0.67
0.751272,0.455721,1.76467,0.867976,1.77891,0.882765,0,1
0.611872,0.422702,0.680173,1.05388,1.08877,1.06206,1,0.67
0.484678,0.448048,-0.266558,0.681718,0.623796,0.681948,1,0.67
0.785167,0.360182,-1.00814,0.802259,1.06358,0.861488,1,0.67
1.12894,0.577825,-1.20338,0.681969,2.20223,0.690327,1,0.67
1.48523,0.754539,0.0310695,0.547767,2.22407,0.656246,1,0.67
1.37376,0.587928,0.921142,0.873212,1.93479,0.880976,0,1
0.354645,0.511436,1.61455,0.831252,1.78913,0.914787,0,0.67
0.68469,0.369523,1.52887,0.845735,1.73318,0.856944,0,1
0.663658,0.467193,0.289275,0.912875,1.03999,1.02306,1,0.67
0.538299,0.429902,-0.382205,0.670995,0.603938,0.723256,1,0.67
0.925968,0.262604,-1.02149,0.569535,1.18343,0.837043,1,0.67
1.2993,0.463374,-0.344941,0.755977,2.18874,0.762774,1,0.67
1.45353,0.580632,0.832544,0.679362,2.22584,0.695593,0,1
1.31417,0.41494,1.39811,0.838504,1.94029,0.851469,0,1
0.374124,0.416053,1.86457,0.944719,1.88244,0.95443,0,0.67
0.800749,0.470954,1.05164,0.694948,1.6472,0.812536,0,1
0.619542,0.580315,-0.140925,0.660444,1.04858,0.995646,1,0.67
0.46813,0.49547,-0.488467,0.557844,0.576234,0.742759,1,1
1.08737,0.190575,-0.847707,0.300625,1.17157,0.883783,1,0.67
1.54877,0.337169,0.45892,0.704417,2.28962,0.771428,1,0.67
1.38777,0.422672,1.59357,0.754141,2.31804,0.756922,0,1
1.22673,0.287896,1.69016,0.687434,1.87127,0.797661,0,1
0.502046,0.491803,1.95753,0.972709,1.97956,0.980443,0,1
0.973746,0.632846,0.432017,0.441942,1.69328,0.799578,1,0.67
0.507692,0.687328,-0.479123,0.35123,1.07484,0.991655,1,0.67
0.408288,0.622144,-0.507847,0.398809,0.529907,0.773778,1,1
1.12384,0.228823,-0.581499,-0.000941914,1.09759,0.953053,1,0.67
1.64666,0.210637,1.20849,0.578471,2.34826,0.760808,0,1
1.24448,0.32183,2.12826,0.731914,2.39946,0.785273,0,1
1.09742,0.307238,1.83484,0.486461,1.8426,0.783783,0,1
0.655892,0.666677,1.77786,0.871437,1.95151,0.944474,0,0.67
1.15348,0.793062,-0.178499,0.167154,1.81014,0.841123,1,0.67
0.406529,0.756882,-0.877066,-0.0325803,1.19425,1.0178,1,0.67
0.314565,0.698782,-0.429951,0.202799,0.431632,0.766545,1,1
1.09354,0.325007,-0.240193,-0.308602,0.96691,1.00391,0,0.67
1.61838,0.258341,1.87633,0.402816,2.46174,0.729074,0,1
1.08565,0.409993,2.36037,0.580292,2.39417,0.749415,0,1
0.990905,0.441411,1.74632,0.21331,1.80749,0.778724,0,1
0.757118,0.829502,1.41229,0.679009,1.8664,0.889123,0,0.67
1.27779,0.907003,-0.780324,-0.126172,1.89816,0.894333,1,0.67
0.321425,0.787552,-1.17548,-0.410806,1.28848,1.07435,1,0.67
0.272001,0.746568,-0.356962,-0.0206394,0.426305,0.751793,1,1
1.01811,0.411597,0.0957321,-0.579355,0.847913,1.04203,0,0.67
1.51403,0.398513,2.34806,0.200668,2.55209,0.671345,0,1
1.01528,0.605584,2.36886,0.394707,2.39315,0.724956,0,1
0.963682,0.602347,1.41693,-0.0956048,1.772,0.810746,0,1
0.77451,0.914797,0.883697,0.403311,1.74985,0.817792,0,0.67
1.26281,0.909896,-1.29523,-0.40893,1.95152,0.938681,1,0.67
0.313594,0.751897,-1.28112,-0.717838,1.29553,1.1091,1,0.67
0.300969,0.735601,-0.278343,-0.2592,0.486992,0.713991,1,1
0.868365,0.454761,0.442841,-0.776385,0.770368,1.0224,0,0.67
1.35103,0.515035,2.46936,-0.0640737,2.48326,0.623561,0,1
1.07846,0.748875,2.16365,0.183515,2.39995,0.678321,0,1
1.04514,0.71026,0.915378,-0.389596,1.79,0.854245,0,1
0.733242,0.92423,0.255406,0.0850702,1.62944,0.769293,0,0.67
1.14828,0.815666,-1.69846,-0.656481,1.99804,0.966228,1,0.67
0.408402,0.638049,-1.20924,-0.925195,1.22096,1.09671,1,0.67
0.365085,0.680337,-0.134997,-0.465362,0.534936,0.688984,0,0.67
0.711062,0.484529,0.728165,-0.887207,0.813216,0.968735,0,0.67
1.14584,0.612897,2.31811,-0.312693,2.37336,0.612147,0,1
1.24444,0.849926,1.65966,-0.063688,2.33285,0.636615,0,1
1.22972,0.776277,0.381817,-0.623236,1.8886,0.884956,0,1
0.683208,0.878291,-0.426338,-0.253763,1.59667,0.775527,1,0.67
0.987153,0.676091,-1.87171,-0.814518,1.94212,0.952302,1,0.67
0.505651,0.519513,-1.05128,-1.05487,1.16894,1.09213,0,0.67
0.418483,0.577837,0.0767672,-0.587008,0.580294,0.65394,0,0.67
0.68537,0.462438,0.933474,-0.910881,0.935286,0.913509,0,1
1.05573,0.644604,1.93284,-0.526665,2.27589,0.637078,0,1
1.38705,0.846584,0.913172,-0.331121,2.23423,0.634834,0,1
1.32267,0.725126,-0.201777,-0.77678,1.94399,0.880686,0,1
0.531637,0.73169,-1.05851,-0.56138,1.64994,0.828305,1,0.67
0.790188,0.493428,-1.84385,-0.890173,1.84626,0.915977,1,0.67
0.624356,0.42829,-0.809913,-1.07991,1.12663,1.08156,0,1
0.539491,0.455635,0.24633,-0.656323,0.630055,0.657128,0,0.67
0.74061,0.376135,1.02979,-0.811421,1.06067,0.85091,0,1
1.10485,0.591976,1.33387,-0.659624,2.19726,0.676643,0,1
1.45646,0.759755,0.0864337,-0.542431,2.18753,0.668864,0,1
1.34858,0.592676,-0.806506,-0.85689,1.96125,0.872325,0,1
0.369397,0.535875,-1.56021,-0.795153,1.78381,0.898264,1,0.67
0.682026,0.367976,-1.55365,-0.837476,1.70901,0.842603,1,0.67
0.658776,0.441714,-0.39075,-0.952565,1.05041,1.03137,0,1
0.539882,0.421895,0.356084,-0.667581,0.617588,0.701881,0,0.67
0.887346,0.279148,1.02183,-0.618437,1.1615,0.831081,0,1
1.29443,0.50199,0.561698,-0.727037,2.17639,0.730748,0,1
1.51917,0.641458,-0.686496,-0.671022,2.21295,0.694929,1,0.67
1.3526,0.449226,-1.37429,-0.862546,1.98347,0.868966,1,0.67
0.359326,0.414574,-1.84342,-0.9252,1.87848,0.942534,1,0.67
0.771688,0.443985,-1.13511,-0.703852,1.66505,0.80231,1,0.67
0.601643,0.537059,0.0764609,-0.694151,1.05738,0.984313,0,1
0.475431,0.467628,0.426484,-0.604136,0.559762,0.749357,0,0.67
1.05089,0.199744,0.892133,-0.349653,1.17924,0.868891,0,1
1.52277,0.366386,-0.290007,-0.712505,2.26315,0.766206,0,1
1.46631,0.461611,-1.38814,-0.717698,2.23754,0.719674,1,0.67
1.31007,0.312716,-1.71927,-0.746957,1.95389,0.830456,1,0.67
0.460931,0.461998,-1.97044,-0.971271,1.98042,0.97468,1,0.67
0.947816,0.609313,-0.567372,-0.485754,1.68502,0.793498,1,0.67
0.518441,0.651138,0.477132,-0.385898,1.12329,0.984743,0,0.67
0.399749,0.559996,0.504316,-0.442634,0.542786,0.765287,0,0.67
1.13053,0.207072,0.591548,-0.0733318,1.07122,0.935864,0,1
1.60273,0.227793,-1.09609,-0.620731,2.36877,0.774034,1,0.67
1.27182,0.322773,-1.97948,-0.703006,2.3235,0.751163,1,0.67
1.1539,0.276267,-1.82107,-0.508071,1.8453,0.782651,1,0.67
0.607654,0.628366,-1.88744,-0.902804,2.02052,0.960627,1,0.67
1.15642,0.793166,0.0504138,-0.214601,1.78187,0.829029,0,1
0.444498,0.770251,0.834633,-0.031487,1.18474,1.00839,0,0.67
0.338296,0.676032,0.538835,-0.222673,0.538972,0.768532,0,0.67
1.12468,0.294714,0.274571,0.226372,0.977029,0.98804,0,0.67
1.62077,0.237879,-1.75547,-0.443377,2.44685,0.740809,1,0.67
1.09854,0.399318,-2.35797,-0.619876,2.42377,0.764048,1,0.67
1.00238,0.438121,-1.74907,-0.233691,1.78471,0.77608,1,0.67
0.747701,0.804353,-1.50066,-0.704353,1.90184,0.888407,1,0.67
