goertzel_f0,goertzel_f1,matched_corr_f0,matched_corr_f1,iq_mag_f0,iq_mag_f1,final_bit,confidence
1.02329,0.710566,-0.730504,-0.257,1.4383,0.485511,1,0.67
0.432447,0.392614,-1.8601,-0.61273,1.86926,0.937471,1,0.67
0.976736,0.319505,-1.0877,-0.547204,1.73727,0.547512,1,0.67
0.982888,0.596794,-0.385409,-0.788567,1.64874,0.871494,0,1
0.681116,0.591855,0.400554,-0.599283,1.03414,0.918851,0,1
0.143856,0.453303,0.0446918,-0.432106,0.226496,0.645429,0,0.67
1.23426,0.0989857,0.94678,0.012003,1.38708,0.7453,0,1
1.80919,0.5156,-0.374474,-0.273122,2.47951,0.276063,1,0.67
1.68322,0.765994,-1.01435,-0.0890782,2.62105,0.355482,1,0.67
1.36385,0.725954,-1.61033,-0.281642,2.22051,0.648692,1,0.67
0.943209,0.638176,-1.18305,-0.391955,1.4509,0.482738,1,0.67
0.610948,0.297613,-1.86691,-0.872271,1.92426,1.00101,1,0.67
1.19834,0.47197,-0.29624,-0.448969,1.74581,0.504974,0,1
0.99026,0.739563,0.324782,-0.566958,1.65138,0.880556,0,1
0.601823,0.760972,0.774989,-0.281712,1.06917,0.972444,0,0.67
0.111464,0.591016,0.155861,-0.226739,0.235743,0.683635,0,0.67
1.28365,0.0763516,0.513071,0.288309,1.31014,0.830603,0,1
1.85122,0.379004,-1.42105,-0.283484,2.6008,0.310041,1,0.67
1.54507,0.632826,-1.94028,-0.258531,2.64461,0.382612,1,0.67
1.15969,0.632447,-2.10549,-0.497098,2.22821,0.654999,1,0.67
0.785011,0.497068,-1.40827,-0.459578,1.44078,0.471045,1,0.67
0.747067,0.316586,-1.57748,-0.992907,1.87285,1.0072,1,0.67
1.31579,0.599638,0.499315,-0.261334,1.84334,0.51306,0,1
0.93801,0.836207,1.00356,-0.19988,1.7033,0.887203,0,1
0.461742,0.880289,1.00499,0.135475,1.08057,1.00298,0,0.67
0.0685217,0.680946,0.173428,0.053061,0.213139,0.685154,0,0.67
1.18185,0.175586,-0.0650436,0.56962,1.15008,0.871165,1,0.67
1.6776,0.188042,-2.29319,-0.222795,2.72006,0.280492,1,0.67
1.30642,0.424867,-2.54703,-0.350886,2.67612,0.390623,1,0.67
0.953516,0.45638,-2.22303,-0.60936,2.23237,0.638537,1,0.67
0.65962,0.345796,-1.42526,-0.450218,1.46312,0.4588,1,0.67
0.816586,0.435501,-0.992784,-0.911855,1.72686,0.928524,1,0.67
1.24668,0.644361,1.21128,-0.0322295,1.9255,0.566791,0,1
0.769215,0.816721,1.47248,0.192925,1.70515,0.915303,0,0.67
0.332085,0.885767,1.04847,0.51558,1.0487,1.0085,0,0.67
0.0373522,0.676258,0.123338,0.309742,0.129209,0.670762,1,1
0.975006,0.270173,-0.628316,0.731408,1.06929,0.843834,1,0.67
1.38472,0.159863,-2.70774,-0.118982,2.75325,0.218744,1,0.67
1.12869,0.323817,-2.6617,-0.376489,2.67525,0.377752,1,0.67
0.940838,0.335919,-1.9539,-0.613078,2.24214,0.617106,1,0.67
0.690579,0.347241,-1.14142,-0.342944,1.44121,0.438264,1,0.67
0.791675,0.541103,-0.242265,-0.688383,1.57218,0.834829,0,1
1.06527,0.594825,1.72425,0.201752,1.9817,0.615482,0,1
0.59989,0.68833,1.69188,0.537358,1.70689,0.921548,0,0.67
0.320405,0.785332,0.90684,0.798741,0.991361,0.981778,0,0.67
0.0762097,0.570715,0.127696,0.520803,0.130519,0.650859,1,1
0.798533,0.300816,-1.06651,0.747778,1.15798,0.753221,1,0.67
1.17988,0.332275,-2.62532,-0.00433534,2.68629,0.146835,1,0.67
1.17988,0.454667,-2.2944,-0.337003,2.65476,0.351878,1,0.67
1.10845,0.401944,-1.31702,-0.504361,2.21933,0.595333,1,0.67
0.820328,0.481197,-0.664873,-0.193599,1.42802,0.439151,1,0.67
0.63469,0.576527,0.567088,-0.332266,1.55331,0.775783,0,1
0.793652,0.456281,1.94066,0.403281,1.96139,0.647001,0,1
0.573538,0.50977,1.65261,0.811219,1.71858,0.94788,0,1
0.479007,0.603534,0.644326,0.934774,0.98165,0.953369,1,0.67
0.131107,0.430056,0.103352,0.633481,0.151309,0.645393,1,1
0.795308,0.277635,-1.29822,0.628506,1.29879,0.677198,1,0.67
1.2415,0.482547,-2.04526,0.10787,2.53438,0.14596,1,0.67
1.39484,0.6479,-1.5168,-0.251216,2.62742,0.338539,1,0.67
1.30494,0.553084,-0.408198,-0.297652,2.20588,0.596015,1,0.67
0.952455,0.616817,-0.080495,-0.0114517,1.44256,0.4545,1,0.67
0.442327,0.537575,1.30226,0.0900566,1.6765,0.811187,0,0.67
0.683385,0.297697,1.78308,0.521736,1.8482,0.61679,0,1
0.728765,0.418719,1.31761,0.920174,1.69312,0.929526,0,1
0.61082,0.489138,0.255945,0.902532,0.98288,0.9325,1,0.67
0.165913,0.355693,0.0728577,0.632431,0.185865,0.654915,1,1
0.964526,0.206753,-1.32032,0.386611,1.41668,0.674328,1,0.67
1.53713,0.553894,-1.11375,0.197845,2.46159,0.199955,1,0.67
1.6116,0.767781,-0.455413,-0.117819,2.61757,0.33186,1,0.67
1.43561,0.681925,0.523284,-0.0570065,2.22293,0.616526,0,1
1.02194,0.687828,0.53066,0.180293,1.45692,0.465978,0,1
0.374979,0.445331,1.75022,0.48133,1.81383,0.904441,0,0.67
0.841501,0.268573,1.33328,0.559483,1.76241,0.569374,0,1
0.87491,0.518492,0.714635,0.866056,1.63427,0.900402,1,0.67
0.639274,0.541688,-0.176355,0.718398,0.994115,0.942553,1,0.67
0.13835,0.427036,0.00181476,0.504888,0.186128,0.661185,1,1
1.19473,0.134955,-1.103,0.0807243,1.436,0.740125,1,0.67
1.83108,0.552106,0.0192213,0.252913,2.49658,0.25629,1,0.67
1.72676,0.792813,0.693435,0.0424575,2.6548,0.342929,0,1
1.42065,0.730822,1.38345,0.206044,2.25697,0.649521,0,1
0.986658,0.6669,1.01471,0.330088,1.44517,0.467711,0,1
0.489955,0.332552,1.91069,0.790289,1.92039,0.977335,0,1
1.08205,0.396791,0.642683,0.505996,1.72865,0.526776,0,1
0.972158,0.689912,0.0041616,0.660222,1.62741,0.880281,1,0.67
0.618568,0.720441,-0.546685,0.407895,0.997258,0.970803,1,0.67
0.134779,0.580103,-0.0625557,0.285372,0.211276,0.677622,1,1
1.28511,0.069442,-0.672524,-0.240795,1.35308,0.836391,1,0.67
1.89606,0.431657,1.1355,0.254052,2.57574,0.275517,0,1
1.6207,0.676042,1.71946,0.194326,2.69273,0.368405,0,1
1.23844,0.65639,1.95876,0.412901,2.22812,0.643127,0,1
0.839187,0.544135,1.36498,0.434606,1.45992,0.468484,0,1
0.702383,0.29234,1.7043,0.9571,1.89541,0.999429,0,1
1.28684,0.553557,-0.168995,0.354382,1.796,0.508994,1,0.67
0.99573,0.818261,-0.74893,0.337669,1.68393,0.870311,1,0.67
0.542576,0.868244,-0.869519,0.0257635,1.03968,0.983808,1,0.67
0.0965069,0.675697,-0.160598,0.0177578,0.24076,0.690272,1,1
1.23687,0.129657,-0.133351,-0.506747,1.18769,0.867228,0,1
1.78147,0.266089,2.07497,0.22271,2.70212,0.264431,0,1
1.4003,0.492688,2.46526,0.314651,2.7446,0.393438,0,1
1.02316,0.508279,2.21696,0.558963,2.22194,0.62839,0,1
0.678675,0.388047,1.43862,0.453103,1.44262,0.453411,0,1
0.800924,0.383385,1.2077,0.950858,1.78536,0.95233,0,1
1.30432,0.633625,-0.952297,0.144677,1.91346,0.545902,1,0.67
0.85974,0.843017,-1.34542,-0.052646,1.74548,0.903452,1,0.67
0.401966,0.910487,-1.00339,-0.362588,1.02019,0.988774,1,0.67
0.0325617,0.688481,-0.19409,-0.252586,0.221138,0.692306,0,0.67
1.05942,0.221378,0.427041,-0.694083,1.07845,0.854765,0,1
1.50033,0.108283,2.61276,0.144761,2.74434,0.221928,0,1
1.17485,0.327551,2.7279,0.380465,2.73134,0.39553,0,1
0.914198,0.362729,2.0436,0.594053,2.18414,0.594733,0,1
0.633184,0.307924,1.26753,0.390447,1.44922,0.438713,0,1
0.795786,0.497695,0.480968,0.770456,1.63431,0.860275,1,0.67
1.14643,0.615222,-1.56443,-0.0999671,1.97571,0.595699,1,0.67
0.672832,0.746238,-1.66418,-0.425091,1.73586,0.921901,1,0.67
0.315017,0.852304,-0.971227,-0.695622,1.00019,0.980368,1,0.67
0.0358713,0.622474,-0.216155,-0.48234,0.219073,0.6815,0,0.67
0.834832,0.275456,0.932685,-0.741321,1.125,0.766,0,1
1.21233,0.262907,2.69145,0.0450969,2.69913,0.160552,0,1
1.14162,0.40418,2.50742,0.383441,2.68847,0.385341,0,1
1.04522,0.364798,1.49774,0.52483,2.17009,0.578588,0,1
0.762781,0.423438,0.865131,0.267848,1.45236,0.447335,0,1
0.685081,0.572827,-0.336478,0.452582,1.55733,0.791221,1,0.67
0.90366,0.522883,-1.88035,-0.310529,1.95772,0.632599,1,0.67
0.562526,0.583537,-1.73944,-0.726067,1.752,0.941651,1,0.67
0.377146,0.678513,-0.760515,-0.886422,0.973321,0.945033,0,0.67
0.0974453,0.48066,-0.176265,-0.619627,0.189375,0.660936,0,0.67
0.759424,0.28014,1.25425,-0.664227,1.26257,0.679636,0,1
1.18591,0.433722,2.28612,-0.0686333,2.58827,0.132277,0,1
1.33692,0.597152,1.86828,0.308969,2.66054,0.35739,0,1
1.24617,0.504388,0.694186,0.358161,2.18442,0.583076,0,1
0.893422,0.562726,0.308839,0.0876603,1.44972,0.448423,0,1
0.496451,0.550794,-1.06585,0.0574792,1.61147,0.78677,1,0.67
0.697901,0.35861,-1.85942,-0.471684,1.87359,0.619473,1,0.67
0.638677,0.431835,-1.47916,-0.902993,1.71846,0.941495,1,0.67
0.541742,0.514994,-0.410784,-0.929485,0.979907,0.93305,0,1
0.152414,0.358226,-0.104678,-0.644024,0.18492,0.647028,0,0.67
0.901157,0.233612,1.36103,-0.454137,1.40593,0.640957,0,1
1.44868,0.549782,1.47764,-0.154207,2.48184,0.162583,0,1
1.58001,0.750111,0.853498,0.180049,2.62161,0.337143,0,1
1.4096,0.64156,-0.241018,0.132398,2.21731,0.606057,1,0.67
0.976978,0.65278,-0.314824,-0.108936,1.45296,0.461118,1,0.67
0.38604,0.46324,-1.63897,-0.352665,1.77525,0.861706,1,0.67
0.772567,0.259008,-1.51199,-0.549908,1.77727,0.579821,1,0.67
0.81601,0.46155,-0.94205,-0.903518,1.6738,0.911357,1,0.67
0.646398,0.504747,-0.019583,-0.814816,0.983048,0.944729,0,1
0.173642,0.393213,-0.0179759,-0.555217,0.202033,0.651715,0,0.67
1.12425,0.156568,1.18988,-0.182315,1.43568,0.702698,0,1
1.74767,0.5667,0.419601,-0.222081,2.46233,0.223001,0,1
1.72392,0.805795,-0.292327,0.0202495,2.63832,0.33989,1,0.67
1.42996,0.707918,-1.12356,-0.11956,2.25198,0.636473,1,0.67
0.971406,0.65628,-0.870042,-0.277241,1.47541,0.467137,1,0.67
0.474473,0.349878,-1.88277,-0.684837,1.88279,0.941174,1,0.67
1.03008,0.357762,-0.898685,-0.525132,1.74422,0.529121,1,0.67
0.966341,0.639969,-0.252541,-0.750575,1.64727,0.890863,0,1
0.67488,0.672297,0.414947,-0.534549,0.994734,0.955472,0,1
0.172794,0.541935,0.0701189,-0.366288,0.222696,0.667377,0,0.67
1.24952,0.0755392,0.844876,0.132189,1.37899,0.794746,0,1
1.90191,0.488301,-0.745905,-0.258255,2.5437,0.272199,1,0.67
1.66809,0.73091,-1.36783,-0.140058,2.67971,0.366549,1,0.67
1.29853,0.672179,-1.81151,-0.346488,2.25788,0.64542,1,0.67
0.866662,0.571582,-1.27692,-0.39942,1.46655,0.464929,1,0.67
0.645823,0.286742,-1.79927,-0.897546,1.90848,0.976392,1,0.67
1.21906,0.505527,-0.104487,-0.401384,1.77055,0.50353,0,1
0.985501,0.784533,0.468048,-0.454785,1.65917,0.877559,0,1
0.581867,0.827484,0.765214,-0.15708,1.01611,0.975585,0,0.67
0.108673,0.651374,0.133825,-0.108831,0.23711,0.685243,0,0.67
1.27794,0.0880321,0.33935,0.428517,1.23987,0.863479,1,0.67
1.86567,0.333768,-1.77086,-0.240472,2.66336,0.277476,1,0.67
1.50121,0.569642,-2.22894,-0.277957,2.72104,0.386893,1,0.67
1.09274,0.551449,-2.19861,-0.522383,2.25558,0.638484,1,0.67
0.731574,0.429084,-1.42773,-0.433732,1.43403,0.436381,1,0.67
