correlation_f0,correlation_f1,confidence,bit
0.477669,-0.00841023,1,0
0.48066,0.208081,0.395765,0
-0.861985,-0.116072,0.762648,1
-0.818011,-0.314064,0.445153,1
0.501675,0.0312133,0.882852,0
0.305388,0.234188,0.131955,0
-0.962674,-0.0685697,0.867015,1
-0.727545,-0.255865,0.479638,1
0.507816,0.0747049,0.743512,0
0.0870611,0.25208,0.486579,1
-1.0554,-0.0276253,0.948985,1
-0.627719,-0.195912,0.524273,1
0.51427,0.124563,0.610028,0
-0.0881582,0.275253,1,1
-1.13316,0.0212902,1,1
-0.501238,-0.133245,0.579988,1
0.540315,0.17954,0.501178,0
-0.216889,0.309769,1,1
-1.19104,0.0467716,1,1
-0.416435,-0.0799628,0.677828,1
0.51686,0.213278,0.415786,0
-0.390206,0.32144,1,1
-1.15741,0.102663,1,1
-0.283314,-0.00675035,0.953456,1
0.446354,0.229936,0.320008,0
-0.530855,0.320838,1,1
-1.12193,0.140225,1,1
-0.140242,0.0607271,1,1
0.380529,0.246829,0.213117,0
-0.705449,0.293257,1,1
-1.05103,0.178662,1,1
0.0307949,0.14005,0.639498,1
0.327481,0.273126,0.0904991,0
-0.810692,0.282452,1,1
-0.946873,0.208616,1,1
0.20211,0.207229,0.0125056,1
0.280763,0.284191,0.00606861,1
-0.899564,0.246622,1,1
-0.83147,0.219797,1,1
0.299966,0.247674,0.0954868,0
0.232582,0.292721,0.114484,1
-0.962532,0.210448,1,1
-0.667234,0.250967,1,1
0.4406,0.299807,0.190157,0
0.134587,0.275459,0.34355,1
-0.991146,0.179901,1,1
-0.479838,0.25944,1,1
0.54717,0.326421,0.252691,0
0.00262359,0.244565,0.978773,1
-0.99602,0.122756,1,1
-0.264015,0.272748,1,1
0.670247,0.368602,0.290364,0
-0.0847526,0.22701,1,1
-1.02039,0.0662312,1,1
-0.088717,0.26253,1,1
0.806906,0.418737,0.316706,0
-0.143375,0.202209,1,1
-0.972853,0.0108521,1,1
0.0718887,0.230804,0.525005,1
0.851458,0.409241,0.350772,0
-0.218227,0.177373,1,1
-0.890034,-0.0320767,0.930428,1
0.278483,0.215966,0.126438,0
0.871394,0.401243,0.36943,0
-0.3021,0.128817,1,1
-0.741793,-0.0672733,0.833701,1
0.462325,0.186796,0.424465,0
0.866132,0.387734,0.381538,0
-0.401554,0.0771509,1,1
-0.647601,-0.124225,0.678102,1
0.663374,0.174088,0.584248,0
0.86633,0.36558,0.406482,0
-0.452353,0.0316371,1,1
-0.516368,-0.178095,0.487101,1
0.833945,0.145131,0.703535,0
0.862135,0.343619,0.430035,0
-0.481075,-0.0166241,0.933196,1
-0.395693,-0.232817,0.259146,1
0.944471,0.095805,0.815809,0
0.785809,0.290568,0.460099,0
-0.471169,-0.0435672,0.83072,1
-0.233174,-0.270698,0.0744707,0
1.04419,0.0465971,0.914562,0
0.660021,0.217094,0.504982,0
-0.488895,-0.0885925,0.69318,1
-0.0180051,-0.283528,0.880576,0
1.12793,0.00772674,0.986393,0
0.529969,0.144784,0.570854,0
-0.506919,-0.144994,0.555173,1
0.160535,-0.300781,1,0
1.19237,-0.0240776,1,0
0.43371,0.0904567,0.654855,0
-0.496146,-0.184475,0.457922,1
0.318895,-0.306037,1,0
1.17858,-0.0757885,1,0
0.305604,0.0212799,0.869801,0
-0.463495,-0.216491,0.363248,1
0.468126,-0.32655,1,0
1.17136,-0.10715,1,0
0.16453,-0.0463935,1,0
-0.443564,-0.251911,0.275572,1
0.583017,-0.321441,1,0
1.07993,-0.16103,1,0
0.0430473,-0.0965794,1,0
-0.33792,-0.253322,0.143085,1
0.723913,-0.30873,1,0
0.979245,-0.202739,1,0
-0.131335,-0.180403,0.157402,0
-0.261757,-0.268279,0.0123041,0
0.88137,-0.258763,1,0
0.872623,-0.218967,1,0
-0.331538,-0.255574,0.129385,1
-0.187049,-0.264444,0.171421,0
0.933983,-0.23495,1,0
0.76048,-0.226486,1,0
-0.425816,-0.300113,0.173162,1
-0.137005,-0.269805,0.326441,0
0.960303,-0.202719,1,0
0.580533,-0.244229,1,0
-0.541232,-0.347416,0.218103,1
-0.0544648,-0.269514,0.663776,0
0.971745,-0.169428,1,0
0.408487,-0.242914,1,0
-0.657509,-0.375865,0.272549,1
0.0569456,-0.237157,1,0
0.986853,-0.121506,1,0
0.200346,-0.260218,1,0
-0.737248,-0.395763,0.301395,1
0.162803,-0.198773,1,0
0.943207,-0.0626779,1,0
-0.0385646,-0.263437,0.744607,0
-0.812344,-0.417934,0.320586,1
0.266199,-0.154616,1,0
0.920308,0.00783613,0.983114,0
-0.213732,-0.236,0.0495143,0
-0.850448,-0.411863,0.347446,1
0.263417,-0.15147,1,0
0.835074,0.0648646,0.855847,0
-0.411146,-0.213301,0.316833,1
-0.86659,-0.403733,0.364362,1
0.326305,-0.115362,1,0
0.699385,0.110469,0.727187,0
-0.547246,-0.164563,0.537619,1
-0.819641,-0.357922,0.392097,1
0.431639,-0.0476341,1,0
0.544463,0.151773,0.564019,0
-0.760307,-0.152059,0.666671,1
-0.80614,-0.327912,0.421699,1
0.485381,0.000231996,0.999045,0
0.415566,0.203472,0.342619,0
-0.919864,-0.123005,0.764102,1
-0.751231,-0.291467,0.440936,1
0.491066,0.0452211,0.831355,0
0.262759,0.24779,0.0293195,0
-1.00322,-0.0680291,0.872991,1
-0.733251,-0.263067,0.471922,1
0.506047,0.0842904,0.714433,0
0.0901344,0.282445,0.51616,1
-1.08389,-0.0186614,0.966149,1
-0.615029,-0.193037,0.522225,1
0.504659,0.125512,0.601659,0
-0.0908,0.300829,1,1
-1.11133,0.0308483,1,1
-0.47548,-0.113276,0.615201,1
0.495385,0.164995,0.500302,0
-0.276498,0.301933,1,1
-1.15835,0.0642346,1,1
-0.334805,-0.0385167,0.793654,1
0.509578,0.218429,0.399927,0
-0.440026,0.311113,1,1
-1.17581,0.0971621,1,1
-0.231685,0.0108377,1,1
0.485471,0.255256,0.310797,0
-0.578233,0.320737,1,1
-1.12318,0.137128,1,1
-0.0817819,0.0754026,1,1
0.385447,0.25631,0.201225,0
-0.697569,0.307466,1,1
-1.02973,0.173898,1,1
0.0744187,0.147997,0.330813,1
0.324652,0.270922,0.0902165,0
-0.82863,0.275031,1,1
-0.867762,0.224822,1,1
0.210339,0.202817,0.0182049,0
0.276409,0.28148,0.00908897,1
-0.894156,0.249216,1,1
-0.764676,0.240169,1,1
0.360106,0.265537,0.151155,0
0.179951,0.278717,0.215332,1
-1.00259,0.195928,1,1
-0.622265,0.248781,1,1
0.498933,0.322318,0.215057,0
0.091724,0.267407,0.489189,1
-1.01649,0.164765,1,1
-0.47157,0.242461,1,1
0.614901,0.357518,0.264684,0
0.0185179,0.264572,0.869173,1
-1.02612,0.1177,1,1
-0.245049,0.260615,1,1
0.650489,0.366888,0.278757,0
-0.0936876,0.228114,1,1
-0.978896,0.075812,1,1
-0.056943,0.255967,1,1
0.752305,0.392271,0.314557,0
-0.17676,0.196561,1,1
-0.950798,0.0119398,1,1
0.164992,0.246807,0.198677,1
0.843155,0.416114,0.339118,0
-0.295252,0.142332,1,1
-0.859117,-0.0457192,0.898945,1
0.341316,0.221555,0.212769,0
0.842673,0.398386,0.35799,0
-0.359841,0.11824,1,1
-0.744055,-0.0942749,0.775089,1
0.506076,0.188288,0.457668,0
0.87995,0.399463,0.375553,0
-0.399978,0.0707656,1,1
-0.593008,-0.132761,0.634151,1
0.660769,0.148969,0.632056,0
0.846849,0.351379,0.413502,0
-0.439805,0.0300808,1,1
-0.437989,-0.174056,0.431232,1
0.824863,0.109404,0.765797,0
0.804593,0.315414,0.436765,0
-0.493484,-0.0228893,0.911346,1
-0.290399,-0.216606,0.145547,1
0.981101,0.090607,0.830911,0
0.734088,0.260015,0.476886,0
-0.550824,-0.0890787,0.721587,1
-0.15804,-0.265362,0.253476,0
1.05716,0.0470122,0.914846,0
0.642935,0.213408,0.501583,0
-0.533701,-0.123453,0.624281,1
0.0184468,-0.293758,1,0
1.14598,0.001216,0.99788,0
0.546317,0.153483,0.561352,0
-0.503605,-0.154669,0.530077,1
0.196622,-0.308858,1,0
1.13858,-0.0612563,1,0
0.401754,0.075675,0.68299,0
-0.478797,-0.184893,0.442834,1
0.349363,-0.324014,1,0
1.15562,-0.0938806,1,0
0.268531,0.00938792,0.932441,0
-0.460278,-0.223215,0.346841,1
0.518535,-0.308281,1,0
1.12924,-0.126527,1,0
0.0770813,-0.0774315,1,0
-0.427198,-0.264377,0.235435,1
0.654395,-0.304244,1,0
1.08415,-0.15844,1,0
-0.00899512,-0.122262,0.862939,0
-0.372072,-0.277799,0.145065,1
0.76297,-0.295517,1,0
0.983717,-0.190974,1,0
-0.150925,-0.189626,0.113641,0
-0.27364,-0.272423,0.00222743,1
0.854107,-0.279272,1,0
0.848708,-0.224282,1,0
-0.304653,-0.247412,0.103685,1
-0.159425,-0.263132,0.245427,0
0.93272,-0.235301,1,0
0.65091,-0.256891,1,0
-0.468392,-0.322422,0.184583,1
-0.0980281,-0.264796,0.459638,0
1.00119,-0.181156,1,0
0.509093,-0.256599,1,0
-0.595927,-0.364566,0.240877,1
-0.00924279,-0.254729,0.929971,0
1.02118,-0.141714,1,0
0.358892,-0.243303,1,0
-0.685039,-0.383477,0.282225,1
0.0625018,-0.242382,1,0
0.977184,-0.10286,1,0
0.17584,-0.236518,1,0
-0.75416,-0.40465,0.301611,1
0.161946,-0.195819,1,0
0.925027,-0.0510563,1,0
-0.0647077,-0.239591,0.574709,0
-0.810867,-0.400903,0.338319,1
0.247121,-0.168502,1,0
0.858996,0.00418862,0.990295,0
-0.287736,-0.244536,0.0811603,1
-0.842407,-0.400838,0.355175,1
0.32909,-0.124277,1,0
0.803271,0.0787485,0.821436,0
-0.472905,-0.215466,0.373983,1
-0.887414,-0.398707,0.379985,1
0.392583,-0.0807016,1,0
0.691572,0.141824,0.659649,0
-0.623715,-0.170592,0.570464,1
-0.849455,-0.366561,0.397111,1
0.393607,-0.0619237,1,0
0.563816,0.186012,0.503854,0
-0.767282,-0.126936,0.716096,1
-0.786272,-0.316051,0.426573,1
0.458184,0.00458639,0.980179,0
0.346544,0.203286,0.260549,0
-0.911749,-0.0939715,0.813126,1
-0.72491,-0.262758,0.467922,1
0.463692,0.0373429,0.850937,0
0.187203,0.245399,0.134525,1
-1.03755,-0.0615266,0.88804,1
-0.658634,-0.216608,0.505034,1
0.558647,0.119406,0.647797,0
0.041307,0.281306,0.743922,1
-1.12065,-0.0219592,0.961563,1
-0.579511,-0.171361,0.543568,1
0.530097,0.147222,0.56528,0
-0.137883,0.309568,1,1
-1.15412,0.0334205,1,1
-0.469289,-0.103872,0.637546,1
0.489032,0.179699,0.462566,0
-0.295157,0.319349,1,1
-1.14432,0.083693,1,1
-0.319876,-0.0342777,0.806425,1
0.435314,0.198203,0.374276,0
-0.479665,0.312298,1,1
-1.13218,0.118441,1,1
-0.166684,0.0399482,1,1
0.40652,0.235103,0.267162,0
-0.616825,0.314454,1,1
-1.09045,0.154676,1,1
-0.0162428,0.115234,1,1
0.35851,0.258764,0.161591,0
-0.749766,0.294582,1,1
-1.03434,0.172859,1,1
0.14366,0.187933,0.133517,1
0.310443,0.277641,0.0557771,0
-0.839413,0.280778,1,1
-0.905619,0.210502,1,1
0.240537,0.223291,0.0371806,0
0.219125,0.277387,0.117343,1
-0.890838,0.249958,1,1
-0.754121,0.230279,1,1
0.387106,0.28147,0.158001,0
0.139965,0.272635,0.321546,1
-0.979168,0.201279,1,1
-0.56758,0.26088,1,1
0.487857,0.308543,0.225156,0
0.0607725,0.262052,0.623495,1
-1.00689,0.158256,1,1
-0.380786,0.267093,1,1
0.653701,0.376203,0.26944,0
-0.0507027,0.238624,1,1
-1.03677,0.0938104,1,1
-0.208418,0.257927,1,1
0.73475,0.399379,0.295708,0
-0.110026,0.223158,1,1
-0.979897,0.0486937,1,1
-0.0178616,0.241454,1,1
0.792814,0.402779,0.326228,0
-0.212966,0.183626,1,1
-0.904094,0.0045569,1,1
0.181649,0.234242,0.126458,1
0.801864,0.391548,0.343818,0
-0.284042,0.151796,1,1
-0.796697,-0.0367133,0.911896,1
0.386423,0.214986,0.285058,0
0.858041,0.394479,0.370104,0
-0.375658,0.0975267,1,1
-0.717782,-0.105605,0.743486,1
0.581095,0.196644,0.494318,0
0.872147,0.383111,0.38959,0
-0.418823,0.0536896,1,1
-0.55851,-0.15023,0.576065,1
0.738405,0.153173,0.656401,0
0.859861,0.361599,0.407923,0
-0.47083,0.00884406,1,1
-0.45604,-0.208628,0.372233,1
0.851636,0.103326,0.783602,0
0.778097,0.304128,0.437958,0
-0.482876,-0.0329306,0.872314,1
-0.238622,-0.222168,0.0357075,1
0.958519,0.0573766,0.887042,0
0.702512,0.252713,0.470883,0
-0.496867,-0.0803457,0.721608,1
-0.0875871,-0.260061,0.496116,0
1.09954,0.0315202,0.944264,0
0.609016,0.18584,0.532392,0
-0.541802,-0.134401,0.602482,1
0.0894527,-0.287358,1,0
1.1554,-0.0095094,1,0
0.514282,0.135254,0.583537,0
-0.522296,-0.17448,0.499179,1
0.244409,-0.303691,1,0
1.20283,-0.0425753,1,0
0.417775,0.0778202,0.685953,0
-0.501648,-0.211364,0.407123,1
0.386294,-0.32612,1,0
1.10976,-0.122264,1,0
0.259952,0.000316273,0.99757,0
-0.435162,-0.228672,0.311056,1
0.558477,-0.315947,1,0
1.12449,-0.141177,1,0
0.0727723,-0.0870277,1,0
-0.39164,-0.257524,0.206597,1
0.717827,-0.292135,1,0
1.04451,-0.176534,1,0
-0.087553,-0.147288,0.254365,0
-0.375533,-0.294173,0.121486,1
0.834465,-0.27348,1,0
0.960585,-0.196075,1,0
-0.2092,-0.209038,0.00038629,1
-0.288698,-0.291588,0.00498015,0
0.882634,-0.260646,1,0
0.812727,-0.218057,1,0
-0.328231,-0.257031,0.121655,1
-0.211796,-0.295658,0.165259,0
0.942775,-0.231771,1,0
0.668197,-0.238456,1,0
-0.466159,-0.315923,0.192097,1
-0.0939787,-0.2682,0.481037,0
0.99163,-0.183475,1,0
0.462419,-0.256582,1,0
-0.567439,-0.346797,0.241339,1
0.00908004,-0.244373,1,0
1.00161,-0.1334,1,0
0.276545,-0.258675,1,0
-0.683443,-0.381462,0.283576,1
0.095427,-0.223485,1,0
0.973953,-0.0808547,1,0
0.113465,-0.248279,1,0
-0.783633,-0.411629,0.311233,1
0.156455,-0.200311,1,0
0.952718,-0.0200756,1,0
-0.0978558,-0.226551,0.39671,0
-0.842666,-0.41416,0.340942,1
0.245335,-0.171541,1,0
0.835509,0.0186709,0.956283,0
-0.311499,-0.222747,0.166126,1
-0.816901,-0.386695,0.357434,1
0.30845,-0.124617,1,0
0.735236,0.0747507,0.815427,0
-0.511686,-0.195919,0.446247,1
-0.818054,-0.364688,0.383318,1
0.403131,-0.0707586,1,0
0.646782,0.14017,0.643765,0
-0.664922,-0.162318,0.607567,1
-0.837338,-0.356177,0.403146,1
0.417245,-0.0325673,1,0
0.534368,0.200288,0.454743,0
-0.87771,-0.149586,0.708777,1
-0.788582,-0.311632,0.433507,1
0.481763,0.0205303,0.918254,0
0.35746,0.240353,0.195892,0
-0.945033,-0.0846738,0.835538,1
-0.72765,-0.274455,0.452242,1
0.476791,0.0454787,0.825842,0
0.152952,0.253094,0.246627,1
-1.03307,-0.0367994,0.931208,1
-0.63017,-0.205441,0.508286,1
0.48377,0.0927421,0.678265,0
-0.0213981,0.279251,1,1
-1.12617,0.00132657,1,1
-0.487076,-0.120108,0.604376,1
0.513348,0.154668,0.536932,0
-0.187924,0.300315,1,1
-1.1734,0.0301606,1,1
-0.399457,-0.0772852,0.675778,1
0.50579,0.192838,0.447953,0
-0.351397,0.314437,1,1
-1.19488,0.0704194,1,1
-0.289208,-0.016539,0.891813,1
0.475117,0.226313,0.35471,0
-0.4885,0.32883,1,1
-1.14948,0.116163,1,1
-0.152538,0.0510708,1,1
0.399241,0.242128,0.244966,0
-0.632742,0.320303,1,1
-1.07436,0.161628,1,1
0.000843822,0.120072,0.986043,1
0.31687,0.246533,0.124843,0
-0.737311,0.305633,1,1
-0.957219,0.202327,1,1
0.17987,0.197383,0.0464234,1
0.263802,0.268593,0.00899937,1
-0.882971,0.261276,1,1
-0.8808,0.209021,1,1
0.307129,0.251199,0.100175,0
0.194882,0.27496,0.170436,1
-0.9451,0.229264,1,1
-0.718454,0.23486,1,1
0.450548,0.307014,0.189468,0
0.122394,0.265696,0.369251,1
-0.982618,0.19074,1,1
-0.568763,0.237851,1,1
0.522264,0.330889,0.224315,0
0.0612782,0.269937,0.62998,1
-1.01723,0.151402,1,1
-0.362451,0.260213,1,1
0.637896,0.361703,0.276304,0
-0.0633579,0.232401,1,1
-0.996767,0.0966745,1,1
-0.117471,0.270118,1,1
0.727552,0.390452,0.30152,0
-0.14585,0.208256,1,1
-0.979313,0.0339459,1,1
0.0325707,0.245384,0.76564,1
0.819393,0.410795,0.332143,0
-0.257597,0.166298,1,1
-0.888407,-0.0175069,0.96135,1
0.222209,0.222625,0.000935259,1
0.856504,0.411086,0.35139,0
-0.286624,0.142765,1,1
-0.796767,-0.0675222,0.843751,1
0.412853,0.19717,0.353565,0
0.849798,0.39034,0.370489,0
-0.362311,0.0949381,1,1
-0.663642,-0.111286,0.712783,1
0.574306,0.165865,0.55182,0
0.842162,0.371273,0.388063,0
-0.418982,0.0566447,1,1
-0.518972,-0.154636,0.540872,1
0.774355,0.149564,0.676239,0
0.791188,0.321775,0.421768,0
-0.510463,-0.0130433,0.950169,1
-0.376495,-0.207765,0.288793,1
0.8949,0.101599,0.796088,0
0.76992,0.295056,0.445891,0
-0.53432,-0.0630702,0.788848,1
-0.233435,-0.245425,0.0250386,0
1.00771,0.0578476,0.891423,0
0.70823,0.248094,0.48115,0
-0.508608,-0.0864319,0.709492,1
-0.0712356,-0.279318,0.593582,0
1.07303,0.00673286,0.987529,0
0.61853,0.18589,0.537829,0
-0.521496,-0.138035,0.581414,1
0.130692,-0.297552,1,0
1.14211,-0.0304406,1,0
0.442118,0.103119,0.621747,0
-0.507366,-0.171021,0.4958,1
0.312389,-0.295006,1,0
1.15803,-0.0733122,1,0
0.355126,0.04535,0.77352,0
-0.479167,-0.217974,0.374664,1
0.450161,-0.32053,1,0
1.14293,-0.122064,1,0
0.224227,-0.0137005,1,0
-0.469035,-0.255805,0.294176,1
0.592549,-0.306708,1,0
1.08437,-0.148654,1,0
0.087147,-0.0792102,1,0
-0.393174,-0.265468,0.193892,1
0.740481,-0.289966,1,0
0.993062,-0.191011,1,0
-0.076708,-0.156404,0.341878,0
-0.290242,-0.264527,0.0463525,1
0.798553,-0.289954,1,0
0.851801,-0.231885,1,0
-0.244305,-0.222261,0.0472479,1
-0.217691,-0.268403,0.104326,0
0.902848,-0.241597,1,0
0.736701,-0.244665,1,0
-0.381763,-0.281786,0.15067,1
-0.176995,-0.283488,0.231262,0
0.965927,-0.203273,1,0
0.605732,-0.244654,1,0
-0.527199,-0.330928,0.22872,1
-0.109075,-0.28316,0.443829,0
1.01743,-0.15551,1,0
0.421725,-0.257733,1,0
-0.612538,-0.354424,0.266932,1
0.0149677,-0.242226,1,0
0.984474,-0.116573,1,0
0.206357,-0.268004,1,0
-0.717812,-0.382546,0.304689,1
0.0802266,-0.227434,1,0
0.966241,-0.0671367,1,0
0.0440545,-0.24956,1,0
-0.793226,-0.409037,0.319554,1
0.191396,-0.182529,1,0
0.920457,-0.00838355,1,0
-0.1621,-0.233159,0.179779,0
-0.851327,-0.411226,0.348581,1
0.269797,-0.149582,1,0
0.857413,0.0595605,0.870093,0
-0.353969,-0.215282,0.24363,1
-0.877669,-0.411151,0.361973,1
